'Observatory-Lake Joshua                                     ','Partially Cloudy','Excellent',0.700,'Last Quarter',126.26,'High','Active','23.5474 ',20.90,12.100,2.20,982.7
'Observatory-East Alexander                                  ','Cloudy','Good',0.770,'New',112.60,'Moderate','Storm','19.0368 ',4.60,86.600,27.90,980.6
'Observatory-Brandonborough                                  ','Cloudy','Good',0.480,'New',24.86,'High','Active','16.6314 ',-11.50,50.100,24.40,1001.5
'Observatory-West Briannaville                               ','Cloudy','Poor',0.740,'Full',86.48,'Moderate','Storm','22.0672 ',25.50,42.900,14.90,1025.5
'Observatory-Griffithhaven                                   ','Clear','Good',0.800,'First Quarter',69.62,'Moderate','Storm','7.5462  ',0.90,78.600,5.20,994.2
'Observatory-Gallegosborough                                 ','Partially Cloudy','Excellent',0.260,'First Quarter',168.52,'Low','Quiet','23.877  ',-5.20,34.000,24.70,1020.4
'Observatory-North Kevin                                     ','Clear','Good',0.920,'Last Quarter',21.72,'Moderate','Active','10.5968 ',-13.50,2.100,23.70,1002.4
'Observatory-New Jeanette                                    ','Clear','Good',0.370,'New',7.82,'Low','Active','17.7208 ',17.80,92.700,27.80,980.6
'Observatory-Jamesport                                       ','Clear','Excellent',0.350,'Full',96.98,'Moderate','Storm','21.4795 ',-16.70,17.700,12.20,1004.5
'Observatory-Scottland                                       ','Clear','Poor',0.810,'Full',88.72,'Low','Storm','5.5944  ',-10.70,28.300,27.30,1005.4
'Observatory-Mitchellberg                                    ','Partially Cloudy','Excellent',0.540,'Last Quarter',121.69,'Low','Quiet','4.0813  ',22.10,51.300,15.10,995.4
'Observatory-Michaelfort                                     ','Partially Cloudy','Good',0.810,'Last Quarter',147.74,'Moderate','Storm','14.6023 ',14.10,60.200,22.40,1021.1
'Observatory-West Nicholasville                              ','Cloudy','Poor',0.740,'New',65.30,'High','Quiet','7.5806  ',35.10,41.500,29.40,1015.5
'Observatory-Smithfurt                                       ','Clear','Good',0.840,'Last Quarter',140.05,'High','Active','17.0651 ',-18.80,31.400,8.80,991.5
'Observatory-Anthonyside                                     ','Clear','Poor',0.240,'Full',3.86,'High','Active','10.4843 ',39.90,1.700,3.60,993.4
'Observatory-Watsonville                                     ','Cloudy','Good',0.680,'New',12.95,'Moderate','Storm','8.1197  ',-7.30,4.800,10.70,1007.0
'Observatory-Timothymouth                                    ','Cloudy','Excellent',0.100,'First Quarter',21.16,'Low','Quiet','17.8872 ',38.60,13.800,9.00,1027.1
'Observatory-Jacksonside                                     ','Cloudy','Excellent',0.740,'Last Quarter',100.76,'Low','Quiet','20.0312 ',24.60,1.000,1.30,1000.4
'Observatory-North Savannahmouth                             ','Clear','Excellent',0.420,'First Quarter',57.51,'High','Storm','0.0395  ',25.70,32.500,27.30,1025.8
'Observatory-Derekchester                                    ','Partially Cloudy','Good',0.680,'Last Quarter',11.99,'High','Quiet','7.7194  ',-0.80,61.800,24.80,1001.6
'Observatory-Port Stephenside                                ','Partially Cloudy','Poor',0.600,'First Quarter',93.59,'High','Active','7.3028  ',20.30,31.100,9.50,1020.5
'Observatory-Richardtown                                     ','Cloudy','Excellent',0.560,'Last Quarter',4.71,'Moderate','Active','13.8326 ',34.00,74.300,16.80,1011.5
'Observatory-South Tracy                                     ','Cloudy','Excellent',0.180,'First Quarter',176.63,'Low','Active','0.5768  ',35.10,94.000,3.80,1021.5
'Observatory-Lake Pamelachester                              ','Clear','Poor',0.450,'New',120.54,'Low','Active','2.4251  ',-20.00,64.400,27.80,1021.6
'Observatory-Juanville                                       ','Clear','Good',0.380,'New',151.66,'Moderate','Storm','4.5041  ',10.40,47.000,22.90,1001.9
'Observatory-Port Stacey                                     ','Cloudy','Good',0.780,'Full',168.46,'Moderate','Quiet','19.2625 ',18.90,33.700,15.70,1013.4
'Observatory-East Stevenmouth                                ','Cloudy','Poor',0.190,'First Quarter',18.58,'Moderate','Quiet','3.3632  ',-9.80,71.500,22.70,1012.5
'Observatory-Armstrongfort                                   ','Partially Cloudy','Good',0.110,'Full',71.04,'High','Active','7.0309  ',30.10,21.200,7.80,1023.9
'Observatory-Port Christophermouth                           ','Clear','Good',0.090,'New',152.84,'High','Quiet','11.6301 ',39.20,36.700,7.30,986.2
'Observatory-Angelastad                                      ','Clear','Poor',0.410,'Last Quarter',114.30,'Low','Storm','19.4987 ',-2.40,89.100,16.50,1001.0
'Observatory-Lake Alexberg                                   ','Partially Cloudy','Excellent',0.140,'New',162.37,'Low','Quiet','10.3374 ',39.20,30.900,6.40,993.1
'Observatory-Nicoleberg                                      ','Cloudy','Poor',0.950,'Full',140.68,'High','Storm','11.7757 ',-12.60,70.000,5.90,1026.8
'Observatory-Brownborough                                    ','Partially Cloudy','Excellent',0.390,'Full',88.12,'High','Active','0.257   ',10.30,67.700,3.90,987.9
'Observatory-Lake Michaelland                                ','Clear','Poor',0.590,'Full',14.92,'High','Storm','16.9354 ',30.00,32.000,9.30,988.7
'Observatory-East Destiny                                    ','Cloudy','Excellent',0.160,'Full',174.88,'High','Storm','8.2579  ',30.50,47.400,21.10,981.7
'Observatory-East Lacey                                      ','Partially Cloudy','Good',0.110,'Full',35.04,'High','Active','20.3654 ',-9.60,36.500,4.90,988.7
'Observatory-Melissaview                                     ','Cloudy','Excellent',0.100,'Full',89.43,'Low','Quiet','9.1562  ',12.60,10.800,16.10,1022.1
'Observatory-South Robert                                    ','Cloudy','Good',0.620,'Full',76.95,'Low','Quiet','5.1393  ',17.70,65.000,20.10,1014.8
'Observatory-Bradleyland                                     ','Cloudy','Excellent',0.050,'New',132.19,'High','Quiet','12.3295 ',7.30,76.700,0.00,1006.5
'Observatory-South Derrick                                   ','Clear','Excellent',0.750,'Full',169.34,'Low','Quiet','2.5435  ',27.00,33.500,23.70,1001.9
'Observatory-East Juanhaven                                  ','Clear','Excellent',0.150,'Last Quarter',29.91,'Low','Quiet','20.0454 ',-0.40,70.800,9.00,1012.5
'Observatory-Lake Dana                                       ','Cloudy','Excellent',0.590,'Full',161.75,'Moderate','Quiet','13.795  ',-16.00,44.400,22.80,993.5
'Observatory-Patrickview                                     ','Partially Cloudy','Excellent',0.270,'First Quarter',4.34,'Low','Quiet','11.8767 ',-16.10,25.900,17.50,1002.6
'Observatory-West Josephburgh                                ','Clear','Poor',0.020,'Full',132.19,'Low','Quiet','0.635   ',33.30,92.000,22.20,991.5
'Observatory-Underwoodshire                                  ','Partially Cloudy','Excellent',0.560,'First Quarter',80.35,'High','Storm','4.6465  ',15.40,8.000,29.40,980.3
'Observatory-Erikberg                                        ','Cloudy','Poor',0.050,'Last Quarter',29.80,'High','Active','11.2537 ',10.00,61.300,6.20,1002.8
'Observatory-Lake Paul                                       ','Clear','Good',0.140,'Full',115.90,'Low','Quiet','8.7197  ',15.80,66.100,18.50,1026.9
'Observatory-Aguilarfurt                                     ','Clear','Good',0.940,'First Quarter',155.86,'Low','Active','4.0783  ',31.80,90.800,4.10,1024.5
'Observatory-East Jerry                                      ','Cloudy','Excellent',0.300,'Full',126.24,'High','Quiet','0.3088  ',-12.60,1.000,12.70,1010.1
'Observatory-Michaelfurt                                     ','Clear','Poor',0.870,'Full',15.09,'Low','Quiet','14.5984 ',-12.10,90.900,24.50,994.5
'Observatory-Griffinborough                                  ','Clear','Good',0.580,'First Quarter',145.78,'Moderate','Storm','19.1016 ',13.80,4.500,15.10,990.3
'Observatory-Kimberlybury                                    ','Cloudy','Good',0.900,'Last Quarter',178.38,'Moderate','Active','23.5453 ',-4.60,68.600,27.40,1023.7
'Observatory-Port Melissa                                    ','Partially Cloudy','Good',0.660,'First Quarter',121.73,'Moderate','Active','6.6634  ',26.40,60.500,16.20,1003.2
'Observatory-South Leeborough                                ','Cloudy','Excellent',0.580,'Full',139.62,'Low','Quiet','11.3132 ',-12.10,57.000,4.20,988.8
'Observatory-Vangmouth                                       ','Partially Cloudy','Poor',0.880,'Full',134.64,'Low','Quiet','7.8991  ',12.00,48.400,12.10,1016.3
'Observatory-North Derekview                                 ','Clear','Poor',0.970,'New',110.21,'Low','Storm','2.788   ',31.20,3.300,14.90,1003.1
'Observatory-Herreraberg                                     ','Clear','Good',0.090,'First Quarter',21.02,'Low','Active','15.8478 ',13.20,21.100,24.30,985.6
'Observatory-East Davidshire                                 ','Partially Cloudy','Excellent',0.690,'Full',78.63,'High','Storm','5.6869  ',11.40,58.800,23.40,980.5
'Observatory-New Nicholas                                    ','Partially Cloudy','Excellent',0.960,'Full',155.71,'Moderate','Active','7.0997  ',-17.30,50.900,23.90,1001.3
'Observatory-Jasonborough                                    ','Partially Cloudy','Good',0.770,'First Quarter',178.59,'Low','Quiet','14.6579 ',4.90,53.500,9.50,993.7
'Observatory-North Juliemouth                                ','Cloudy','Excellent',0.880,'Full',146.93,'Moderate','Quiet','4.5725  ',21.10,9.200,16.10,989.0
'Observatory-East Aimeetown                                  ','Partially Cloudy','Excellent',0.310,'Last Quarter',173.33,'Moderate','Active','6.6277  ',-9.80,31.000,6.50,1003.1
'Observatory-Bennettmouth                                    ','Cloudy','Excellent',0.080,'New',83.23,'Low','Quiet','11.2544 ',35.20,95.100,3.60,981.3
'Observatory-Tammyton                                        ','Partially Cloudy','Good',0.870,'Last Quarter',104.50,'High','Active','18.6746 ',15.30,62.700,26.30,1001.5
'Observatory-New Stephanie                                   ','Partially Cloudy','Good',0.120,'Last Quarter',128.29,'Low','Quiet','7.6222  ',8.10,31.600,15.10,1020.8
'Observatory-Doughertyberg                                   ','Cloudy','Excellent',0.410,'New',17.77,'Moderate','Quiet','9.9121  ',32.10,23.600,6.50,1015.8
'Observatory-Davisland                                       ','Partially Cloudy','Good',0.010,'First Quarter',138.21,'Moderate','Active','0.092   ',29.40,46.500,13.60,1003.6
'Observatory-South Kevin                                     ','Partially Cloudy','Excellent',0.970,'Full',28.71,'Low','Storm','11.5613 ',-8.70,28.200,8.40,1002.7
'Observatory-East Malloryside                                ','Cloudy','Excellent',0.030,'First Quarter',53.72,'Moderate','Storm','3.559   ',-9.70,55.600,2.50,1001.8
'Observatory-Lopezfurt                                       ','Partially Cloudy','Poor',0.000,'New',49.32,'Moderate','Storm','16.6719 ',7.20,73.100,9.40,982.6
'Observatory-West Christopherville                           ','Partially Cloudy','Good',0.690,'Full',165.45,'Moderate','Quiet','0.2536  ',17.40,56.000,29.00,1012.8
'Observatory-Parrishmouth                                    ','Clear','Excellent',0.300,'Last Quarter',124.56,'Moderate','Quiet','3.2383  ',18.30,79.900,25.60,990.0
'Observatory-New Karenview                                   ','Partially Cloudy','Good',0.620,'Last Quarter',1.47,'Moderate','Quiet','14.597  ',-10.30,31.100,23.40,1019.9
'Observatory-North Meganchester                              ','Partially Cloudy','Good',0.610,'Last Quarter',78.58,'High','Quiet','20.2688 ',39.40,97.300,16.80,998.7
'Observatory-West Gary                                       ','Cloudy','Good',0.030,'Last Quarter',64.24,'High','Active','1.9885  ',-9.90,51.700,12.70,1003.9
'Observatory-East Brendamouth                                ','Clear','Poor',0.610,'First Quarter',49.40,'High','Quiet','10.7807 ',9.30,30.600,7.40,986.7
'Observatory-South Elizabeth                                 ','Partially Cloudy','Excellent',0.840,'First Quarter',124.19,'Moderate','Active','15.2498 ',2.80,8.900,13.90,1018.6
'Observatory-Port Ronald                                     ','Partially Cloudy','Excellent',0.910,'Last Quarter',75.33,'High','Active','4.6623  ',11.00,80.400,21.90,1000.5
'Observatory-North Joseberg                                  ','Clear','Poor',0.990,'Full',57.70,'Moderate','Active','13.262  ',-16.50,86.600,15.80,1001.7
'Observatory-South Andreahaven                               ','Clear','Excellent',0.530,'Full',77.07,'Moderate','Storm','4.9535  ',-1.50,94.200,18.80,1004.5
'Observatory-Michaelstad                                     ','Clear','Good',0.900,'First Quarter',68.43,'High','Storm','0.8087  ',18.20,49.500,4.00,990.9
'Observatory-East Markchester                                ','Cloudy','Poor',0.550,'Full',95.26,'Moderate','Storm','20.9889 ',35.20,82.100,7.10,1021.3
'Observatory-Jonathanville                                   ','Partially Cloudy','Good',0.870,'Last Quarter',53.82,'Moderate','Quiet','9.004   ',7.60,21.400,0.60,986.1
'Observatory-Port Johnstad                                   ','Clear','Good',0.300,'New',30.97,'High','Storm','17.9892 ',16.70,76.400,5.80,1014.8
'Observatory-Travisfort                                      ','Partially Cloudy','Good',0.010,'New',143.72,'Low','Storm','2.3463  ',19.00,2.600,9.70,1028.4
'Observatory-Thomasborough                                   ','Cloudy','Poor',0.380,'Last Quarter',67.80,'High','Active','2.8145  ',32.30,76.400,8.50,1014.1
'Observatory-East Seanfurt                                   ','Partially Cloudy','Good',0.810,'First Quarter',122.20,'High','Storm','11.5484 ',-13.00,12.100,21.90,1007.7
'Observatory-South Michele                                   ','Partially Cloudy','Excellent',0.640,'Full',160.53,'Low','Active','12.3496 ',2.50,59.800,17.50,1002.6
'Observatory-Allenview                                       ','Cloudy','Excellent',0.070,'First Quarter',78.55,'High','Storm','10.2332 ',-4.30,78.800,4.90,1028.1
'Observatory-Robertland                                      ','Cloudy','Excellent',0.400,'First Quarter',105.58,'High','Quiet','3.7822  ',26.60,95.200,9.80,997.5
'Observatory-North Douglas                                   ','Partially Cloudy','Good',0.280,'First Quarter',88.00,'Moderate','Storm','5.0646  ',25.60,32.600,29.00,989.7
'Observatory-Lake David                                      ','Partially Cloudy','Good',0.990,'Full',169.57,'High','Quiet','21.9021 ',-8.20,93.700,27.60,993.7
'Observatory-Lindseymouth                                    ','Cloudy','Excellent',0.670,'Last Quarter',114.72,'High','Active','17.4518 ',-8.20,12.800,27.10,991.3
'Observatory-New Stevenberg                                  ','Partially Cloudy','Good',0.160,'New',134.80,'Moderate','Storm','3.8561  ',2.50,77.700,28.10,994.9
'Observatory-South Matthewhaven                              ','Clear','Excellent',0.370,'Full',179.46,'Low','Quiet','10.6524 ',-13.60,82.100,10.00,1006.0
'Observatory-Michaelberg                                     ','Partially Cloudy','Excellent',0.500,'Last Quarter',179.54,'Low','Storm','14.7306 ',-3.60,11.800,19.10,1013.8
'Observatory-Adammouth                                       ','Cloudy','Excellent',0.010,'Last Quarter',64.79,'Low','Quiet','2.4346  ',34.30,90.100,29.20,987.8
'Observatory-Andersonberg                                    ','Clear','Excellent',0.710,'Full',163.01,'High','Active','14.3823 ',24.90,79.800,11.60,998.5
'Observatory-New Michaelton                                  ','Partially Cloudy','Good',0.160,'New',118.69,'Low','Storm','7.634   ',-5.70,35.700,0.90,987.2
'Observatory-Michaelport                                     ','Clear','Good',0.650,'First Quarter',62.01,'Low','Storm','4.1385  ',-0.40,56.000,22.70,1009.6
'Observatory-Jillmouth                                       ','Partially Cloudy','Excellent',0.380,'First Quarter',130.61,'High','Active','7.9333  ',32.30,89.800,19.40,1017.6
'Observatory-Ashleychester                                   ','Cloudy','Poor',0.010,'New',72.19,'Moderate','Active','7.7132  ',11.00,31.400,11.20,1000.0
'Observatory-Port Davidton                                   ','Partially Cloudy','Poor',0.180,'First Quarter',75.45,'Moderate','Quiet','9.7553  ',-8.70,48.900,18.30,992.1
'Observatory-Watsonland                                      ','Partially Cloudy','Excellent',0.710,'Full',96.12,'Moderate','Storm','3.2118  ',-13.10,85.700,7.80,1002.4
'Observatory-New Margarethaven                               ','Clear','Good',0.730,'Last Quarter',27.24,'High','Quiet','4.6841  ',16.20,20.800,28.60,995.5
'Observatory-South Makaylafurt                               ','Clear','Good',0.960,'First Quarter',170.10,'Moderate','Active','8.1697  ',14.30,59.300,7.60,1025.0
'Observatory-Kellyburgh                                      ','Cloudy','Good',0.600,'Last Quarter',113.31,'Moderate','Quiet','14.4484 ',28.20,6.800,18.80,1012.8
'Observatory-Michelleport                                    ','Clear','Poor',0.790,'Last Quarter',45.32,'High','Active','4.7495  ',25.10,46.500,13.30,1025.8
'Observatory-Michaelmouth                                    ','Partially Cloudy','Poor',0.540,'Full',154.11,'High','Quiet','4.5769  ',30.00,96.200,11.80,982.2
'Observatory-Kellybury                                       ','Partially Cloudy','Poor',0.520,'Full',93.02,'High','Storm','5.5697  ',9.00,53.900,19.10,1007.5
'Observatory-New Douglas                                     ','Cloudy','Good',0.640,'Last Quarter',97.09,'High','Quiet','4.9328  ',22.70,63.500,2.90,1001.9
'Observatory-South Mary                                      ','Partially Cloudy','Good',0.190,'Full',63.71,'Low','Active','21.2304 ',3.20,65.900,18.80,1011.9
'Observatory-Chaseland                                       ','Cloudy','Good',0.870,'Last Quarter',174.99,'Moderate','Storm','17.5037 ',-18.80,34.900,21.30,985.3
'Observatory-South Shirley                                   ','Partially Cloudy','Poor',0.320,'First Quarter',74.45,'High','Storm','18.6379 ',35.00,21.000,27.00,1019.2
'Observatory-Mckenziestad                                    ','Clear','Poor',0.880,'New',3.53,'Moderate','Quiet','8.562   ',26.20,60.300,24.20,1007.0
'Observatory-North Maria                                     ','Partially Cloudy','Good',0.350,'Full',25.40,'Low','Quiet','2.9346  ',28.10,8.000,0.70,980.6
'Observatory-Manuelview                                      ','Clear','Excellent',0.640,'Last Quarter',140.98,'Low','Active','22.6452 ',-4.90,77.400,16.80,989.8
'Observatory-Hineshaven                                      ','Cloudy','Good',0.920,'First Quarter',2.24,'Low','Active','17.938  ',-4.00,94.900,0.50,1024.1
'Observatory-North Patriciaberg                              ','Cloudy','Excellent',0.930,'First Quarter',12.91,'Moderate','Active','15.2573 ',-5.00,20.500,3.30,987.2
'Observatory-Lake Mariahland                                 ','Clear','Excellent',0.570,'New',65.52,'Low','Quiet','16.4727 ',29.10,85.800,10.90,997.0
'Observatory-Donaldland                                      ','Clear','Excellent',0.070,'Full',128.49,'High','Active','6.0433  ',-10.20,50.100,17.20,1003.0
'Observatory-Lake Timothy                                    ','Partially Cloudy','Good',0.160,'New',6.59,'High','Storm','6.9233  ',6.00,75.100,4.10,982.7
'Observatory-Mooretown                                       ','Partially Cloudy','Good',0.640,'New',65.25,'Low','Quiet','10.8054 ',23.90,17.500,8.80,984.7
'Observatory-Wallacestad                                     ','Clear','Poor',0.690,'First Quarter',52.64,'High','Active','22.9894 ',-14.00,65.000,22.80,986.0
'Observatory-Dianeland                                       ','Clear','Poor',0.210,'New',41.99,'Moderate','Quiet','20.4698 ',17.50,93.700,11.10,992.3
'Observatory-East Stephentown                                ','Partially Cloudy','Good',0.800,'Full',157.75,'Moderate','Active','8.4876  ',23.50,24.800,15.90,1022.6
'Observatory-West Elizabethport                              ','Partially Cloudy','Good',0.010,'Full',175.99,'Low','Storm','10.4465 ',-2.80,78.100,12.90,1001.1
'Observatory-Stricklandstad                                  ','Cloudy','Good',0.940,'New',115.62,'Moderate','Quiet','17.2008 ',-5.80,54.600,17.00,1007.5
'Observatory-Meganview                                       ','Partially Cloudy','Excellent',0.890,'First Quarter',10.29,'Moderate','Quiet','7.5679  ',36.80,54.600,7.70,1016.4
'Observatory-New Javier                                      ','Clear','Poor',0.500,'Last Quarter',102.79,'Moderate','Active','15.2549 ',16.70,1.300,24.90,995.8
'Observatory-Port John                                       ','Clear','Excellent',0.370,'Last Quarter',35.48,'Low','Active','0.5659  ',11.20,73.300,2.90,998.3
'Observatory-South Margaretton                               ','Cloudy','Poor',0.110,'Last Quarter',116.32,'High','Active','12.08   ',31.30,34.700,21.60,1011.7
'Observatory-South Jennifer                                  ','Clear','Poor',0.220,'New',82.16,'Moderate','Storm','7.2414  ',-11.50,45.500,9.10,1017.1
'Observatory-New Stacyhaven                                  ','Cloudy','Poor',0.100,'New',131.86,'High','Active','22.115  ',-12.50,24.900,19.70,983.7
'Observatory-Riverastad                                      ','Partially Cloudy','Excellent',0.290,'First Quarter',45.79,'High','Storm','10.2095 ',17.70,35.600,8.50,1020.8
'Observatory-West Rachelchester                              ','Clear','Excellent',0.900,'Last Quarter',123.05,'Moderate','Storm','12.2483 ',-9.70,67.800,3.30,981.1
'Observatory-Smithmouth                                      ','Partially Cloudy','Good',0.650,'Last Quarter',99.33,'Low','Active','23.3719 ',-17.10,17.900,12.20,991.5
'Observatory-South Susanburgh                                ','Cloudy','Poor',0.610,'New',83.30,'Moderate','Active','13.7123 ',-11.00,22.700,17.00,994.1
'Observatory-East Douglas                                    ','Clear','Poor',0.320,'Full',144.97,'Low','Active','6.7083  ',1.20,53.100,1.30,1012.1
'Observatory-Westberg                                        ','Partially Cloudy','Good',0.070,'First Quarter',137.12,'High','Quiet','18.0306 ',-12.70,12.100,15.50,990.7
'Observatory-Loriport                                        ','Partially Cloudy','Excellent',0.840,'New',39.99,'High','Active','4.6912  ',36.60,24.800,26.50,1026.3
'Observatory-New Tamarafort                                  ','Cloudy','Poor',0.610,'First Quarter',53.09,'Low','Active','6.0494  ',-13.10,40.500,2.30,1028.9
'Observatory-Robertport                                      ','Clear','Excellent',0.610,'Full',44.80,'Moderate','Quiet','11.6381 ',-13.40,51.600,20.50,995.1
'Observatory-Fullerland                                      ','Clear','Good',0.190,'New',40.86,'Low','Storm','1.3191  ',33.60,21.900,17.90,988.5
'Observatory-Port Amy                                        ','Clear','Good',0.600,'First Quarter',1.24,'High','Storm','3.0027  ',10.30,30.200,19.90,997.2
'Observatory-East Brandyfurt                                 ','Partially Cloudy','Excellent',0.610,'Full',134.27,'Moderate','Storm','15.1084 ',34.70,45.500,3.10,1021.6
'Observatory-Jacobsland                                      ','Partially Cloudy','Good',0.210,'Last Quarter',113.29,'Low','Storm','22.8347 ',9.80,91.200,19.30,982.6
'Observatory-Brookemouth                                     ','Partially Cloudy','Good',0.270,'First Quarter',170.43,'Low','Active','13.984  ',37.40,90.600,19.30,1025.4
'Observatory-Jacobfort                                       ','Clear','Excellent',0.600,'New',147.35,'Low','Storm','3.984   ',1.10,25.000,0.70,1004.9
'Observatory-Port Michelleport                               ','Partially Cloudy','Excellent',0.380,'First Quarter',76.30,'Low','Active','10.8135 ',-5.10,3.400,6.80,1003.9
'Observatory-New Lorichester                                 ','Clear','Poor',0.840,'Last Quarter',148.07,'Moderate','Active','17.1063 ',5.50,12.000,1.30,1005.7
'Observatory-Port Kimberlyhaven                              ','Cloudy','Poor',0.910,'New',128.65,'Low','Quiet','4.1736  ',5.60,21.400,26.90,1000.6
'Observatory-North Lauren                                    ','Partially Cloudy','Poor',0.320,'First Quarter',175.63,'High','Storm','21.9109 ',2.10,20.500,15.20,1005.1
'Observatory-Jadeburgh                                       ','Cloudy','Poor',0.130,'New',28.07,'Low','Active','7.9254  ',18.00,48.700,28.60,982.6
'Observatory-West Timothy                                    ','Partially Cloudy','Excellent',0.640,'Full',55.82,'High','Quiet','6.5264  ',29.30,65.700,1.70,1027.5
'Observatory-West Angela                                     ','Clear','Good',0.040,'Last Quarter',113.59,'Moderate','Active','4.5814  ',-6.00,75.200,10.90,1008.6
'Observatory-East Mariafurt                                  ','Cloudy','Poor',0.990,'Last Quarter',31.74,'High','Active','12.2301 ',-14.60,65.800,19.70,1014.4
'Observatory-East Randy                                      ','Partially Cloudy','Poor',0.340,'New',24.75,'Low','Quiet','8.772   ',8.50,39.100,24.70,1028.5
'Observatory-Hubbardstad                                     ','Partially Cloudy','Good',0.960,'Last Quarter',171.05,'Moderate','Quiet','5.2667  ',10.10,86.600,2.10,1004.2
'Observatory-South Kara                                      ','Cloudy','Good',0.670,'First Quarter',161.18,'Moderate','Active','22.3735 ',9.70,32.700,20.60,1002.9
'Observatory-East Teresa                                     ','Clear','Excellent',0.080,'New',177.05,'High','Active','17.455  ',12.50,42.600,22.20,1028.8
'Observatory-East Mallory                                    ','Cloudy','Good',0.240,'First Quarter',150.18,'High','Storm','3.1599  ',-4.00,74.200,10.90,980.9
'Observatory-South Danielle                                  ','Partially Cloudy','Poor',0.020,'Last Quarter',28.13,'Moderate','Active','20.4619 ',35.80,45.800,14.30,1024.1
'Observatory-Isaiahchester                                   ','Cloudy','Poor',0.880,'First Quarter',64.43,'Low','Quiet','0.4507  ',20.40,72.800,23.90,1026.1
'Observatory-Port Laurenville                                ','Cloudy','Excellent',0.210,'New',9.82,'Moderate','Storm','20.6373 ',26.00,15.000,3.20,981.1
'Observatory-New Lucas                                       ','Clear','Good',0.830,'Last Quarter',45.02,'Moderate','Active','8.7655  ',28.70,41.400,10.60,1009.8
'Observatory-East Adamburgh                                  ','Clear','Poor',0.970,'First Quarter',117.98,'Moderate','Storm','11.9952 ',28.50,86.100,2.20,1029.6
'Observatory-Danielsfort                                     ','Partially Cloudy','Good',0.630,'First Quarter',140.88,'Low','Quiet','11.8501 ',32.10,1.300,11.60,1000.3
'Observatory-Randolphfurt                                    ','Partially Cloudy','Poor',0.040,'Last Quarter',79.03,'Low','Active','18.7359 ',-0.80,2.100,29.50,982.1
'Observatory-Shanemouth                                      ','Partially Cloudy','Poor',0.610,'New',44.24,'Moderate','Storm','11.7765 ',30.20,89.600,19.30,1022.3
'Observatory-Nicholasbury                                    ','Cloudy','Excellent',0.630,'Full',129.84,'Moderate','Storm','17.185  ',14.60,39.900,26.30,995.2
'Observatory-East Mikehaven                                  ','Partially Cloudy','Excellent',0.850,'First Quarter',91.14,'Low','Active','23.1482 ',26.30,2.000,23.00,1006.5
'Observatory-Susantown                                       ','Partially Cloudy','Poor',0.780,'New',93.33,'High','Active','18.7825 ',-8.10,32.900,28.10,1019.5
'Observatory-Robertfurt                                      ','Partially Cloudy','Excellent',0.490,'Full',17.81,'High','Storm','11.1963 ',34.30,28.900,27.40,1003.8
'Observatory-Brittanyfort                                    ','Clear','Poor',0.260,'First Quarter',81.97,'High','Quiet','10.6164 ',1.80,73.700,9.10,987.7
'Observatory-South Tammy                                     ','Partially Cloudy','Good',0.640,'Full',1.67,'High','Storm','2.9116  ',-3.80,91.100,18.30,1027.9
'Observatory-East Johnathan                                  ','Clear','Excellent',0.430,'First Quarter',2.03,'Moderate','Active','4.4308  ',2.00,31.300,5.50,989.6
'Observatory-Lake Patriciaport                               ','Partially Cloudy','Poor',0.660,'Last Quarter',83.07,'Low','Storm','0.9904  ',19.10,76.400,16.30,1029.0
'Observatory-Lake Justinbury                                 ','Clear','Excellent',0.230,'First Quarter',2.66,'Low','Quiet','21.5131 ',11.70,30.900,18.80,992.0
'Observatory-Audreytown                                      ','Clear','Good',0.010,'First Quarter',40.19,'High','Storm','15.0682 ',20.50,13.100,17.10,980.6
'Observatory-South Cynthia                                   ','Cloudy','Excellent',0.780,'Full',125.56,'Moderate','Storm','16.3699 ',11.00,81.700,22.70,1027.1
'Observatory-West Lisa                                       ','Partially Cloudy','Excellent',0.760,'New',144.87,'High','Active','11.8757 ',-7.50,29.900,29.40,1028.7
'Observatory-New Megan                                       ','Clear','Poor',0.060,'Full',175.49,'Low','Quiet','6.0629  ',9.50,14.800,24.80,1020.2
'Observatory-New Jamiefort                                   ','Partially Cloudy','Excellent',0.260,'First Quarter',157.17,'High','Active','17.5037 ',1.90,47.200,17.80,1016.2
'Observatory-East Darinville                                 ','Clear','Excellent',0.640,'Last Quarter',140.65,'Low','Active','20.7414 ',2.50,69.000,7.00,999.4
'Observatory-Port Charlesside                                ','Partially Cloudy','Excellent',0.800,'First Quarter',0.98,'Low','Storm','6.9121  ',20.90,26.900,28.20,1014.1
'Observatory-Christophershire                                ','Clear','Excellent',0.870,'Full',55.80,'High','Active','3.037   ',-5.90,10.900,0.90,984.5
'Observatory-Barbarachester                                  ','Partially Cloudy','Good',0.690,'New',2.00,'Moderate','Quiet','17.223  ',24.90,35.700,2.10,1002.8
'Observatory-North Jacobberg                                 ','Cloudy','Excellent',0.070,'First Quarter',49.25,'Moderate','Quiet','14.9099 ',1.40,8.000,15.30,1017.6
'Observatory-Boonefurt                                       ','Partially Cloudy','Good',0.090,'New',161.59,'Low','Storm','0.2021  ',6.50,48.100,29.40,1003.2
'Observatory-Nicolemouth                                     ','Cloudy','Poor',0.060,'First Quarter',39.86,'Low','Active','10.6159 ',13.10,24.700,14.30,991.5
