'AS852259                            ','Severe','Weak','Observed','Strong',NULL,'Identified','High','Major'
'AS104302                            ','Minimal','Weak','Significant','Strong',NULL,NULL,'High','Minor'
'AS782034                            ','Minimal','Strong','Significant','Strong',NULL,NULL,NULL,'Moderate'
'AS637827                            ','Minimal','Weak','Observed',NULL,NULL,'Identified','Low','Major'
'AS513258                            ','Severe','Weak',NULL,'Strong','Simple','Identified','Low','Major'
'AS120090                            ','Severe','Strong',NULL,'Possible','Simple',NULL,'High','Major'
'AS418258                            ','Moderate','Strong','Significant',NULL,NULL,'Possible','Low','Major'
'AS993014                            ','Minimal','Strong','Observed',NULL,'Simple','Identified',NULL,'Moderate'
'AS975890                            ','Minimal','Weak','Observed','Possible',NULL,'Identified','Low','Major'
'AS825031                            ','Severe','Strong','Significant','Strong','Simple','Identified','Low','Minor'
'AS665207                            ','Moderate',NULL,'Significant','Strong','Complex','Possible','Low','Minor'
'AS878613                            ','Moderate','Strong','Observed','Possible','Complex','Possible','Low','Moderate'
'AS294357                            ','Moderate','Weak','Significant','Strong','Simple','Possible','High','Moderate'
'AS586838                            ','Moderate','Strong','Observed','Possible','Complex',NULL,'High','Moderate'
'AS413904                            ','Severe','Strong',NULL,'Strong',NULL,NULL,'Low','Major'
'AS958676                            ','Minimal','Strong','Observed','Strong','Complex','Identified',NULL,'Moderate'
'AS485215                            ','Minimal','Strong','Observed','Strong','Complex','Possible','High','Moderate'
'AS707059                            ','Minimal',NULL,'Observed','Possible','Complex','Possible',NULL,'Moderate'
'AS800701                            ','Severe',NULL,'Observed','Strong',NULL,NULL,NULL,'Major'
'AS984348                            ','Minimal',NULL,'Significant','Possible','Complex',NULL,'High','Moderate'
'AS993182                            ','Severe','Strong',NULL,'Possible','Simple',NULL,NULL,'Minor'
'AS790924                            ','Moderate',NULL,NULL,'Strong',NULL,NULL,'Low','Major'
'AS628670                            ','Minimal',NULL,'Observed',NULL,'Simple','Possible','Low','Minor'
'AS659986                            ','Severe',NULL,NULL,'Strong','Simple',NULL,'Low','Minor'
'AS315002                            ','Minimal',NULL,'Observed',NULL,'Complex','Possible','Low','Major'
'AS432720                            ','Minimal','Strong',NULL,'Possible','Complex','Possible','Low','Moderate'
'AS411047                            ','Minimal','Strong','Significant',NULL,NULL,NULL,'Low','Major'
'AS983912                            ','Minimal','Strong','Significant',NULL,'Complex','Possible','High','Moderate'
'AS334371                            ','Minimal','Strong',NULL,'Strong','Simple',NULL,NULL,'Minor'
