'AS195422                            ',0.3660,0.2210,0.1900,-0.8370,0.622,0.3970,0.69,0.769,0.2
'AS748185                            ',0.5180,0.9390,0.8080,-0.3190,0.835,0.7140,0.94,0.501,1.0
'AS157306                            ',0.8680,0.9400,0.6270,0.8200,0.083,0.5870,0.50,0.255,0.1
'AS194105                            ',0.6990,0.0210,0.3420,-0.1840,0.072,0.4820,0.85,0.011,0.0
'AS474008                            ',0.7710,0.2370,0.9770,-0.0540,0.882,0.7860,0.58,0.172,1.0
'AS149057                            ',0.7710,0.3910,0.4760,0.4470,0.28,0.2930,0.07,0.125,0.9
'AS691805                            ',0.4320,0.6630,0.9130,0.4180,0.013,0.3840,0.05,0.907,0.5
'AS752077                            ',0.6070,0.6790,0.6180,-0.3940,0.446,0.8730,0.86,0.741,0.4
'AS595135                            ',0.2200,0.5100,0.8650,0.2250,0.067,0.3120,0.75,0.854,0.0
'AS205931                            ',0.5360,0.4140,0.0110,-0.0110,0.57,0.9390,0.10,0.191,0.3
'AS829014                            ',0.0260,0.1930,0.3150,0.9250,0.909,0.2860,0.47,0.149,0.4
'AS708573                            ',0.7190,0.1120,0.9750,0.6340,0.37,0.2190,0.83,0.586,0.3
'AS413612                            ',0.2090,0.2980,0.6520,-0.9310,0.306,0.9950,0.38,0.874,0.5
'AS155581                            ',0.7920,0.0260,0.7800,0.6230,0.025,0.3210,0.98,0.740,0.8
'AS939809                            ',0.0180,0.8690,0.6940,0.1620,0.27,0.0420,0.96,0.558,0.0
'AS820128                            ',0.1460,0.9670,0.7160,0.7750,0.4,0.8280,0.74,0.041,0.8
'AS359907                            ',0.0910,0.4010,0.7390,-0.2020,0.788,0.3580,0.23,0.197,0.0
'AS833729                            ',0.6500,0.4090,0.0480,-0.7440,0.168,0.2570,0.27,0.310,0.0
'AS409066                            ',0.1840,0.2930,0.5250,0.5570,0.002,0.6610,0.84,0.202,0.5
'AS334897                            ',0.4040,0.5730,0.9610,-0.9770,0.94,0.2570,0.34,0.292,0.2
'AS521254                            ',0.7300,0.3240,0.3420,-0.7260,0.733,0.5310,0.73,0.610,0.5
'AS989493                            ',0.7150,0.5270,0.5270,-0.0160,0.95,0.3440,0.34,0.968,0.4
'AS806023                            ',0.3970,0.0490,0.3130,-0.2470,0.279,0.8410,0.68,0.142,1.0
'AS918805                            ',0.2970,0.4350,0.3180,-0.8200,0.654,0.4350,0.88,0.321,0.4
'AS692175                            ',0.7830,0.6210,0.0360,-0.4470,0.072,0.8760,0.78,0.565,0.3
'AS907171                            ',0.3850,0.7410,0.5480,0.8050,0.181,0.5930,0.79,0.180,1.0
'AS839360                            ',0.3740,0.9000,0.0720,0.3720,0.723,0.2440,0.32,0.478,1.0
'AS236167                            ',0.2470,0.0050,0.7200,0.9680,0.605,0.8390,0.30,0.110,0.2
'AS449754                            ',0.7610,0.3470,0.7790,0.9860,0.943,0.1380,0.45,0.618,0.6
'AS332298                            ',0.4960,0.0100,0.8640,-0.3470,0.877,0.9430,0.03,0.063,0.1
'AS805228                            ',0.4620,0.5510,0.8120,-0.4870,0.809,0.6030,0.30,0.752,0.9
'AS826826                            ',0.7890,0.7580,0.1400,-0.9370,0.871,0.8800,0.60,0.245,1.0
'AS292135                            ',0.4820,0.0630,0.9250,-0.5970,0.827,0.5830,0.89,0.200,0.9
'AS940732                            ',0.6860,0.8740,0.6550,0.2430,0.611,0.8340,0.44,0.309,0.5
'AS979402                            ',0.8300,0.6790,0.5720,-0.3580,0.051,0.0910,0.71,0.230,0.8
'AS192221                            ',0.0830,0.0790,0.2410,-0.4710,0.003,0.6570,0.54,0.457,0.0
'AS339845                            ',0.5790,0.7290,0.8740,0.8850,0.569,0.8490,0.72,0.962,0.9
'AS165809                            ',0.7680,0.7660,0.0510,-0.7770,0.064,0.7210,0.44,0.900,0.0
'AS288992                            ',0.6270,0.8220,0.6380,0.8350,0.134,0.3490,0.58,0.975,0.4
'AS299638                            ',0.1780,0.9340,0.9620,0.1280,0.628,0.3470,0.07,0.623,0.7
'AS521439                            ',0.0850,0.3030,0.6980,0.8940,0.848,0.1390,0.62,0.939,0.9
'AS805350                            ',0.8720,0.2580,0.8360,0.6670,0.993,0.7260,0.62,0.353,0.6
'AS815643                            ',0.3400,0.1290,0.6000,0.7500,0.698,0.5260,0.48,0.397,0.6
'AS123954                            ',0.2530,0.3410,0.2810,-0.7110,0.415,0.4490,0.43,0.691,0.9
'AS650415                            ',0.2600,0.7520,0.9720,0.8040,0.418,0.9390,0.67,0.458,0.5
'AS339259                            ',0.6790,0.2590,0.7170,-0.2650,0.529,0.1210,0.86,0.047,0.7
'AS509455                            ',0.5020,0.6200,0.1490,0.0240,0.089,0.4350,0.38,0.674,0.4
'AS784793                            ',0.2330,0.8080,0.2350,0.9720,0.174,0.7340,0.51,0.540,0.7
'AS557928                            ',0.2190,0.4990,0.9770,0.4470,0.196,0.1410,0.94,0.426,0.0
'AS337220                            ',0.8560,0.2510,0.9530,0.7110,0.53,0.3640,0.78,0.496,0.4
'AS983011                            ',0.9100,0.1750,0.9180,0.9460,0.867,0.8820,0.30,0.610,0.7
'AS119236                            ',0.7250,0.5480,0.9350,0.3040,0.944,0.6150,0.17,0.664,1.0
'AS280990                            ',0.3250,0.6410,0.1020,0.4460,0.728,0.7430,0.75,0.850,0.1
'AS262309                            ',0.6660,0.6790,0.5360,-0.7910,0.053,0.9010,0.50,0.594,0.4
'AS543719                            ',0.4760,0.2630,0.4420,-0.8120,0.955,0.4040,0.41,0.908,0.4
'AS355156                            ',0.5480,0.8790,0.5960,-0.0470,0.779,0.9610,0.65,0.865,0.2
'AS941507                            ',0.9570,0.6120,0.0770,-0.0850,0.036,0.7650,0.02,0.925,0.2
'AS323083                            ',0.8820,0.2390,0.0970,0.7390,0.369,0.3660,0.76,0.667,0.6
'AS950753                            ',0.8290,0.4570,0.4450,0.4880,0.044,0.7620,0.40,0.814,0.4
'AS893890                            ',0.1670,0.1500,0.8740,-0.9530,0.795,0.9130,0.91,0.074,0.7
'AS340005                            ',0.4750,0.9710,0.2610,-0.3630,0.773,0.0430,0.13,0.098,1.0
'AS271430                            ',0.1980,0.4120,0.5480,-0.9060,0.596,0.3300,0.67,0.235,0.1
'AS239818                            ',0.4380,0.3490,0.2330,0.5650,0.112,0.6290,0.00,0.348,0.6
'AS613930                            ',0.1810,0.2230,0.7580,0.1500,0.084,0.8710,0.99,0.182,0.9
'AS698237                            ',0.6480,0.2690,0.1210,0.9040,0.508,0.7790,0.89,0.019,0.9
'AS426778                            ',0.9260,0.1720,0.9310,-0.9790,0.347,0.8270,0.48,0.665,0.3
'AS356942                            ',0.8100,0.1030,0.0860,0.9770,0.972,0.2500,0.09,0.777,0.9
'AS799062                            ',0.4150,0.2620,0.2560,-0.3950,0.712,0.2420,0.74,0.962,0.4
'AS288188                            ',0.3000,0.0280,0.6500,-0.0190,0.296,0.3720,0.92,0.547,0.7
'AS390245                            ',0.8860,0.5140,0.6540,-0.7250,0.455,0.2030,0.93,0.291,1.0
'AS916823                            ',0.7050,0.0290,0.6770,-0.5190,0.649,0.8410,0.94,0.722,0.2
'AS764253                            ',0.5960,0.8820,0.1740,-0.3720,0.965,0.1810,0.17,0.128,0.5
'AS705164                            ',0.8330,0.7410,0.8780,0.1370,0.28,0.2190,0.99,0.390,1.0
'AS766865                            ',0.1190,0.7660,0.6050,-0.0630,0.494,0.5940,0.13,0.677,1.0
'AS694931                            ',0.5460,0.8490,0.8710,0.5160,0.471,0.1160,0.91,0.796,0.3
'AS987247                            ',0.4180,0.9620,0.1000,0.1660,0.812,0.4040,0.08,0.005,0.2
'AS797747                            ',0.2200,0.9380,0.8510,0.5460,0.912,0.9510,0.05,0.576,0.3
'AS586078                            ',0.5620,0.3590,0.9750,-0.4830,0.99,0.1850,0.90,0.671,0.8
'AS288160                            ',0.5300,0.3290,0.1370,0.8820,0.804,0.3400,0.68,0.498,0.5
'AS173201                            ',0.2230,0.6070,0.0690,-0.3950,0.796,0.3890,0.24,0.062,0.9
'AS407864                            ',0.7380,0.8090,0.2270,0.6710,0.396,0.7510,0.17,0.287,0.5
'AS107131                            ',0.2680,0.5410,0.8920,0.6230,0.732,0.1300,0.72,0.279,1.0
'AS698206                            ',0.8580,0.0690,0.7350,-0.1110,0.991,0.3550,0.16,0.457,0.3
'AS600411                            ',0.5140,0.2840,0.3230,0.9110,0.304,0.5280,0.12,0.885,0.6
'AS860022                            ',0.2960,0.1070,0.5030,-0.0390,0.177,0.8180,0.20,0.470,0.5
'AS987215                            ',0.3110,0.5040,0.6740,-0.9630,0.222,0.3060,0.72,0.302,0.4
'AS861381                            ',0.1290,0.6460,0.0160,0.9000,0.271,0.8560,0.43,0.340,0.6
'AS725258                            ',0.4600,0.7120,0.5840,0.1960,0.085,0.2920,0.32,0.261,0.9
'AS728819                            ',0.4350,0.5950,0.2950,0.3570,0.272,0.7000,0.97,0.824,1.0
'AS931527                            ',0.0690,0.4590,0.5190,-0.9860,0.71,0.4020,0.59,0.015,0.7
'AS163875                            ',0.9000,0.7840,0.9730,-0.7130,0.554,0.6350,0.81,0.497,0.5
'AS855583                            ',0.4080,0.1520,0.5820,0.7030,0.577,0.2720,0.21,0.946,0.1
'AS336870                            ',0.2220,0.2810,0.6660,0.0570,0.886,0.3130,0.03,0.663,0.9
'AS656033                            ',0.9510,0.1150,0.6380,0.6500,0.561,0.9410,0.54,0.834,0.4
'AS128082                            ',0.1500,0.0820,0.8060,-0.8460,0.879,0.0430,0.53,0.281,0.7
'AS174975                            ',0.6100,0.9420,0.9420,-0.6760,0.303,0.6810,0.62,0.852,0.3
'AS584202                            ',0.7330,0.9450,0.1850,0.0780,0.501,0.9380,0.35,0.497,0.4
'AS812179                            ',0.1010,0.9720,0.3400,0.0510,0.299,0.4780,0.11,0.562,0.9
'AS348567                            ',0.7880,0.5780,0.4520,-0.8140,0.392,0.3460,0.80,0.631,0.4
'AS873228                            ',0.9240,0.7780,0.4070,-0.2530,0.983,0.8420,0.86,0.492,0.0
'AS920006                            ',0.5010,0.1570,0.0010,0.9130,0.153,0.2870,0.94,0.372,0.5
'AS685442                            ',0.9140,0.6870,0.9540,0.4370,0.551,0.5880,0.25,0.845,0.7
'AS224570                            ',0.1840,0.6840,0.7640,-0.7260,0.002,0.5020,0.32,0.099,0.7
'AS627582                            ',0.6090,0.1180,0.3220,-0.2960,0.166,0.3000,0.23,0.003,0.4
'AS639777                            ',0.5060,0.3350,0.1360,-0.2340,0.903,0.1520,0.76,0.991,0.9
'AS344097                            ',0.5650,0.6040,0.2930,-0.2650,0.314,0.5690,0.67,0.168,0.2
'AS332649                            ',0.8430,0.8510,0.0680,-0.1620,0.824,0.6010,0.54,0.503,0.0
'AS323932                            ',0.0660,0.4840,0.5910,0.1910,0.084,0.6910,0.27,0.239,0.2
'AS709162                            ',0.7430,0.0160,0.6010,0.6030,0.332,0.6470,0.84,0.989,0.2
'AS714262                            ',0.7940,0.7230,0.0330,-0.5160,0.601,0.0540,0.88,0.309,0.8
'AS244416                            ',0.9010,0.8160,1.0000,0.5300,0.573,0.5830,0.50,0.257,0.2
'AS750349                            ',0.8630,0.1240,0.6030,0.0560,0.396,0.4730,0.81,0.569,0.1
'AS629292                            ',0.2290,0.6980,0.2360,-0.9530,0.827,0.9750,0.49,0.775,0.4
'AS371916                            ',0.8130,0.7220,0.6530,-0.5480,0.054,0.2200,0.16,0.577,0.8
'AS594661                            ',0.1840,0.6510,0.6410,-0.6030,0.501,0.0220,1.00,0.352,0.6
'AS575400                            ',0.8490,0.2440,0.1930,-0.0900,0.72,0.8160,0.49,0.022,0.9
'AS585218                            ',0.1730,0.3710,0.8110,0.3320,0.038,0.1930,0.25,0.520,0.5
'AS539071                            ',0.4660,0.2200,0.0870,0.9360,0.28,0.8070,0.05,0.421,0.6
'AS758711                            ',0.2680,0.5440,0.9360,-0.0160,0.327,0.3670,0.89,0.700,0.2
'AS406092                            ',0.0680,0.3050,0.2100,0.5680,1.0,0.3250,0.24,0.785,0.9
'AS262120                            ',0.7320,0.0890,0.8290,0.5500,0.748,0.2250,0.11,0.528,0.4
'AS113599                            ',0.2140,0.2560,0.3080,0.0750,0.202,0.7700,0.47,0.462,0.4
'AS188246                            ',0.3620,0.9430,0.5630,0.8540,0.877,0.3240,0.36,0.624,0.1
'AS961512                            ',0.0650,0.2610,0.0250,-0.0630,0.531,0.7260,0.52,0.172,0.6
'AS899620                            ',0.4990,0.9420,0.2810,0.7910,0.906,0.2040,0.03,0.588,0.9
'AS824444                            ',0.2940,0.1450,0.6280,0.0680,0.007,0.3780,0.48,0.260,0.6
'AS359622                            ',0.3330,0.1970,0.7800,-0.2550,0.538,0.9090,0.15,0.812,0.4
'AS646205                            ',0.2820,0.6510,0.5870,-0.3380,0.164,0.9420,0.55,0.508,0.7
'AS831852                            ',0.4490,0.8390,0.7180,0.3720,0.558,0.5790,0.43,0.099,0.8
'AS215245                            ',0.1890,0.4070,0.2200,0.0390,0.7,0.9460,0.44,0.962,0.3
'AS664840                            ',0.1840,0.7470,0.6120,-0.0190,0.227,0.5590,0.40,0.035,0.9
'AS354877                            ',0.9210,0.6800,0.0560,0.9080,0.763,0.4220,0.89,0.863,0.6
'AS527286                            ',0.5660,0.4840,0.1830,0.6140,0.15,0.7260,0.25,0.671,0.0
'AS156862                            ',0.9880,0.4770,0.2380,-0.5700,0.557,0.4600,0.93,0.848,0.7
'AS598276                            ',0.4350,0.0610,0.4850,-0.9840,0.013,0.3650,0.50,0.386,0.4
'AS233524                            ',0.4750,0.4550,0.2820,-0.7820,0.072,0.8880,0.10,0.914,0.5
'AS239917                            ',0.3460,0.5260,0.9170,-0.2980,0.777,0.1650,0.56,0.437,0.2
'AS551843                            ',0.5230,0.1480,0.4910,0.6220,0.135,0.2680,0.50,0.518,0.1
'AS541369                            ',0.7660,0.8050,0.7590,-0.1860,0.214,0.8410,0.58,0.287,0.0
'AS580987                            ',0.3950,0.8520,0.8290,-0.8800,0.53,0.2660,0.01,0.421,0.0
'AS852259                            ',0.7470,0.9850,0.7280,0.1170,0.387,0.4390,0.35,0.200,0.7
'AS104302                            ',0.6000,0.1400,0.9880,0.2610,0.94,0.2010,0.54,0.851,0.9
'AS782034                            ',0.7360,0.9230,0.0090,0.6670,0.888,0.4270,0.10,0.428,0.8
'AS637827                            ',0.9050,0.2190,0.7870,-0.6110,0.811,0.0750,0.05,0.875,0.9
'AS513258                            ',0.9640,0.6090,0.5890,0.3680,0.822,0.9980,0.42,0.559,0.7
'AS120090                            ',0.0150,0.3000,0.3070,-0.0340,0.174,0.7180,0.80,0.167,0.7
'AS418258                            ',0.9730,0.6180,0.3070,0.1170,0.177,0.4970,0.02,0.060,0.0
'AS993014                            ',0.9960,0.7980,0.4600,-0.5160,0.931,0.3980,0.26,0.660,0.9
'AS975890                            ',0.6240,0.8690,0.6180,-0.4660,0.703,0.4070,0.76,0.456,0.5
'AS825031                            ',0.5060,0.2760,0.4690,-0.1240,0.237,0.9920,0.07,0.827,0.5
'AS665207                            ',0.5590,0.1260,0.7300,-0.8550,0.731,0.1480,0.75,0.492,0.8
'AS878613                            ',0.1050,0.3520,0.2460,0.5100,0.654,0.5520,0.22,0.496,0.9
'AS294357                            ',0.4040,0.6950,0.5280,-0.5560,0.862,0.4760,0.54,0.476,0.5
'AS586838                            ',0.8820,0.2500,0.8820,0.9390,0.463,0.4400,0.35,0.870,0.8
'AS413904                            ',0.7680,0.8480,0.3200,0.5610,0.12,0.2960,0.58,0.293,0.5
'AS958676                            ',0.3610,0.5640,0.5690,-0.4690,0.066,0.4400,0.17,0.433,0.3
'AS485215                            ',0.9170,0.5380,0.2130,-0.2390,0.955,0.7360,0.98,0.485,0.6
'AS707059                            ',0.4530,0.3180,0.8130,0.6030,0.436,0.4160,0.36,0.629,1.0
'AS800701                            ',0.3970,0.5240,0.7090,0.1840,0.518,0.2900,0.18,0.451,0.5
'AS984348                            ',0.5640,0.7320,0.9150,0.0670,0.08,0.6710,0.40,0.699,0.4
'AS993182                            ',0.3150,0.3950,0.3520,0.9690,0.108,0.0430,0.13,0.595,0.5
'AS790924                            ',0.7740,0.2520,0.9030,-0.0480,0.079,0.5310,0.81,0.201,0.3
'AS628670                            ',0.7780,0.9820,0.1310,0.0110,0.531,0.0850,0.76,0.547,0.0
'AS659986                            ',0.5240,0.3150,0.6740,0.6570,0.46,0.9310,0.04,0.510,0.3
'AS315002                            ',0.7670,0.7030,0.5630,-0.5140,0.542,0.5220,0.51,0.848,0.1
'AS432720                            ',0.5880,0.2400,0.0050,-0.7700,0.67,0.7620,0.27,0.747,0.1
'AS411047                            ',0.2060,0.0480,0.2770,-0.6570,0.354,0.4930,0.24,0.279,0.9
'AS983912                            ',0.6850,0.9850,0.4470,0.5990,0.75,0.1800,0.40,0.460,0.4
'AS334371                            ',0.3470,0.1890,0.9110,0.7810,0.096,0.7970,0.89,0.484,0.1
