'SUP_M6QDY','FI824038','PREF_60V7',16,7,25,'Occasional','No',1,12,3.9,7
'SUP_B1R80','FI234942','PREF_MYSJ',12,10,0,'Never','Yes',18,12,1.6,6
'SUP_9IQB5','FI574834','PREF_7E76',7,5,2,'Never','Former',16,11,2.6,4
'SUP_U349A','FI346965','PREF_8RM0',11,6,22,'Occasional','Yes',11,5,3.4,6
'SUP_AS0CQ','FI553508','PREF_229Z',15,2,25,'Occasional','No',20,4,2.5,5
'SUP_MW93E','FI315414','PREF_T5K0',3,6,8,'Never','No',6,12,3.4,6
'SUP_H41TE','FI949906','PREF_M3ZU',8,6,21,'Occasional','Yes',10,15,3.6,0
'SUP_R08Q6','FI644192','PREF_XXT2',9,5,0,'Never','Former',9,0,1.3,4
'SUP_0K9XP','FI145420','PREF_VQ73',15,9,18,'Never','No',12,8,2.8,5
'SUP_RBYHW','FI301845','PREF_J0I1',12,3,20,'Never','Yes',18,4,1.6,0
'SUP_2LF8X','FI768741','PREF_X9UE',3,10,28,'Never','No',20,12,1.9,3
'SUP_MOYDH','FI920818','PREF_NWEN',20,3,23,'Active','No',5,8,4.2,3
'SUP_BKL01','FI591650','PREF_TUKQ',3,10,18,'Never','Former',18,6,3.1,0
'SUP_5X2K9','FI303585','PREF_DCU3',18,5,5,'Occasional','Former',0,10,3.6,6
'SUP_GGEHM','FI629689','PREF_D1JS',11,8,26,'Active','Former',2,14,3.2,4
'SUP_4VA31','FI410111','PREF_NNCC',9,2,4,'Never','Former',13,9,3.2,10
'SUP_JX3L8','FI596417','PREF_3XVQ',5,4,7,'Never','Former',13,5,3.1,0
'SUP_SQ2DK','FI297345','PREF_PUT6',5,9,19,'Occasional','Yes',10,15,3.0,2
'SUP_BYM46','FI736007','PREF_JOIH',5,0,0,'Never','Former',10,5,3.1,1
'SUP_Q559Q','FI310098','PREF_4CEF',20,1,24,'Occasional','Yes',12,5,4.7,10
'SUP_47K8T','FI876675','PREF_RO6C',6,6,5,'Active','Yes',10,13,3.6,1
'SUP_9ZX5O','FI503604','PREF_3URK',9,3,19,'Occasional','Former',13,12,4.7,5
'SUP_EJVMQ','FI306275','PREF_EFKY',3,9,1,'Occasional','No',20,11,4.9,6
'SUP_ZWGS7','FI117404','PREF_JKCB',3,1,11,'Occasional','No',18,0,1.4,3
'SUP_P6KQE','FI267859','PREF_ME95',7,10,14,'Occasional','No',13,2,2.8,6
'SUP_QK1JW','FI528755','PREF_01W0',7,1,23,'Active','No',20,9,2.6,1
'SUP_VMGBD','FI565602','PREF_AZ0I',4,7,6,'Never','Former',10,12,3.9,4
'SUP_YWSD2','FI222444','PREF_04OJ',5,6,24,'Never','No',5,9,4.2,8
'SUP_180FW','FI731475','PREF_6JSP',16,6,29,'Active','No',20,1,2.7,4
'SUP_2TIKQ','FI370994','PREF_O43T',8,4,7,'Occasional','No',8,2,2.1,2
'SUP_Z5LRI','FI451943','PREF_BBB1',10,7,25,'Active','Yes',17,0,4.6,6
'SUP_9TELK','FI521939','PREF_CU3L',15,5,24,'Occasional','No',13,8,3.6,0
'SUP_XX9K3','FI249750','PREF_9B0U',16,5,21,'Occasional','Yes',7,4,1.6,5
'SUP_QQA3A','FI851625','PREF_KI3V',6,9,25,'Active','Former',11,3,4.5,10
'SUP_I3CN3','FI635345','PREF_XEEI',11,4,7,'Active','Yes',17,4,1.0,4
'SUP_NQ17X','FI355532','PREF_OGB6',8,4,0,'Active','Yes',15,5,3.3,1
'SUP_G49LN','FI709085','PREF_9ABC',5,6,19,'Never','No',1,3,2.3,5
'SUP_BVDOB','FI266909','PREF_EROY',3,0,16,'Never','Yes',17,8,2.2,2
'SUP_4A5R0','FI212927','PREF_VUMQ',18,2,5,'Active','Yes',15,11,4.0,9
'SUP_A0WFK','FI367774','PREF_E6OX',2,2,19,'Occasional','No',18,5,2.3,2
'SUP_LZ0YQ','FI200271','PREF_9ME6',2,3,23,'Occasional','No',0,1,2.1,3
'SUP_PMB33','FI951050','PREF_KAPS',2,1,5,'Never','Former',17,15,3.8,2
'SUP_8GQX1','FI505310','PREF_1NZC',3,1,29,'Occasional','Former',7,9,2.5,5
'SUP_BIS3K','FI344059','PREF_3DT0',16,3,19,'Never','No',5,3,4.7,3
'SUP_E34N8','FI380415','PREF_IB3E',7,7,25,'Occasional','Yes',9,1,4.5,3
'SUP_DUMRQ','FI992654','PREF_347E',2,6,24,'Never','Former',7,4,4.8,0
'SUP_GJ5ZC','FI929045','PREF_NVFR',15,3,6,'Occasional','No',17,15,1.8,7
'SUP_VC3QE','FI551625','PREF_TI1S',12,4,29,'Never','Former',16,5,2.1,8
'SUP_0QMW9','FI522347','PREF_KDPC',13,0,23,'Active','No',19,4,2.6,0
'SUP_P6D4S','FI292644','PREF_90AV',10,4,29,'Active','Former',0,4,3.8,5
'SUP_XHQWP','FI491668','PREF_0VO3',9,4,9,'Never','No',4,0,2.8,3
'SUP_U9RVA','FI564793','PREF_ZANO',15,5,21,'Occasional','Former',12,14,1.1,1
'SUP_NDLCR','FI171281','PREF_P5L7',3,1,16,'Never','Yes',1,15,2.5,3
'SUP_Q8P91','FI232854','PREF_99W7',11,5,17,'Never','Yes',10,11,4.4,2
'SUP_JOU4X','FI680842','PREF_LAYA',19,4,23,'Occasional','Yes',18,6,3.7,7
'SUP_1EXZ8','FI214235','PREF_NG36',13,3,10,'Active','Former',16,9,1.9,3
'SUP_ATZQH','FI857500','PREF_NL3H',15,5,26,'Never','Former',10,4,3.8,9
'SUP_4CSJ0','FI295563','PREF_Z7LA',0,0,21,'Never','Yes',10,10,2.1,7
'SUP_ZNPAM','FI559255','PREF_69SO',10,10,10,'Never','Former',0,14,4.9,1
'SUP_FPPZ2','FI758549','PREF_1QUG',17,4,26,'Occasional','No',8,8,3.6,9
'SUP_TNVY1','FI503874','PREF_ZEQD',12,10,6,'Active','No',16,0,4.3,6
'SUP_N2PFU','FI970404','PREF_83LD',12,10,24,'Occasional','Yes',20,6,4.2,3
'SUP_0OGFL','FI651989','PREF_K7TN',8,2,16,'Occasional','Former',11,14,2.6,7
'SUP_IC9TO','FI625384','PREF_EP8X',2,5,7,'Never','No',14,10,3.0,6
'SUP_TIR9T','FI286525','PREF_2X3B',9,4,19,'Never','Former',16,4,2.6,2
'SUP_FCVVG','FI968673','PREF_USBN',14,8,17,'Never','Yes',11,14,5.0,1
'SUP_8QMRT','FI236236','PREF_CU7D',13,5,19,'Occasional','Former',1,0,3.1,3
'SUP_JHEBC','FI142199','PREF_PCEG',18,2,0,'Never','Former',14,8,3.6,3
'SUP_R9846','FI630870','PREF_R1V9',17,5,22,'Occasional','No',14,12,2.1,1
'SUP_SRYQI','FI152269','PREF_TY0X',4,5,14,'Occasional','Former',9,13,3.6,8
'SUP_20Y7J','FI672183','PREF_M8BU',5,4,2,'Occasional','Former',16,7,3.6,7
'SUP_3G5P5','FI443469','PREF_ZUUB',13,7,20,'Occasional','Former',10,7,2.0,8
'SUP_UGMHY','FI445692','PREF_XUHU',7,2,10,'Occasional','Former',2,0,2.3,10
'SUP_ZUQHG','FI770230','PREF_5QM6',8,4,12,'Never','No',19,3,2.9,0
'SUP_Z6VPY','FI671271','PREF_YFHB',4,5,0,'Never','Former',0,4,1.5,9
'SUP_W6S7P','FI352155','PREF_CUXM',8,9,17,'Never','Yes',1,3,2.3,1
'SUP_XPWHK','FI128695','PREF_8ZO4',13,2,8,'Never','Yes',9,8,3.5,5
'SUP_7OXR3','FI548878','PREF_S6DD',17,7,6,'Occasional','Former',16,2,4.6,0
'SUP_V20Y7','FI568029','PREF_1FZQ',1,6,21,'Never','No',17,0,3.3,5
'SUP_D84AS','FI893574','PREF_MZ98',5,5,26,'Never','Former',13,4,3.4,3
'SUP_KIMC1','FI371309','PREF_ZCUQ',4,8,0,'Active','Former',14,5,2.7,10
'SUP_8Z7HD','FI707316','PREF_XR62',16,3,23,'Active','Yes',6,13,1.9,2
'SUP_6PED4','FI492968','PREF_QP4Z',13,10,28,'Active','Former',7,0,2.1,5
'SUP_Y3Y0R','FI927068','PREF_QYIV',13,1,3,'Occasional','Yes',0,2,1.3,10
'SUP_1L5B6','FI283220','PREF_RH4T',0,10,14,'Never','No',14,10,3.9,7
'SUP_GTZP9','FI105197','PREF_IV3K',18,9,14,'Never','Yes',11,12,1.2,7
'SUP_IQ33B','FI323844','PREF_6D6V',15,6,23,'Active','No',17,5,4.9,5
'SUP_NHGO7','FI255625','PREF_G0KV',13,10,17,'Occasional','No',16,5,4.3,1
'SUP_5R0OL','FI765371','PREF_Z1WL',9,7,16,'Active','Former',16,13,3.8,1
'SUP_1C2SD','FI896920','PREF_WQKR',10,2,1,'Never','No',2,10,2.0,5
'SUP_OCIO6','FI817861','PREF_9M86',2,2,19,'Never','No',3,14,3.3,9
'SUP_OR1OT','FI456369','PREF_QBF6',14,4,21,'Never','Former',11,15,3.5,0
'SUP_H16IB','FI614200','PREF_NRAJ',11,5,25,'Never','Former',0,12,1.6,8
'SUP_53QW9','FI160608','PREF_FHSI',5,8,10,'Occasional','No',20,11,1.4,0
'SUP_JJ542','FI355624','PREF_TD8F',15,5,22,'Active','Yes',14,8,3.5,10
'SUP_4VZYL','FI350602','PREF_YKXO',3,6,16,'Occasional','No',1,12,2.7,10
'SUP_U1V7R','FI324907','PREF_0N6E',8,5,19,'Occasional','Yes',17,4,2.7,9
'SUP_IL973','FI597536','PREF_ZN51',2,3,0,'Active','No',17,7,3.1,10
'SUP_9KJMZ','FI345178','PREF_592U',11,1,5,'Active','No',3,13,3.2,4
'SUP_MGHQM','FI125264','PREF_WPJB',17,4,28,'Never','Yes',0,10,2.2,5
'SUP_KXJU1','FI867402','PREF_7ZLC',4,4,14,'Never','No',4,12,2.3,4
'SUP_350S8','FI775828','PREF_JGR0',3,5,8,'Occasional','No',17,15,4.1,10
'SUP_K86KD','FI440849','PREF_7D7Y',18,2,14,'Active','Former',5,1,4.1,8
'SUP_DBYAV','FI717349','PREF_WJE9',20,3,12,'Occasional','No',15,15,4.4,0
'SUP_UUK6E','FI123289','PREF_87MT',2,1,4,'Occasional','No',4,12,1.5,3
'SUP_RB6E8','FI439720','PREF_FNWA',2,6,22,'Occasional','Yes',16,15,3.0,8
'SUP_WQFE1','FI809131','PREF_WPSV',6,2,16,'Active','No',20,5,4.6,10
'SUP_4GJTY','FI800592','PREF_1812',3,10,21,'Active','No',10,6,1.9,6
'SUP_GI6UC','FI285134','PREF_215G',2,0,12,'Never','Yes',8,6,4.1,4
'SUP_OYPC1','FI676696','PREF_J8GI',2,5,22,'Never','Yes',4,3,1.2,3
'SUP_EZBCG','FI813892','PREF_XO41',4,3,5,'Never','Yes',11,15,3.4,9
'SUP_3J34Z','FI686539','PREF_NQUW',4,10,0,'Active','No',20,12,4.5,0
'SUP_10IE8','FI239067','PREF_C1WS',15,1,8,'Active','No',5,7,3.2,7
'SUP_JFU75','FI729544','PREF_TLI3',0,1,17,'Active','Former',12,9,2.8,3
'SUP_JCVM2','FI603842','PREF_RKAZ',19,2,7,'Active','Former',13,0,1.4,7
'SUP_CM5CY','FI339513','PREF_ZSP1',8,1,7,'Occasional','Yes',2,11,3.0,1
'SUP_8YWO4','FI812106','PREF_8YY3',12,3,28,'Occasional','Former',2,9,1.3,3
'SUP_R7RFB','FI958823','PREF_RDY0',19,7,16,'Never','No',9,0,4.3,2
'SUP_65C0X','FI310993','PREF_2M0A',9,8,15,'Active','Yes',4,9,2.1,9
'SUP_ZJZFH','FI495119','PREF_73DD',14,3,5,'Active','Former',10,6,4.3,0
'SUP_KXLSJ','FI511348','PREF_4BL4',18,6,15,'Active','Yes',9,13,3.6,6
'SUP_0LDDB','FI136234','PREF_IRXC',7,4,18,'Never','Former',11,7,4.7,2
'SUP_2EV74','FI513339','PREF_D2KR',6,8,19,'Never','Former',8,2,3.0,10
'SUP_Z83ST','FI468321','PREF_CRTA',1,7,29,'Never','Yes',20,3,4.4,6
'SUP_5BBS1','FI991729','PREF_SRQK',4,3,11,'Never','Yes',1,12,4.9,5
'SUP_PONEC','FI631189','PREF_HMU1',18,9,0,'Never','Yes',4,14,2.4,4
'SUP_2IACF','FI659858','PREF_9A65',6,4,2,'Active','No',5,1,4.2,10
'SUP_4X1WU','FI661592','PREF_VTEF',1,9,14,'Occasional','Former',20,13,3.1,10
'SUP_BEOA1','FI494009','PREF_UB3J',1,2,30,'Occasional','Former',9,10,2.5,10
'SUP_H8NO0','FI851185','PREF_SNZ3',5,8,10,'Never','No',6,4,1.7,3
'SUP_T7ZE1','FI550732','PREF_3CIW',2,5,6,'Active','Yes',10,8,4.5,1
'SUP_9MA0Y','FI405909','PREF_0C52',0,7,6,'Occasional','No',19,14,2.4,8
'SUP_82I69','FI168255','PREF_JW9N',8,3,24,'Occasional','Former',17,4,3.4,3
'SUP_RPHNZ','FI609087','PREF_EAU8',3,8,19,'Occasional','Yes',9,5,3.2,6
'SUP_QENZW','FI881722','PREF_5TMA',2,5,15,'Active','No',19,14,3.0,5
'SUP_OVIGT','FI556648','PREF_ZTP1',9,8,19,'Active','No',10,9,1.1,10
