'PREF_NNY0','MEM_KLG9G','SOC_ZBXFY','Public','Full','All','Email','Opted Out','Original','Custom',4,'Monthly','2025-02-14',96,4329,288,1,0.71,0.11,'Good'
'PREF_VDI3','MEM_QSHIR','SOC_RHD52','Private','Full','All','SMS','Selective','Translated','Custom',5,'Weekly','2025-02-05',457,4480,235,5,0.87,0.71,'Fair'
'PREF_80VS','MEM_VSEMS','SOC_6J6EV','Friends Only','Minimal','Important','SMS','Opted In','Translated','Custom',4,'Rare','2025-01-24',618,496,238,1,0.28,0.61,'Fair'
'PREF_7UXX','MEM_1L7ID','SOC_HT6XH','Friends Only','Full','All','Push','Opted In','Translated','Enhanced',1,'Weekly','2025-02-16',367,4276,306,4,0.29,0.84,'Excellent'
'PREF_4RZI','MEM_TLDHB','SOC_DNCJ9','Friends Only','Minimal','Important','SMS','Selective','Translated','Enhanced',1,'Daily','2025-02-04',564,337,240,2,0.57,0.62,'Excellent'
'PREF_TS6G','MEM_0OHPX','SOC_P9CL1','Private','Partial','Important','SMS','Selective','Auto','Custom',2,'Weekly','2025-01-22',194,1348,288,1,0.26,0.83,'Fair'
'PREF_GUOS','MEM_F5LVW','SOC_GUL5C','Public','Minimal','Important','SMS','Opted In','Original','Standard',1,'Rare','2025-02-11',448,3017,309,5,0.46,0.46,'Poor'
'PREF_K1DH','MEM_MN1FA','SOC_KXTID','Public','Partial','All','SMS','Opted In','Original','Custom',4,'Monthly','2025-01-29',71,3459,105,4,0.10,0.78,'Fair'
'PREF_6DHV','MEM_XGXGT','SOC_DORCC','Private','Partial','All','Push','Selective','Translated','Custom',2,'Daily','2025-01-28',199,4729,310,4,0.38,0.84,'Good'
'PREF_USDN','MEM_2APMA','SOC_FRZIS','Friends Only','Minimal','All','Email','Opted In','Original','Enhanced',3,'Daily','2025-01-22',833,3155,65,2,0.96,0.78,'Poor'
'PREF_2LZF','MEM_HCZI4','SOC_825KZ','Public','Partial','Important','Push','Opted Out','Original','Enhanced',4,'Rare','2025-01-29',569,3383,120,4,0.67,0.24,'Good'
'PREF_HXFS','MEM_N2JBG','SOC_6IRUA','Friends Only','Partial','Important','Email','Opted Out','Original','Custom',1,'Weekly','2025-02-02',739,4555,105,5,0.61,0.57,'Excellent'
'PREF_V8NO','MEM_FIIXN','SOC_F3TXI','Private','Minimal','All','SMS','Opted Out','Translated','Custom',3,'Weekly','2025-02-17',17,2468,258,3,0.27,0.17,'Poor'
'PREF_EIPO','MEM_7AWGP','SOC_VNKVE','Friends Only','Minimal','All','Push','Opted In','Original','Enhanced',4,'Weekly','2025-01-21',624,3385,84,4,0.64,0.96,'Poor'
'PREF_GVNT','MEM_2S1S9','SOC_1G3LT','Friends Only','Minimal','All','Email','Selective','Translated','Custom',5,'Weekly','2025-02-14',741,537,353,4,0.30,0.83,'Excellent'
'PREF_VNVP','MEM_1UOHA','SOC_Z9DHK','Public','Minimal','Important','SMS','Opted In','Original','Custom',3,'Weekly','2025-02-14',746,3597,120,4,0.69,0.89,'Poor'
'PREF_DKA6','MEM_DCAJ6','SOC_ZMT0V','Friends Only','Partial','Important','Push','Opted In','Translated','Standard',1,'Daily','2025-01-29',118,3357,53,1,0.94,1.00,'Excellent'
'PREF_IW1Q','MEM_4CXL1','SOC_XOKEV','Public','Partial','Important','Email','Opted Out','Original','Standard',2,'Monthly','2025-01-25',363,2577,179,1,0.03,0.59,'Poor'
'PREF_TLXK','MEM_MX2JT','SOC_22AH8','Public','Minimal','Important','SMS','Selective','Translated','Standard',3,'Monthly','2025-02-02',695,3873,292,4,0.55,0.00,'Excellent'
'PREF_YJZ1','MEM_V9FI8','SOC_OA6WA','Friends Only','Full','All','Push','Opted In','Original','Custom',4,'Daily','2025-02-05',111,3331,300,2,0.55,0.55,'Poor'
'PREF_APV8','MEM_VYCRM','SOC_03JOQ','Public','Full','All','Push','Opted Out','Original','Standard',5,'Monthly','2025-02-06',312,3372,73,4,0.70,0.04,'Excellent'
'PREF_XJX5','MEM_97O6T','SOC_4UUGQ','Public','Full','Important','SMS','Opted In','Original','Standard',1,'Monthly','2025-02-10',834,4561,10,2,0.62,0.28,'Good'
'PREF_YGQS','MEM_5MXGV','SOC_3G618','Public','Full','Important','SMS','Selective','Auto','Custom',5,'Weekly','2025-01-24',705,3119,208,4,0.10,0.80,'Poor'
'PREF_TMV1','MEM_S1J21','SOC_ULSEM','Public','Full','Important','Email','Selective','Original','Custom',5,'Monthly','2025-02-08',369,2979,272,3,0.35,0.23,'Poor'
'PREF_EDYI','MEM_0X7IU','SOC_CSQKY','Friends Only','Partial','All','SMS','Opted In','Original','Enhanced',3,'Rare','2025-02-13',285,4690,241,2,0.70,0.76,'Poor'
'PREF_DAJ3','MEM_FQO1F','SOC_K2PC8','Friends Only','Minimal','Important','SMS','Opted Out','Translated','Custom',5,'Rare','2025-02-09',222,3114,184,3,0.55,0.74,'Poor'
'PREF_ZYQI','MEM_AWW2G','SOC_Q68YJ','Public','Full','Important','Email','Opted Out','Translated','Standard',4,'Monthly','2025-01-21',791,1766,22,1,0.29,0.25,'Fair'
'PREF_2M6X','MEM_1UTWD','SOC_JVARG','Private','Minimal','All','Push','Opted Out','Translated','Enhanced',3,'Weekly','2025-02-03',648,1432,212,4,0.44,0.37,'Good'
'PREF_E7WZ','MEM_BGIRJ','SOC_57STN','Friends Only','Full','Important','Email','Opted Out','Auto','Custom',3,'Weekly','2025-01-26',895,4100,219,5,0.95,0.39,'Poor'
'PREF_EU1Y','MEM_34KWP','SOC_FGOHA','Public','Minimal','All','Email','Opted In','Auto','Custom',3,'Daily','2025-01-26',628,960,20,4,0.56,0.12,'Good'
'PREF_CHOV','MEM_7J0QQ','SOC_QQKI5','Public','Partial','All','SMS','Selective','Auto','Standard',5,'Monthly','2025-02-06',986,473,6,5,0.83,0.09,'Poor'
'PREF_P6OU','MEM_G5UAI','SOC_0OMV9','Private','Minimal','All','Email','Opted Out','Translated','Standard',1,'Rare','2025-02-16',912,1326,5,5,0.78,0.82,'Excellent'
'PREF_UQZ2','MEM_IR786','SOC_EG2FR','Private','Full','All','Push','Opted In','Auto','Standard',4,'Rare','2025-02-11',261,1115,225,1,0.57,0.33,'Excellent'
'PREF_WXIL','MEM_0FX90','SOC_PL9A3','Public','Partial','All','Push','Opted In','Auto','Standard',2,'Monthly','2025-02-15',267,310,290,3,0.46,0.49,'Poor'
'PREF_NGV1','MEM_39FWF','SOC_TKLYX','Friends Only','Partial','All','SMS','Selective','Translated','Standard',3,'Rare','2025-01-21',206,1181,291,1,0.09,0.74,'Excellent'
'PREF_9L2Q','MEM_MBDWZ','SOC_1RAHF','Private','Full','Important','Push','Selective','Translated','Custom',2,'Weekly','2025-01-24',26,1365,180,1,0.03,0.78,'Poor'
'PREF_48H8','MEM_A8OOG','SOC_GTZ9K','Friends Only','Full','Important','Email','Selective','Auto','Standard',1,'Daily','2025-02-10',373,1032,45,5,0.46,0.82,'Good'
'PREF_LANL','MEM_20OS8','SOC_JFIEK','Friends Only','Minimal','All','SMS','Selective','Auto','Standard',1,'Weekly','2025-02-17',303,1260,348,4,0.63,0.22,'Fair'
'PREF_PZR5','MEM_Q0LYH','SOC_CQMNE','Friends Only','Full','Important','SMS','Opted In','Translated','Enhanced',5,'Monthly','2025-02-07',371,610,246,4,0.36,0.23,'Fair'
'PREF_K8Q8','MEM_Z4ME3','SOC_14UAO','Private','Minimal','Important','SMS','Opted In','Auto','Standard',2,'Rare','2025-01-22',683,3207,273,5,0.48,0.21,'Fair'
'PREF_D3S5','MEM_63PHR','SOC_09N9A','Public','Minimal','Important','Push','Selective','Translated','Enhanced',5,'Monthly','2025-01-26',659,3079,276,4,0.64,0.32,'Fair'
'PREF_42JA','MEM_LTCUI','SOC_K810A','Public','Minimal','Important','Email','Selective','Original','Standard',2,'Monthly','2025-02-03',644,1681,240,1,0.36,0.55,'Excellent'
'PREF_197Z','MEM_L0AVZ','SOC_RKKM7','Public','Minimal','All','Push','Opted In','Auto','Custom',3,'Rare','2025-02-14',337,820,21,4,0.89,0.27,'Good'
'PREF_HJHH','MEM_0GUHY','SOC_F0LTC','Private','Full','Important','Push','Opted In','Translated','Custom',1,'Monthly','2025-02-06',34,2647,322,1,0.23,0.79,'Fair'
'PREF_VNG6','MEM_K12RW','SOC_UL5V5','Private','Full','Important','SMS','Opted Out','Auto','Standard',5,'Monthly','2025-02-16',541,767,152,4,0.72,0.51,'Poor'
'PREF_A6XM','MEM_KH4AD','SOC_Z5TMA','Friends Only','Partial','Important','Push','Opted Out','Translated','Standard',5,'Weekly','2025-02-06',549,2303,175,1,0.80,0.62,'Poor'
'PREF_9CDT','MEM_YBGAC','SOC_I3W51','Public','Minimal','Important','SMS','Selective','Auto','Custom',5,'Weekly','2025-02-19',839,2365,145,2,0.15,0.85,'Fair'
'PREF_3JT3','MEM_JL63E','SOC_BNTWQ','Private','Partial','Important','SMS','Selective','Auto','Enhanced',2,'Rare','2025-01-30',475,907,326,4,0.70,0.38,'Poor'
'PREF_K252','MEM_1DQ7E','SOC_F52M2','Public','Partial','Important','SMS','Selective','Translated','Custom',3,'Weekly','2025-01-28',521,4921,317,4,0.56,0.54,'Good'
'PREF_JAOV','MEM_3SH1S','SOC_BUKJV','Public','Partial','All','Email','Opted In','Auto','Standard',2,'Daily','2025-02-07',50,4165,237,5,0.43,0.68,'Good'
'PREF_OXQX','MEM_CF803','SOC_WHKH1','Private','Minimal','Important','Email','Selective','Translated','Standard',4,'Monthly','2025-01-28',2,1121,173,3,0.88,0.10,'Poor'
'PREF_ORVW','MEM_YQM7G','SOC_TIFSJ','Friends Only','Full','Important','Email','Opted Out','Auto','Custom',5,'Weekly','2025-01-29',997,555,288,2,0.09,0.43,'Excellent'
'PREF_TV4A','MEM_QT5BF','SOC_TF57J','Friends Only','Minimal','Important','Push','Selective','Original','Standard',2,'Rare','2025-01-25',864,2918,312,5,0.51,0.43,'Good'
'PREF_WBV3','MEM_6EBMM','SOC_JCSPM','Public','Full','All','Push','Selective','Translated','Enhanced',4,'Rare','2025-02-18',400,3527,235,5,0.50,0.17,'Fair'
'PREF_O77M','MEM_T0SE6','SOC_AS8EM','Friends Only','Minimal','Important','Push','Opted In','Auto','Standard',4,'Daily','2025-01-22',571,929,224,4,0.80,0.59,'Fair'
'PREF_LRCI','MEM_YRDB2','SOC_P2EDR','Private','Minimal','Important','Push','Opted Out','Original','Standard',3,'Weekly','2025-02-19',741,1755,31,3,0.01,0.96,'Poor'
'PREF_ST8B','MEM_MQ4YU','SOC_2AEDB','Public','Minimal','Important','SMS','Selective','Original','Enhanced',2,'Daily','2025-02-19',109,4120,217,2,1.00,0.20,'Poor'
'PREF_R0B2','MEM_0I6FF','SOC_921NU','Friends Only','Partial','Important','SMS','Opted In','Auto','Custom',4,'Weekly','2025-02-10',273,4499,120,3,0.94,0.64,'Excellent'
'PREF_AVB2','MEM_L46M2','SOC_PXF2G','Friends Only','Full','Important','Email','Opted Out','Translated','Custom',1,'Daily','2025-01-31',252,244,24,4,0.77,0.50,'Poor'
'PREF_HUDI','MEM_8N16W','SOC_4D3V5','Friends Only','Full','All','Push','Opted Out','Auto','Enhanced',2,'Rare','2025-02-08',344,2192,63,5,0.90,0.71,'Excellent'
'PREF_S2UM','MEM_Q9LRU','SOC_9CJDV','Friends Only','Partial','Important','Email','Opted Out','Auto','Standard',1,'Monthly','2025-02-01',676,1327,356,1,0.49,0.41,'Fair'
'PREF_6KT0','MEM_OQDGI','SOC_IMOUZ','Public','Minimal','All','Push','Opted In','Auto','Custom',1,'Rare','2025-02-19',752,2274,292,1,0.46,0.00,'Fair'
'PREF_YUUC','MEM_O5Z3H','SOC_7QW42','Public','Full','Important','Push','Opted Out','Translated','Standard',4,'Monthly','2025-01-27',525,2121,106,5,0.52,0.63,'Good'
'PREF_AOM4','MEM_UPHLI','SOC_JNP3X','Private','Minimal','All','SMS','Selective','Translated','Enhanced',4,'Monthly','2025-01-28',93,2542,185,1,0.96,0.90,'Excellent'
'PREF_KLBD','MEM_O3P7T','SOC_Q72BG','Private','Full','Important','Push','Selective','Auto','Enhanced',2,'Monthly','2025-02-16',433,959,122,5,0.74,0.49,'Excellent'
'PREF_H8DU','MEM_UI8RD','SOC_TJ5P0','Public','Full','Important','Email','Opted In','Original','Custom',1,'Rare','2025-02-07',787,4727,96,1,0.17,0.89,'Fair'
'PREF_DHT5','MEM_6WQ7D','SOC_7NWAS','Public','Minimal','All','SMS','Opted In','Auto','Enhanced',2,'Daily','2025-02-02',909,4815,214,4,0.42,0.66,'Good'
'PREF_0QIC','MEM_29SL4','SOC_P63VM','Friends Only','Minimal','All','SMS','Opted In','Translated','Enhanced',2,'Daily','2025-02-06',743,2703,155,5,0.88,0.94,'Good'
'PREF_NV3U','MEM_GP41P','SOC_7EYGT','Friends Only','Full','Important','Email','Selective','Translated','Standard',3,'Weekly','2025-01-20',303,1781,344,3,0.23,0.19,'Good'
'PREF_MCAO','MEM_V7DWZ','SOC_VPGQ3','Public','Full','Important','SMS','Selective','Auto','Enhanced',2,'Weekly','2025-02-05',230,2634,136,5,0.63,0.55,'Fair'
'PREF_A8KR','MEM_RDGON','SOC_8B1GJ','Private','Full','All','Push','Selective','Translated','Custom',2,'Daily','2025-02-01',733,696,83,2,0.77,0.05,'Good'
'PREF_N2DU','MEM_D237I','SOC_15O71','Public','Partial','Important','Push','Selective','Translated','Standard',3,'Weekly','2025-02-03',670,1379,55,1,0.26,0.51,'Good'
'PREF_CSBP','MEM_RUOGB','SOC_J0H09','Public','Minimal','Important','SMS','Opted In','Translated','Standard',3,'Monthly','2025-02-06',31,3844,329,2,0.75,0.87,'Good'
'PREF_SK0T','MEM_8O7XU','SOC_AE8AP','Private','Full','Important','SMS','Opted In','Original','Custom',5,'Rare','2025-01-20',718,3036,276,4,0.18,0.78,'Fair'
'PREF_9FJX','MEM_24D6A','SOC_KIJ0W','Private','Minimal','All','Push','Opted Out','Translated','Standard',2,'Daily','2025-02-06',187,1236,22,1,0.87,0.01,'Good'
'PREF_6V52','MEM_JOHW4','SOC_VBQ8V','Friends Only','Full','Important','SMS','Opted Out','Auto','Standard',2,'Monthly','2025-02-18',679,2894,101,2,0.47,0.80,'Fair'
'PREF_2GZ9','MEM_30Z3P','SOC_U1UDX','Public','Minimal','Important','Email','Opted Out','Translated','Custom',5,'Monthly','2025-02-06',793,3007,292,1,0.31,0.38,'Good'
'PREF_393B','MEM_J14C6','SOC_WBNIA','Private','Full','Important','Push','Opted Out','Original','Standard',3,'Daily','2025-01-26',709,3470,51,1,0.16,0.18,'Good'
'PREF_3GMH','MEM_90EG3','SOC_EXRS5','Friends Only','Full','Important','SMS','Opted In','Translated','Custom',5,'Monthly','2025-02-05',216,3357,23,3,0.86,0.99,'Excellent'
'PREF_0JGK','MEM_DU3P8','SOC_GJ98I','Friends Only','Partial','Important','SMS','Opted In','Auto','Standard',1,'Rare','2025-02-12',682,645,199,4,0.38,0.17,'Poor'
'PREF_ICJ6','MEM_74CL4','SOC_Y55H5','Friends Only','Partial','All','Email','Selective','Auto','Custom',3,'Weekly','2025-02-16',640,4609,88,5,0.27,0.58,'Poor'
'PREF_DTC6','MEM_17DEF','SOC_6WFY0','Friends Only','Partial','Important','SMS','Opted In','Original','Standard',4,'Daily','2025-02-04',943,2353,17,1,0.38,0.62,'Fair'
'PREF_GUDC','MEM_CVUD5','SOC_HCKC5','Friends Only','Minimal','All','Email','Opted Out','Original','Standard',5,'Weekly','2025-02-06',255,3146,285,5,0.66,0.03,'Good'
'PREF_S5S6','MEM_YTQ34','SOC_YWK8X','Private','Minimal','All','SMS','Opted In','Translated','Custom',3,'Weekly','2025-01-21',158,2976,228,2,0.58,0.32,'Poor'
'PREF_4KQE','MEM_1ROPQ','SOC_Q5LMK','Friends Only','Full','Important','SMS','Selective','Auto','Standard',5,'Daily','2025-02-13',604,4020,135,5,0.66,0.80,'Fair'
'PREF_OBTH','MEM_RUL7W','SOC_1L20V','Private','Full','All','Push','Opted In','Original','Custom',2,'Weekly','2025-01-21',754,391,204,4,0.17,0.70,'Fair'
'PREF_ZQPJ','MEM_YIM3O','SOC_AZW32','Private','Minimal','Important','Email','Opted Out','Auto','Custom',1,'Daily','2025-02-10',90,747,119,1,0.04,0.23,'Poor'
'PREF_LW4X','MEM_T29WK','SOC_8XVPW','Public','Minimal','Important','Push','Opted Out','Auto','Custom',5,'Daily','2025-01-29',910,1644,358,1,0.39,0.24,'Excellent'
'PREF_WVTG','MEM_B3ZTI','SOC_73FPW','Private','Minimal','Important','Email','Opted Out','Original','Standard',2,'Monthly','2025-01-31',138,621,220,4,0.68,0.92,'Poor'
'PREF_KMF4','MEM_ZL5A8','SOC_7AH1O','Private','Minimal','All','Email','Selective','Translated','Standard',3,'Daily','2025-02-12',48,4501,214,1,0.03,0.95,'Fair'
'PREF_VLAS','MEM_T3KBC','SOC_LL7VG','Private','Partial','All','Email','Opted Out','Translated','Enhanced',4,'Rare','2025-02-08',427,695,321,4,0.32,0.53,'Good'
'PREF_U0AY','MEM_47YBG','SOC_HKEF5','Friends Only','Full','Important','Push','Selective','Auto','Custom',3,'Monthly','2025-02-05',813,192,100,5,0.35,0.38,'Excellent'
'PREF_GU5O','MEM_CDBGD','SOC_RVM0R','Private','Full','All','SMS','Opted In','Auto','Custom',1,'Rare','2025-02-16',709,3088,256,4,0.28,0.86,'Excellent'
'PREF_CDT2','MEM_3AB5I','SOC_4SVA7','Friends Only','Minimal','Important','SMS','Selective','Translated','Standard',3,'Weekly','2025-02-09',677,1361,73,2,0.66,0.77,'Fair'
'PREF_DKPW','MEM_W6QPF','SOC_NQ4VU','Public','Full','Important','SMS','Opted Out','Original','Standard',5,'Monthly','2025-02-17',435,4087,340,4,0.44,0.70,'Poor'
'PREF_RPB4','MEM_CTQXY','SOC_NIS3J','Private','Minimal','Important','SMS','Opted Out','Auto','Custom',1,'Monthly','2025-02-02',580,4934,312,5,0.76,0.05,'Excellent'
'PREF_F08P','MEM_1KYDH','SOC_XIY1H','Friends Only','Full','Important','SMS','Opted In','Auto','Enhanced',1,'Monthly','2025-02-07',243,1217,7,3,0.17,0.25,'Excellent'
'PREF_5FAF','MEM_VHUDU','SOC_RFFID','Public','Minimal','Important','SMS','Opted Out','Auto','Custom',5,'Monthly','2025-02-16',227,2055,15,5,0.59,0.40,'Excellent'
'PREF_45ZS','MEM_DMZK0','SOC_INAFB','Public','Minimal','All','Email','Opted In','Auto','Standard',2,'Rare','2025-02-01',938,1197,99,3,0.29,0.87,'Good'
'PREF_9LNJ','MEM_B08Z3','SOC_S3BDI','Friends Only','Minimal','All','SMS','Selective','Original','Custom',5,'Daily','2025-01-27',707,3169,102,1,0.62,0.66,'Good'
'PREF_2W0R','MEM_PPL7R','SOC_LBU9N','Private','Minimal','All','Email','Opted In','Original','Enhanced',5,'Monthly','2025-02-10',984,3186,157,2,0.64,0.57,'Fair'
'PREF_H8SR','MEM_2N2IK','SOC_TVQTY','Public','Minimal','Important','SMS','Opted In','Original','Enhanced',2,'Daily','2025-02-03',954,4318,308,5,0.98,0.69,'Poor'
'PREF_KJUR','MEM_FS4DI','SOC_GW81F','Public','Minimal','Important','SMS','Opted Out','Translated','Enhanced',4,'Daily','2025-01-31',490,4900,87,3,0.07,0.12,'Fair'
'PREF_39XM','MEM_WGTVJ','SOC_4XSG9','Friends Only','Minimal','Important','SMS','Selective','Auto','Standard',4,'Monthly','2025-02-13',891,1806,320,4,0.46,0.12,'Fair'
'PREF_UAPE','MEM_A852N','SOC_IWDJU','Public','Minimal','Important','Push','Selective','Translated','Standard',4,'Monthly','2025-01-27',966,3811,47,4,0.10,0.63,'Good'
'PREF_6BO9','MEM_15KIG','SOC_3QOKH','Private','Full','Important','Push','Selective','Translated','Custom',2,'Daily','2025-02-19',757,4222,183,2,0.70,0.63,'Fair'
'PREF_Y36Q','MEM_MM8UY','SOC_2YYB5','Friends Only','Minimal','Important','Email','Opted Out','Auto','Standard',5,'Rare','2025-02-19',202,1971,220,3,0.35,0.68,'Excellent'
'PREF_HE6T','MEM_HSTO3','SOC_OB9LW','Private','Minimal','Important','Email','Selective','Translated','Standard',2,'Monthly','2025-02-06',931,4108,333,3,0.95,0.93,'Good'
'PREF_U1X4','MEM_YKYOD','SOC_6JDZD','Private','Full','Important','SMS','Selective','Translated','Enhanced',1,'Monthly','2025-01-23',944,564,60,2,0.47,0.00,'Excellent'
'PREF_40TY','MEM_OH1X6','SOC_W3PJT','Friends Only','Minimal','All','SMS','Opted Out','Original','Enhanced',5,'Monthly','2025-02-07',968,4317,232,4,0.50,0.68,'Fair'
'PREF_3T71','MEM_6G0O7','SOC_XED5L','Public','Full','Important','SMS','Selective','Original','Standard',3,'Rare','2025-02-06',499,4874,69,3,0.38,0.50,'Poor'
'PREF_FW45','MEM_3QV51','SOC_K6BLN','Private','Full','Important','Email','Selective','Original','Standard',2,'Daily','2025-01-20',485,2063,102,3,0.47,0.49,'Fair'
'PREF_LNN9','MEM_413SU','SOC_QIOQF','Private','Partial','Important','Push','Selective','Auto','Enhanced',2,'Rare','2025-02-04',989,342,8,2,0.29,0.51,'Good'
'PREF_NEP8','MEM_CZCSE','SOC_FJ4CQ','Private','Full','Important','SMS','Opted In','Original','Enhanced',1,'Monthly','2025-02-10',663,890,130,3,0.27,0.59,'Poor'
'PREF_38IY','MEM_DUPQA','SOC_4XA5V','Public','Full','All','Push','Opted Out','Auto','Custom',3,'Monthly','2025-01-28',770,4847,235,4,0.89,0.34,'Poor'
'PREF_IMN4','MEM_6YHNU','SOC_4SV32','Private','Minimal','Important','Push','Opted Out','Translated','Enhanced',2,'Monthly','2025-02-03',271,3017,19,3,0.43,0.12,'Good'
'PREF_40EV','MEM_HXNW4','SOC_NZLOH','Private','Full','Important','SMS','Opted Out','Original','Custom',5,'Weekly','2025-02-13',8,204,135,2,0.75,0.99,'Good'
'PREF_BTP4','MEM_L2JOZ','SOC_0GOUB','Public','Partial','Important','Email','Opted Out','Auto','Enhanced',2,'Weekly','2025-02-03',749,315,324,5,0.16,0.51,'Excellent'
'PREF_QT5Y','MEM_U5B67','SOC_UU7MM','Private','Minimal','Important','SMS','Opted Out','Translated','Enhanced',4,'Daily','2025-02-18',476,3653,226,2,0.13,0.20,'Poor'
'PREF_P6P9','MEM_EFAX9','SOC_G8SYA','Private','Partial','Important','SMS','Opted In','Original','Custom',3,'Monthly','2025-01-31',867,4269,220,4,0.20,0.74,'Good'
'PREF_FH17','MEM_JRI5M','SOC_QT9GP','Friends Only','Minimal','Important','Email','Selective','Original','Enhanced',2,'Monthly','2025-02-06',854,2527,65,4,0.59,0.39,'Fair'
'PREF_34VG','MEM_ATFQ8','SOC_IR57X','Private','Partial','Important','Email','Opted In','Auto','Standard',3,'Monthly','2025-01-23',289,790,137,5,0.85,0.77,'Fair'
'PREF_1G1I','MEM_WJMT6','SOC_1LHXV','Private','Partial','Important','Push','Opted In','Original','Standard',1,'Weekly','2025-02-07',778,3537,197,4,0.43,0.50,'Poor'
'PREF_PEZL','MEM_2NRF4','SOC_TI7BT','Friends Only','Full','Important','SMS','Opted In','Auto','Enhanced',3,'Daily','2025-02-04',1,2776,200,4,0.09,0.40,'Excellent'
'PREF_WS75','MEM_S50RV','SOC_4Z167','Private','Minimal','Important','SMS','Opted Out','Translated','Standard',5,'Weekly','2025-01-31',345,2463,202,2,0.69,0.04,'Good'
'PREF_WJV9','MEM_RYVEH','SOC_G7NFO','Public','Partial','Important','SMS','Selective','Auto','Standard',2,'Weekly','2025-01-24',918,4881,110,4,0.88,0.98,'Poor'
'PREF_CPY3','MEM_NKXGO','SOC_VSD8C','Public','Minimal','Important','SMS','Opted Out','Original','Enhanced',2,'Rare','2025-01-25',49,4004,301,3,0.06,0.66,'Good'
'PREF_8MBE','MEM_24SYG','SOC_7I1MK','Public','Partial','Important','SMS','Selective','Auto','Enhanced',1,'Daily','2025-01-26',760,2843,166,1,0.63,0.38,'Good'
'PREF_TNGT','MEM_7RDA7','SOC_6JSI9','Friends Only','Minimal','Important','Push','Selective','Original','Custom',4,'Monthly','2025-02-13',160,860,360,3,0.80,0.62,'Excellent'
'PREF_Q58Y','MEM_5PEQQ','SOC_NHW48','Private','Minimal','All','Email','Opted In','Translated','Standard',1,'Weekly','2025-01-20',324,2195,227,3,0.73,0.42,'Excellent'
'PREF_INRE','MEM_1EOM4','SOC_6ESP0','Private','Partial','All','SMS','Selective','Auto','Custom',1,'Weekly','2025-02-17',797,721,129,1,0.17,0.72,'Fair'
'PREF_FIFU','MEM_MI4ZO','SOC_OOGVS','Public','Minimal','Important','Push','Selective','Auto','Custom',4,'Rare','2025-02-13',54,1465,238,4,0.51,0.36,'Fair'
'PREF_7HJG','MEM_BXP25','SOC_Z7UE5','Public','Full','Important','SMS','Opted In','Translated','Enhanced',3,'Rare','2025-01-22',238,2252,200,5,0.54,0.72,'Good'
'PREF_IMQI','MEM_BJQLY','SOC_K1SZZ','Private','Partial','All','SMS','Opted Out','Auto','Enhanced',5,'Monthly','2025-02-03',800,174,32,5,0.64,0.98,'Good'
'PREF_U89R','MEM_4VR2E','SOC_YQZ27','Private','Full','All','Email','Opted Out','Translated','Enhanced',2,'Daily','2025-01-20',642,2434,332,4,0.86,0.68,'Excellent'
'PREF_XQYO','MEM_GN9CZ','SOC_O3GET','Private','Full','Important','Push','Opted Out','Original','Enhanced',4,'Monthly','2025-02-18',550,1401,37,1,0.52,0.13,'Fair'
'PREF_AZIY','MEM_KVFU6','SOC_9SZ99','Private','Partial','Important','Email','Opted In','Original','Enhanced',2,'Monthly','2025-02-12',21,2749,154,1,0.20,0.48,'Poor'
'PREF_DVBE','MEM_2WI61','SOC_DUA8M','Public','Partial','Important','Push','Opted Out','Auto','Enhanced',1,'Daily','2025-02-01',31,1988,258,2,0.69,0.55,'Poor'
'PREF_ETB5','MEM_VED0O','SOC_G4L90','Public','Full','All','Push','Opted In','Translated','Standard',3,'Monthly','2025-02-17',364,4241,60,4,0.47,0.02,'Fair'
'PREF_7K2K','MEM_2193O','SOC_9L71A','Private','Minimal','Important','SMS','Opted Out','Translated','Enhanced',2,'Daily','2025-02-16',822,2555,176,2,0.47,0.65,'Poor'
'PREF_2WWM','MEM_8EXO0','SOC_0CQG3','Friends Only','Partial','All','SMS','Opted In','Auto','Enhanced',3,'Weekly','2025-02-15',848,4977,182,4,0.51,0.63,'Excellent'
'PREF_8VB4','MEM_TQCUD','SOC_N18V7','Private','Full','Important','SMS','Opted In','Translated','Standard',3,'Daily','2025-01-21',839,3575,229,5,0.86,0.76,'Excellent'
'PREF_8S7M','MEM_DM3WU','SOC_HKGWD','Public','Minimal','Important','Push','Selective','Translated','Enhanced',5,'Rare','2025-02-12',819,3638,117,4,0.63,0.30,'Fair'
'PREF_79XE','MEM_G6E5O','SOC_WJIQV','Public','Full','Important','Push','Selective','Translated','Enhanced',1,'Monthly','2025-02-04',620,4862,306,3,0.08,0.47,'Good'
'PREF_JXLO','MEM_W7Y4C','SOC_OGUUK','Public','Partial','Important','Push','Selective','Translated','Enhanced',5,'Rare','2025-02-19',294,206,153,3,0.30,0.70,'Excellent'
'PREF_Z124','MEM_5RU09','SOC_GVKY8','Private','Minimal','Important','SMS','Selective','Translated','Enhanced',1,'Rare','2025-02-09',510,4736,49,4,0.01,0.81,'Good'
'PREF_77JA','MEM_DKTX5','SOC_7NVNV','Private','Minimal','Important','SMS','Selective','Original','Enhanced',3,'Weekly','2025-02-15',885,2313,338,3,0.20,0.46,'Good'
'PREF_PU5L','MEM_4DIC2','SOC_5IK7N','Private','Full','All','SMS','Opted In','Auto','Enhanced',1,'Rare','2025-02-16',402,1007,29,2,0.94,0.62,'Excellent'
