'COM_TDLE2','ENG_32Z22','MEM_KJG3R',44,921.99,96,39,66.4,'High'
'COM_3U647','ENG_J5M0C','MEM_BRWT7',21,139.04,45,1,41.5,'Low'
'COM_1NONY','ENG_TJO12','MEM_ID5GK',4,970.36,85,26,48.5,'Medium'
'COM_TUPUV','ENG_DMKDL','MEM_ZOTW1',49,329.15,65,6,27.9,'Low'
'COM_TE75N','ENG_K2OSJ','MEM_U22MQ',26,1222.42,32,10,75.1,'Low'
'COM_J6KHL','ENG_MDNVV','MEM_HXQIY',20,901.90,21,29,15.1,'Low'
'COM_WIH7B','ENG_NA92V','MEM_71VAM',6,651.44,41,22,92.3,'Medium'
'COM_Z4FMT','ENG_2YOLG','MEM_V0UVV',20,723.16,24,40,67.4,'High'
'COM_UDN6A','ENG_9UAHT','MEM_UAUPD',34,449.92,73,25,9.2,'High'
'COM_U9UBN','ENG_BCJRY','MEM_RLD8K',2,1431.15,24,44,55.9,'Low'
'COM_7AIA9','ENG_LIA3E','MEM_QVT2B',22,793.78,81,12,17.0,'Low'
'COM_0WV1Y','ENG_I2NXA','MEM_JE75K',24,36.53,52,22,45.7,'Low'
'COM_UYZJW','ENG_NYYPF','MEM_4OARH',39,1973.33,85,39,37.5,'Medium'
'COM_E3DKD','ENG_YSVN3','MEM_M4L9Z',14,1026.82,56,32,50.1,'Low'
'COM_1EO3F','ENG_EIWUL','MEM_CI3IB',16,1212.10,42,37,44.2,'Medium'
'COM_85M6O','ENG_SY33B','MEM_X6BF3',11,1304.93,5,19,78.0,'Low'
'COM_QFRHF','ENG_5W2WA','MEM_87N1G',6,259.93,85,3,98.3,'Low'
'COM_KXVML','ENG_CA45L','MEM_RHT5M',19,1632.52,21,38,45.9,'Low'
'COM_4S27W','ENG_JY50P','MEM_76DRJ',39,1734.14,64,36,29.5,'High'
'COM_NY16M','ENG_QZU42','MEM_Q2DOF',6,106.34,60,49,51.7,'High'
'COM_8TJ9B','ENG_7OL4V','MEM_IUI7K',0,393.49,26,28,24.5,'Medium'
'COM_C8TLH','ENG_7K6ZE','MEM_KMBFZ',30,1393.25,42,35,34.7,'Medium'
'COM_ZLFVO','ENG_WHD8S','MEM_E8G7I',12,708.93,55,18,0.4,'Medium'
'COM_6GJDE','ENG_P2H8R','MEM_QBB3B',39,941.37,45,30,95.7,'Low'
'COM_DDRQ3','ENG_T0N6J','MEM_W1TL6',12,1378.16,20,32,80.6,'Low'
'COM_2FDS4','ENG_3R6TZ','MEM_S62W4',31,627.90,82,39,87.7,'Low'
'COM_QOR4V','ENG_2SW7V','MEM_DDCXW',29,129.30,75,26,82.7,'Medium'
'COM_LMZK5','ENG_Y8APG','MEM_5XXTB',20,196.98,41,6,17.9,'Medium'
'COM_G0DXU','ENG_WFV0A','MEM_XAU77',20,1471.96,21,41,74.9,'High'
'COM_D6UE1','ENG_5PCLQ','MEM_PQBGH',12,1273.11,97,6,41.6,'Low'
'COM_I6MR7','ENG_57L72','MEM_KHJM8',12,367.94,87,28,16.9,'Medium'
'COM_ISSEK','ENG_I5CRK','MEM_RGPQ1',35,1360.22,15,34,41.1,'Low'
'COM_K4DC2','ENG_4DILW','MEM_5U594',26,915.31,81,23,43.0,'High'
'COM_BWOSZ','ENG_Y5TUQ','MEM_1IEIS',3,282.74,33,16,50.1,'Medium'
'COM_Y6QOI','ENG_2XPEG','MEM_FJZ8D',13,1314.90,14,32,97.2,'High'
'COM_VVO6Q','ENG_0VIV6','MEM_ATOG5',9,1805.09,46,1,73.9,'Low'
'COM_CJKCF','ENG_I6D0G','MEM_UJLS9',0,1589.10,69,44,36.0,'Low'
'COM_2GJHE','ENG_J5MVE','MEM_YP5GG',30,1128.74,22,4,39.4,'Medium'
'COM_THMOJ','ENG_JAKBS','MEM_TIX55',6,714.73,92,17,90.6,'Low'
'COM_3JQR8','ENG_DARMI','MEM_S34W3',21,988.12,20,44,49.9,'Medium'
'COM_WGQ5A','ENG_3MLK9','MEM_6VTDF',47,110.29,78,14,57.4,'Low'
'COM_P6YRZ','ENG_BGZF3','MEM_8H7NJ',6,1345.47,72,15,21.7,'Medium'
'COM_LHJ4A','ENG_CSDMG','MEM_DG4Z6',4,1606.18,75,45,94.1,'Medium'
'COM_JF7P1','ENG_J4WHW','MEM_I6SH2',19,1408.53,54,5,17.4,'Low'
'COM_K1BCK','ENG_RUHC7','MEM_9H7IP',4,653.31,32,43,65.1,'High'
'COM_0R9QC','ENG_KCHOD','MEM_7X5UI',31,1967.81,1,35,37.4,'Medium'
'COM_BNNRH','ENG_RY210','MEM_A1NTG',14,891.97,49,43,69.1,'Medium'
'COM_PCU1P','ENG_0O96N','MEM_M6GEE',47,1657.94,93,14,37.1,'Low'
'COM_7GD2J','ENG_050R1','MEM_71DR5',4,11.69,93,18,70.6,'Medium'
'COM_BCE9N','ENG_CMSDM','MEM_F9DOT',20,340.81,1,26,87.5,'Low'
'COM_ZGBNH','ENG_CCGFM','MEM_XHU2T',12,1585.52,85,37,59.8,'Low'
'COM_DH3TD','ENG_4PNG9','MEM_B3GQO',45,728.22,10,19,52.1,'High'
'COM_H6ZS6','ENG_H20VI','MEM_XBB04',20,182.84,61,24,4.3,'Low'
'COM_PORW6','ENG_ZE2ST','MEM_C6H8Q',44,1561.87,85,15,45.0,'Low'
'COM_18API','ENG_RDGFA','MEM_ZY1Z4',43,1433.44,98,17,15.7,'Medium'
'COM_5YM0J','ENG_BAMRC','MEM_19GSB',26,1940.19,66,19,48.2,'Medium'
'COM_6VDGS','ENG_N118S','MEM_MEBSS',12,1072.64,98,45,82.9,'Low'
'COM_41JYL','ENG_E2DIF','MEM_4Q6KH',27,1962.24,74,42,57.4,'Low'
'COM_95IMS','ENG_T8B1L','MEM_TBTXJ',11,218.66,28,18,93.6,'Medium'
'COM_NEB98','ENG_ITTCX','MEM_W1H8J',39,588.38,18,21,16.2,'Low'
'COM_3EJ0N','ENG_0F7DB','MEM_UMG7O',31,878.20,29,33,64.3,'High'
'COM_K6T7O','ENG_I5LVB','MEM_0EXUI',50,1278.59,18,38,57.7,'Low'
'COM_LHVJ0','ENG_8I0JY','MEM_PYAKT',31,1954.40,91,0,4.7,'Low'
'COM_EYGVJ','ENG_HSDF7','MEM_UYG2T',24,1138.02,81,37,43.5,'Low'
'COM_83YAT','ENG_SS86D','MEM_YM8LX',13,480.48,88,34,26.6,'Medium'
'COM_N1U4H','ENG_6XD24','MEM_LDWI2',24,153.58,26,14,68.3,'Medium'
'COM_U3064','ENG_BSQ55','MEM_8OKFU',49,1852.83,8,16,44.3,'Low'
'COM_M7B60','ENG_XDZVT','MEM_3CE27',12,358.63,66,9,73.3,'Low'
'COM_HPX95','ENG_W924B','MEM_LPDXF',33,1587.04,93,41,89.3,'Low'
'COM_BKOIY','ENG_KRZ1Q','MEM_991GF',44,1685.94,53,30,78.2,'Medium'
'COM_2MZ0E','ENG_S76J8','MEM_IPULY',10,1130.04,78,21,5.3,'Low'
'COM_ZE3C1','ENG_NYU5A','MEM_Q583Q',34,94.28,87,34,19.7,'Low'
'COM_JFXJH','ENG_4PYMQ','MEM_WHMEH',38,407.62,88,16,8.4,'High'
'COM_HVUNE','ENG_LMV3P','MEM_6CFX4',42,807.03,76,44,55.8,'Low'
'COM_5T5ZE','ENG_2UIHN','MEM_3U86U',37,2.19,61,14,23.8,'High'
'COM_TCCFM','ENG_BOV7Z','MEM_1YRLA',20,947.32,51,50,40.1,'Low'
'COM_4EDBM','ENG_1Q85V','MEM_M35KR',38,1566.89,82,1,70.3,'Low'
'COM_ZXJHY','ENG_S45W6','MEM_GLCHY',5,1768.18,68,18,72.1,'Low'
'COM_LNZ4O','ENG_MV2NU','MEM_6LRTG',37,976.39,4,24,36.3,'High'
'COM_UZJ9M','ENG_ITYBN','MEM_16QUJ',39,683.10,50,14,8.4,'High'
'COM_CRWYD','ENG_XQA49','MEM_BTMFD',29,43.34,62,49,1.4,'Medium'
'COM_2NRNH','ENG_E3YWO','MEM_E6MFN',45,449.34,48,31,25.6,'Medium'
'COM_UA2WC','ENG_SBDXV','MEM_0GZ5I',29,1161.41,89,24,67.5,'Low'
'COM_XKGJ5','ENG_54OB1','MEM_39ZD2',24,1663.48,56,39,9.2,'Low'
'COM_2YM67','ENG_DCDNH','MEM_IX15Q',16,4.64,77,20,56.5,'Low'
'COM_1FCAW','ENG_Z6V9M','MEM_G39BL',24,182.88,84,47,12.8,'Low'
'COM_M6ECN','ENG_1XWSB','MEM_09SUV',16,751.66,80,28,64.9,'Low'
'COM_3WLWF','ENG_SVRRR','MEM_2HB4S',38,443.31,9,26,61.2,'High'
'COM_7K6TM','ENG_J9URT','MEM_8F7PC',1,640.17,22,8,64.4,'Low'
'COM_PPKKQ','ENG_QNNR0','MEM_89ZO1',40,175.92,24,6,98.4,'Medium'
'COM_49NGV','ENG_NEYMV','MEM_X39EY',28,249.11,57,24,43.1,'Medium'
'COM_0378G','ENG_5758M','MEM_JCT8I',1,1869.34,53,49,53.0,'High'
'COM_F3ZT3','ENG_K53KS','MEM_MNM3A',1,710.95,67,3,27.6,'Low'
'COM_G2TIO','ENG_RPO9K','MEM_EF7RI',49,1789.35,34,43,70.2,'High'
'COM_UO79A','ENG_3KSYK','MEM_IJKL7',14,722.52,81,14,28.2,'High'
'COM_FSH9C','ENG_8BTAR','MEM_TMGWO',42,1301.41,68,36,57.4,'Low'
'COM_EX879','ENG_NU7V9','MEM_XWCQT',15,45.76,93,49,54.5,'High'
'COM_X8CKC','ENG_3MP5D','MEM_7P9RH',37,603.93,90,41,71.7,'Medium'
'COM_Y9YMM','ENG_I1IQO','MEM_UD9ML',4,1313.48,91,22,50.2,'Low'
'COM_1GHA4','ENG_TSTDJ','MEM_TSXHS',27,1716.06,32,2,10.9,'High'
'COM_Q76RC','ENG_K5LL3','MEM_3KUMJ',34,97.03,41,46,76.0,'Low'
'COM_1GBXZ','ENG_2JLQN','MEM_3XDYO',41,1675.93,20,8,58.0,'Low'
'COM_D42UG','ENG_UQO1N','MEM_QZZTZ',27,629.68,11,30,19.2,'Low'
'COM_O32GR','ENG_ZSX4X','MEM_2ZMED',35,1913.27,48,14,51.6,'Low'
'COM_W9W5W','ENG_X1MWB','MEM_EYBOL',41,885.24,68,46,57.8,'Low'
'COM_UE2UI','ENG_162CE','MEM_QBRG3',37,1729.85,14,34,35.0,'High'
'COM_5EUYA','ENG_GC3B1','MEM_OH9OJ',29,84.58,24,40,62.1,'Medium'
'COM_U4ILS','ENG_XKL8R','MEM_N4WFR',43,174.97,29,6,18.6,'Low'
'COM_JI82B','ENG_NZSE4','MEM_CON97',25,1992.31,50,5,45.3,'Low'
'COM_SSFUO','ENG_XENXA','MEM_NJKGN',6,904.78,43,48,62.1,'Low'
'COM_6G4KC','ENG_7UKIL','MEM_K6AGA',17,22.72,24,12,49.4,'Medium'
'COM_H9V3K','ENG_3JOKI','MEM_PWOWL',34,1820.62,33,38,24.9,'Low'
'COM_DFM6B','ENG_B3EYX','MEM_AST0W',10,276.25,23,9,87.5,'Low'
'COM_6K1WJ','ENG_15D4I','MEM_RYV54',24,255.45,47,27,19.5,'Low'
'COM_A5N8E','ENG_DYM8N','MEM_R0XED',25,1069.15,42,42,80.2,'Low'
'COM_VWXC7','ENG_14GJH','MEM_OTW14',18,1416.36,33,13,85.4,'Low'
'COM_RW20U','ENG_EVTSE','MEM_P9IAQ',11,1410.38,19,29,15.5,'Medium'
'COM_KSHHY','ENG_9YA9O','MEM_HOMZF',6,157.50,67,49,33.6,'High'
'COM_38DZT','ENG_RB09G','MEM_SB58S',28,1484.64,18,48,36.6,'High'
'COM_5ATN2','ENG_Z3XY5','MEM_RP10Z',48,1334.08,89,44,25.5,'Medium'
'COM_VA60S','ENG_FUW5E','MEM_A4TUJ',21,880.89,52,17,89.9,'Low'
'COM_K4AKP','ENG_NNGI9','MEM_ZR3Y0',32,979.25,3,20,96.0,'Low'
'COM_MNXI5','ENG_QALVL','MEM_SRS1N',35,217.17,79,5,23.3,'Medium'
'COM_WKT9U','ENG_RV9MV','MEM_95ILE',29,1861.41,71,10,69.3,'High'
'COM_G73K8','ENG_9Z3P7','MEM_NAVX1',16,309.99,39,4,32.3,'High'
'COM_9FPOH','ENG_3N13P','MEM_Q2FPA',15,1970.49,53,6,10.7,'Low'
'COM_BWKCK','ENG_4OQAR','MEM_YUEJL',1,1664.38,75,11,60.7,'Low'
'COM_MMCKO','ENG_CAN7M','MEM_2IMMV',14,225.00,88,25,38.3,'High'
'COM_L3ITM','ENG_ZR112','MEM_0ZFY0',24,1869.47,95,46,38.3,'Low'
'COM_OQDLE','ENG_PEAYW','MEM_V8J6Q',5,525.91,84,6,95.2,'Low'
'COM_TX0Y3','ENG_GLLU2','MEM_49IBN',18,895.06,75,4,87.1,'High'
'COM_N647E','ENG_W6D9T','MEM_E34CE',0,853.24,97,11,90.1,'Medium'
'COM_V9FQR','ENG_K88AB','MEM_717QW',0,811.39,22,43,51.5,'Low'
'COM_C7N6Q','ENG_N3GK2','MEM_EOJ3O',31,1255.72,56,15,32.5,'High'
'COM_C059L','ENG_QR042','MEM_DO0BT',36,524.01,17,33,29.6,'Medium'
'COM_RY1OW','ENG_27RM9','MEM_LW1T8',21,1457.95,70,16,13.3,'Low'
'COM_VOZ99','ENG_0VMEB','MEM_RMJNV',7,1799.87,37,11,17.5,'Low'
'COM_NS0W4','ENG_39PED','MEM_2W7Y3',41,1207.78,24,2,56.0,'High'
'COM_X0QNK','ENG_JBXZR','MEM_CM7CT',16,201.25,5,28,18.0,'Low'
'COM_NRNIQ','ENG_6QAN7','MEM_P7SWM',27,1372.66,73,20,38.3,'Low'
'COM_9QUHZ','ENG_T76F8','MEM_KT0QF',48,180.20,65,41,38.6,'Low'
'COM_O0RNF','ENG_S8NE7','MEM_DEUAV',50,1396.31,30,49,35.3,'High'
'COM_59NV9','ENG_MRE8M','MEM_WT6LA',38,872.27,19,46,67.5,'Medium'
'COM_DLRFE','ENG_1N3RY','MEM_RL03H',29,649.31,71,36,31.7,'Low'
'COM_4OH9X','ENG_BGCNP','MEM_ZXIOC',7,1330.70,56,21,20.8,'Low'
'COM_Q96MP','ENG_346KS','MEM_57BHZ',49,1692.82,92,49,48.9,'Low'
'COM_JG1FZ','ENG_UT92A','MEM_N5JA8',40,257.80,7,36,97.4,'Low'
