'RET_04MR9','ENG_XDZVT','LOY_JGISN','Medium',0,8,7504,9,47,326
'RET_42BD7','ENG_W924B','LOY_VOUH3','Low',1,9,69516,3,42,120
'RET_V5QSG','ENG_KRZ1Q','LOY_PKP0K','Medium',3,3,88880,5,47,279
'RET_9CQNS','ENG_S76J8','LOY_BK8UX','Low',4,19,72163,1,0,74
'RET_6NT5T','ENG_NYU5A','LOY_XW1AX','Medium',5,0,45239,5,11,711
'RET_FAM9K','ENG_4PYMQ','LOY_GSLXJ','High',2,10,32187,6,11,856
'RET_RCDS3','ENG_LMV3P','LOY_8DBYS','Low',4,7,76792,9,21,977
'RET_YMW98','ENG_2UIHN','LOY_L0WRS','High',1,13,28169,3,27,564
'RET_WIVQ1','ENG_BOV7Z','LOY_YYQ55','Medium',1,4,88699,2,48,336
'RET_SQMT0','ENG_1Q85V','LOY_MJ9Q6','High',1,4,62510,10,43,541
'RET_LQOIB','ENG_S45W6','LOY_EVNXW','Medium',5,0,64511,5,28,608
'RET_7WHW5','ENG_MV2NU','LOY_4T0BN','Medium',4,16,15178,9,50,283
'RET_CSOEZ','ENG_ITYBN','LOY_GQ1O7','High',3,8,79477,9,26,440
'RET_M1O2T','ENG_XQA49','LOY_CTTIY','Low',5,18,39696,4,45,702
'RET_GXPYM','ENG_E3YWO','LOY_LBWSA','Low',4,20,94220,10,4,647
'RET_RQEBP','ENG_SBDXV','LOY_Z5NRX','High',0,7,44308,0,9,508
'RET_B8M0V','ENG_54OB1','LOY_K0AY5','Low',1,0,9104,10,29,344
'RET_AY0VL','ENG_DCDNH','LOY_VD6Q1','Medium',4,20,75882,2,46,217
'RET_NESTN','ENG_Z6V9M','LOY_WGSFA','Low',1,13,96521,10,47,870
'RET_8R07I','ENG_1XWSB','LOY_S3WEP','Low',1,8,60722,0,4,629
'RET_WD6U0','ENG_SVRRR','LOY_DC4GW','Medium',1,1,52047,5,4,573
'RET_L1BQN','ENG_J9URT','LOY_3U68A','High',4,11,19745,9,22,103
'RET_HO741','ENG_QNNR0','LOY_NF7C2','Low',5,15,31615,0,27,367
'RET_ABKAK','ENG_NEYMV','LOY_AOQ5T','Low',2,1,1165,5,46,247
'RET_9G5CU','ENG_5758M','LOY_6M2FV','Medium',3,18,46263,3,5,527
'RET_TQKS8','ENG_K53KS','LOY_FEGQH','Low',5,7,12256,10,16,212
'RET_VJZOF','ENG_RPO9K','LOY_EUHPU','Medium',1,5,86670,2,36,24
'RET_MX3ND','ENG_3KSYK','LOY_DCVGN','Medium',5,14,74369,10,48,524
'RET_S7Q6S','ENG_8BTAR','LOY_1VL58','Low',4,2,18377,5,26,664
'RET_AQVF1','ENG_NU7V9','LOY_SYM8C','Low',4,7,15666,7,13,506
'RET_91QCG','ENG_3MP5D','LOY_QVDXQ','High',2,17,57347,2,48,579
'RET_34NRC','ENG_I1IQO','LOY_M9KRQ','Low',4,3,40003,9,7,159
'RET_TFXNJ','ENG_TSTDJ','LOY_DF54U','Medium',0,11,4320,5,28,762
'RET_QY6G1','ENG_K5LL3','LOY_KVWQQ','High',5,17,34189,0,10,338
'RET_ERQCH','ENG_2JLQN','LOY_O9SJ5','High',3,2,34600,2,44,889
'RET_94RAF','ENG_UQO1N','LOY_068XJ','Medium',1,20,49308,0,2,16
'RET_XQ63F','ENG_ZSX4X','LOY_55UDK','High',2,7,57714,5,41,485
'RET_JCHYY','ENG_X1MWB','LOY_HIZ2A','Low',2,12,81509,5,2,442
'RET_RXTYW','ENG_162CE','LOY_CFMLY','Medium',4,11,80159,0,33,672
'RET_ITNA6','ENG_GC3B1','LOY_JP3BK','High',2,16,31649,3,14,143
'RET_EFZEP','ENG_XKL8R','LOY_HLXZM','Low',3,6,17737,9,33,124
'RET_81N0J','ENG_NZSE4','LOY_WZEXG','Low',3,18,98060,9,12,405
'RET_38ZI8','ENG_XENXA','LOY_FBNEK','Low',4,4,17099,8,50,104
'RET_5OR9L','ENG_7UKIL','LOY_1G6W1','Medium',3,12,33717,9,23,654
'RET_QMPCN','ENG_3JOKI','LOY_T1KXD','Low',1,17,75945,1,43,930
'RET_5FG03','ENG_B3EYX','LOY_K1Z4E','High',1,0,68121,9,41,793
'RET_OGTGZ','ENG_15D4I','LOY_RIACC','High',1,19,72511,9,12,346
'RET_M37T3','ENG_DYM8N','LOY_UO04V','High',0,16,33018,8,6,928
'RET_ZZL6V','ENG_14GJH','LOY_9BU8N','Medium',3,4,73397,2,39,158
'RET_YOWP8','ENG_EVTSE','LOY_2MWPN','High',1,2,78025,4,49,306
'RET_O151M','ENG_9YA9O','LOY_VQNBO','Low',0,9,74427,5,6,505
'RET_O65QY','ENG_RB09G','LOY_YZZFR','High',4,14,48367,1,38,914
'RET_3X7KM','ENG_Z3XY5','LOY_OH2J0','High',5,16,57298,4,17,520
'RET_L7ZS8','ENG_FUW5E','LOY_XSOE6','High',0,7,33256,2,19,608
'RET_QZP95','ENG_NNGI9','LOY_9GV60','Medium',0,1,26320,8,31,543
'RET_ZNUMK','ENG_QALVL','LOY_HWUID','Medium',1,10,35406,0,39,869
'RET_02Q4Q','ENG_RV9MV','LOY_A567H','Medium',3,19,82880,8,7,581
'RET_XGCW0','ENG_9Z3P7','LOY_S6YPU','Medium',4,9,1470,7,12,71
'RET_QVIX7','ENG_3N13P','LOY_J1M4R','Medium',3,2,14108,8,22,309
'RET_CFDE6','ENG_4OQAR','LOY_BOTAK','Medium',1,3,14382,8,18,115
'RET_99HU9','ENG_CAN7M','LOY_VGYGS','Medium',3,9,1741,7,29,343
'RET_IOU54','ENG_ZR112','LOY_O6S1G','Low',2,12,93660,1,14,52
'RET_98Z2G','ENG_PEAYW','LOY_WJOYW','Low',5,2,27863,1,1,184
'RET_3I4OR','ENG_GLLU2','LOY_LZJ2U','Medium',4,2,18571,9,16,736
'RET_M0LKM','ENG_W6D9T','LOY_GB7O9','High',0,17,16667,10,19,504
'RET_RNE17','ENG_K88AB','LOY_55VM2','Medium',4,0,5880,0,9,858
'RET_WIMEA','ENG_N3GK2','LOY_MYCXW','Medium',1,17,44252,2,48,947
'RET_KR4G6','ENG_QR042','LOY_CCM6I','Medium',2,2,1412,4,31,967
'RET_I6DI7','ENG_27RM9','LOY_F46LN','High',3,3,64650,7,48,699
'RET_DGEQZ','ENG_0VMEB','LOY_1A2YQ','Medium',5,12,45669,7,15,6
'RET_CC141','ENG_39PED','LOY_9VK8W','Low',4,17,3885,10,29,158
'RET_WXI30','ENG_JBXZR','LOY_F5VL1','Medium',1,2,5948,3,7,150
'RET_1C39H','ENG_6QAN7','LOY_SCNWR','High',3,4,34866,1,45,418
'RET_NF4FO','ENG_T76F8','LOY_17OZ8','High',4,10,32176,10,37,282
'RET_SFDQQ','ENG_S8NE7','LOY_JHK6U','High',4,8,24072,7,13,788
'RET_XHXSK','ENG_MRE8M','LOY_7RKGL','High',4,1,38158,3,45,797
'RET_AC6KS','ENG_1N3RY','LOY_8FBPZ','High',2,1,49242,3,34,523
'RET_AFLWW','ENG_BGCNP','LOY_GC4T5','High',5,5,68005,4,36,259
'RET_YDEHD','ENG_346KS','LOY_LDSTR','Low',4,3,22027,3,16,159
'RET_6YSVJ','ENG_UT92A','LOY_BZ8SQ','Low',1,8,63635,8,34,324
