'PE593707','Shelter','Model-925','Lee, Meyers and Hamilton',4,53.00,97.800,72.80,47.1,75.900,36.7
'PE111840','Generator','Model-581','Meyer Ltd',1,4.00,80.300,73.00,73.8,37.900,17.8
'PE643642','Safety','Model-874','Cardenas Inc',7,75.00,88.600,71.20,23.7,54.300,71.3
'PE427081','Scientific','Model-752','Green-Smith',20,43.00,95.000,59.50,5.3,98.300,43.7
'PE985216','Scientific','Model-805','Burns, Torres and Blackburn',3,40.00,59.800,57.10,36.0,7.700,52.1
'PE760191','Shelter','Model-355','Schwartz, Brown and Evans',15,24.00,83.500,28.70,34.9,89.000,54.7
'PE765138','Safety','Model-112','Torres-Johnson',13,29.00,32.300,48.80,85.3,97.900,60.6
'PE435994','Shelter','Model-562','Alvarez Ltd',11,42.00,26.500,4.80,25.6,75.100,95.5
'PE144747','Generator','Model-713','Hoffman, Jones and Zimmerman',18,46.00,96.900,72.50,82.3,9.700,24.3
'PE557819','Vehicle','Model-511','Sandoval-Harper',15,51.00,71.500,59.40,39.0,32.500,39.1
'PE576356','Vehicle','Model-472','Medina-Adams',5,41.00,49.800,3.40,0.9,40.800,2.6
'PE941435','Communication','Model-498','Guerrero, Smith and Williams',10,86.00,8.300,99.30,67.5,78.700,36.6
'PE253347','Scientific','Model-800','Boyd, Jones and Lewis',10,86.00,99.200,88.10,25.4,21.600,49.9
'PE673832','Scientific','Model-632','Bell-Frank',12,4.00,47.200,99.00,59.1,70.800,59.4
'PE321160','Safety','Model-977','Mcgee, Ortiz and Adams',10,98.00,78.500,6.60,25.0,8.900,23.9
'PE841724','Safety','Model-503','Wallace Group',11,74.00,6.400,6.90,61.1,86.000,46.9
'PE825925','Vehicle','Model-906','Harris-Walker',12,54.00,15.500,51.30,83.7,26.100,41.0
'PE524688','Scientific','Model-661','Dougherty-Le',4,88.00,17.000,86.00,18.6,6.600,19.7
'PE554401','Scientific','Model-148','Bailey Ltd',11,12.00,88.600,47.20,10.1,2.200,54.8
'PE412929','Shelter','Model-706','Chandler-Tyler',10,13.00,16.200,66.80,15.9,49.300,32.3
'PE192034','Generator','Model-355','Jones LLC',1,85.00,82.900,88.40,67.3,90.400,27.2
'PE284138','Vehicle','Model-666','Ross, Myers and Marshall',2,18.00,41.100,14.90,32.7,9.500,77.4
'PE193613','Shelter','Model-961','James, Moore and Bailey',11,69.00,86.100,81.80,66.8,19.800,27.4
'PE310821','Generator','Model-639','Garrett, Wilson and Estrada',18,62.00,57.400,32.90,4.0,95.400,47.8
'PE121950','Safety','Model-354','Garrett-Fischer',6,86.00,84.300,97.40,86.7,63.400,16.8
'PE317105','Shelter','Model-205','Adams Inc',19,86.00,72.700,42.40,33.4,52.700,5.3
'PE352031','Safety','Model-495','Mann-Jimenez',14,70.00,89.400,54.60,66.2,92.800,39.5
'PE657069','Shelter','Model-569','Tapia-Hanna',5,80.00,49.600,59.70,10.8,98.100,42.5
'PE744288','Generator','Model-206','Lozano, Bell and Cross',19,45.00,92.000,46.10,20.4,66.700,36.3
'PE895508','Vehicle','Model-592','King Ltd',17,58.00,52.500,83.80,1.1,0.500,34.6
'PE292598','Scientific','Model-917','Hunter, Wang and Hall',9,48.00,56.200,52.00,58.7,55.500,57.9
'PE424860','Scientific','Model-208','Perkins, Hudson and Ferrell',2,40.00,25.300,78.00,25.7,81.200,6.3
'PE314234','Shelter','Model-553','Miller, Dixon and Anderson',10,49.00,49.400,1.30,50.1,17.500,95.7
'PE435248','Vehicle','Model-746','Brown-Ford',9,47.00,42.300,33.50,12.1,72.100,61.9
'PE387044','Safety','Model-369','Christensen, Vasquez and Phillips',16,8.00,60.000,75.40,89.6,83.800,2.6
'PE947568','Safety','Model-884','Russo, Burns and Levy',3,16.00,37.300,46.90,23.7,36.500,49.2
'PE641346','Scientific','Model-917','Vaughn, Henry and West',16,25.00,21.500,25.30,85.2,35.100,54.4
'PE912118','Generator','Model-852','Willis and Sons',13,27.00,11.900,17.90,31.2,94.600,76.0
'PE274210','Scientific','Model-502','Porter, Simmons and Sutton',20,16.00,97.400,94.40,4.7,88.100,22.2
'PE881172','Shelter','Model-127','Garcia PLC',2,23.00,60.000,81.40,81.2,22.700,94.6
'PE914079','Scientific','Model-137','Huber Inc',5,85.00,95.800,21.60,47.5,92.000,31.8
'PE969328','Generator','Model-556','Mason-Owens',5,8.00,11.000,72.50,3.1,55.400,99.1
'PE502832','Shelter','Model-654','Taylor-Marshall',6,1.00,75.100,35.80,53.1,42.300,15.2
'PE444562','Vehicle','Model-815','Camacho LLC',9,42.00,81.800,50.90,18.2,76.800,6.5
'PE415042','Vehicle','Model-732','Wiggins-Carrillo',10,79.00,51.600,3.40,17.4,96.700,20.1
'PE981883','Vehicle','Model-291','Watson-Davis',12,62.00,49.900,70.80,97.4,49.000,8.6
'PE222130','Communication','Model-110','Velasquez, Johnson and Scott',3,86.00,15.700,43.20,56.0,38.800,26.8
'PE473305','Vehicle','Model-967','Mann, Moon and Harrison',12,49.00,10.200,79.90,36.6,58.100,66.5
'PE889239','Safety','Model-993','Miller Inc',18,53.00,9.100,62.90,33.9,26.300,58.7
'PE540841','Scientific','Model-719','Harper-Ryan',2,86.00,34.300,40.00,91.5,41.500,25.2
'PE405919','Communication','Model-204','Sharp-Vega',11,16.00,41.800,94.30,58.5,62.800,89.7
'PE884458','Scientific','Model-279','Smith-Fernandez',8,69.00,67.800,1.30,85.9,70.400,19.6
'PE558308','Vehicle','Model-274','Johnson Group',1,67.00,19.300,1.70,64.8,28.100,30.0
'PE281513','Vehicle','Model-961','Warren-Lee',11,81.00,82.400,81.80,5.7,89.900,68.3
'PE447845','Shelter','Model-583','Collins, Kelly and Valdez',1,71.00,9.700,15.40,7.4,80.000,41.0
'PE846355','Shelter','Model-538','Rivera LLC',11,46.00,64.400,73.20,11.0,74.200,36.7
'PE914541','Generator','Model-562','Klein-Pierce',1,4.00,6.200,29.50,79.9,78.700,53.4
'PE834044','Generator','Model-286','Jones, Carr and Mills',20,35.00,35.300,8.80,50.0,13.200,61.9
'PE407486','Vehicle','Model-592','Miller-Joyce',20,71.00,94.300,11.40,32.4,75.900,86.9
'PE194942','Scientific','Model-383','Sanford, Wagner and Villegas',19,28.00,35.100,76.90,85.7,9.000,49.6
'PE448774','Vehicle','Model-304','Bradshaw-Hester',20,76.00,20.200,83.80,92.6,75.300,99.8
'PE103362','Safety','Model-265','Patterson, Hale and Roman',1,74.00,43.400,64.50,69.5,69.200,67.2
'PE757651','Vehicle','Model-126','Cruz, Roy and Cole',6,65.00,58.900,84.30,33.9,58.900,20.3
'PE287923','Safety','Model-944','Reyes-Koch',2,64.00,53.300,77.50,13.0,31.400,41.9
'PE579809','Scientific','Model-766','Joseph and Sons',8,65.00,63.500,99.70,5.6,65.000,42.9
'PE420174','Scientific','Model-733','Werner-Carlson',15,31.00,56.100,76.60,1.8,54.700,22.3
'PE444453','Shelter','Model-778','Morse Ltd',16,66.00,11.000,59.30,2.9,54.400,22.9
'PE569112','Generator','Model-911','Barrett-Schultz',6,45.00,53.600,64.90,97.3,29.400,92.5
'PE703067','Scientific','Model-418','Coleman-Martin',5,12.00,73.900,22.40,6.8,40.000,44.8
'PE298974','Shelter','Model-951','Gutierrez-Gallagher',20,68.00,84.400,86.80,87.5,90.500,11.9
'PE521074','Communication','Model-894','Knox, Woodard and Mann',10,79.00,9.600,89.60,56.9,82.700,70.2
'PE872778','Scientific','Model-626','Hill, Gregory and Obrien',20,99.00,54.300,34.20,35.0,19.000,53.4
'PE951990','Vehicle','Model-948','Scott-Burke',3,29.00,3.200,79.60,28.9,80.700,50.5
'PE154683','Safety','Model-604','Butler and Sons',5,74.00,71.000,4.20,83.8,22.000,32.0
'PE416443','Scientific','Model-648','White LLC',8,77.00,74.900,43.10,53.7,66.300,80.6
'PE899568','Vehicle','Model-700','Patterson LLC',20,63.00,55.300,44.80,55.6,31.800,85.4
'PE571552','Shelter','Model-630','Adams Ltd',19,59.00,1.200,89.50,95.2,84.300,42.9
'PE856942','Communication','Model-936','Franklin Group',13,59.00,3.300,17.50,85.4,31.100,15.3
'PE868411','Vehicle','Model-636','Price Ltd',8,67.00,33.200,41.20,62.3,7.100,75.4
'PE477914','Scientific','Model-630','Thomas and Sons',4,46.00,3.300,83.70,99.6,33.800,80.9
'PE726757','Vehicle','Model-532','Weiss Ltd',9,62.00,66.500,85.70,35.2,27.300,71.7
'PE745542','Vehicle','Model-695','Foster, Rubio and Johnson',5,12.00,92.900,59.60,89.7,33.800,14.3
'PE420431','Shelter','Model-497','Phillips, Matthews and Hurley',14,30.00,55.900,11.00,13.2,74.700,75.0
'PE491949','Vehicle','Model-572','Hines Ltd',8,93.00,89.900,37.60,61.1,91.300,22.7
'PE768186','Vehicle','Model-743','Mendoza Inc',10,48.00,1.000,66.60,52.5,98.100,86.4
'PE768299','Communication','Model-223','Phillips-Mckay',2,88.00,34.100,27.50,29.0,53.100,40.0
'PE108953','Shelter','Model-515','Herrera Group',19,88.00,2.100,39.40,18.4,64.400,40.1
'PE258134','Communication','Model-777','Curtis, Holder and Rangel',7,2.00,40.500,23.80,85.6,70.600,42.1
'PE675360','Scientific','Model-728','Stanton-Yang',8,77.00,95.100,29.00,33.6,62.000,56.8
'PE280407','Scientific','Model-103','Gordon, Bradford and Rangel',9,55.00,79.200,53.80,25.6,28.200,55.6
'PE820607','Shelter','Model-835','Ortiz Inc',17,26.00,86.200,96.80,33.1,97.400,72.3
'PE579629','Safety','Model-989','Keith, Vasquez and Parker',4,46.00,5.600,23.80,22.7,95.100,55.6
'PE656062','Scientific','Model-942','Villanueva PLC',17,78.00,87.100,80.50,6.0,57.200,74.2
'PE813989','Shelter','Model-403','Ritter-Moore',11,70.00,78.700,55.50,71.2,95.900,92.5
'PE116202','Shelter','Model-716','Harvey, Gonzalez and Wright',11,31.00,76.200,64.70,3.0,61.700,68.0
'PE716318','Vehicle','Model-145','Bell Group',13,35.00,30.100,28.80,61.0,23.200,37.8
'PE801832','Vehicle','Model-898','Taylor Inc',3,47.00,22.700,82.40,53.7,20.900,13.4
'PE795439','Scientific','Model-193','Fisher-Long',6,91.00,94.300,18.40,72.4,34.700,6.3
'PE524851','Safety','Model-755','Stanton, Burns and Scott',17,45.00,15.100,37.10,94.3,3.200,41.6
'PE714558','Vehicle','Model-967','Hendrix, Ellis and Stone',20,21.00,86.000,17.30,90.9,12.900,2.2
'PE626991','Scientific','Model-847','Roberts, Jones and Miller',2,79.00,1.300,99.20,95.5,81.800,49.3
'PE654326','Vehicle','Model-271','Butler Ltd',14,41.00,84.400,61.80,79.8,43.000,14.9
'PE458880','Safety','Model-876','Dean Ltd',10,28.00,43.600,51.50,4.2,69.900,40.9
'PE263918','Safety','Model-915','Harrison and Sons',5,97.00,44.800,94.00,91.8,83.000,93.4
'PE333945','Communication','Model-150','Garrett, Franklin and Baker',5,47.00,17.100,55.20,85.0,45.300,25.1
'PE229619','Shelter','Model-332','Ayers-Smith',6,29.00,17.100,11.80,55.4,71.100,25.9
'PE102028','Vehicle','Model-349','Leon, Kaufman and Park',18,50.00,34.000,28.80,80.4,6.800,94.2
'PE976836','Scientific','Model-641','Sutton, Johnston and Dawson',14,64.00,16.700,20.40,96.4,93.700,75.6
'PE347416','Scientific','Model-963','Edwards Inc',10,52.00,72.700,25.80,12.0,42.100,12.0
'PE110574','Vehicle','Model-992','Le-Ferrell',3,98.00,76.600,2.20,62.8,3.200,88.2
'PE894156','Generator','Model-840','Scott-Long',8,85.00,10.800,34.30,73.7,37.600,0.4
'PE747978','Communication','Model-676','Meyers, Flores and Cox',19,84.00,89.900,52.40,9.1,60.500,87.3
'PE567206','Shelter','Model-893','White, Long and Shannon',19,83.00,67.200,64.60,15.8,83.100,20.4
'PE161000','Safety','Model-914','Roberts-Vaughn',10,80.00,82.900,82.40,42.8,32.900,4.3
'PE145980','Safety','Model-943','Harrington-Kim',5,4.00,62.600,54.20,58.7,46.500,48.6
'PE811527','Generator','Model-270','Perez Inc',7,80.00,58.700,19.40,84.8,31.100,63.2
'PE523614','Communication','Model-549','Knight and Sons',2,45.00,56.700,65.40,84.2,50.000,21.8
'PE987358','Vehicle','Model-348','Hughes-Hood',14,29.00,48.400,53.70,3.4,68.300,97.2
'PE252850','Communication','Model-378','White, Ramos and Bradshaw',9,55.00,89.400,5.60,9.7,18.400,4.4
'PE912339','Scientific','Model-342','Wade Group',3,61.00,2.500,22.80,18.6,44.500,36.3
'PE871270','Shelter','Model-387','Griffin-Silva',4,61.00,10.100,81.20,11.6,36.300,11.1
'PE800481','Scientific','Model-941','Conway LLC',15,9.00,10.600,87.00,91.0,13.300,97.7
'PE199755','Safety','Model-798','Abbott Inc',1,52.00,85.000,95.80,88.8,59.600,30.1
'PE690146','Safety','Model-372','Shah PLC',10,91.00,48.800,25.30,67.1,89.700,92.8
'PE722393','Scientific','Model-503','Webb Inc',7,92.00,86.900,53.40,24.1,3.800,76.0
'PE155415','Communication','Model-358','Fleming-Malone',9,25.00,95.300,48.00,96.5,82.800,10.7
'PE686061','Generator','Model-959','Ortega Ltd',15,1.00,47.200,51.50,54.1,63.600,3.3
'PE623547','Scientific','Model-494','Fisher PLC',16,82.00,10.400,18.10,95.1,42.600,79.6
'PE821331','Scientific','Model-456','Jones Inc',10,97.00,57.400,77.00,84.5,95.000,5.0
'PE523796','Communication','Model-778','Nelson Inc',11,42.00,32.000,63.30,75.4,9.300,26.4
'PE151340','Generator','Model-652','Bennett, Hernandez and Lee',17,30.00,15.900,29.20,88.7,84.600,57.7
'PE944729','Shelter','Model-277','Powell Group',14,73.00,55.100,39.00,19.8,54.400,12.0
'PE493691','Shelter','Model-295','Suarez Ltd',8,58.00,21.200,82.50,1.3,70.300,16.2
'PE588969','Safety','Model-381','Stevenson, Pierce and Long',1,53.00,36.900,21.70,45.0,81.500,69.0
'PE280807','Vehicle','Model-919','Johnson, Larson and Wheeler',5,86.00,43.000,68.40,81.1,58.200,29.9
'PE248888','Scientific','Model-790','Keith Ltd',10,21.00,27.100,0.30,66.8,3.300,58.6
'PE968498','Communication','Model-933','Cameron, Duffy and Gonzalez',19,32.00,69.300,59.50,65.9,52.700,24.6
'PE897777','Vehicle','Model-273','Simmons, Cohen and Hamilton',7,73.00,42.100,76.20,97.0,77.700,25.5
'PE563004','Safety','Model-215','Wilson Ltd',4,36.00,5.800,19.70,76.3,80.500,52.0
'PE534437','Vehicle','Model-774','Kline-Bishop',12,84.00,19.000,16.30,96.8,25.300,84.6
'PE658778','Generator','Model-545','Castillo Group',5,69.00,64.200,56.90,70.6,99.000,32.6
'PE397934','Scientific','Model-541','Mccoy, Hernandez and Faulkner',19,71.00,31.100,72.20,49.8,11.100,2.0
'PE621914','Communication','Model-714','James-Cantu',2,94.00,99.700,12.00,58.0,17.900,88.7
'PE869346','Communication','Model-162','Johnson-Mccoy',3,63.00,19.400,37.60,23.0,87.900,36.8
'PE710424','Scientific','Model-709','Gallagher-Hicks',7,24.00,80.100,79.10,65.9,42.100,79.3
'PE798560','Communication','Model-103','Martinez PLC',20,61.00,41.600,30.30,80.6,67.800,26.5
'PE333834','Generator','Model-542','Garcia, Sims and Johnson',5,35.00,65.800,38.70,58.7,94.700,65.7
'PE880750','Shelter','Model-355','Leblanc-Griffith',5,87.00,44.600,91.10,14.0,74.200,94.6
'PE114531','Communication','Model-502','Greene, Bryant and Riley',7,6.00,80.000,12.60,80.6,47.700,52.1
'PE541422','Shelter','Model-498','Stevens PLC',9,97.00,75.700,86.60,69.2,45.200,27.9
'PE460299','Safety','Model-431','Forbes, Dawson and Sampson',3,58.00,81.900,77.10,64.9,5.100,11.8
'PE930067','Shelter','Model-531','Sullivan, Guerrero and Norman',8,63.00,46.300,71.50,23.6,80.000,93.4
'PE943781','Generator','Model-175','Lewis, Charles and Flynn',20,19.00,44.400,63.60,82.0,85.900,79.4
'PE272149','Scientific','Model-788','Griffin-Taylor',13,54.00,44.300,42.10,70.1,21.700,12.6
'PE923029','Communication','Model-289','Rivera and Sons',3,100.00,30.400,58.10,65.5,84.500,55.3
'PE253386','Shelter','Model-896','Young PLC',13,34.00,10.300,54.40,74.9,70.500,60.7
'PE246245','Communication','Model-350','Zimmerman, Shaw and Jensen',11,45.00,91.100,68.30,73.4,84.700,45.1
'PE927639','Scientific','Model-783','Marks Ltd',19,74.00,88.700,45.10,28.2,37.000,43.3
'PE251279','Shelter','Model-321','Mack, Chandler and Nguyen',12,79.00,75.800,83.10,16.4,75.300,56.7
'PE168686','Scientific','Model-774','Flores, Davis and Sanchez',16,9.00,63.100,28.70,11.5,78.000,53.5
'PE350998','Safety','Model-760','Burke-Butler',4,30.00,67.500,42.40,59.1,63.000,9.1
'PE217602','Generator','Model-302','Parker Group',3,32.00,11.800,67.00,65.2,48.800,50.2
'PE398223','Shelter','Model-223','Bright Ltd',11,27.00,11.800,57.70,0.7,40.900,52.4
'PE925577','Vehicle','Model-926','Kennedy, Reed and Smith',2,5.00,92.100,73.90,19.4,46.500,16.3
'PE404422','Communication','Model-279','Bennett, Sullivan and Tucker',14,14.00,25.800,3.60,21.5,92.000,11.3
'PE677442','Generator','Model-940','Pugh Group',11,62.00,99.500,43.00,81.4,59.100,63.2
'PE218343','Safety','Model-914','Branch-Eaton',9,33.00,79.100,10.00,76.1,6.600,5.6
'PE831311','Communication','Model-720','Dominguez-Odonnell',14,78.00,11.000,94.40,39.6,64.600,76.0
'PE794498','Communication','Model-344','Torres, Flores and Noble',7,30.00,47.700,95.70,91.9,7.900,29.0
'PE930095','Communication','Model-346','Allen, Powell and Ayala',14,93.00,74.300,11.50,6.4,35.300,90.2
'PE162451','Scientific','Model-591','Gardner-Dixon',10,39.00,91.800,33.10,68.8,30.800,98.5
'PE521809','Communication','Model-542','Young-Vasquez',13,12.00,62.200,27.20,55.2,11.800,77.9
'PE496465','Safety','Model-220','Ortiz-Adams',1,40.00,7.200,98.30,78.2,16.100,17.3
'PE562081','Generator','Model-656','Gutierrez, Johnston and Knight',6,96.00,70.100,58.80,8.6,9.700,48.1
'PE152151','Vehicle','Model-825','Blair, Hamilton and Stuart',9,89.00,74.300,65.30,16.5,72.600,50.8
'PE365905','Shelter','Model-198','Carr Inc',10,66.00,86.900,27.40,64.2,17.600,53.4
'PE989552','Shelter','Model-190','Bernard Inc',9,60.00,21.900,77.20,52.9,76.700,82.9
'PE818995','Communication','Model-666','Harrison-Johnson',5,65.00,48.700,34.10,93.8,84.100,96.7
'PE162532','Communication','Model-136','Swanson Inc',12,41.00,7.900,71.30,71.3,0.900,39.8
'PE134916','Communication','Model-252','Russo, Nicholson and Bell',7,83.00,21.500,62.10,77.2,69.500,11.1
'PE716130','Communication','Model-313','Miranda LLC',2,78.00,42.300,6.00,67.2,0.200,73.2
'PE831432','Vehicle','Model-144','Shannon Group',19,58.00,11.700,25.30,39.6,68.500,53.9
'PE835182','Shelter','Model-817','Ramos, Obrien and Cain',19,31.00,10.100,79.80,12.2,68.000,75.5
'PE164226','Safety','Model-958','Pierce, Hoover and Luna',12,18.00,47.000,76.60,70.8,77.300,77.4
'PE489715','Generator','Model-281','Pearson, Gibson and Hubbard',5,59.00,48.100,9.00,45.8,38.300,22.1
'PE243644','Scientific','Model-265','Crane and Sons',1,22.00,40.900,5.20,98.4,13.900,29.1
'PE339294','Shelter','Model-951','Johnson, Lee and Clark',20,26.00,3.100,73.30,54.3,83.800,99.4
'PE431726','Vehicle','Model-561','Reed-Reed',19,65.00,98.500,12.70,68.6,87.700,16.3
'PE418682','Vehicle','Model-856','Ramirez Ltd',19,62.00,40.200,78.00,88.4,38.900,81.1
'PE925189','Scientific','Model-147','Padilla-Whitaker',2,59.00,59.200,97.30,30.2,85.700,39.2
'PE415994','Scientific','Model-627','Flores, Williams and Conway',1,37.00,17.900,13.60,59.6,72.100,59.4
'PE747086','Scientific','Model-473','Prince, Tran and Dickerson',6,82.00,46.400,29.40,45.7,40.400,70.2
'PE506098','Vehicle','Model-108','Barber and Sons',18,73.00,32.100,5.10,38.6,95.300,19.4
'PE936376','Safety','Model-723','Robinson Ltd',20,44.00,14.600,58.90,25.7,52.800,22.0
'PE842980','Vehicle','Model-808','Johnson Group',18,17.00,34.800,28.30,23.8,63.200,80.8
'PE380656','Vehicle','Model-268','Alexander-Owens',1,90.00,81.600,19.60,76.2,94.400,38.8
'PE247407','Scientific','Model-858','Chavez-Johnson',3,86.00,0.100,84.00,29.9,86.300,33.0
'PE894180','Scientific','Model-165','Evans PLC',9,17.00,33.700,48.40,89.9,19.100,93.2
'PE466707','Scientific','Model-647','Garner-Washington',4,92.00,20.300,55.60,14.1,52.600,72.3
