'RISK_B2F6P',0.229,'Unknown',46,8,26.90,835,53891.20,44.220,10.80,8.2,1.8,5.5,'COMM_SX5GG','TX_144KT','{"network_analysis": {"centrality_score": 64.964, "cluster_coefficient": null, "connection_diversity": 32.21}, "behavioral_analysis": {"geo_distribution_score": 62.3, "temporal_pattern_score": 41.19, "behavior_consistency_score": 53.22}, "transaction_pattern_category": "Normal"}'
'RISK_5HHYS',0.627,'Low',20,6,75.10,19,78411.97,46.560,39.20,4.5,1.4,9.6,'COMM_25OTX','TX_URVVH','{"network_analysis": {"centrality_score": 22.013, "cluster_coefficient": null, "connection_diversity": 79.90}, "behavioral_analysis": {"geo_distribution_score": 87.3, "temporal_pattern_score": 37.70, "behavior_consistency_score": 51.59}, "transaction_pattern_category": "Suspicious"}'
'RISK_TWYD1',0.160,'Medium',44,1,7.60,500,28994.97,10.430,7.80,6.9,7.7,9.6,'COMM_TAZRV','TX_I4ILS','{"network_analysis": {"centrality_score": 90.873, "cluster_coefficient": null, "connection_diversity": 57.82}, "behavioral_analysis": {"geo_distribution_score": 65.3, "temporal_pattern_score": 92.79, "behavior_consistency_score": 4.88}, "transaction_pattern_category": "Suspicious"}'
'RISK_RPKRE',0.622,'Medium',29,10,82.80,974,71631.74,26.380,49.90,3.6,2.1,5.0,'COMM_TKFKO','TX_X13I4','{"network_analysis": {"centrality_score": 43.861, "cluster_coefficient": null, "connection_diversity": 3.42}, "behavioral_analysis": {"geo_distribution_score": 31.6, "temporal_pattern_score": 99.97, "behavior_consistency_score": 53.57}, "transaction_pattern_category": "Normal"}'
'RISK_A2Q9W',0.178,'Low',24,2,77.40,701,98048.51,12.890,62.40,9.6,5.8,8.5,'COMM_7NIZU','TX_ESO8A','{"network_analysis": {"centrality_score": 74.612, "cluster_coefficient": null, "connection_diversity": 17.75}, "behavioral_analysis": {"geo_distribution_score": 42.9, "temporal_pattern_score": 88.83, "behavior_consistency_score": 79.83}, "transaction_pattern_category": "High-risk"}'
'RISK_6WPQ0',0.170,'Medium',9,4,83.90,409,69798.17,35.210,65.00,9.8,8.1,9.7,'COMM_J6HFZ','TX_Q0630','{"network_analysis": {"centrality_score": 93.244, "cluster_coefficient": null, "connection_diversity": 41.71}, "behavioral_analysis": {"geo_distribution_score": 16.9, "temporal_pattern_score": 75.85, "behavior_consistency_score": 14.76}, "transaction_pattern_category": "High-risk"}'
'RISK_SNAXV',0.658,'High',40,4,88.50,823,38382.27,40.020,84.00,7.7,4.0,9.5,'COMM_G7UXW','TX_A1ONM','{"network_analysis": {"centrality_score": 43.965, "cluster_coefficient": null, "connection_diversity": 90.24}, "behavioral_analysis": {"geo_distribution_score": 15.3, "temporal_pattern_score": 62.30, "behavior_consistency_score": 45.97}, "transaction_pattern_category": "Suspicious"}'
'RISK_1S7BN',0.193,'Unknown',32,8,7.70,286,69617.35,49.630,84.60,8.0,7.5,0.2,'COMM_H6G2D','TX_2BB2U','{"network_analysis": {"centrality_score": 12.954, "cluster_coefficient": null, "connection_diversity": 2.01}, "behavioral_analysis": {"geo_distribution_score": 79.7, "temporal_pattern_score": 11.77, "behavior_consistency_score": 48.91}, "transaction_pattern_category": "Suspicious"}'
'RISK_1A1MA',0.188,'Medium',27,8,51.90,83,80784.17,4.240,13.10,3.4,8.8,0.2,'COMM_Y5LNK','TX_MD3EE','{"network_analysis": {"centrality_score": 11.501, "cluster_coefficient": null, "connection_diversity": 39.34}, "behavioral_analysis": {"geo_distribution_score": 76.1, "temporal_pattern_score": 57.31, "behavior_consistency_score": 13.25}, "transaction_pattern_category": "High-risk"}'
'RISK_B7DW5',0.549,'Unknown',21,2,63.80,244,24463.79,7.310,89.10,8.5,6.7,9.8,'COMM_FR8KI','TX_JNKTK','{"network_analysis": {"centrality_score": 19.052, "cluster_coefficient": null, "connection_diversity": 18.39}, "behavioral_analysis": {"geo_distribution_score": 16.5, "temporal_pattern_score": 14.64, "behavior_consistency_score": 30.13}, "transaction_pattern_category": "Normal"}'
'RISK_XU2MV',0.969,'Medium',13,8,39.50,74,68417.25,49.080,48.60,3.9,2.6,1.1,'COMM_V277U','TX_N8IKR','{"network_analysis": {"centrality_score": 4.302, "cluster_coefficient": null, "connection_diversity": 72.40}, "behavioral_analysis": {"geo_distribution_score": 46.3, "temporal_pattern_score": 86.08, "behavior_consistency_score": 24.39}, "transaction_pattern_category": "Suspicious"}'
'RISK_GJ44L',0.910,'High',46,1,62.20,327,70548.70,20.750,10.50,9.6,10.0,2.5,'COMM_POHIC','TX_IQXB0','{"network_analysis": {"centrality_score": 54.694, "cluster_coefficient": null, "connection_diversity": 82.16}, "behavioral_analysis": {"geo_distribution_score": 98.8, "temporal_pattern_score": 58.05, "behavior_consistency_score": 70.98}, "transaction_pattern_category": "High-risk"}'
'RISK_CEIL8',0.729,'Low',16,3,26.70,419,64650.41,48.970,3.30,5.6,0.9,6.9,'COMM_23QRU','TX_10AXY','{"network_analysis": {"centrality_score": 86.739, "cluster_coefficient": null, "connection_diversity": 66.06}, "behavioral_analysis": {"geo_distribution_score": 94.3, "temporal_pattern_score": 89.94, "behavior_consistency_score": 1.57}, "transaction_pattern_category": "High-risk"}'
'RISK_49H2M',0.401,'Medium',0,7,84.80,307,61050.19,7.970,99.40,7.9,3.2,9.2,'COMM_7OQZQ','TX_TVMNY','{"network_analysis": {"centrality_score": 37.883, "cluster_coefficient": null, "connection_diversity": 63.55}, "behavioral_analysis": {"geo_distribution_score": 54.5, "temporal_pattern_score": 35.16, "behavior_consistency_score": 81.91}, "transaction_pattern_category": "Normal"}'
'RISK_1ITHM',0.193,'Unknown',42,10,92.60,534,7445.46,20.330,52.60,0.4,8.9,4.7,'COMM_VXD0L','TX_TJDIH','{"network_analysis": {"centrality_score": 54.125, "cluster_coefficient": null, "connection_diversity": 20.61}, "behavioral_analysis": {"geo_distribution_score": 54.1, "temporal_pattern_score": 80.32, "behavior_consistency_score": 3.87}, "transaction_pattern_category": "Suspicious"}'
'RISK_30RWO',0.164,'High',33,8,23.60,73,61093.28,42.930,39.40,5.8,2.6,3.6,'COMM_OWGBQ','TX_0M1YN','{"network_analysis": {"centrality_score": 11.801, "cluster_coefficient": null, "connection_diversity": 55.32}, "behavioral_analysis": {"geo_distribution_score": 4.0, "temporal_pattern_score": 36.59, "behavior_consistency_score": 21.48}, "transaction_pattern_category": "Normal"}'
'RISK_1JM28',0.829,'Unknown',1,9,63.50,671,92553.90,44.240,42.90,6.1,4.6,7.5,'COMM_M4AEQ','TX_RMBZ2','{"network_analysis": {"centrality_score": 29.113, "cluster_coefficient": null, "connection_diversity": 57.68}, "behavioral_analysis": {"geo_distribution_score": 86.3, "temporal_pattern_score": 14.59, "behavior_consistency_score": 18.67}, "transaction_pattern_category": "Normal"}'
'RISK_X3S3U',0.695,'High',45,4,79.90,570,23776.44,28.410,87.70,1.6,9.2,10.0,'COMM_PCFXZ','TX_ADTGO','{"network_analysis": {"centrality_score": 3.216, "cluster_coefficient": null, "connection_diversity": 63.52}, "behavioral_analysis": {"geo_distribution_score": 81.6, "temporal_pattern_score": 29.05, "behavior_consistency_score": 44.23}, "transaction_pattern_category": "Suspicious"}'
'RISK_ZYXGY',0.552,'Medium',1,5,70.30,519,67792.95,46.610,43.80,3.6,5.9,2.3,'COMM_OIKK0','TX_JINO7','{"network_analysis": {"centrality_score": 97.111, "cluster_coefficient": null, "connection_diversity": 12.15}, "behavioral_analysis": {"geo_distribution_score": 52.8, "temporal_pattern_score": 99.32, "behavior_consistency_score": 83.33}, "transaction_pattern_category": "Normal"}'
'RISK_B4561',0.040,'Medium',1,3,68.80,105,66557.02,24.430,39.50,0.0,6.1,2.6,'COMM_AAG6I','TX_RJ0LF','{"network_analysis": {"centrality_score": 64.025, "cluster_coefficient": null, "connection_diversity": 25.01}, "behavioral_analysis": {"geo_distribution_score": 86.0, "temporal_pattern_score": 33.52, "behavior_consistency_score": 87.99}, "transaction_pattern_category": "High-risk"}'
'RISK_WKVHA',0.722,'Unknown',13,5,29.30,344,59436.59,43.500,62.80,8.0,0.2,0.4,'COMM_Q20I1','TX_RZ2BW','{"network_analysis": {"centrality_score": 65.879, "cluster_coefficient": null, "connection_diversity": 21.27}, "behavioral_analysis": {"geo_distribution_score": 34.9, "temporal_pattern_score": 41.96, "behavior_consistency_score": 38.44}, "transaction_pattern_category": "Normal"}'
'RISK_1NEK2',0.258,'Medium',29,5,67.80,666,81394.09,13.190,91.80,4.6,5.1,9.6,'COMM_0PWIV','TX_PIVVG','{"network_analysis": {"centrality_score": 95.864, "cluster_coefficient": null, "connection_diversity": 22.79}, "behavioral_analysis": {"geo_distribution_score": 35.4, "temporal_pattern_score": 63.49, "behavior_consistency_score": 33.63}, "transaction_pattern_category": "Normal"}'
'RISK_X96N1',0.501,'High',13,9,93.40,837,56120.43,24.020,34.40,6.0,1.4,3.0,'COMM_3VYGK','TX_YM1QN','{"network_analysis": {"centrality_score": 82.681, "cluster_coefficient": null, "connection_diversity": 52.53}, "behavioral_analysis": {"geo_distribution_score": 88.9, "temporal_pattern_score": 13.96, "behavior_consistency_score": 86.80}, "transaction_pattern_category": "Suspicious"}'
'RISK_YHXRJ',0.428,'High',6,4,91.20,939,43709.08,41.910,83.20,8.6,1.2,6.7,'COMM_WZJKO','TX_D3OM7','{"network_analysis": {"centrality_score": 49.061, "cluster_coefficient": null, "connection_diversity": 78.48}, "behavioral_analysis": {"geo_distribution_score": 25.6, "temporal_pattern_score": 13.65, "behavior_consistency_score": 98.04}, "transaction_pattern_category": "Normal"}'
'RISK_WDOV3',0.864,'Low',40,9,69.80,62,94850.27,21.530,23.70,0.2,4.5,1.6,'COMM_9S6KM','TX_I8F8L','{"network_analysis": {"centrality_score": 81.961, "cluster_coefficient": null, "connection_diversity": 63.57}, "behavioral_analysis": {"geo_distribution_score": 7.8, "temporal_pattern_score": 39.64, "behavior_consistency_score": 21.82}, "transaction_pattern_category": "High-risk"}'
'RISK_1M2BU',0.809,'Unknown',35,6,22.20,315,96462.45,43.490,37.50,6.2,7.1,7.1,'COMM_V61UQ','TX_P2PH1','{"network_analysis": {"centrality_score": 55.549, "cluster_coefficient": null, "connection_diversity": 18.35}, "behavioral_analysis": {"geo_distribution_score": 17.4, "temporal_pattern_score": 43.21, "behavior_consistency_score": 56.06}, "transaction_pattern_category": "Suspicious"}'
'RISK_MQMP5',0.600,'Medium',24,9,40.30,861,67295.62,49.390,38.80,1.1,6.6,9.7,'COMM_7TOVK','TX_9AP0Z','{"network_analysis": {"centrality_score": 74.535, "cluster_coefficient": null, "connection_diversity": 58.09}, "behavioral_analysis": {"geo_distribution_score": 71.6, "temporal_pattern_score": 66.58, "behavior_consistency_score": 35.43}, "transaction_pattern_category": "Normal"}'
'RISK_DKZ2F',0.048,'Medium',36,8,7.70,453,63364.00,0.800,87.20,5.6,1.3,3.5,'COMM_J7XLT','TX_I17YE','{"network_analysis": {"centrality_score": 84.110, "cluster_coefficient": null, "connection_diversity": 48.90}, "behavioral_analysis": {"geo_distribution_score": 41.2, "temporal_pattern_score": 72.09, "behavior_consistency_score": 62.94}, "transaction_pattern_category": "Suspicious"}'
'RISK_Q83R5',0.874,'Unknown',45,1,98.20,152,18091.01,34.220,89.30,9.9,3.4,0.6,'COMM_YD313','TX_IMW2Q','{"network_analysis": {"centrality_score": 73.779, "cluster_coefficient": null, "connection_diversity": 81.13}, "behavioral_analysis": {"geo_distribution_score": 65.0, "temporal_pattern_score": 35.99, "behavior_consistency_score": 54.84}, "transaction_pattern_category": "Normal"}'
'RISK_KIAG6',0.662,'Medium',44,5,96.30,999,60510.57,4.990,10.00,2.3,8.2,9.2,'COMM_92EOK','TX_4FCZV','{"network_analysis": {"centrality_score": 32.853, "cluster_coefficient": null, "connection_diversity": 58.45}, "behavioral_analysis": {"geo_distribution_score": 18.0, "temporal_pattern_score": 48.84, "behavior_consistency_score": 83.39}, "transaction_pattern_category": "High-risk"}'
'RISK_RWRXZ',0.397,'Unknown',49,6,50.00,206,82093.52,16.840,65.20,1.1,6.2,0.5,'COMM_Y7GEK','TX_KJ35D','{"network_analysis": {"centrality_score": 85.274, "cluster_coefficient": null, "connection_diversity": 32.08}, "behavioral_analysis": {"geo_distribution_score": 19.6, "temporal_pattern_score": 94.41, "behavior_consistency_score": 75.81}, "transaction_pattern_category": "Suspicious"}'
'RISK_EMHH1',0.581,'Medium',41,3,8.70,239,33607.45,25.570,6.10,3.0,0.5,1.9,'COMM_NJ9U7','TX_EGBVW','{"network_analysis": {"centrality_score": 48.023, "cluster_coefficient": null, "connection_diversity": 64.67}, "behavioral_analysis": {"geo_distribution_score": 98.0, "temporal_pattern_score": 33.42, "behavior_consistency_score": 71.95}, "transaction_pattern_category": "Suspicious"}'
'RISK_1MN8M',0.057,'Medium',10,5,32.00,575,17747.87,14.360,7.30,2.5,8.6,4.4,'COMM_1F2JH','TX_U2IFY','{"network_analysis": {"centrality_score": 83.207, "cluster_coefficient": null, "connection_diversity": 25.29}, "behavioral_analysis": {"geo_distribution_score": 14.2, "temporal_pattern_score": 86.23, "behavior_consistency_score": 10.76}, "transaction_pattern_category": "High-risk"}'
'RISK_LJ3CP',0.281,'Low',4,10,97.90,698,86195.47,13.270,44.50,9.8,9.0,2.0,'COMM_IP83V','TX_APMSV','{"network_analysis": {"centrality_score": 36.946, "cluster_coefficient": null, "connection_diversity": 40.76}, "behavioral_analysis": {"geo_distribution_score": 58.0, "temporal_pattern_score": 61.70, "behavior_consistency_score": 83.44}, "transaction_pattern_category": "Normal"}'
'RISK_NQTF8',0.815,'High',2,2,30.00,63,33293.76,23.660,93.60,6.0,4.5,6.7,'COMM_QPMBD','TX_PVZAH','{"network_analysis": {"centrality_score": 53.797, "cluster_coefficient": null, "connection_diversity": 39.92}, "behavioral_analysis": {"geo_distribution_score": 26.6, "temporal_pattern_score": 33.17, "behavior_consistency_score": 73.72}, "transaction_pattern_category": "Suspicious"}'
'RISK_PBMD8',0.893,'Medium',36,1,55.10,939,65362.27,49.950,61.10,7.0,4.6,7.2,'COMM_ZKK4J','TX_KSGDW','{"network_analysis": {"centrality_score": 41.015, "cluster_coefficient": null, "connection_diversity": 16.31}, "behavioral_analysis": {"geo_distribution_score": 63.9, "temporal_pattern_score": 73.00, "behavior_consistency_score": 52.57}, "transaction_pattern_category": "High-risk"}'
'RISK_Z5L25',0.824,'Unknown',3,10,62.80,829,61940.89,13.630,73.00,9.1,4.0,5.4,'COMM_IWQ33','TX_9NJPZ','{"network_analysis": {"centrality_score": 0.781, "cluster_coefficient": null, "connection_diversity": 29.33}, "behavioral_analysis": {"geo_distribution_score": 35.7, "temporal_pattern_score": 6.29, "behavior_consistency_score": 10.18}, "transaction_pattern_category": "Normal"}'
'RISK_QKBSG',0.116,'Low',45,10,11.10,745,98559.70,3.040,26.20,2.8,0.6,3.5,'COMM_MM3O2','TX_KBYUQ','{"network_analysis": {"centrality_score": 62.228, "cluster_coefficient": null, "connection_diversity": 11.91}, "behavioral_analysis": {"geo_distribution_score": 85.5, "temporal_pattern_score": 80.25, "behavior_consistency_score": 63.90}, "transaction_pattern_category": "Normal"}'
'RISK_0F1TP',0.815,'High',10,3,68.20,477,48023.62,3.910,54.40,8.6,3.8,2.7,'COMM_4NUJ0','TX_89R7F','{"network_analysis": {"centrality_score": 54.842, "cluster_coefficient": null, "connection_diversity": 90.62}, "behavioral_analysis": {"geo_distribution_score": 5.0, "temporal_pattern_score": 88.60, "behavior_consistency_score": 86.58}, "transaction_pattern_category": "Normal"}'
'RISK_85675',0.223,'High',32,8,33.50,615,75132.93,19.990,89.20,7.3,4.2,2.3,'COMM_Z5BND','TX_VL9E0','{"network_analysis": {"centrality_score": 43.275, "cluster_coefficient": null, "connection_diversity": 89.64}, "behavioral_analysis": {"geo_distribution_score": 38.8, "temporal_pattern_score": 52.99, "behavior_consistency_score": 88.38}, "transaction_pattern_category": "Normal"}'
'RISK_0YHA1',0.091,'Low',46,5,77.20,455,49763.32,15.360,6.10,4.6,0.1,2.6,'COMM_RKGYQ','TX_IWN4L','{"network_analysis": {"centrality_score": 71.016, "cluster_coefficient": null, "connection_diversity": 56.92}, "behavioral_analysis": {"geo_distribution_score": 76.5, "temporal_pattern_score": 87.86, "behavior_consistency_score": 80.42}, "transaction_pattern_category": "Suspicious"}'
'RISK_ZL271',0.554,'Unknown',20,7,29.00,258,19129.33,40.790,91.00,9.6,1.5,6.6,'COMM_6ESED','TX_WYMAX','{"network_analysis": {"centrality_score": 43.916, "cluster_coefficient": null, "connection_diversity": 85.12}, "behavioral_analysis": {"geo_distribution_score": 74.9, "temporal_pattern_score": 21.46, "behavior_consistency_score": 80.06}, "transaction_pattern_category": "Suspicious"}'
'RISK_L6L51',0.368,'High',3,7,45.90,588,22277.08,36.940,24.90,5.0,8.2,1.8,'COMM_3TEC5','TX_JBMHM','{"network_analysis": {"centrality_score": 2.250, "cluster_coefficient": null, "connection_diversity": 65.14}, "behavioral_analysis": {"geo_distribution_score": 64.7, "temporal_pattern_score": 28.62, "behavior_consistency_score": 42.69}, "transaction_pattern_category": "Normal"}'
'RISK_E4R4O',0.439,'Unknown',49,7,99.20,881,17301.23,40.800,90.10,7.2,1.1,7.6,'COMM_VBRPX','TX_63XUF','{"network_analysis": {"centrality_score": 70.392, "cluster_coefficient": null, "connection_diversity": 16.15}, "behavioral_analysis": {"geo_distribution_score": 69.1, "temporal_pattern_score": 80.02, "behavior_consistency_score": 29.93}, "transaction_pattern_category": "Suspicious"}'
'RISK_DMT0L',0.097,'High',22,10,80.40,221,41440.51,40.330,22.60,6.5,6.5,8.2,'COMM_ZOFO2','TX_V35YW','{"network_analysis": {"centrality_score": 81.589, "cluster_coefficient": null, "connection_diversity": 64.98}, "behavioral_analysis": {"geo_distribution_score": 70.3, "temporal_pattern_score": 89.74, "behavior_consistency_score": 3.55}, "transaction_pattern_category": "Suspicious"}'
'RISK_HI0PU',0.592,'Medium',19,4,65.10,510,23565.66,38.200,71.30,1.9,3.1,9.8,'COMM_2647A','TX_ZBT2S','{"network_analysis": {"centrality_score": 16.723, "cluster_coefficient": null, "connection_diversity": 72.03}, "behavioral_analysis": {"geo_distribution_score": 55.3, "temporal_pattern_score": 92.46, "behavior_consistency_score": 5.93}, "transaction_pattern_category": "Suspicious"}'
'RISK_UQFZP',0.369,'Medium',9,2,18.20,71,67797.70,26.860,84.90,4.3,8.6,9.3,'COMM_DM0M9','TX_LJQ8H','{"network_analysis": {"centrality_score": 85.474, "cluster_coefficient": null, "connection_diversity": 72.49}, "behavioral_analysis": {"geo_distribution_score": 12.4, "temporal_pattern_score": 78.51, "behavior_consistency_score": 23.54}, "transaction_pattern_category": "High-risk"}'
'RISK_3ZE0J',0.962,'High',15,10,57.20,235,83393.88,8.100,75.60,5.0,7.8,1.7,'COMM_509DV','TX_1AQ4E','{"network_analysis": {"centrality_score": 57.251, "cluster_coefficient": null, "connection_diversity": 0.95}, "behavioral_analysis": {"geo_distribution_score": 46.4, "temporal_pattern_score": 21.26, "behavior_consistency_score": 57.33}, "transaction_pattern_category": "High-risk"}'
'RISK_PHPMK',0.427,'High',25,2,76.80,948,71825.00,21.140,28.60,4.1,9.6,8.7,'COMM_CLIOW','TX_5OXPT','{"network_analysis": {"centrality_score": 54.967, "cluster_coefficient": null, "connection_diversity": 11.69}, "behavioral_analysis": {"geo_distribution_score": 90.9, "temporal_pattern_score": 12.49, "behavior_consistency_score": 80.10}, "transaction_pattern_category": "Normal"}'
'RISK_3NNH1',0.306,'Low',45,6,95.30,882,89095.81,43.720,38.10,8.3,1.3,2.8,'COMM_2RMRK','TX_BWX5K','{"network_analysis": {"centrality_score": 51.090, "cluster_coefficient": null, "connection_diversity": 93.03}, "behavioral_analysis": {"geo_distribution_score": 58.8, "temporal_pattern_score": 30.67, "behavior_consistency_score": 27.99}, "transaction_pattern_category": "High-risk"}'
'RISK_5E4S2',0.591,'Unknown',33,1,51.00,242,131.74,49.180,18.50,7.0,6.2,1.2,'COMM_U4E1B','TX_ME9ZL','{"network_analysis": {"centrality_score": 7.794, "cluster_coefficient": null, "connection_diversity": 95.87}, "behavioral_analysis": {"geo_distribution_score": 63.5, "temporal_pattern_score": 2.68, "behavior_consistency_score": 79.95}, "transaction_pattern_category": "Normal"}'
'RISK_AAMSK',0.239,'Unknown',40,2,40.50,861,54731.24,39.790,22.30,3.6,9.7,6.6,'COMM_TRWOC','TX_5VQA8','{"network_analysis": {"centrality_score": 56.102, "cluster_coefficient": null, "connection_diversity": 65.58}, "behavioral_analysis": {"geo_distribution_score": 38.6, "temporal_pattern_score": 31.82, "behavior_consistency_score": 65.87}, "transaction_pattern_category": "High-risk"}'
'RISK_K0J3X',0.617,'Unknown',32,8,1.60,329,58593.23,0.620,87.10,2.3,3.2,3.0,'COMM_E4RCN','TX_2U3D1','{"network_analysis": {"centrality_score": 92.105, "cluster_coefficient": null, "connection_diversity": 38.25}, "behavioral_analysis": {"geo_distribution_score": 13.0, "temporal_pattern_score": 93.47, "behavior_consistency_score": 74.26}, "transaction_pattern_category": "Suspicious"}'
'RISK_HUO95',0.879,'Unknown',28,10,87.70,672,66996.08,12.500,98.60,1.3,0.3,5.8,'COMM_JNTJC','TX_9B3IB','{"network_analysis": {"centrality_score": 89.762, "cluster_coefficient": null, "connection_diversity": 89.15}, "behavioral_analysis": {"geo_distribution_score": 13.8, "temporal_pattern_score": 42.71, "behavior_consistency_score": 97.53}, "transaction_pattern_category": "Normal"}'
'RISK_H9U7N',0.760,'High',39,2,88.70,117,32574.98,7.960,51.50,0.9,4.9,6.0,'COMM_QK48Q','TX_E28V6','{"network_analysis": {"centrality_score": 53.541, "cluster_coefficient": null, "connection_diversity": 30.37}, "behavioral_analysis": {"geo_distribution_score": 2.5, "temporal_pattern_score": 58.70, "behavior_consistency_score": 0.30}, "transaction_pattern_category": "Suspicious"}'
'RISK_C2CO4',0.182,'Unknown',46,2,39.90,852,34143.29,13.640,49.00,1.8,3.2,4.6,'COMM_7XCUI','TX_88UBO','{"network_analysis": {"centrality_score": 2.974, "cluster_coefficient": null, "connection_diversity": 18.20}, "behavioral_analysis": {"geo_distribution_score": 94.6, "temporal_pattern_score": 39.08, "behavior_consistency_score": 53.41}, "transaction_pattern_category": "Suspicious"}'
'RISK_FDGE0',0.316,'Low',20,3,7.90,530,85410.59,29.050,69.70,1.7,2.1,8.2,'COMM_5AYQJ','TX_UBJ47','{"network_analysis": {"centrality_score": 74.090, "cluster_coefficient": null, "connection_diversity": 85.46}, "behavioral_analysis": {"geo_distribution_score": 79.9, "temporal_pattern_score": 17.58, "behavior_consistency_score": 53.71}, "transaction_pattern_category": "Normal"}'
'RISK_SASRJ',0.427,'Medium',2,6,2.90,994,11446.17,0.890,46.30,5.1,9.3,5.0,'COMM_Y0LFI','TX_HY9VR','{"network_analysis": {"centrality_score": 13.487, "cluster_coefficient": null, "connection_diversity": 40.91}, "behavioral_analysis": {"geo_distribution_score": 33.7, "temporal_pattern_score": 43.36, "behavior_consistency_score": 57.09}, "transaction_pattern_category": "Suspicious"}'
'RISK_D6JOG',0.112,'High',38,8,72.50,347,29789.15,20.970,63.30,9.5,3.7,7.5,'COMM_FDC38','TX_KPRJR','{"network_analysis": {"centrality_score": 45.727, "cluster_coefficient": null, "connection_diversity": 2.63}, "behavioral_analysis": {"geo_distribution_score": 40.3, "temporal_pattern_score": 16.52, "behavior_consistency_score": 73.67}, "transaction_pattern_category": "Suspicious"}'
'RISK_41VBS',0.883,'Unknown',27,5,81.90,7,99060.55,30.780,65.00,9.3,1.6,0.4,'COMM_AH904','TX_NV7AN','{"network_analysis": {"centrality_score": 50.738, "cluster_coefficient": null, "connection_diversity": 60.16}, "behavioral_analysis": {"geo_distribution_score": 63.3, "temporal_pattern_score": 17.77, "behavior_consistency_score": 22.86}, "transaction_pattern_category": "High-risk"}'
'RISK_Q5W1C',0.408,'Medium',17,9,46.10,198,46830.07,37.220,57.00,6.8,1.5,5.5,'COMM_QPCOH','TX_NG72Y','{"network_analysis": {"centrality_score": 50.915, "cluster_coefficient": null, "connection_diversity": 97.67}, "behavioral_analysis": {"geo_distribution_score": 23.6, "temporal_pattern_score": 92.99, "behavior_consistency_score": 63.90}, "transaction_pattern_category": "Suspicious"}'
'RISK_6ZY4F',0.337,'Medium',20,9,40.00,9,23357.41,24.860,24.60,5.5,5.0,2.6,'COMM_UFZ3K','TX_2N1B8','{"network_analysis": {"centrality_score": 4.662, "cluster_coefficient": null, "connection_diversity": 83.89}, "behavioral_analysis": {"geo_distribution_score": 85.3, "temporal_pattern_score": 16.30, "behavior_consistency_score": 75.32}, "transaction_pattern_category": "Suspicious"}'
'RISK_J1EEI',0.426,'Low',16,5,28.10,43,85454.95,37.360,2.30,1.8,2.8,7.7,'COMM_5ID1D','TX_SAAI0','{"network_analysis": {"centrality_score": 16.398, "cluster_coefficient": null, "connection_diversity": 75.70}, "behavioral_analysis": {"geo_distribution_score": 97.2, "temporal_pattern_score": 57.98, "behavior_consistency_score": 45.19}, "transaction_pattern_category": "Normal"}'
'RISK_Z33AB',0.813,'Low',32,7,53.90,37,10848.04,49.180,21.40,0.0,3.0,4.8,'COMM_WTH3T','TX_IXXEU','{"network_analysis": {"centrality_score": 80.049, "cluster_coefficient": null, "connection_diversity": 83.79}, "behavioral_analysis": {"geo_distribution_score": 55.7, "temporal_pattern_score": 11.31, "behavior_consistency_score": 72.20}, "transaction_pattern_category": "Suspicious"}'
'RISK_XYR6Y',0.964,'Medium',38,5,25.40,963,87633.89,43.750,39.10,3.6,6.1,3.1,'COMM_JEMCN','TX_8BXY7','{"network_analysis": {"centrality_score": 96.632, "cluster_coefficient": null, "connection_diversity": 77.29}, "behavioral_analysis": {"geo_distribution_score": 62.3, "temporal_pattern_score": 59.27, "behavior_consistency_score": 14.36}, "transaction_pattern_category": "High-risk"}'
'RISK_L8HZ6',0.462,'Medium',2,1,13.10,224,29647.55,11.080,82.90,6.5,6.9,1.9,'COMM_IPBCH','TX_HLTFD','{"network_analysis": {"centrality_score": 62.536, "cluster_coefficient": null, "connection_diversity": 25.80}, "behavioral_analysis": {"geo_distribution_score": 43.5, "temporal_pattern_score": 79.81, "behavior_consistency_score": 66.60}, "transaction_pattern_category": "High-risk"}'
'RISK_2HIOM',0.351,'Low',48,5,55.30,352,48173.66,3.920,44.50,3.8,1.8,3.9,'COMM_5RF01','TX_70KOH','{"network_analysis": {"centrality_score": 32.714, "cluster_coefficient": null, "connection_diversity": 73.07}, "behavioral_analysis": {"geo_distribution_score": 12.1, "temporal_pattern_score": 94.89, "behavior_consistency_score": 43.67}, "transaction_pattern_category": "High-risk"}'
'RISK_AJLEJ',0.873,'Medium',50,8,69.30,127,76395.86,25.680,67.70,7.6,7.4,8.0,'COMM_CMBK1','TX_SKC9N','{"network_analysis": {"centrality_score": 69.347, "cluster_coefficient": null, "connection_diversity": 27.18}, "behavioral_analysis": {"geo_distribution_score": 44.7, "temporal_pattern_score": 2.07, "behavior_consistency_score": 25.04}, "transaction_pattern_category": "Suspicious"}'
'RISK_T85DO',0.131,'Low',18,5,84.50,731,18601.66,2.620,69.50,4.3,3.1,7.8,'COMM_AAG5V','TX_3FJUO','{"network_analysis": {"centrality_score": 83.030, "cluster_coefficient": null, "connection_diversity": 47.13}, "behavioral_analysis": {"geo_distribution_score": 24.1, "temporal_pattern_score": 83.55, "behavior_consistency_score": 30.17}, "transaction_pattern_category": "Suspicious"}'
