'COMM_AAG6I',1,2,'No',54.500,7.371,77.39,'Standard','Internal',28,'High','Variable',0.067,92,86.96,20,'TX_RJ0LF','PROD_955C6'
'COMM_Q20I1',3,96,'No',12.100,2.212,60.48,'Standard','External',12,'High','Variable',0.094,49,47.03,19,'TX_RZ2BW','PROD_79SF9'
'COMM_0PWIV',5,83,'No',68.500,7.785,14.78,'Enhanced','Internal',9,'Low','Variable',0.098,30,81.80,25,'TX_PIVVG','PROD_WXU7S'
'COMM_3VYGK',10,2,'Yes',31.900,1.711,25.80,'Custom','External',31,'Low','Consistent',0.059,1,81.84,17,'TX_YM1QN','PROD_046CW'
'COMM_WZJKO',8,67,'Suspected',62.300,2.165,23.77,'Custom','Internal',17,'High','Suspicious',0.278,23,41.67,41,'TX_D3OM7','PROD_QJTY3'
'COMM_9S6KM',4,76,'Suspected',69.500,0.870,83.97,'Custom','External',12,'Low','Consistent',0.975,34,95.23,26,'TX_I8F8L','PROD_RBHOO'
'COMM_V61UQ',9,8,'Suspected',85.500,7.382,52.84,'Standard','Mixed',29,'Low','Suspicious',0.069,82,77.56,43,'TX_P2PH1','PROD_4NM4O'
'COMM_7TOVK',8,6,'No',38.700,2.495,57.32,'Standard','External',22,'High','Consistent',0.683,76,48.82,19,'TX_9AP0Z','PROD_L4IJ1'
'COMM_J7XLT',10,39,'No',96.700,2.833,67.30,'Standard','Mixed',43,'Low','Variable',0.713,89,29.10,31,'TX_I17YE','PROD_F00GK'
'COMM_YD313',6,85,'Suspected',46.200,5.423,25.84,'Standard','Internal',28,'Medium','Suspicious',0.312,22,82.09,35,'TX_IMW2Q','PROD_5QA0F'
'COMM_92EOK',10,88,'Yes',9.700,0.288,16.11,'Standard','Mixed',29,'Low','Consistent',0.091,20,67.11,40,'TX_4FCZV','PROD_TCPRS'
'COMM_Y7GEK',8,47,'Suspected',78.600,9.341,48.24,'Custom','Internal',50,'Medium','Suspicious',0.573,5,55.56,12,'TX_KJ35D','PROD_3ZVO1'
'COMM_NJ9U7',5,9,'Suspected',23.100,7.522,44.37,'Standard','External',32,'High','Consistent',0.387,72,54.54,4,'TX_EGBVW','PROD_DSNDL'
'COMM_1F2JH',8,65,'Suspected',79.700,9.332,35.64,'Standard','Mixed',50,'Medium','Consistent',0.708,80,62.67,35,'TX_U2IFY','PROD_I0FBX'
'COMM_IP83V',5,71,'Suspected',90.700,9.740,71.23,'Custom','Mixed',5,'Low','Variable',0.135,52,63.61,3,'TX_APMSV','PROD_UZDUT'
'COMM_QPMBD',4,68,'No',88.000,9.551,23.69,'Standard','Mixed',9,'Medium','Variable',0.655,98,86.24,15,'TX_PVZAH','PROD_H9L50'
'COMM_ZKK4J',3,23,'Suspected',27.300,2.007,80.72,'Custom','External',3,'Medium','Consistent',0.665,37,65.43,50,'TX_KSGDW','PROD_35D20'
'COMM_IWQ33',5,12,'No',91.200,7.154,38.24,'Custom','External',36,'Low','Variable',0.562,79,95.10,37,'TX_9NJPZ','PROD_WJHJ0'
'COMM_MM3O2',2,89,'No',76.300,7.372,84.16,'Custom','Mixed',32,'Medium','Variable',0.565,50,48.31,13,'TX_KBYUQ','PROD_A8VZI'
'COMM_4NUJ0',2,27,'Suspected',9.900,5.946,42.07,'Custom','Internal',42,'High','Variable',0.453,91,51.49,4,'TX_89R7F','PROD_VWAGO'
'COMM_Z5BND',9,27,'Suspected',32.400,7.989,77.71,'Custom','External',31,'Medium','Consistent',0.642,98,38.32,43,'TX_VL9E0','PROD_MD42E'
'COMM_RKGYQ',10,47,'No',93.800,7.812,99.94,'Enhanced','External',36,'Low','Variable',0.798,64,62.89,9,'TX_IWN4L','PROD_P8G9A'
'COMM_6ESED',3,68,'Suspected',41.900,3.936,45.38,'Standard','Mixed',18,'High','Suspicious',0.643,25,35.81,47,'TX_WYMAX','PROD_4GB3C'
'COMM_3TEC5',9,86,'Suspected',57.800,0.921,7.28,'Standard','Mixed',9,'Medium','Consistent',0.536,57,47.74,45,'TX_JBMHM','PROD_0XIOW'
'COMM_VBRPX',6,42,'No',26.000,9.203,44.59,'Custom','Internal',26,'Low','Variable',0.306,93,59.87,48,'TX_63XUF','PROD_4E4QB'
'COMM_ZOFO2',9,43,'Yes',13.800,5.833,65.31,'Standard','External',5,'High','Variable',0.857,5,53.74,6,'TX_V35YW','PROD_GPA7M'
'COMM_2647A',6,10,'Yes',14.700,3.455,40.68,'Custom','External',16,'High','Consistent',0.306,6,92.57,20,'TX_ZBT2S','PROD_6QSUK'
'COMM_DM0M9',1,53,'Suspected',65.900,3.907,8.72,'Custom','Internal',40,'Medium','Suspicious',0.765,14,21.70,46,'TX_LJQ8H','PROD_EKI32'
'COMM_509DV',9,100,'Yes',14.000,1.110,36.22,'Custom','External',17,'Low','Variable',0.025,18,69.20,49,'TX_1AQ4E','PROD_8YDR2'
'COMM_CLIOW',9,97,'Yes',63.400,8.920,67.24,'Standard','External',25,'High','Suspicious',0.444,57,70.93,15,'TX_5OXPT','PROD_6WYAE'
'COMM_2RMRK',5,9,'Suspected',56.800,4.342,37.35,'Standard','Internal',0,'High','Consistent',0.647,52,29.88,9,'TX_BWX5K','PROD_8TF3P'
'COMM_U4E1B',4,26,'Suspected',80.200,3.309,77.70,'Enhanced','External',28,'High','Consistent',0.506,67,54.99,49,'TX_ME9ZL','PROD_3D0B6'
'COMM_TRWOC',1,90,'Yes',37.000,6.425,22.79,'Standard','Mixed',41,'Medium','Consistent',0.697,23,50.52,15,'TX_5VQA8','PROD_659ZR'
'COMM_E4RCN',4,65,'Yes',76.600,0.254,5.90,'Enhanced','Mixed',14,'Medium','Suspicious',0.130,48,35.65,12,'TX_2U3D1','PROD_UXTXG'
'COMM_JNTJC',9,3,'Suspected',43.200,1.037,83.86,'Custom','Internal',4,'High','Suspicious',0.635,12,6.07,37,'TX_9B3IB','PROD_IWCYU'
'COMM_QK48Q',1,95,'No',56.500,4.446,83.15,'Standard','External',29,'High','Suspicious',0.115,17,86.89,18,'TX_E28V6','PROD_YG714'
'COMM_7XCUI',4,22,'Yes',5.400,2.603,14.01,'Standard','Internal',37,'Low','Consistent',0.928,38,3.94,35,'TX_88UBO','PROD_AQ7JR'
'COMM_5AYQJ',10,93,'Yes',0.300,3.229,22.98,'Custom','External',6,'Medium','Variable',0.912,73,40.70,18,'TX_UBJ47','PROD_UVK5Y'
'COMM_Y0LFI',3,58,'No',40.800,6.490,99.31,'Enhanced','Internal',21,'Low','Variable',0.053,81,83.77,22,'TX_HY9VR','PROD_IRHH8'
'COMM_FDC38',8,12,'Suspected',83.100,8.611,93.58,'Custom','Internal',38,'High','Suspicious',0.243,82,22.34,5,'TX_KPRJR','PROD_AKLZX'
'COMM_AH904',8,56,'No',73.300,7.639,71.85,'Enhanced','Mixed',44,'Medium','Consistent',0.357,78,30.50,7,'TX_NV7AN','PROD_ULM4H'
'COMM_QPCOH',8,4,'Suspected',99.700,9.016,81.82,'Enhanced','Mixed',30,'High','Suspicious',0.756,55,56.31,37,'TX_NG72Y','PROD_TMPGM'
'COMM_UFZ3K',10,16,'Suspected',75.300,8.494,28.15,'Enhanced','Mixed',28,'Low','Suspicious',0.195,97,92.88,25,'TX_2N1B8','PROD_3WJYZ'
'COMM_5ID1D',2,86,'No',75.500,0.414,25.29,'Standard','External',30,'Medium','Suspicious',0.039,27,36.23,23,'TX_SAAI0','PROD_N90O0'
'COMM_WTH3T',6,47,'Suspected',62.200,4.355,19.24,'Enhanced','Internal',50,'High','Suspicious',0.654,27,88.06,45,'TX_IXXEU','PROD_PBX1D'
'COMM_JEMCN',9,57,'Yes',79.600,7.308,26.00,'Standard','Mixed',13,'Medium','Variable',0.056,92,60.81,45,'TX_8BXY7','PROD_TS7P4'
'COMM_IPBCH',3,100,'Suspected',38.400,3.783,65.78,'Custom','External',21,'Medium','Suspicious',0.809,72,23.82,39,'TX_HLTFD','PROD_6WI82'
'COMM_5RF01',9,61,'Suspected',41.500,4.489,40.27,'Enhanced','Mixed',25,'Low','Variable',0.395,62,9.95,39,'TX_70KOH','PROD_FS1LU'
'COMM_CMBK1',3,46,'Yes',23.500,9.671,70.85,'Standard','Internal',20,'Low','Suspicious',0.697,86,29.15,23,'TX_SKC9N','PROD_GSX1D'
'COMM_AAG5V',5,4,'Yes',3.800,3.948,37.82,'Standard','Mixed',23,'High','Suspicious',0.382,38,80.15,19,'TX_3FJUO','PROD_2QL6E'
'COMM_ALKK4',9,71,'No',59.400,5.807,1.91,'Custom','Internal',25,'Low','Variable',0.811,44,4.61,48,'TX_01T3P','PROD_Q9OT8'
'COMM_B1VUQ',2,6,'No',76.900,0.957,12.75,'Standard','External',29,'Low','Suspicious',0.744,54,18.65,6,'TX_C0OTS','PROD_TJQYP'
'COMM_Z5TC5',6,62,'No',54.900,5.164,24.32,'Custom','External',26,'High','Variable',0.694,55,29.11,26,'TX_RMHVU','PROD_G0YMN'
'COMM_DJFWY',10,40,'Suspected',19.700,1.026,89.72,'Standard','External',23,'High','Consistent',0.431,15,28.55,45,'TX_FHAN9','PROD_QAF0N'
'COMM_05ZWU',6,6,'No',81.400,9.055,39.56,'Enhanced','Mixed',41,'High','Variable',0.515,52,67.49,22,'TX_VLKU7','PROD_QDFPV'
'COMM_PGSN5',4,56,'No',87.000,0.005,49.81,'Enhanced','Internal',4,'Low','Suspicious',0.307,19,72.64,43,'TX_BXOZT','PROD_GN264'
'COMM_TVP5F',10,50,'No',37.700,3.258,85.71,'Custom','External',0,'High','Consistent',0.477,25,15.69,40,'TX_LMMLR','PROD_TP7KY'
'COMM_INITP',5,10,'Yes',8.400,1.963,6.84,'Standard','Internal',39,'Medium','Consistent',0.713,48,28.62,49,'TX_L8O7G','PROD_L3DNA'
'COMM_R31FL',2,60,'No',40.900,5.275,30.54,'Enhanced','External',39,'High','Consistent',0.240,64,74.02,14,'TX_FX3J6','PROD_VI0HX'
'COMM_L4VCZ',8,41,'No',99.600,3.535,92.07,'Enhanced','Mixed',10,'Low','Suspicious',0.489,0,17.40,5,'TX_ZGUAB','PROD_D7ERL'
'COMM_3OV5P',7,71,'No',75.400,4.633,77.79,'Enhanced','Mixed',40,'Medium','Consistent',0.239,58,10.94,30,'TX_Z43Q8','PROD_15P2L'
'COMM_HZ6EI',9,95,'No',95.100,6.074,8.27,'Enhanced','Internal',18,'Low','Suspicious',0.406,88,55.66,1,'TX_3VLVO','PROD_0V54G'
'COMM_AN6Q6',8,39,'Suspected',90.900,0.976,57.66,'Enhanced','Internal',8,'Low','Suspicious',0.774,53,79.64,29,'TX_U6GND','PROD_ZKYGT'
'COMM_2KGPW',5,46,'Suspected',50.900,5.166,62.64,'Enhanced','External',1,'Medium','Variable',0.685,99,10.85,43,'TX_BTBAU','PROD_KMTRW'
'COMM_NTT61',4,60,'Yes',82.000,7.717,47.87,'Enhanced','Mixed',40,'Medium','Suspicious',0.209,26,15.75,30,'TX_1HHAD','PROD_0I65Y'
'COMM_DTKKO',8,40,'No',32.500,2.719,4.34,'Standard','External',43,'Medium','Suspicious',0.828,13,65.44,31,'TX_NSWWP','PROD_7DYRD'
'COMM_MS613',5,85,'Suspected',15.800,2.262,4.55,'Custom','Internal',7,'Medium','Consistent',0.822,66,77.71,22,'TX_WXI8M','PROD_ZGEBZ'
'COMM_HRCJT',3,99,'Suspected',42.700,6.496,23.89,'Enhanced','Internal',19,'High','Suspicious',0.650,31,49.57,44,'TX_51NVF','PROD_E0HDT'
'COMM_WUCW4',8,64,'Suspected',46.600,5.817,36.14,'Standard','Mixed',24,'High','Consistent',0.891,48,24.96,21,'TX_ZCD43','PROD_8LUBL'
'COMM_A8U88',6,13,'No',95.100,4.940,47.05,'Standard','Internal',39,'Low','Consistent',0.239,9,86.33,6,'TX_6NKN3','PROD_73VN9'
'COMM_MW4AX',3,6,'Suspected',31.100,8.222,18.09,'Custom','Internal',43,'Low','Consistent',0.336,14,68.16,20,'TX_8W47N','PROD_BKULO'
'COMM_ZRLAI',8,17,'No',67.100,4.258,86.31,'Standard','Mixed',12,'Low','Suspicious',0.658,59,46.12,47,'TX_OXMBC','PROD_DX6W2'
'COMM_0IB5P',9,17,'Suspected',86.500,2.852,21.42,'Custom','External',6,'Low','Variable',0.158,47,24.45,49,'TX_UWPLQ','PROD_TNRE8'
'COMM_Y3KQ3',2,6,'No',55.000,2.732,26.42,'Custom','External',22,'Medium','Variable',0.530,5,82.25,32,'TX_5QUUN','PROD_037KL'
'COMM_O72PO',5,99,'Suspected',66.700,3.351,97.36,'Standard','Internal',3,'Low','Suspicious',0.731,58,29.94,26,'TX_ODP09','PROD_JKF8J'
'COMM_B689X',1,18,'Yes',58.500,5.613,53.67,'Custom','External',15,'High','Suspicious',0.225,87,71.99,40,'TX_QBD85','PROD_MZYHR'
'COMM_QAXEV',3,56,'No',22.000,4.245,63.78,'Standard','Mixed',22,'Medium','Suspicious',0.386,31,99.50,22,'TX_SL956','PROD_YZM3H'
'COMM_CNV3I',7,24,'No',92.200,2.560,15.21,'Enhanced','Mixed',34,'Low','Suspicious',0.639,100,65.92,18,'TX_OF4UU','PROD_J16WU'
'COMM_AIDBY',6,47,'Yes',25.300,8.358,78.18,'Enhanced','Internal',38,'Low','Variable',0.247,9,88.20,6,'TX_V2LPC','PROD_3P863'
'COMM_PSGRW',1,89,'Suspected',82.200,7.396,63.58,'Custom','Internal',28,'Medium','Suspicious',0.701,59,16.11,20,'TX_9V2TV','PROD_25K7M'
'COMM_HXT2G',9,42,'No',99.100,0.928,50.55,'Standard','Mixed',35,'Low','Variable',0.530,81,4.63,27,'TX_2M6PA','PROD_PUVHN'
'COMM_MFFMI',2,22,'Yes',97.900,4.260,20.48,'Standard','Mixed',18,'Medium','Suspicious',0.758,87,23.73,40,'TX_F013S','PROD_W7PUK'
'COMM_AANYP',1,2,'Yes',86.400,0.710,34.50,'Custom','Mixed',39,'Medium','Consistent',0.554,20,88.31,34,'TX_5EXP1','PROD_SIDR3'
'COMM_8CXMN',1,81,'No',58.900,0.310,7.08,'Enhanced','External',26,'Low','Suspicious',0.329,33,15.39,12,'TX_5XT32','PROD_R76DB'
'COMM_7NQD2',2,63,'Suspected',88.900,7.531,95.59,'Enhanced','Internal',8,'Low','Variable',0.715,66,62.51,9,'TX_LAIWX','PROD_91A6H'
'COMM_PJTDY',5,59,'Yes',34.000,9.944,49.55,'Custom','External',34,'High','Consistent',0.563,42,88.11,1,'TX_AMCN2','PROD_TI47T'
'COMM_UGBH2',7,48,'Yes',42.900,7.738,55.01,'Custom','Mixed',38,'Low','Suspicious',0.740,8,11.57,50,'TX_687N2','PROD_HEJU7'
'COMM_CC8K1',6,34,'No',57.200,1.516,42.20,'Standard','External',48,'Low','Consistent',0.640,85,68.06,3,'TX_TQ2I9','PROD_USYZ5'
'COMM_PFZQM',6,35,'Suspected',77.200,1.888,22.75,'Enhanced','External',37,'Low','Suspicious',0.549,8,94.80,11,'TX_ONUJ3','PROD_FBYGF'
'COMM_KUUVU',7,95,'Suspected',36.900,9.717,24.36,'Custom','Internal',48,'Low','Consistent',0.814,37,29.07,0,'TX_ZIWWO','PROD_OHEPX'
'COMM_1JZBC',6,46,'Yes',50.100,0.431,52.03,'Standard','Internal',40,'Low','Variable',0.790,7,16.46,10,'TX_2F621','PROD_GX1XF'
'COMM_HS47A',6,9,'Suspected',95.200,4.165,34.57,'Enhanced','External',17,'Low','Suspicious',0.531,40,89.36,0,'TX_AW419','PROD_W19I8'
'COMM_AGYC0',10,87,'No',43.500,5.753,57.55,'Standard','Internal',7,'Low','Variable',0.525,36,68.25,31,'TX_09LKD','PROD_QXS5Y'
'COMM_Y3URX',9,75,'Suspected',8.400,7.869,43.76,'Custom','External',8,'Low','Consistent',0.328,15,65.03,46,'TX_LJP6S','PROD_OEI7Q'
'COMM_7ENXQ',6,46,'No',90.100,6.462,53.72,'Enhanced','Internal',38,'High','Suspicious',0.723,45,48.67,40,'TX_Y7EXO','PROD_ZELUL'
'COMM_1WHNY',8,25,'Suspected',74.700,5.821,97.46,'Custom','Mixed',31,'Low','Suspicious',0.659,92,99.25,9,'TX_MHZ8U','PROD_ZML3K'
'COMM_A9ZIQ',3,38,'Suspected',99.900,7.096,92.50,'Custom','Mixed',28,'Medium','Variable',0.862,45,6.82,10,'TX_WCZGK','PROD_IGZ1Z'
'COMM_O5W9M',5,79,'No',6.200,8.696,94.09,'Enhanced','Mixed',17,'High','Consistent',0.198,12,91.29,43,'TX_37NI9','PROD_5CPX5'
'COMM_6HEA4',6,75,'No',62.600,1.053,9.35,'Standard','External',8,'Low','Variable',0.081,55,67.00,24,'TX_V3DK3','PROD_B1FQC'
'COMM_CDT91',10,32,'Suspected',46.000,0.417,88.74,'Standard','Mixed',18,'Low','Suspicious',0.420,10,70.45,37,'TX_NFXJ1','PROD_JDN69'
'COMM_DYD92',1,18,'No',42.700,7.962,41.74,'Enhanced','External',46,'Medium','Consistent',0.550,40,38.63,38,'TX_FGAO9','PROD_NJJ3P'
'COMM_USTUJ',10,0,'No',44.500,3.285,22.38,'Custom','External',3,'High','Consistent',0.051,68,49.17,34,'TX_C4L2B','PROD_EXV9M'
'COMM_0QA8V',10,63,'No',95.800,6.546,99.21,'Custom','Mixed',17,'Medium','Consistent',0.628,97,30.24,49,'TX_8SWVJ','PROD_M1R90'
'COMM_KR9K1',6,27,'Yes',59.600,4.397,20.70,'Enhanced','External',4,'Low','Consistent',0.973,62,36.56,25,'TX_ZOLT4','PROD_T24PK'
'COMM_F1AN2',5,100,'Yes',82.200,5.747,89.79,'Custom','Internal',15,'High','Suspicious',0.548,74,52.73,7,'TX_B4II1','PROD_TUPRT'
'COMM_KEG4G',5,5,'Yes',32.700,9.087,85.19,'Standard','External',11,'High','Variable',0.651,80,37.95,18,'TX_ZXMUD','PROD_DIKF4'
'COMM_WXYDU',10,72,'No',87.200,8.882,16.36,'Enhanced','Internal',24,'Medium','Suspicious',0.371,65,63.69,15,'TX_SKJY2','PROD_0IA9B'
'COMM_RAUHM',1,15,'No',54.500,6.855,47.99,'Custom','Mixed',17,'Medium','Consistent',0.849,57,58.39,45,'TX_RACOE','PROD_4NJGL'
'COMM_8U358',8,97,'Yes',4.900,4.536,76.48,'Standard','External',19,'High','Variable',0.341,97,11.47,3,'TX_TB13H','PROD_IX8O2'
'COMM_HSABH',9,3,'No',43.800,2.030,4.51,'Standard','Mixed',26,'Low','Variable',0.163,100,76.07,8,'TX_DKG9T','PROD_O7GPM'
'COMM_3T3QZ',8,94,'No',45.200,7.038,16.23,'Custom','External',46,'Medium','Consistent',0.630,22,46.72,40,'TX_DJ1TA','PROD_WKGDM'
'COMM_FOTEM',2,93,'Suspected',80.600,8.642,56.93,'Enhanced','Mixed',48,'High','Variable',0.158,25,46.15,32,'TX_PJKCJ','PROD_90ZYI'
'COMM_JCYAL',1,22,'Yes',4.300,1.554,72.29,'Enhanced','Mixed',1,'Medium','Consistent',0.223,27,63.89,24,'TX_M6ZT4','PROD_T6SX7'
'COMM_X4UM0',1,97,'Yes',19.600,9.680,39.71,'Standard','External',12,'High','Suspicious',0.235,6,27.55,26,'TX_U9QKW','PROD_JCNRN'
'COMM_9L8CC',1,92,'No',3.800,2.330,44.93,'Custom','External',14,'Medium','Variable',0.181,54,22.32,48,'TX_WZ5H9','PROD_W1JR7'
'COMM_A2NNZ',3,1,'Suspected',6.100,8.379,69.81,'Standard','External',8,'Medium','Variable',0.422,45,42.39,50,'TX_W4YQO','PROD_8X5VO'
'COMM_C9AVJ',9,18,'Yes',78.100,5.202,69.89,'Custom','Mixed',23,'Medium','Consistent',0.225,64,62.87,42,'TX_AHQV2','PROD_E14X0'
'COMM_8P5MA',4,60,'Suspected',67.200,0.759,82.87,'Standard','Internal',46,'Medium','Variable',0.231,78,86.28,50,'TX_6RQRZ','PROD_EAA8S'
'COMM_OQZXE',10,8,'No',72.200,6.655,86.58,'Enhanced','External',15,'Medium','Consistent',0.063,38,69.90,17,'TX_L6TPV','PROD_QG28E'
'COMM_XE5Y1',7,77,'Yes',87.200,9.483,73.48,'Custom','External',46,'High','Consistent',0.304,69,75.35,0,'TX_3FAWH','PROD_J7BPY'
'COMM_MQJ7L',7,33,'No',90.300,9.117,22.72,'Custom','External',4,'Medium','Consistent',0.836,59,25.07,43,'TX_OPMKW','PROD_PWAF5'
'COMM_9WGJ5',8,68,'No',7.800,2.256,36.41,'Enhanced','Mixed',22,'Low','Consistent',0.900,46,90.85,3,'TX_E784N','PROD_BFQSD'
'COMM_QSJ8W',9,18,'Yes',11.100,5.509,85.96,'Custom','External',35,'High','Suspicious',0.250,78,81.72,4,'TX_C6CRC','PROD_375GG'
'COMM_G61PI',7,18,'Yes',27.300,5.272,73.60,'Enhanced','External',41,'Medium','Consistent',0.501,93,60.65,31,'TX_9B58G','PROD_Z0XR4'
'COMM_U5PCK',1,75,'Yes',70.300,4.891,97.42,'Enhanced','External',9,'Low','Consistent',0.490,64,60.89,13,'TX_YLY97','PROD_FX95P'
'COMM_75KQV',2,39,'No',6.300,3.745,79.94,'Enhanced','Mixed',22,'Low','Consistent',0.879,29,40.27,36,'TX_AZ6AG','PROD_8900Z'
'COMM_AMV5V',5,54,'Suspected',44.500,2.630,44.49,'Standard','Mixed',47,'Medium','Suspicious',0.204,40,47.07,39,'TX_WYP11','PROD_LLJTP'
'COMM_MUH6H',2,98,'Yes',90.300,8.887,42.23,'Enhanced','Internal',1,'High','Consistent',0.656,95,55.20,17,'TX_F1MSV','PROD_N40DO'
'COMM_GNI5Y',5,16,'Suspected',22.900,1.021,1.87,'Standard','Mixed',6,'Low','Consistent',0.495,47,4.87,45,'TX_V9OXF','PROD_R0182'
'COMM_FX4ZO',8,73,'Yes',62.400,4.371,0.16,'Enhanced','External',50,'Low','Suspicious',0.605,8,61.09,16,'TX_7WWO1','PROD_TLXXT'
'COMM_7VN1I',9,27,'Yes',23.400,4.434,49.58,'Standard','Internal',35,'Low','Variable',0.824,68,92.96,1,'TX_YKEZY','PROD_BTDM8'
'COMM_24PU3',10,38,'Yes',2.300,2.017,70.20,'Standard','External',5,'High','Consistent',0.404,19,14.51,13,'TX_RECXG','PROD_57UHM'
'COMM_PGI6A',10,68,'Suspected',98.400,7.477,92.50,'Enhanced','Internal',45,'Medium','Consistent',0.565,5,84.49,36,'TX_ZFO9H','PROD_ZF3EK'
'COMM_THAJI',4,3,'Suspected',20.900,1.169,53.34,'Custom','Mixed',10,'Low','Suspicious',0.109,79,51.06,27,'TX_G5Q6O','PROD_31EOA'
'COMM_C5MUS',5,1,'Suspected',31.400,8.501,32.58,'Enhanced','Mixed',22,'Low','Suspicious',0.091,24,97.21,29,'TX_H3OYZ','PROD_F1TAF'
'COMM_3TZYR',4,73,'No',70.100,2.863,60.75,'Enhanced','External',4,'High','Variable',0.752,54,11.09,48,'TX_08EON','PROD_BDG6Y'
'COMM_STKSK',1,33,'Yes',60.300,3.242,62.05,'Standard','Mixed',17,'High','Consistent',0.162,39,28.23,8,'TX_NXZ4H','PROD_V4VJT'
'COMM_2HXJ3',6,60,'Suspected',96.300,1.835,50.43,'Standard','External',33,'Medium','Variable',0.917,93,89.29,12,'TX_IRCM6','PROD_98QKE'
'COMM_3QGWV',10,41,'No',64.700,0.280,5.32,'Standard','External',50,'High','Suspicious',0.263,2,54.55,9,'TX_1HDIE','PROD_D7QZK'
'COMM_T68JT',2,2,'Suspected',62.600,2.731,60.00,'Custom','Mixed',21,'Low','Suspicious',0.613,0,24.47,10,'TX_NGHGZ','PROD_98IH4'
'COMM_KZ7J2',7,71,'Suspected',30.200,0.812,5.58,'Custom','Internal',9,'Medium','Suspicious',0.133,65,42.96,22,'TX_VD95W','PROD_LO5XE'
'COMM_3C4KZ',7,75,'No',35.100,2.259,23.12,'Enhanced','External',21,'Low','Variable',0.711,49,64.52,47,'TX_R0LOG','PROD_F0LEG'
'COMM_Z6IN9',4,32,'No',51.500,2.476,66.28,'Standard','External',36,'High','Consistent',0.508,99,85.12,29,'TX_QKINE','PROD_2IC0D'
'COMM_DOKN4',1,32,'No',41.800,7.317,14.70,'Standard','Internal',33,'Medium','Consistent',0.547,33,30.61,43,'TX_Z52Q4','PROD_LWYU3'
'COMM_T5SF1',3,32,'Suspected',19.100,7.272,77.24,'Standard','Internal',27,'High','Suspicious',0.143,86,57.58,9,'TX_1BW15','PROD_WR9WO'
'COMM_DV9W9',2,77,'Suspected',88.400,5.266,74.58,'Enhanced','Mixed',43,'High','Consistent',0.739,5,46.97,39,'TX_1642N','PROD_Y2WZ3'
'COMM_NEEP0',7,16,'Suspected',34.700,2.344,26.06,'Custom','Internal',49,'Low','Consistent',0.838,37,85.08,25,'TX_7M7X4','PROD_HLV0K'
'COMM_VEAZN',2,20,'Yes',55.400,1.852,65.13,'Custom','Mixed',44,'Low','Consistent',0.402,62,0.45,10,'TX_9KSQO','PROD_G9ZOI'
'COMM_CBHNW',10,54,'Yes',25.600,7.670,79.71,'Custom','Internal',47,'Medium','Variable',0.911,47,14.10,2,'TX_Z2DQR','PROD_5BPSO'
'COMM_MFWOB',3,4,'No',84.100,0.117,25.62,'Enhanced','Internal',39,'High','Consistent',0.797,35,58.26,12,'TX_1UFDS','PROD_3VZC7'
'COMM_Q4XHZ',4,33,'No',84.300,9.165,70.14,'Custom','Internal',33,'Medium','Consistent',0.417,39,10.66,31,'TX_J5LKA','PROD_0W2C0'
'COMM_A5RV9',9,55,'Suspected',54.800,2.320,43.12,'Enhanced','Internal',41,'High','Variable',0.502,94,67.05,44,'TX_WMJD3','PROD_T3EV4'
'COMM_7L0T7',3,86,'Suspected',65.300,4.816,76.35,'Standard','External',28,'Low','Consistent',0.629,40,57.69,10,'TX_I0808','PROD_Z0KGX'
'COMM_JL7HR',8,77,'Yes',74.300,9.630,38.89,'Enhanced','Mixed',41,'Medium','Consistent',0.184,15,71.45,41,'TX_WOT5Z','PROD_ICUH7'
'COMM_F70SS',10,57,'Yes',87.300,2.960,14.14,'Enhanced','Mixed',7,'Medium','Consistent',0.945,6,82.68,4,'TX_NOQPO','PROD_EPZRN'
'COMM_VM0RB',1,4,'Yes',56.000,2.982,79.73,'Standard','Internal',35,'Low','Consistent',0.581,76,46.48,3,'TX_N64ZT','PROD_TRYWG'
'COMM_MMIPX',4,23,'No',23.100,9.241,65.60,'Custom','Internal',15,'High','Consistent',0.972,68,50.51,0,'TX_67WBL','PROD_YDF4C'
'COMM_JAOMP',7,3,'Yes',39.500,0.107,12.30,'Enhanced','Internal',18,'Low','Suspicious',0.045,12,78.31,7,'TX_ULFT8','PROD_J9PTG'
'COMM_5FF44',4,36,'Yes',82.600,2.084,99.80,'Standard','Mixed',47,'Medium','Consistent',0.525,70,40.93,44,'TX_XA77A','PROD_DPB2B'
'COMM_W2G4Z',5,3,'Suspected',86.500,6.456,27.02,'Standard','External',12,'High','Variable',0.704,8,23.84,45,'TX_XEYXG','PROD_2K94Q'
'COMM_WGBSX',6,88,'Suspected',41.700,2.843,33.06,'Custom','External',13,'Medium','Suspicious',0.796,2,94.12,47,'TX_QW3C9','PROD_PWEL0'
'COMM_J82EF',1,57,'No',9.700,2.868,45.51,'Standard','External',42,'Low','Variable',0.213,19,18.91,8,'TX_DYEP6','PROD_BYXK2'
'COMM_GJB5Q',1,19,'Yes',35.300,8.403,68.36,'Enhanced','External',4,'Medium','Suspicious',0.400,47,74.88,45,'TX_L8J33','PROD_00G0X'
'COMM_F7XOE',7,72,'Suspected',50.700,0.103,85.52,'Standard','External',45,'High','Variable',0.970,59,36.70,30,'TX_OHWP6','PROD_XG4IM'
'COMM_APSSQ',1,59,'Suspected',75.900,4.812,96.70,'Enhanced','External',32,'Medium','Variable',0.362,76,33.60,18,'TX_A56AR','PROD_ILS62'
