903,'MM743388  ','2025-01-17 13:21:44.115','SC2668      ',20,1.07,48,1,991.6
904,'MM212246  ','2024-07-14 18:04:25.115','SC6726      ',19,0.88,46,4,1011.0
905,'MM812285  ','2024-10-10 12:28:58.115','SC4945      ',21,0.04,48,2,996.2
906,'MM209119  ','2024-11-10 13:33:59.115','SC2450      ',18,1.84,52,1,999.3
907,'MM685432  ','2024-09-22 08:37:11.115','SC3811      ',18,0.38,46,1,1008.1
908,'MM286805  ','2024-10-15 11:13:27.115','SC4416      ',19,0.68,54,2,1013.8
909,'MM486351  ','2024-07-29 19:21:03.115','SC7279      ',20,1.67,50,0,992.2
910,'MM294829  ','2024-07-13 08:09:54.115','SC4208      ',21,0.37,48,1,985.6
911,'MM802186  ','2024-10-12 20:37:22.115','SC3919      ',18,1.31,45,4,1011.3
912,'MM231121  ','2024-09-10 14:54:00.115','SC5208      ',18,0.62,48,1,1014.1
913,'MM723352  ','2024-02-26 06:04:48.115','SC7936      ',20,1.23,50,4,1013.8
914,'MM644799  ','2024-12-27 16:09:05.115','SC2506      ',19,1.38,50,0,1012.4
915,'MM983848  ','2024-06-18 20:03:51.115','SC4314      ',20,0.23,49,1,984.7
916,'MM172019  ','2024-08-22 06:09:37.115','SC9233      ',18,0.07,46,0,1006.0
917,'MM659308  ','2025-02-09 12:58:28.115','SC5717      ',21,0.88,45,0,1009.4
918,'MM187433  ','2024-09-20 21:59:26.115','SC6182      ',20,0.33,51,1,981.1
919,'MM991119  ','2024-12-27 03:08:44.115','SC6362      ',19,1.98,50,3,1009.3
920,'MM621989  ','2025-02-02 07:43:24.115','SC4557      ',18,1.93,48,0,1006.7
921,'MM705059  ','2025-01-17 14:13:38.115','SC3637      ',21,0.16,46,1,1008.0
922,'MM158541  ','2024-06-26 17:33:28.115','SC2843      ',18,1.85,51,3,1013.2
923,'MM107436  ','2024-11-16 08:42:51.115','SC4883      ',21,1.95,51,1,1004.5
924,'MM837010  ','2024-07-08 15:24:09.115','SC6351      ',21,1.03,48,3,991.9
925,'MM714751  ','2024-05-13 02:15:10.115','SC7540      ',18,0.62,46,3,1008.8
926,'MM806831  ','2024-07-16 02:03:50.115','SC1305      ',21,0.83,54,0,983.2
927,'MM726543  ','2024-05-06 09:54:10.115','SC4519      ',19,1.95,46,3,1016.2
928,'MM637371  ','2024-07-04 05:53:30.115','SC9209      ',19,1.19,54,0,1015.6
929,'MM106214  ','2024-04-11 03:17:51.115','SC6357      ',18,0.4,47,2,1002.3
930,'MM565373  ','2024-12-13 16:29:05.115','SC5734      ',19,0.5,54,3,988.0
931,'MM678171  ','2024-08-14 11:28:44.115','SC9930      ',20,1.99,46,1,1019.1
932,'MM461223  ','2024-04-02 22:55:38.115','SC5721      ',20,0.11,45,3,982.0
933,'MM892938  ','2024-04-14 05:02:44.115','SC4011      ',19,1.76,45,2,985.0
934,'MM391340  ','2024-07-17 13:23:52.115','SC9810      ',20,1.68,51,3,983.1
935,'MM938077  ','2024-12-29 17:06:30.115','SC1443      ',20,1.76,50,1,1008.2
936,'MM711771  ','2024-11-01 21:24:44.115','SC9541      ',20,1.89,45,3,998.0
937,'MM234631  ','2024-08-21 07:34:53.115','SC3957      ',18,0.28,50,2,989.4
938,'MM225646  ','2024-09-21 12:30:10.115','SC7420      ',21,1.38,52,3,996.0
939,'MM153245  ','2024-08-28 13:54:35.115','SC4026      ',18,1.29,47,4,1004.7
940,'MM991277  ','2024-05-13 04:31:08.115','SC4162      ',21,1.87,45,2,1002.9
941,'MM625632  ','2025-02-18 14:29:53.115','SC1158      ',19,1.69,49,3,1001.1
942,'MM461002  ','2024-12-11 15:00:26.115','SC8947      ',21,1.82,53,4,987.7
943,'MM255891  ','2024-06-24 02:04:27.115','SC6059      ',19,0.38,46,1,994.6
944,'MM145695  ','2024-12-02 22:35:07.115','SC7377      ',19,0.51,48,2,989.5
945,'MM493304  ','2024-11-24 15:08:03.115','SC4689      ',18,0.98,45,0,982.9
946,'MM551739  ','2024-09-27 14:47:26.115','SC7754      ',19,0.01,48,1,1006.4
947,'MM154396  ','2025-01-31 21:38:16.115','SC7753      ',19,0.65,46,3,1002.5
948,'MM888322  ','2024-07-30 10:12:11.115','SC3546      ',21,1.61,50,4,983.9
949,'MM652919  ','2024-07-27 23:08:40.115','SC2677      ',19,0.67,54,1,980.2
950,'MM654092  ','2025-02-04 20:27:57.115','SC4810      ',21,1.18,46,4,1012.4
951,'MM398931  ','2024-09-24 16:56:26.115','SC8058      ',21,1.94,54,5,1007.3
