'ENV_G80J','DIST_PBKC5','High','Limited',61.0,217.100,52.40,70.50,32.600,'High','Limited',48.800,'Limited'
'ENV_R9GS','DIST_9XLMS','Medium','Limited',73.6,255.900,82.00,9.40,56.400,'Medium','Critical',31.200,'Limited'
'ENV_RBCW','DIST_7GONH','High','Critical',16.7,329.700,64.20,80.20,95.700,'High','Critical',36.300,'Available'
'ENV_W0T5','DIST_LHVUE','Medium','Critical',79.4,772.700,49.10,61.40,33.600,'Medium','Limited',85.900,'Available'
'ENV_GDRR','DIST_707H1','High','Critical',40.0,442.900,94.50,31.90,86.500,'High','Critical',80.000,'Available'
'ENV_L1YT','DIST_CX9GQ','Medium','Limited',90.4,631.300,98.50,25.70,61.300,'Low','Critical',41.800,'Available'
'ENV_DTWD','DIST_T18OS','Medium','Limited',8.8,229.100,81.70,50.20,53.900,'Medium','Critical',95.300,'Limited'
'ENV_TFY1','DIST_8QXVX','Low','Critical',60.3,906.900,93.70,39.90,90.400,'Medium','Limited',98.700,'Available'
'ENV_L7EE','DIST_TBUXB','Low','Adequate',98.1,851.400,80.20,55.80,79.800,'Medium','Limited',1.900,'Available'
'ENV_1XXR','DIST_LXEQ9','Low','Critical',71.1,992.800,7.80,22.60,84.300,'Low','Critical',35.800,'Limited'
'ENV_CFWZ','DIST_LHUDC','Low','Critical',10.6,976.400,85.50,90.40,45.700,'Low','Critical',78.300,'Available'
'ENV_QP15','DIST_FDZA6','Medium','Critical',38.7,189.100,26.00,58.60,20.100,'Low','Adequate',73.200,'Limited'
'ENV_CPZ0','DIST_WJEKB','Medium','Adequate',4.3,798.400,1.50,41.70,42.700,'High','Critical',95.100,'Available'
'ENV_OAGB','DIST_LZ6HP','Low','Adequate',44.1,543.800,48.70,11.10,5.600,'Low','Limited',50.300,'Available'
'ENV_84DF','DIST_S5EG8','Low','Limited',99.2,537.800,6.50,86.80,51.800,'Low','Adequate',65.700,'Available'
'ENV_O0IB','DIST_061G9','Medium','Limited',71.5,386.900,43.80,29.60,53.000,'Medium','Critical',45.800,'Available'
'ENV_1ZF3','DIST_B9CWQ','Medium','Critical',65.4,765.900,58.50,82.40,13.400,'High','Limited',24.400,'Available'
'ENV_B4W6','DIST_6N0ZO','Medium','Limited',68.2,212.400,50.30,56.00,20.500,'Medium','Critical',90.900,'Available'
'ENV_HYMN','DIST_C8YFB','Low','Limited',11.8,964.400,21.80,62.30,18.100,'High','Limited',18.100,'Limited'
'ENV_KO85','DIST_EM2GN','Low','Critical',66.1,377.300,59.80,94.50,64.300,'Low','Critical',71.800,'Limited'
'ENV_GIL4','DIST_SBZ2S','Medium','Adequate',28.5,559.500,59.30,50.20,93.900,'Low','Adequate',34.900,'Limited'
'ENV_61BZ','DIST_FR7VJ','High','Adequate',12.8,454.100,78.80,12.60,14.900,'High','Limited',64.600,'Available'
'ENV_0IMW','DIST_3ZI65','Medium','Adequate',64.1,960.200,18.10,87.10,4.600,'High','Limited',57.900,'Limited'
'ENV_JCZV','DIST_ZW4K1','High','Limited',62.7,344.400,27.80,9.90,59.800,'Medium','Critical',5.300,'Limited'
'ENV_FPML','DIST_IZU2H','Medium','Critical',68.7,756.500,60.10,81.10,36.800,'Low','Limited',34.500,'Available'
'ENV_6ZYN','DIST_T7990','Low','Adequate',33.4,876.400,62.10,19.10,75.100,'High','Adequate',65.000,'Available'
'ENV_BSE0','DIST_ZW0SH','Low','Adequate',39.1,607.100,72.10,5.70,22.200,'Medium','Adequate',34.500,'Available'
'ENV_U8NL','DIST_LUTWM','Low','Adequate',55.5,104.200,27.10,70.00,64.500,'Medium','Limited',59.900,'Limited'
'ENV_N45B','DIST_CSARU','Low','Adequate',96.1,784.400,88.70,28.90,31.100,'Low','Critical',81.700,'Limited'
'ENV_Y297','DIST_TAWWN','Low','Adequate',30.3,942.500,57.40,11.00,66.900,'Medium','Limited',37.000,'Limited'
'ENV_IH8Y','DIST_7843N','Medium','Limited',28.5,198.700,47.70,96.10,60.000,'Medium','Critical',80.000,'Available'
'ENV_WA70','DIST_W8CWE','Medium','Adequate',32.2,585.700,47.10,0.90,44.000,'Medium','Critical',51.700,'Limited'
'ENV_LD4X','DIST_0Y25Z','Low','Limited',25.7,830.900,20.90,69.40,15.100,'Medium','Limited',76.200,'Available'
'ENV_ZS0W','DIST_1GC36','High','Critical',19.4,679.800,43.90,69.50,78.700,'Medium','Limited',27.100,'Available'
'ENV_JL9X','DIST_YJVWF','Low','Critical',65.1,726.000,47.70,37.10,0.400,'Low','Critical',28.500,'Limited'
'ENV_4NPO','DIST_VI9YY','Low','Critical',5.3,551.700,83.20,25.80,10.200,'High','Limited',6.100,'Available'
'ENV_0GZF','DIST_126T7','Medium','Critical',78.0,137.100,68.60,18.60,89.700,'Low','Limited',78.800,'Limited'
'ENV_49TA','DIST_AI8WU','High','Limited',54.7,619.800,4.40,14.00,91.500,'High','Critical',77.800,'Limited'
'ENV_QOGX','DIST_GS5YT','Medium','Adequate',44.1,701.400,49.20,58.00,49.200,'Medium','Limited',9.400,'Available'
'ENV_4JIN','DIST_GTSXP','Medium','Critical',77.0,323.200,31.10,65.90,71.100,'Medium','Adequate',21.100,'Available'
'ENV_2AW4','DIST_JHZD6','Low','Adequate',9.9,212.600,78.50,38.20,97.900,'Low','Adequate',83.000,'Available'
'ENV_D8X5','DIST_5G00W','Low','Adequate',98.8,679.300,87.80,60.50,26.900,'High','Limited',84.100,'Limited'
'ENV_E0TZ','DIST_FBQ96','Medium','Limited',89.8,650.700,1.20,59.60,93.000,'Medium','Adequate',78.900,'Available'
'ENV_MDRB','DIST_O1HE3','Medium','Limited',41.3,182.200,3.90,40.70,5.200,'Low','Limited',7.700,'Limited'
'ENV_XV7N','DIST_TH6OY','High','Limited',57.6,22.800,5.10,72.60,48.000,'High','Critical',66.000,'Available'
'ENV_HOEE','DIST_YWC1M','High','Critical',37.8,825.300,72.00,26.10,71.400,'Medium','Adequate',31.000,'Limited'
'ENV_5W1U','DIST_4PCZQ','Medium','Critical',82.7,21.300,27.60,53.40,91.500,'High','Critical',24.500,'Available'
'ENV_1L37','DIST_WGGFP','High','Adequate',6.4,164.600,13.60,27.60,74.300,'Medium','Adequate',35.500,'Available'
'ENV_5FHT','DIST_KV21Q','High','Critical',46.3,647.500,26.10,84.80,33.900,'Low','Limited',43.600,'Limited'
'ENV_SRM1','DIST_PLZW8','Medium','Adequate',82.7,326.900,83.00,83.10,17.700,'Low','Limited',90.100,'Available'
'ENV_RYUP','DIST_KA42H','Medium','Adequate',76.1,190.900,46.70,88.60,63.900,'Medium','Critical',75.400,'Available'
'ENV_5THB','DIST_CSVSN','Medium','Critical',64.7,470.700,12.00,68.90,45.200,'High','Critical',48.600,'Limited'
'ENV_09ZM','DIST_J22NN','High','Adequate',66.0,202.600,84.00,80.10,3.200,'High','Adequate',94.600,'Available'
'ENV_9P0Q','DIST_VE6CP','High','Adequate',37.5,264.000,24.70,48.20,85.500,'Low','Critical',10.500,'Available'
'ENV_R4M9','DIST_XX7P1','Low','Adequate',83.2,918.000,88.80,44.20,64.600,'Medium','Critical',89.900,'Available'
'ENV_6ZGW','DIST_NIJPN','Medium','Adequate',21.6,733.400,62.90,42.10,18.100,'High','Limited',77.900,'Limited'
'ENV_52Q6','DIST_84Q2B','Medium','Limited',2.5,887.200,52.50,61.20,62.400,'High','Critical',9.400,'Available'
'ENV_RH9K','DIST_4HZ15','High','Critical',97.0,858.600,46.90,33.70,36.600,'Medium','Adequate',12.100,'Available'
'ENV_I8UW','DIST_4IMW6','High','Critical',61.5,530.000,2.60,26.10,20.500,'Low','Limited',29.200,'Limited'
'ENV_GSNF','DIST_TEANN','Medium','Critical',96.4,192.400,82.60,73.30,83.400,'Low','Limited',80.900,'Available'
'ENV_FWR9','DIST_WLHND','High','Limited',2.2,236.000,16.50,54.20,28.900,'Low','Critical',25.100,'Limited'
'ENV_GMO0','DIST_1J86T','High','Critical',6.8,333.800,24.30,73.20,86.300,'High','Limited',99.200,'Available'
'ENV_1SPR','DIST_K72TD','High','Critical',1.3,415.100,49.20,36.10,1.000,'Medium','Critical',45.200,'Available'
'ENV_5NVY','DIST_OT8KB','Low','Adequate',67.4,164.600,42.80,89.10,6.400,'Low','Limited',66.900,'Available'
'ENV_9CU7','DIST_0X1SA','Low','Critical',15.3,111.300,76.70,95.00,86.200,'Medium','Limited',84.900,'Limited'
'ENV_ITBM','DIST_VZ1EN','High','Adequate',52.6,229.700,28.40,48.90,13.900,'Low','Limited',44.700,'Available'
'ENV_OMU6','DIST_M6MB1','Medium','Adequate',18.5,345.700,22.60,64.30,81.100,'High','Limited',92.500,'Limited'
'ENV_OFLU','DIST_S1U3S','Low','Critical',71.5,698.800,89.60,42.00,14.800,'High','Critical',45.100,'Available'
'ENV_N2NG','DIST_N6EXC','Medium','Adequate',45.4,916.300,10.00,71.00,57.700,'Medium','Adequate',92.200,'Limited'
'ENV_CER1','DIST_IGDJ7','Low','Critical',8.5,576.100,82.90,85.10,36.400,'Low','Adequate',85.700,'Available'
'ENV_YAJR','DIST_D7M0C','Low','Adequate',14.5,903.400,53.60,47.60,36.700,'Low','Critical',29.600,'Available'
'ENV_ZLLT','DIST_PC56O','Low','Critical',21.2,604.300,49.20,74.20,76.300,'Low','Adequate',77.100,'Available'
'ENV_1FE6','DIST_ZSA1X','High','Adequate',52.6,843.000,91.20,4.00,35.200,'High','Adequate',68.500,'Available'
'ENV_C8HV','DIST_BE6T4','Low','Critical',19.4,350.700,76.50,22.80,34.300,'High','Critical',91.200,'Available'
'ENV_77LC','DIST_P8FTV','Low','Adequate',94.9,477.000,93.20,69.50,56.500,'Low','Limited',11.400,'Available'
'ENV_QI7H','DIST_RX1XR','Low','Adequate',76.4,810.700,17.20,18.80,3.600,'High','Adequate',43.400,'Available'
'ENV_L832','DIST_PXSFQ','Medium','Critical',83.3,438.500,2.40,96.60,64.500,'Medium','Adequate',18.200,'Available'
'ENV_SFKU','DIST_O3R8C','High','Critical',96.9,70.200,78.70,19.80,42.900,'Low','Adequate',96.600,'Available'
'ENV_YC5Y','DIST_LAFV3','High','Adequate',5.3,333.300,1.60,25.60,11.400,'Medium','Limited',34.900,'Limited'
'ENV_DOUT','DIST_CZIJF','Medium','Critical',33.3,346.600,73.30,19.60,18.800,'Low','Limited',95.400,'Available'
'ENV_DQAW','DIST_GO134','High','Critical',90.8,790.300,14.80,33.10,34.500,'Medium','Limited',26.800,'Available'
'ENV_761U','DIST_YBMMM','High','Limited',9.7,175.800,90.70,9.00,69.100,'Medium','Limited',62.600,'Available'
'ENV_6SLP','DIST_EQ0JY','Medium','Limited',21.7,127.400,48.90,82.20,4.900,'High','Critical',61.900,'Limited'
'ENV_MWSY','DIST_4ZO1M','Low','Adequate',78.8,150.600,25.00,64.00,45.400,'Low','Limited',5.500,'Available'
'ENV_ZFSL','DIST_48IYN','High','Limited',60.2,635.700,70.90,76.90,64.000,'Low','Limited',21.900,'Available'
'ENV_KKN9','DIST_I6F1U','High','Adequate',3.6,15.100,18.00,51.80,62.300,'High','Adequate',80.600,'Available'
'ENV_3FEX','DIST_12S2O','High','Limited',37.6,562.700,56.40,40.60,50.300,'High','Adequate',70.100,'Available'
'ENV_0MNJ','DIST_J2GAN','Low','Limited',81.2,110.900,2.80,17.30,33.300,'Low','Limited',22.100,'Available'
'ENV_QWQ1','DIST_REGAI','Low','Critical',26.2,860.500,88.50,74.00,31.800,'Medium','Limited',25.600,'Available'
'ENV_UFVU','DIST_FUVPV','High','Critical',84.1,139.500,17.70,83.90,49.500,'Low','Adequate',14.600,'Available'
'ENV_XOQD','DIST_ZSWB9','Low','Limited',27.1,575.400,42.80,94.30,10.400,'High','Limited',19.600,'Available'
'ENV_2CJ6','DIST_4MALN','Low','Critical',6.9,429.900,85.00,10.20,96.300,'High','Adequate',44.800,'Limited'
'ENV_KBUF','DIST_A1NYL','Medium','Limited',19.0,96.100,0.30,60.40,39.100,'Low','Limited',39.100,'Available'
'ENV_S3CC','DIST_QZEAS','Low','Adequate',34.7,553.000,91.30,8.00,30.500,'Low','Limited',15.800,'Limited'
'ENV_P1I1','DIST_3IGK3','Low','Critical',71.3,922.900,56.60,84.20,8.000,'High','Limited',16.500,'Available'
'ENV_4LJO','DIST_L9VLK','Medium','Limited',81.6,189.100,61.60,42.40,91.800,'High','Critical',38.900,'Available'
'ENV_S5AY','DIST_PM7UG','High','Limited',19.0,377.100,34.70,52.80,4.300,'Medium','Limited',95.900,'Available'
'ENV_Z61R','DIST_Z7SOO','Low','Limited',21.5,258.700,74.70,36.20,39.100,'Medium','Limited',52.200,'Limited'
'ENV_KI4I','DIST_PU9Z1','Low','Limited',66.7,432.100,89.50,72.90,28.600,'High','Limited',39.400,'Available'
'ENV_72RE','DIST_P9T47','High','Adequate',44.0,438.600,2.40,71.10,19.900,'Medium','Adequate',4.300,'Available'
'ENV_3ZKY','DIST_5NTRO','Medium','Critical',5.3,113.100,9.80,66.20,82.900,'Low','Limited',97.300,'Available'
'ENV_2NLA','DIST_VMB9W','Medium','Critical',60.8,982.600,14.50,63.40,43.800,'High','Limited',5.500,'Limited'
'ENV_GELG','DIST_HPFG8','Medium','Adequate',52.5,361.300,9.50,19.40,84.400,'Medium','Adequate',87.300,'Limited'
'ENV_LJLP','DIST_P97I6','Low','Limited',39.6,559.600,42.60,16.80,12.700,'High','Adequate',2.900,'Available'
'ENV_JWZ6','DIST_MZEOE','Low','Adequate',95.2,546.100,64.50,3.10,56.700,'Medium','Critical',41.400,'Available'
'ENV_G1K1','DIST_JZ9N5','Low','Adequate',86.4,249.000,44.10,89.20,32.900,'High','Adequate',49.200,'Limited'
'ENV_ZCZF','DIST_7T58F','Low','Adequate',19.0,323.300,97.50,13.80,51.800,'Medium','Adequate',9.000,'Available'
'ENV_MB0L','DIST_IZ3LQ','High','Critical',49.8,343.500,45.80,48.10,49.600,'Medium','Adequate',61.000,'Limited'
'ENV_MF47','DIST_SEKMZ','Low','Limited',95.1,56.100,17.60,83.30,15.300,'Low','Limited',35.300,'Available'
'ENV_7ES9','DIST_0N573','High','Adequate',74.9,995.100,12.20,65.70,69.200,'High','Limited',49.600,'Available'
'ENV_9D7S','DIST_E6DMO','Medium','Limited',87.0,642.300,97.80,75.50,8.700,'High','Limited',17.600,'Available'
'ENV_H9CX','DIST_Q6VC6','High','Limited',92.2,412.300,5.90,81.60,69.500,'Medium','Critical',44.900,'Available'
'ENV_Z2JZ','DIST_67227','Low','Limited',34.7,665.800,84.50,87.30,20.700,'Medium','Adequate',90.000,'Limited'
'ENV_XZBP','DIST_7L0RU','High','Limited',81.2,621.900,28.70,7.40,1.300,'High','Adequate',17.900,'Available'
'ENV_Q9Z5','DIST_2ICGR','Medium','Adequate',14.8,618.100,85.90,56.00,45.400,'Medium','Limited',45.100,'Available'
'ENV_XTE3','DIST_JO3PW','High','Limited',76.0,484.400,18.80,2.00,62.400,'High','Adequate',55.400,'Available'
'ENV_Q11Y','DIST_ALFLP','Low','Adequate',62.3,737.800,51.40,7.10,2.600,'Low','Limited',32.600,'Available'
'ENV_A8CX','DIST_K290I','High','Limited',18.7,23.800,71.40,61.00,40.800,'High','Adequate',5.100,'Available'
'ENV_KGN5','DIST_5ZJ38','Medium','Limited',56.9,260.300,28.50,92.00,81.400,'Medium','Adequate',77.200,'Available'
'ENV_HQCD','DIST_M8D8Q','Low','Critical',10.5,660.600,23.20,11.90,51.200,'High','Critical',0.600,'Available'
'ENV_MRYQ','DIST_GDQ74','High','Critical',64.6,972.500,55.30,30.50,16.000,'High','Critical',32.000,'Limited'
'ENV_2L7B','DIST_8YV8Y','Medium','Limited',26.2,197.400,74.30,11.10,52.400,'High','Adequate',92.600,'Available'
'ENV_1ZK6','DIST_7NQ5S','Medium','Critical',28.4,660.200,55.00,94.40,16.200,'Medium','Adequate',29.800,'Available'
'ENV_XP0D','DIST_O4VWC','High','Adequate',91.6,618.500,23.50,8.50,80.100,'Medium','Adequate',39.200,'Limited'
'ENV_9R4N','DIST_GZA2H','Low','Limited',54.2,217.700,13.30,62.90,69.800,'Low','Limited',63.900,'Limited'
'ENV_TIPR','DIST_GQARD','High','Limited',84.8,573.500,68.20,74.80,91.100,'Medium','Adequate',61.600,'Available'
'ENV_TQ2R','DIST_PHD95','Medium','Critical',30.0,883.800,79.20,83.00,43.900,'Medium','Critical',69.600,'Limited'
'ENV_OVXX','DIST_43OB8','Low','Limited',43.4,697.000,20.10,20.60,83.700,'Medium','Adequate',80.800,'Available'
'ENV_GLU0','DIST_QN9UT','High','Adequate',29.6,969.000,0.10,99.80,67.400,'High','Limited',48.600,'Available'
'ENV_CY8W','DIST_ELN21','High','Adequate',19.5,330.600,67.60,60.30,53.300,'High','Adequate',64.400,'Available'
'ENV_MV3X','DIST_X6EBT','Low','Critical',75.8,966.300,30.60,62.60,69.200,'High','Limited',90.300,'Limited'
'ENV_Q2KV','DIST_BGOUF','Medium','Adequate',16.8,430.400,60.00,42.90,58.600,'High','Critical',87.200,'Limited'
'ENV_ONI0','DIST_DVW6J','Medium','Limited',74.6,550.200,61.10,30.10,4.400,'Medium','Critical',53.100,'Available'
'ENV_K0RK','DIST_K7WZT','High','Adequate',28.4,81.900,1.20,54.80,66.600,'High','Limited',45.900,'Available'
'ENV_YR35','DIST_FFH3S','Low','Critical',74.6,833.000,30.60,21.00,86.000,'High','Limited',64.100,'Limited'
'ENV_QTDJ','DIST_QLP24','Low','Limited',82.8,478.800,58.80,2.40,52.400,'Medium','Critical',1.600,'Limited'
'ENV_XGBB','DIST_G53SJ','High','Limited',86.9,164.400,23.20,34.50,77.500,'Medium','Critical',45.500,'Available'
'ENV_VRYX','DIST_J4H5X','Medium','Adequate',6.7,836.600,17.20,21.30,40.400,'Medium','Critical',10.800,'Available'
'ENV_U3BO','DIST_G88IT','Low','Adequate',5.1,943.700,46.20,74.20,53.800,'Low','Limited',76.900,'Limited'
'ENV_EXCH','DIST_U3B19','High','Adequate',33.6,80.700,50.30,37.50,65.000,'Medium','Adequate',19.300,'Limited'
'ENV_7SE3','DIST_EPT1Q','Medium','Adequate',17.9,27.100,95.80,1.30,51.900,'High','Limited',80.600,'Available'
'ENV_AM1G','DIST_XOTDO','Low','Limited',1.0,763.800,9.90,91.20,27.300,'Low','Adequate',66.000,'Available'
'ENV_9T0D','DIST_YB2N1','Medium','Critical',71.1,695.500,85.50,90.30,19.300,'Medium','Critical',91.400,'Available'
'ENV_BRUD','DIST_D1I0X','Medium','Adequate',49.8,143.000,52.00,76.80,74.300,'Low','Limited',26.400,'Available'
'ENV_DSOK','DIST_CCHZF','High','Limited',43.0,43.300,69.70,74.60,56.200,'Medium','Adequate',86.400,'Available'
'ENV_6KCF','DIST_XVIP7','High','Limited',60.9,905.700,15.60,55.60,50.900,'High','Critical',66.100,'Available'
'ENV_JURX','DIST_4P91L','Medium','Limited',16.7,311.300,97.10,69.90,18.600,'Low','Limited',97.300,'Available'
'ENV_WAUH','DIST_WRQFA','High','Critical',40.8,194.600,67.30,57.30,97.300,'Low','Limited',88.500,'Limited'
'ENV_DGL3','DIST_S6MK6','Low','Limited',75.6,970.500,38.60,72.50,73.600,'Medium','Critical',22.000,'Available'
'ENV_6YQ4','DIST_Z0YK5','High','Critical',57.3,625.500,60.70,65.80,70.300,'Medium','Critical',27.300,'Available'
'ENV_8X8J','DIST_XUNUW','High','Limited',99.4,125.600,94.70,20.50,73.600,'High','Limited',15.500,'Available'
'ENV_3S1T','DIST_6VDSD','Low','Adequate',40.3,48.400,15.70,92.90,10.000,'Low','Adequate',88.900,'Available'
'ENV_1TCH','DIST_GTTH3','High','Critical',54.3,172.400,17.90,25.40,49.400,'Medium','Adequate',30.400,'Available'
'ENV_ACPT','DIST_TM0RW','High','Critical',82.0,372.300,40.20,0.80,25.100,'High','Adequate',59.700,'Limited'
'ENV_0BPB','DIST_VI1AH','High','Adequate',78.5,709.000,55.30,72.00,54.100,'High','Adequate',78.600,'Available'
'ENV_VYJU','DIST_28X3R','High','Adequate',27.7,145.800,50.10,95.80,29.600,'Medium','Critical',61.100,'Available'
'ENV_G58P','DIST_IFCIY','Medium','Adequate',1.7,982.500,52.80,75.80,3.600,'Medium','Adequate',0.600,'Available'
'ENV_H5GJ','DIST_F2IIY','High','Limited',11.3,892.700,0.30,11.20,39.600,'Medium','Limited',84.700,'Limited'
'ENV_1AXL','DIST_9AW0F','High','Adequate',13.6,161.400,51.90,95.40,43.700,'Low','Limited',55.900,'Available'
'ENV_GQFN','DIST_0P6FN','High','Limited',63.1,868.000,48.40,6.50,83.100,'High','Critical',80.700,'Limited'
'ENV_GZ4E','DIST_H8Y99','Medium','Limited',31.3,330.900,88.50,63.90,68.500,'High','Adequate',22.200,'Available'
'ENV_F9FX','DIST_VEFXS','Low','Adequate',31.2,566.700,43.80,74.10,32.800,'Medium','Critical',79.300,'Available'
'ENV_EQYY','DIST_KOT3X','Medium','Critical',14.0,776.200,96.40,41.60,15.700,'High','Limited',41.300,'Available'
'ENV_7LJN','DIST_NZCR8','Medium','Limited',73.1,589.500,98.20,37.50,70.100,'Medium','Critical',54.000,'Limited'
'ENV_NYEG','DIST_PQLYO','Low','Adequate',64.7,74.400,62.40,47.80,0.600,'Medium','Critical',71.200,'Available'
'ENV_WQRI','DIST_K0DE5','Medium','Limited',60.9,658.500,92.80,10.10,34.600,'High','Limited',80.500,'Available'
'ENV_UJJ4','DIST_IRU7Q','High','Adequate',25.9,794.400,30.70,91.50,67.600,'Low','Critical',50.900,'Available'
'ENV_AM3H','DIST_7QB08','Low','Critical',1.5,414.900,4.30,35.80,17.300,'Medium','Adequate',60.400,'Limited'
'ENV_K19H','DIST_PRIDM','Low','Critical',61.5,232.000,25.50,2.80,80.800,'Medium','Critical',29.600,'Limited'
'ENV_5G5J','DIST_ZO4Z5','High','Limited',65.7,987.500,98.60,69.00,88.400,'Low','Adequate',76.900,'Available'
'ENV_OCJ3','DIST_O8PEC','High','Adequate',39.2,255.000,28.90,18.10,32.600,'High','Limited',75.400,'Available'
'ENV_POKR','DIST_UJI1Y','Medium','Limited',26.7,415.800,78.90,84.00,1.400,'Medium','Adequate',45.200,'Limited'
'ENV_3RBZ','DIST_JPVGX','Medium','Critical',87.2,663.300,87.20,87.30,74.600,'High','Limited',82.200,'Available'
'ENV_NY7Z','DIST_IS3NS','High','Adequate',10.2,391.000,78.70,54.90,90.900,'High','Limited',69.400,'Available'
'ENV_URTK','DIST_OYQ2J','High','Critical',42.4,552.300,0.20,97.90,12.300,'High','Limited',80.300,'Limited'
'ENV_VEKO','DIST_NIAJC','High','Critical',15.6,240.300,63.50,37.40,67.200,'Medium','Adequate',98.900,'Available'
'ENV_O6KL','DIST_5JGCH','High','Limited',16.5,446.600,75.50,3.70,28.100,'Medium','Limited',54.900,'Available'
'ENV_N71Q','DIST_5E9XJ','Low','Limited',56.4,205.300,7.00,4.20,40.600,'Low','Adequate',77.600,'Available'
'ENV_IKM6','DIST_YF3ES','Low','Adequate',47.7,889.600,19.80,6.20,48.500,'Low','Adequate',91.400,'Available'
'ENV_0YJM','DIST_FIVS5','Low','Limited',75.4,395.200,64.90,96.00,22.000,'High','Limited',16.800,'Limited'
'ENV_L6PQ','DIST_S1XCQ','High','Limited',98.8,529.400,93.30,61.50,68.900,'High','Adequate',23.400,'Available'
'ENV_E0NR','DIST_F4STP','Low','Adequate',14.8,654.200,41.60,91.10,78.200,'High','Adequate',45.500,'Available'
'ENV_1KXF','DIST_AICQ1','Medium','Adequate',43.2,143.500,15.90,69.60,46.200,'Low','Limited',38.800,'Available'
'ENV_PX0L','DIST_GGERQ','Low','Critical',66.3,361.000,18.10,31.80,12.700,'Low','Adequate',62.300,'Available'
'ENV_1BMZ','DIST_86CZI','Low','Critical',98.5,628.900,4.30,92.30,89.300,'High','Limited',87.600,'Available'
'ENV_XKBA','DIST_WK15K','Medium','Critical',79.1,385.400,76.00,57.50,33.300,'Medium','Adequate',81.900,'Available'
'ENV_O9TU','DIST_VTC2D','Low','Adequate',88.0,707.700,11.90,66.30,27.900,'Low','Critical',14.100,'Available'
'ENV_QFQG','DIST_4F2CR','High','Limited',55.1,201.700,10.20,79.90,55.400,'Medium','Limited',65.600,'Available'
'ENV_Q7SF','DIST_3J5M7','Medium','Limited',4.1,786.800,85.90,35.50,91.900,'Low','Adequate',28.500,'Limited'
'ENV_XARU','DIST_IGPTI','Medium','Limited',9.9,899.600,89.30,63.70,6.400,'High','Critical',79.200,'Limited'
'ENV_ZTL4','DIST_55WDQ','Low','Critical',87.4,681.700,35.60,21.50,28.800,'Medium','Limited',64.900,'Available'
'ENV_10LW','DIST_J0AK2','Low','Critical',58.1,441.400,4.10,1.00,94.300,'Medium','Limited',80.000,'Available'
'ENV_9HQH','DIST_FK981','Low','Limited',90.6,421.700,24.00,30.10,67.500,'High','Critical',79.800,'Available'
'ENV_FE9B','DIST_FPREO','Medium','Critical',69.1,686.200,51.60,39.10,67.000,'High','Critical',45.300,'Available'
'ENV_1P9T','DIST_LQO4I','Medium','Limited',6.7,26.700,13.60,15.70,75.300,'Low','Limited',36.600,'Available'
'ENV_JLTP','DIST_HZCNH','Medium','Critical',27.8,878.900,14.40,71.90,63.700,'Medium','Limited',29.000,'Available'
'ENV_XREE','DIST_PSRYL','High','Critical',3.3,218.600,13.40,78.70,42.200,'Medium','Limited',95.900,'Limited'
'ENV_BH71','DIST_F3UNH','High','Limited',71.5,274.200,61.00,26.00,0.500,'High','Critical',60.500,'Limited'
'ENV_GZY6','DIST_6KYO8','Low','Adequate',99.4,273.500,79.90,27.20,60.400,'Low','Critical',73.100,'Available'
'ENV_QXBL','DIST_ZN3JK','High','Critical',7.0,490.300,34.00,1.70,51.400,'Medium','Limited',73.800,'Available'
'ENV_9C9K','DIST_AMB20','Medium','Adequate',29.5,396.800,90.70,95.90,18.300,'High','Limited',88.300,'Available'
'ENV_IO17','DIST_WSY73','Medium','Adequate',78.3,506.900,76.80,29.30,85.800,'High','Limited',45.100,'Available'
'ENV_OH0E','DIST_F4PN2','Low','Critical',26.5,407.100,50.60,90.90,9.500,'Low','Critical',98.900,'Available'
'ENV_YUZP','DIST_C763V','High','Adequate',4.5,73.800,30.40,2.50,21.400,'Medium','Critical',4.200,'Available'
'ENV_65MF','DIST_YKSQ9','Low','Limited',90.0,202.400,1.90,66.60,79.100,'High','Adequate',13.700,'Available'
'ENV_Z2TO','DIST_0H200','High','Limited',7.3,981.100,24.00,67.50,44.600,'Medium','Adequate',0.500,'Available'
'ENV_D4SU','DIST_3F8P7','Medium','Adequate',28.0,298.700,58.00,7.60,7.900,'Low','Limited',33.000,'Limited'
'ENV_XF0G','DIST_HIQHQ','High','Adequate',55.7,35.500,27.20,8.60,82.900,'Medium','Critical',42.900,'Available'
'ENV_U5P9','DIST_IST2I','High','Adequate',31.9,826.700,6.00,25.50,79.400,'Medium','Limited',3.600,'Available'
'ENV_ELAV','DIST_ZJS97','Medium','Adequate',88.6,112.800,16.40,62.30,48.200,'Low','Adequate',9.400,'Available'
'ENV_MZ2N','DIST_FT7FK','Low','Limited',33.1,154.900,55.60,66.70,64.100,'High','Critical',81.900,'Limited'
'ENV_TD3H','DIST_BG6Y6','High','Adequate',17.1,148.600,20.60,86.50,87.300,'High','Critical',30.800,'Available'
'ENV_DT5W','DIST_JCMHF','High','Critical',49.4,394.500,47.50,65.10,75.700,'High','Adequate',80.200,'Limited'
'ENV_DMT0','DIST_RQHX7','High','Critical',33.2,424.100,77.20,58.00,84.500,'Low','Critical',28.600,'Available'
'ENV_H1AC','DIST_YN525','High','Critical',56.0,227.000,76.40,70.80,87.100,'High','Critical',54.200,'Available'
