'HUB_61SC','DIST_84Q2B',8677.00,36.600,28471.00,2759.000,635.000,5.5,'Good',94.40,3.86
'HUB_C1RJ','DIST_4HZ15',3533.00,49.000,30581.00,1266.000,115.000,4.6,'Poor',94.80,2.19
'HUB_PEO2','DIST_4IMW6',445.00,4.500,48364.00,736.000,302.000,5.9,'Excellent',97.20,0.13
'HUB_7F96','DIST_TEANN',5277.00,73.000,76104.00,6203.000,545.000,3.4,'Excellent',96.90,0.73
'HUB_9OXY','DIST_WLHND',381.00,5.000,68305.00,3770.000,452.000,6.5,'Fair',90.50,4.89
'HUB_BILX','DIST_1J86T',5409.00,69.500,98857.00,9442.000,108.000,4.1,'Good',98.10,3.68
'HUB_IQLC','DIST_K72TD',269.00,1.400,26445.00,186.000,122.000,4.0,'Fair',94.30,1.26
'HUB_C20T','DIST_OT8KB',4260.00,28.700,69761.00,3092.000,710.000,5.8,'Poor',94.70,2.44
'HUB_O7N4','DIST_0X1SA',9601.00,4.300,29050.00,9515.000,606.000,3.1,'Good',90.50,0.34
'HUB_SPHE','DIST_VZ1EN',2782.00,0.400,78080.00,4928.000,319.000,7.5,'Excellent',91.30,1.04
'HUB_PUI8','DIST_M6MB1',9946.00,0.500,59996.00,3058.000,423.000,7.0,'Poor',94.60,2.53
'HUB_PUO3','DIST_S1U3S',8534.00,7.000,47848.00,8101.000,395.000,3.2,'Fair',95.40,1.07
'HUB_VXCA','DIST_N6EXC',5214.00,90.300,65976.00,4908.000,873.000,6.9,'Excellent',95.10,3.26
'HUB_H206','DIST_IGDJ7',8143.00,15.800,73911.00,1456.000,119.000,6.4,'Fair',97.60,0.26
'HUB_8R56','DIST_D7M0C',7331.00,83.700,24722.00,8773.000,920.000,2.2,'Poor',91.80,1.07
'HUB_K85A','DIST_PC56O',1888.00,13.800,94551.00,7928.000,128.000,4.9,'Fair',97.30,4.56
'HUB_1PLV','DIST_ZSA1X',7631.00,90.500,21138.00,3449.000,137.000,6.5,'Fair',99.40,3.90
'HUB_NRKQ','DIST_BE6T4',581.00,43.500,72064.00,6104.000,910.000,3.5,'Good',94.20,1.35
'HUB_GJUY','DIST_P8FTV',4819.00,29.100,22333.00,2423.000,820.000,4.6,'Fair',91.50,4.12
'HUB_IABT','DIST_RX1XR',7106.00,56.300,5135.00,1954.000,712.000,4.9,'Good',99.50,4.94
'HUB_TIYX','DIST_PXSFQ',9074.00,6.100,46004.00,6898.000,834.000,4.3,'Good',90.50,1.28
'HUB_S2U9','DIST_O3R8C',8942.00,66.100,60547.00,550.000,247.000,2.3,'Poor',99.20,1.23
'HUB_SY61','DIST_LAFV3',1046.00,76.800,5911.00,2834.000,491.000,5.5,'Fair',94.70,3.33
'HUB_GY6I','DIST_CZIJF',2279.00,95.700,80807.00,3468.000,748.000,6.8,'Good',94.70,0.45
'HUB_Z4C8','DIST_GO134',4263.00,72.800,67305.00,2908.000,906.000,3.7,'Fair',92.20,1.92
'HUB_R2LH','DIST_YBMMM',3983.00,36.400,51649.00,4329.000,145.000,5.5,'Excellent',91.30,3.04
'HUB_0I96','DIST_EQ0JY',1790.00,48.600,44605.00,2629.000,286.000,4.0,'Good',91.90,3.31
'HUB_3KCY','DIST_4ZO1M',8598.00,15.700,76558.00,474.000,916.000,5.9,'Fair',93.40,1.08
'HUB_XUT1','DIST_48IYN',521.00,61.800,50243.00,3256.000,377.000,6.1,'Good',97.10,2.04
'HUB_N92D','DIST_I6F1U',7271.00,75.300,35232.00,8117.000,934.000,6.8,'Excellent',91.10,0.62
'HUB_ZB7U','DIST_12S2O',8879.00,27.400,8100.00,1406.000,307.000,2.2,'Good',91.20,2.47
'HUB_8N7M','DIST_J2GAN',8737.00,69.200,5973.00,2098.000,642.000,4.7,'Poor',92.00,2.09
'HUB_O2F0','DIST_REGAI',5626.00,58.500,83228.00,4797.000,664.000,3.0,'Good',93.30,0.59
'HUB_BPOF','DIST_FUVPV',5404.00,44.600,32039.00,9421.000,934.000,4.4,'Fair',91.80,1.46
'HUB_2ZMW','DIST_ZSWB9',6226.00,22.800,34951.00,2185.000,538.000,4.4,'Fair',95.10,3.72
'HUB_8H2F','DIST_4MALN',6677.00,15.600,51684.00,6597.000,106.000,4.0,'Fair',91.90,4.85
'HUB_EO1E','DIST_A1NYL',1427.00,1.300,13893.00,5194.000,880.000,2.4,'Good',92.90,3.89
'HUB_T2F8','DIST_QZEAS',3915.00,28.400,55256.00,4947.000,236.000,3.1,'Fair',97.60,4.58
'HUB_C24J','DIST_3IGK3',7797.00,6.600,9819.00,6103.000,231.000,2.8,'Good',99.20,0.98
'HUB_AD6F','DIST_L9VLK',4017.00,36.300,81235.00,7086.000,814.000,3.2,'Good',91.90,1.84
'HUB_L5QS','DIST_PM7UG',880.00,55.500,50305.00,7640.000,767.000,3.9,'Fair',96.00,1.38
'HUB_XLJ1','DIST_Z7SOO',2964.00,87.000,38063.00,6680.000,201.000,7.9,'Fair',93.30,4.72
'HUB_T5VX','DIST_PU9Z1',4884.00,48.800,51761.00,5512.000,851.000,3.0,'Good',91.40,4.71
'HUB_ZUK5','DIST_P9T47',4699.00,58.800,17791.00,6367.000,181.000,7.6,'Good',94.30,3.31
'HUB_G60D','DIST_5NTRO',3268.00,73.900,55125.00,6467.000,222.000,3.2,'Poor',90.00,1.51
'HUB_Z1Q6','DIST_VMB9W',9068.00,20.200,72163.00,3816.000,916.000,2.6,'Excellent',95.40,1.00
'HUB_ZUNQ','DIST_HPFG8',3073.00,4.600,19940.00,6974.000,418.000,7.2,'Excellent',91.00,0.84
'HUB_RPAH','DIST_P97I6',8822.00,89.100,38315.00,7558.000,454.000,3.1,'Excellent',91.20,4.24
'HUB_PTLE','DIST_MZEOE',1024.00,13.000,47576.00,7934.000,564.000,4.1,'Fair',98.00,1.76
'HUB_FZA9','DIST_JZ9N5',8397.00,40.000,2534.00,9800.000,306.000,7.0,'Fair',99.80,2.58
'HUB_9EJC','DIST_7T58F',883.00,17.500,91514.00,1285.000,321.000,5.9,'Good',96.80,1.44
'HUB_B8SJ','DIST_IZ3LQ',6843.00,60.900,99195.00,1093.000,959.000,7.7,'Excellent',95.00,1.60
'HUB_AF2D','DIST_SEKMZ',9358.00,13.500,2355.00,5195.000,567.000,4.0,'Fair',93.60,1.81
'HUB_GZWF','DIST_0N573',3689.00,92.700,44933.00,1494.000,888.000,3.1,'Fair',98.70,2.81
'HUB_FMCF','DIST_E6DMO',503.00,81.500,56604.00,3564.000,931.000,3.6,'Good',93.70,4.22
'HUB_1ZEW','DIST_Q6VC6',5047.00,38.900,32523.00,9650.000,381.000,7.6,'Poor',95.00,2.98
'HUB_1IQW','DIST_67227',6650.00,40.100,92057.00,3482.000,255.000,6.1,'Fair',99.10,0.82
'HUB_FKH7','DIST_7L0RU',3761.00,14.000,34113.00,2546.000,302.000,7.7,'Excellent',98.70,4.14
'HUB_GLUU','DIST_2ICGR',2978.00,49.300,47620.00,6104.000,634.000,6.5,'Good',95.90,4.20
'HUB_3S17','DIST_JO3PW',226.00,34.300,49427.00,1361.000,468.000,6.2,'Fair',96.80,4.27
'HUB_E8ZB','DIST_ALFLP',5958.00,89.700,89285.00,4045.000,647.000,3.8,'Excellent',93.60,2.71
'HUB_0FVG','DIST_K290I',5781.00,73.200,83832.00,1051.000,748.000,7.7,'Good',93.20,4.46
'HUB_NHLC','DIST_5ZJ38',8412.00,58.400,40813.00,126.000,448.000,5.0,'Poor',93.90,0.37
'HUB_L43G','DIST_M8D8Q',6013.00,28.300,2476.00,9656.000,218.000,5.4,'Fair',98.90,3.79
'HUB_PIS5','DIST_GDQ74',6422.00,73.700,11056.00,1665.000,970.000,2.4,'Poor',96.50,3.03
'HUB_7CTJ','DIST_8YV8Y',427.00,52.900,55205.00,1975.000,444.000,2.4,'Excellent',93.60,1.69
'HUB_EIZ6','DIST_7NQ5S',5721.00,9.100,43359.00,6922.000,883.000,2.6,'Fair',98.10,3.44
'HUB_18US','DIST_O4VWC',4017.00,27.600,35489.00,307.000,946.000,6.2,'Good',91.00,3.46
'HUB_6J1V','DIST_GZA2H',5659.00,22.400,18731.00,5736.000,828.000,7.4,'Excellent',99.80,0.59
'HUB_5XXY','DIST_GQARD',9005.00,23.100,43596.00,2033.000,201.000,4.9,'Good',94.50,0.28
'HUB_3PEB','DIST_PHD95',5184.00,21.600,20663.00,5347.000,871.000,5.4,'Fair',93.30,3.57
'HUB_JH0Y','DIST_43OB8',3675.00,65.900,12189.00,1065.000,272.000,2.6,'Excellent',93.90,2.34
'HUB_QDN2','DIST_QN9UT',7888.00,79.400,30009.00,2329.000,257.000,4.8,'Good',92.80,2.86
'HUB_DI9Q','DIST_ELN21',7870.00,57.800,54377.00,6131.000,782.000,6.1,'Fair',98.50,3.50
'HUB_A519','DIST_X6EBT',4270.00,78.900,18246.00,4712.000,235.000,7.3,'Good',93.20,1.00
'HUB_4D1E','DIST_BGOUF',1770.00,35.700,52036.00,110.000,998.000,3.7,'Good',99.60,0.48
'HUB_11P6','DIST_DVW6J',8684.00,16.700,48957.00,5146.000,102.000,7.6,'Poor',92.20,0.20
'HUB_JK3Z','DIST_K7WZT',4877.00,76.900,69519.00,6978.000,849.000,7.3,'Fair',95.10,2.84
'HUB_CUYP','DIST_FFH3S',1352.00,74.800,66410.00,8744.000,290.000,3.3,'Good',96.50,1.80
'HUB_OSQ9','DIST_QLP24',2445.00,64.700,6619.00,7786.000,765.000,7.2,'Fair',90.60,2.23
'HUB_5GU7','DIST_G53SJ',1075.00,81.800,8131.00,5581.000,974.000,6.4,'Fair',98.00,4.06
'HUB_54M3','DIST_J4H5X',6389.00,0.300,67063.00,2894.000,956.000,2.3,'Good',90.80,3.86
'HUB_IJ6C','DIST_G88IT',2139.00,89.800,64494.00,1327.000,111.000,7.9,'Fair',91.80,4.21
'HUB_TFAQ','DIST_U3B19',3457.00,40.200,43100.00,3307.000,746.000,2.3,'Good',91.00,4.83
'HUB_JM9S','DIST_EPT1Q',7470.00,98.800,72389.00,1402.000,118.000,6.2,'Fair',99.10,4.78
'HUB_Q0J5','DIST_XOTDO',5552.00,59.100,31899.00,3901.000,641.000,5.1,'Good',94.40,3.31
'HUB_LVVD','DIST_YB2N1',7530.00,84.100,28008.00,2194.000,216.000,6.2,'Fair',94.70,3.58
'HUB_SWYP','DIST_D1I0X',9077.00,55.100,27293.00,7611.000,401.000,4.1,'Poor',98.60,1.47
'HUB_UIV4','DIST_CCHZF',8990.00,5.400,22483.00,5977.000,878.000,3.3,'Good',96.20,0.88
'HUB_K094','DIST_XVIP7',8031.00,12.400,51002.00,7526.000,409.000,5.6,'Poor',90.20,2.91
'HUB_3IGJ','DIST_4P91L',6048.00,27.400,94883.00,9936.000,359.000,2.0,'Good',98.20,2.42
'HUB_IVVR','DIST_WRQFA',9130.00,52.200,48150.00,9653.000,339.000,7.6,'Fair',97.60,4.66
'HUB_FY5F','DIST_S6MK6',138.00,49.600,27279.00,6991.000,775.000,7.9,'Excellent',93.00,2.31
'HUB_2Q18','DIST_Z0YK5',2345.00,8.400,82613.00,5904.000,616.000,3.2,'Poor',96.10,2.29
'HUB_HFZG','DIST_XUNUW',6082.00,39.800,19944.00,6938.000,433.000,7.7,'Good',98.80,2.57
'HUB_M79U','DIST_6VDSD',8229.00,4.700,14915.00,7143.000,644.000,2.2,'Good',97.70,3.47
'HUB_XRQD','DIST_GTTH3',1574.00,16.900,30762.00,8923.000,219.000,8.0,'Good',98.60,2.18
'HUB_4Z21','DIST_TM0RW',8963.00,2.000,20180.00,6853.000,546.000,2.2,'Good',94.00,1.56
'HUB_PWN7','DIST_VI1AH',1386.00,94.500,19282.00,2602.000,583.000,7.0,'Good',92.20,0.17
'HUB_YK6W','DIST_28X3R',6812.00,93.600,89202.00,3423.000,342.000,2.6,'Poor',98.70,2.23
'HUB_8M08','DIST_IFCIY',3366.00,65.400,3738.00,2500.000,713.000,3.0,'Fair',91.20,3.15
'HUB_QB4K','DIST_F2IIY',3349.00,96.100,58600.00,3344.000,827.000,5.6,'Fair',97.00,2.51
'HUB_6VUK','DIST_9AW0F',3227.00,23.600,11788.00,5800.000,455.000,7.6,'Good',93.30,4.44
'HUB_0R2G','DIST_0P6FN',7547.00,23.300,70754.00,9758.000,325.000,4.1,'Fair',96.80,2.31
'HUB_HE03','DIST_H8Y99',8095.00,63.000,22828.00,2670.000,688.000,4.2,'Poor',94.50,0.19
'HUB_LOE6','DIST_VEFXS',5696.00,92.900,16169.00,7604.000,549.000,5.6,'Fair',91.00,4.30
'HUB_RCQI','DIST_KOT3X',5805.00,67.100,66506.00,8519.000,889.000,2.2,'Fair',91.70,2.55
'HUB_2EVQ','DIST_NZCR8',476.00,77.100,96858.00,8584.000,216.000,7.8,'Good',96.90,1.01
'HUB_DBB9','DIST_PQLYO',8634.00,78.500,63833.00,8656.000,556.000,6.7,'Good',94.90,1.26
'HUB_YXO6','DIST_K0DE5',4318.00,50.300,30160.00,7503.000,321.000,2.5,'Fair',91.40,1.16
'HUB_752C','DIST_IRU7Q',6298.00,89.200,78985.00,4084.000,528.000,5.3,'Good',98.60,2.26
'HUB_TJLB','DIST_7QB08',2465.00,2.000,96171.00,2083.000,604.000,8.0,'Good',92.60,1.88
'HUB_GZW4','DIST_PRIDM',3052.00,81.400,99651.00,5425.000,421.000,3.8,'Fair',94.30,0.87
'HUB_K4O8','DIST_ZO4Z5',3686.00,94.200,97858.00,910.000,576.000,2.4,'Fair',97.80,0.83
'HUB_X6UC','DIST_O8PEC',4574.00,43.500,87138.00,3082.000,494.000,7.5,'Fair',99.40,2.22
'HUB_38SF','DIST_UJI1Y',2981.00,20.100,9010.00,4863.000,790.000,3.6,'Excellent',92.90,4.38
'HUB_KQ0G','DIST_JPVGX',7063.00,16.000,34094.00,9763.000,359.000,6.4,'Fair',92.70,4.25
'HUB_JW8W','DIST_IS3NS',6009.00,98.100,84266.00,6281.000,722.000,2.1,'Fair',96.90,2.93
'HUB_2RW3','DIST_OYQ2J',3476.00,90.600,61670.00,3750.000,715.000,2.8,'Fair',94.20,3.08
'HUB_V1TZ','DIST_NIAJC',3787.00,52.400,23089.00,5542.000,925.000,3.1,'Poor',99.20,3.65
'HUB_4J5H','DIST_5JGCH',1813.00,97.900,61822.00,7466.000,236.000,7.6,'Fair',94.00,3.06
'HUB_A0MX','DIST_5E9XJ',6325.00,66.600,68309.00,1288.000,706.000,7.3,'Good',99.70,1.87
'HUB_VHLR','DIST_YF3ES',1369.00,22.600,77867.00,6426.000,175.000,7.9,'Good',98.00,3.64
'HUB_D5L0','DIST_FIVS5',7968.00,1.100,74155.00,6261.000,969.000,2.4,'Poor',93.60,2.19
'HUB_D495','DIST_S1XCQ',8185.00,8.100,77775.00,572.000,577.000,4.8,'Excellent',91.60,2.89
'HUB_CGWA','DIST_F4STP',2070.00,51.300,26269.00,2720.000,154.000,4.2,'Good',95.70,0.53
'HUB_7SFV','DIST_AICQ1',2278.00,32.200,66707.00,2083.000,819.000,2.8,'Excellent',98.60,0.56
'HUB_SKW3','DIST_GGERQ',1288.00,34.400,96458.00,1058.000,754.000,6.2,'Poor',91.00,0.92
'HUB_FDUA','DIST_86CZI',3449.00,46.500,99742.00,271.000,598.000,5.2,'Poor',97.60,0.51
'HUB_ADAV','DIST_WK15K',1471.00,57.600,26845.00,6126.000,775.000,7.1,'Poor',94.20,3.17
'HUB_SNS7','DIST_VTC2D',1880.00,95.700,16850.00,2586.000,497.000,6.5,'Excellent',95.40,4.70
'HUB_CYGY','DIST_4F2CR',765.00,58.300,82419.00,9223.000,737.000,6.5,'Poor',92.50,0.41
'HUB_FQHU','DIST_3J5M7',2651.00,58.400,68324.00,7078.000,539.000,6.0,'Fair',99.70,4.04
'HUB_HDCZ','DIST_IGPTI',5954.00,81.100,21869.00,8444.000,431.000,6.1,'Excellent',92.70,2.24
'HUB_SZUV','DIST_55WDQ',3378.00,48.100,2470.00,4742.000,130.000,4.7,'Good',93.60,1.33
'HUB_J7GK','DIST_J0AK2',899.00,54.800,10867.00,2902.000,946.000,3.2,'Excellent',99.80,1.52
'HUB_R6VS','DIST_FK981',3689.00,16.600,12546.00,9779.000,841.000,7.8,'Fair',91.80,4.46
'HUB_OY2I','DIST_FPREO',8981.00,38.000,54884.00,220.000,292.000,3.7,'Fair',93.80,2.78
'HUB_TP4B','DIST_LQO4I',5712.00,70.900,7099.00,3325.000,696.000,7.9,'Excellent',96.70,4.18
'HUB_LE1V','DIST_HZCNH',7330.00,87.900,70875.00,3173.000,977.000,6.8,'Good',95.00,4.11
'HUB_HIA0','DIST_PSRYL',8619.00,90.900,13366.00,5200.000,496.000,3.1,'Fair',98.20,4.68
'HUB_5PBA','DIST_F3UNH',102.00,2.300,5050.00,9645.000,104.000,2.3,'Excellent',90.70,4.15
'HUB_L630','DIST_6KYO8',3106.00,83.800,4093.00,2809.000,639.000,7.2,'Poor',98.50,3.48
'HUB_OZGS','DIST_ZN3JK',5271.00,39.900,55066.00,9081.000,462.000,6.4,'Poor',93.60,4.96
'HUB_4AK1','DIST_AMB20',6052.00,56.700,17384.00,9106.000,212.000,7.4,'Fair',92.50,0.30
'HUB_KPP2','DIST_WSY73',2106.00,88.900,74604.00,2269.000,324.000,3.1,'Good',97.90,4.38
'HUB_GPTL','DIST_F4PN2',5144.00,54.200,80001.00,3180.000,445.000,3.7,'Fair',97.50,4.14
'HUB_UGVO','DIST_C763V',5810.00,60.400,82085.00,3425.000,824.000,2.4,'Poor',95.00,2.58
'HUB_NNO5','DIST_YKSQ9',5754.00,54.400,15776.00,6025.000,635.000,4.7,'Excellent',93.90,0.18
'HUB_UYAY','DIST_0H200',3485.00,35.500,22304.00,965.000,749.000,6.0,'Good',96.10,2.05
'HUB_MFH5','DIST_3F8P7',8110.00,26.200,18232.00,9952.000,497.000,7.2,'Fair',98.30,1.17
'HUB_SBK3','DIST_HIQHQ',3065.00,32.500,61794.00,3864.000,629.000,5.6,'Poor',99.80,3.28
'HUB_39QE','DIST_IST2I',9736.00,82.700,63165.00,2314.000,468.000,2.8,'Fair',95.20,3.47
'HUB_1ISE','DIST_ZJS97',3557.00,82.400,78631.00,6688.000,200.000,6.5,'Good',98.80,4.70
'HUB_BXUO','DIST_FT7FK',2282.00,74.200,19069.00,1402.000,290.000,7.0,'Fair',99.00,2.47
'HUB_L8WX','DIST_BG6Y6',5154.00,32.200,8690.00,1473.000,793.000,7.8,'Excellent',99.00,0.96
'HUB_01SS','DIST_JCMHF',1649.00,27.800,81340.00,5067.000,798.000,7.8,'Fair',97.40,2.72
'HUB_V131','DIST_RQHX7',5368.00,23.200,64561.00,5084.000,104.000,5.6,'Poor',91.50,2.98
'HUB_A95T','DIST_YN525',4238.00,4.500,35842.00,5817.000,577.000,6.4,'Poor',96.80,4.12
'HUB_C49P','DIST_4TW2W',5572.00,29.000,58146.00,9991.000,138.000,5.6,'Fair',98.80,2.13
'HUB_SHBC','DIST_3MGMI',9685.00,66.200,22563.00,1886.000,943.000,4.2,'Fair',99.00,1.21
'HUB_BAT5','DIST_9JV21',4874.00,76.000,86437.00,4030.000,851.000,6.1,'Excellent',99.40,2.00
'HUB_U03Y','DIST_BKA4M',8930.00,22.700,9742.00,4050.000,532.000,5.5,'Excellent',94.30,1.31
'HUB_FZZM','DIST_H51FF',2095.00,17.800,21007.00,3919.000,629.000,3.3,'Good',96.40,1.53
'HUB_BH7G','DIST_WT0D9',2902.00,28.500,6553.00,7126.000,201.000,3.6,'Fair',91.60,1.98
'HUB_RSPN','DIST_BXZ96',4447.00,17.700,91612.00,1013.000,896.000,7.5,'Excellent',99.50,1.05
'HUB_SRKG','DIST_WFJCH',8971.00,77.700,47728.00,9932.000,454.000,7.6,'Excellent',95.10,3.81
'HUB_2V1Y','DIST_HAH1K',5221.00,99.000,30243.00,2183.000,997.000,3.8,'Poor',98.30,0.37
'HUB_7CL7','DIST_XRNNN',4659.00,42.700,14068.00,4234.000,229.000,7.0,'Fair',94.20,0.97
'HUB_PPK9','DIST_YUR4R',4624.00,58.300,63876.00,6163.000,847.000,4.6,'Good',95.30,0.11
'HUB_SHMV','DIST_MMQGJ',8379.00,60.900,15096.00,6219.000,906.000,6.7,'Good',94.70,0.32
'HUB_YKYF','DIST_29GXJ',8133.00,75.400,46202.00,1123.000,836.000,2.6,'Good',94.30,1.02
'HUB_XVHV','DIST_Q4537',1646.00,95.200,83630.00,172.000,910.000,6.4,'Fair',93.80,4.74
'HUB_3WBN','DIST_UR6T3',3540.00,37.700,17804.00,3857.000,979.000,6.9,'Fair',95.30,2.36
'HUB_4MTB','DIST_VYIY8',8735.00,51.300,2105.00,2002.000,747.000,6.6,'Poor',95.30,4.18
'HUB_CJ9S','DIST_HU4IS',4036.00,22.500,12800.00,8097.000,499.000,4.1,'Fair',94.40,3.24
'HUB_M267','DIST_SY6WA',3876.00,9.100,60950.00,6626.000,770.000,7.6,'Excellent',93.40,3.43
'HUB_5ACJ','DIST_T826V',4171.00,49.700,18023.00,4572.000,865.000,5.9,'Fair',97.10,3.08
'HUB_W6SK','DIST_LA2RS',7754.00,93.400,92207.00,7639.000,985.000,5.2,'Fair',94.80,2.10
'HUB_K6K2','DIST_1O2NG',3763.00,91.200,29082.00,1880.000,686.000,4.0,'Fair',92.70,3.67
'HUB_J1JI','DIST_4WI9M',3827.00,87.700,60056.00,114.000,443.000,6.2,'Good',99.50,1.22
'HUB_RBB3','DIST_KZPT6',5171.00,71.500,20954.00,5838.000,141.000,6.7,'Good',96.40,1.84
'HUB_HNAK','DIST_T5FHI',5684.00,44.700,32410.00,5641.000,619.000,7.7,'Excellent',94.40,2.34
'HUB_QGCY','DIST_OLMVY',6597.00,63.800,4386.00,9704.000,116.000,5.7,'Fair',92.80,3.71
'HUB_V82H','DIST_U0TR1',1973.00,36.200,43067.00,6071.000,272.000,3.8,'Good',93.50,1.17
'HUB_J37H','DIST_GFA3M',7411.00,46.600,59080.00,5410.000,218.000,6.5,'Good',96.30,3.67
'HUB_R7GK','DIST_1OQRE',6477.00,16.900,51055.00,3307.000,779.000,3.5,'Fair',90.10,2.75
'HUB_AD26','DIST_4Z0OV',3568.00,11.700,80048.00,8472.000,358.000,7.2,'Fair',99.80,3.16
'HUB_IM0K','DIST_TW6FP',653.00,17.800,63256.00,4291.000,986.000,6.6,'Excellent',91.60,0.75
'HUB_LXK0','DIST_M9RLJ',3097.00,74.100,43626.00,7002.000,563.000,7.6,'Excellent',95.90,1.40
'HUB_SBE1','DIST_W3GMN',3727.00,6.200,30061.00,7070.000,990.000,5.7,'Excellent',98.00,0.21
'HUB_Y4ZW','DIST_XISMC',1134.00,64.400,47816.00,5773.000,479.000,3.9,'Fair',94.10,2.37
'HUB_3G0L','DIST_DGYIB',2193.00,10.800,60269.00,7710.000,394.000,5.4,'Excellent',95.00,3.94
'HUB_EZ03','DIST_R2OCJ',6824.00,7.300,29897.00,908.000,422.000,6.4,'Fair',99.10,2.03
'HUB_RJ73','DIST_HF6MD',5174.00,83.800,93257.00,8452.000,729.000,7.7,'Fair',90.20,1.16
'HUB_UO7N','DIST_BYUI1',8638.00,27.000,80316.00,581.000,166.000,4.1,'Excellent',93.10,4.74
'HUB_H6CF','DIST_YN7SY',8018.00,54.700,1896.00,8229.000,675.000,7.7,'Good',97.90,4.74
'HUB_XDAU','DIST_H13LO',1018.00,65.900,63623.00,8003.000,508.000,7.1,'Fair',94.10,3.63
'HUB_JG45','DIST_LMMGR',1958.00,83.000,25182.00,6106.000,522.000,4.1,'Good',91.30,1.55
'HUB_5HZI','DIST_6B7AT',2654.00,21.900,29832.00,7917.000,721.000,5.8,'Excellent',90.10,3.21
'HUB_PDVW','DIST_G6K9R',7481.00,42.700,33771.00,6275.000,951.000,5.7,'Good',93.20,2.47
'HUB_MYUN','DIST_URDGX',9942.00,25.400,21992.00,883.000,475.000,2.6,'Excellent',92.80,0.48
'HUB_0AKE','DIST_8EYSV',9366.00,25.500,14389.00,3082.000,161.000,2.5,'Fair',94.80,3.66
'HUB_DOV5','DIST_N1BQ5',8321.00,10.500,52277.00,7333.000,147.000,7.8,'Excellent',93.30,0.52
'HUB_WB6V','DIST_O8DPT',8499.00,33.000,55346.00,9488.000,210.000,6.0,'Good',96.20,1.55
'HUB_Q5R5','DIST_XB4KC',3064.00,15.000,64995.00,4579.000,300.000,5.3,'Excellent',96.50,3.32
'HUB_Q6Z0','DIST_HGQ3J',496.00,75.400,44046.00,5334.000,674.000,3.1,'Poor',92.70,0.11
'HUB_VWH5','DIST_A4VMM',4805.00,2.300,42782.00,9865.000,928.000,7.2,'Excellent',98.50,3.17
'HUB_I9TL','DIST_KFIQ9',5127.00,17.500,52034.00,6922.000,508.000,5.6,'Fair',93.80,1.21
'HUB_LKG1','DIST_B5TL1',9837.00,77.700,52233.00,8520.000,536.000,3.6,'Fair',94.00,3.85
'HUB_N8IY','DIST_9ONLT',1012.00,41.600,92765.00,777.000,390.000,6.0,'Good',94.90,4.57
'HUB_EGBO','DIST_W9DMN',2632.00,40.200,45829.00,6609.000,258.000,6.5,'Poor',99.40,0.31
'HUB_492J','DIST_E1PKL',8369.00,94.300,8454.00,885.000,565.000,2.9,'Fair',97.10,0.26
'HUB_35QG','DIST_D5DDO',2865.00,82.700,4748.00,1560.000,649.000,2.5,'Good',96.90,1.22
'HUB_N6A8','DIST_NAG5D',9743.00,61.000,97355.00,6661.000,233.000,7.1,'Poor',95.20,0.29
'HUB_XAMG','DIST_8EESB',4341.00,44.600,28325.00,9549.000,753.000,4.4,'Excellent',95.30,3.80
'HUB_61OV','DIST_EHPRQ',7432.00,88.700,37682.00,8540.000,963.000,4.8,'Excellent',92.90,4.23
'HUB_8149','DIST_7WAWI',5501.00,62.600,29352.00,5855.000,258.000,5.2,'Fair',94.40,3.04
'HUB_HOOM','DIST_WGC0A',2039.00,18.600,62238.00,2314.000,390.000,3.9,'Fair',91.80,2.99
'HUB_9NPD','DIST_1Q6TW',1754.00,37.100,19327.00,8745.000,980.000,5.2,'Good',93.30,4.69
'HUB_GBVC','DIST_OG1ZU',3764.00,38.100,19194.00,6508.000,555.000,2.4,'Good',98.70,0.16
'HUB_RKYC','DIST_4VJQP',7523.00,22.800,92848.00,8510.000,585.000,6.3,'Excellent',94.80,3.06
'HUB_1G01','DIST_MIF8R',744.00,62.100,35596.00,3094.000,296.000,5.8,'Fair',95.10,1.95
'HUB_PGI2','DIST_9HS6D',4782.00,97.500,58340.00,4822.000,142.000,5.4,'Good',93.40,3.09
'HUB_LXUQ','DIST_Z6KHR',4183.00,91.500,71234.00,5282.000,102.000,4.7,'Fair',92.50,4.59
'HUB_3R3I','DIST_LG25E',5374.00,73.200,86719.00,5039.000,895.000,4.2,'Poor',93.30,3.78
'HUB_RYG6','DIST_TSE9U',3049.00,84.400,18205.00,6854.000,673.000,4.5,'Poor',90.00,2.33
'HUB_ZSVW','DIST_BLZTS',5763.00,99.500,15205.00,1662.000,150.000,2.7,'Excellent',99.80,1.32
'HUB_Z7P1','DIST_C0WBV',5154.00,8.600,67506.00,2403.000,838.000,4.0,'Fair',97.40,1.61
'HUB_1QLO','DIST_X04ZB',5137.00,66.900,86317.00,4748.000,707.000,5.5,'Poor',90.00,4.99
'HUB_4KJY','DIST_KO78G',2413.00,35.000,9901.00,5697.000,372.000,4.9,'Excellent',99.00,4.61
'HUB_IJVF','DIST_AVN3H',3856.00,44.200,73859.00,9217.000,440.000,2.4,'Good',98.60,3.94
'HUB_UL1F','DIST_KU9VL',3076.00,79.600,17952.00,2443.000,909.000,4.4,'Poor',98.60,0.56
'HUB_HWDT','DIST_XKOC5',6571.00,21.400,96956.00,1322.000,130.000,6.0,'Fair',94.00,2.07
