'BENE_9RX3','DIST_N6EXC','OPS_GSZZ2','Partial','Complete','Updated',0.59,1.30,'High','Limited'
'BENE_UHMV','DIST_IGDJ7','OPS_LU3RK','Complete','In Progress','Updated',0.51,2.70,'Medium','Limited'
'BENE_7K5X','DIST_D7M0C','OPS_RAAD6','Pending','Pending','Updated',0.60,1.60,'High','Limited'
'BENE_U808','DIST_PC56O','OPS_9KKJQ','Complete','Complete','Updated',0.56,2.90,'Low','Limited'
'BENE_954W','DIST_ZSA1X','OPS_Z4SKP','Pending','Complete','Overdue',0.76,3.00,'Low','Active'
'BENE_DFFA','DIST_BE6T4','OPS_7YLE5','Pending','Pending','Updated',0.56,4.40,'Medium','Active'
'BENE_27XM','DIST_P8FTV','OPS_B4SJZ','Pending','Complete','Overdue',0.76,4.30,'Medium','Limited'
'BENE_HR0A','DIST_RX1XR','OPS_UYY20','Partial','In Progress','Updated',0.90,2.00,'High','Limited'
'BENE_P881','DIST_PXSFQ','OPS_NQBKP','Pending','Pending','Overdue',0.52,4.30,'Low','Active'
'BENE_OF90','DIST_O3R8C','OPS_ZVIL9','Complete','In Progress','Updated',0.99,1.10,'Medium','Limited'
'BENE_O7CJ','DIST_LAFV3','OPS_EKDPN','Pending','Pending','Updated',0.52,2.90,'High','Limited'
'BENE_VD20','DIST_CZIJF','OPS_TF5CZ','Partial','Pending','Updated',0.53,4.60,'Medium','Limited'
'BENE_7W76','DIST_GO134','OPS_B2RCZ','Complete','Complete','Updated',0.83,3.90,'Low','Active'
'BENE_7UV8','DIST_YBMMM','OPS_EDALY','Pending','Pending','Due',0.65,1.30,'Low','Limited'
'BENE_FX0W','DIST_EQ0JY','OPS_FAORR','Pending','Pending','Overdue',0.54,2.40,'Low','Active'
'BENE_F030','DIST_4ZO1M','OPS_DK92K','Complete','Complete','Overdue',0.79,1.10,'Low','Limited'
'BENE_USLZ','DIST_48IYN','OPS_J18MF','Partial','Complete','Overdue',0.72,1.50,'Low','Active'
'BENE_ZM66','DIST_I6F1U','OPS_KGO93','Complete','Pending','Due',0.78,2.60,'Low','Limited'
'BENE_BXRC','DIST_12S2O','OPS_YBY6O','Complete','Complete','Overdue',0.55,2.70,'High','Limited'
'BENE_YQH4','DIST_J2GAN','OPS_5B8SE','Pending','Complete','Overdue',0.59,3.40,'High','Limited'
'BENE_XY5Y','DIST_REGAI','OPS_GDB73','Partial','In Progress','Due',0.51,2.10,'High','Limited'
'BENE_B540','DIST_FUVPV','OPS_CQ5N4','Pending','In Progress','Updated',0.84,3.60,'High','Limited'
'BENE_8F01','DIST_ZSWB9','OPS_C8GOJ','Partial','Complete','Overdue',0.64,2.30,'Low','Active'
'BENE_6LB9','DIST_4MALN','OPS_1WNAV','Pending','In Progress','Due',0.99,4.60,'Medium','Active'
'BENE_I73D','DIST_A1NYL','OPS_HR05D','Pending','Pending','Due',0.58,2.20,'Medium','Limited'
'BENE_ED1D','DIST_QZEAS','OPS_7IKGG','Partial','Complete','Overdue',0.82,1.60,'High','Limited'
'BENE_BZTN','DIST_3IGK3','OPS_SASLS','Complete','Complete','Due',0.92,4.70,'Low','Active'
'BENE_9Q5C','DIST_L9VLK','OPS_J8PUU','Partial','In Progress','Updated',0.50,4.20,'High','Limited'
'BENE_JYQX','DIST_PM7UG','OPS_Y2E8I','Pending','In Progress','Updated',0.96,4.60,'High','Limited'
'BENE_L7G1','DIST_Z7SOO','OPS_5PU1L','Complete','Pending','Due',0.93,4.00,'Medium','Limited'
'BENE_VCEK','DIST_PU9Z1','OPS_55XT7','Partial','Complete','Updated',0.57,3.80,'High','Active'
'BENE_58GD','DIST_P9T47','OPS_201G6','Complete','Pending','Due',0.91,2.80,'High','Active'
'BENE_CK28','DIST_5NTRO','OPS_A21PV','Partial','Pending','Due',0.78,4.50,'Low','Active'
'BENE_MG1I','DIST_VMB9W','OPS_7D90U','Partial','In Progress','Updated',0.69,1.70,'Medium','Limited'
'BENE_G8G1','DIST_HPFG8','OPS_GMTWU','Pending','In Progress','Overdue',0.53,2.90,'Low','Limited'
'BENE_U28F','DIST_P97I6','OPS_SZHAZ','Complete','In Progress','Overdue',0.74,2.10,'Medium','Active'
'BENE_DAMD','DIST_MZEOE','OPS_Y0OJU','Complete','Pending','Due',0.73,3.00,'Low','Active'
'BENE_VP6X','DIST_JZ9N5','OPS_T32GK','Partial','In Progress','Due',0.74,2.20,'High','Limited'
'BENE_CIDU','DIST_7T58F','OPS_TSKBY','Complete','Complete','Due',0.94,2.00,'Low','Limited'
'BENE_W645','DIST_IZ3LQ','OPS_QKNMS','Complete','Pending','Due',0.90,1.80,'Low','Active'
'BENE_6YX9','DIST_SEKMZ','OPS_TLHY6','Partial','Pending','Updated',0.93,1.60,'High','Limited'
'BENE_PD02','DIST_0N573','OPS_Q19OY','Partial','In Progress','Overdue',0.98,2.70,'High','Limited'
'BENE_0332','DIST_E6DMO','OPS_K3KS8','Complete','In Progress','Updated',0.71,2.50,'High','Limited'
'BENE_764I','DIST_Q6VC6','OPS_OYT2U','Partial','In Progress','Updated',0.54,4.90,'Low','Active'
'BENE_VOC0','DIST_67227','OPS_6UITN','Partial','Pending','Due',0.51,2.80,'Medium','Limited'
'BENE_PZ77','DIST_7L0RU','OPS_M8RC8','Pending','In Progress','Overdue',0.68,1.40,'Low','Limited'
'BENE_6KGZ','DIST_2ICGR','OPS_4J5MY','Complete','In Progress','Updated',0.68,4.30,'Medium','Active'
'BENE_5MJM','DIST_JO3PW','OPS_BWUFY','Complete','Complete','Due',0.89,1.50,'Medium','Limited'
'BENE_A8HF','DIST_ALFLP','OPS_NOQPA','Partial','Pending','Due',0.64,4.60,'High','Active'
'BENE_OCLC','DIST_K290I','OPS_4BQ2A','Pending','In Progress','Updated',0.70,4.70,'Low','Limited'
'BENE_3TFH','DIST_5ZJ38','OPS_XVY4H','Complete','Complete','Due',0.66,1.30,'Medium','Active'
'BENE_56EU','DIST_M8D8Q','OPS_WSA1X','Complete','Pending','Overdue',0.85,3.70,'High','Active'
'BENE_GPW8','DIST_GDQ74','OPS_WME9T','Complete','In Progress','Updated',0.71,3.90,'High','Active'
'BENE_N9LA','DIST_8YV8Y','OPS_88SDQ','Complete','Pending','Due',0.97,3.80,'Low','Limited'
'BENE_KBJ6','DIST_7NQ5S','OPS_3BBFT','Complete','Complete','Due',0.75,4.20,'Medium','Limited'
'BENE_OUIW','DIST_O4VWC','OPS_CUJ5P','Complete','In Progress','Updated',0.79,4.10,'Low','Active'
'BENE_UN28','DIST_GZA2H','OPS_4VS4N','Partial','Pending','Overdue',0.94,2.70,'Low','Active'
'BENE_O2JN','DIST_GQARD','OPS_EXZW8','Partial','In Progress','Due',0.68,4.60,'Low','Limited'
'BENE_JFHR','DIST_PHD95','OPS_IEQMO','Partial','Complete','Overdue',0.67,1.50,'Low','Active'
'BENE_D93U','DIST_43OB8','OPS_3PSNA','Complete','Pending','Due',0.82,3.30,'Medium','Active'
'BENE_N9Y5','DIST_QN9UT','OPS_9EYR1','Pending','In Progress','Due',0.65,4.40,'High','Active'
'BENE_9YA7','DIST_ELN21','OPS_OAK9U','Complete','Pending','Due',0.72,2.70,'Low','Active'
'BENE_4C5E','DIST_X6EBT','OPS_QN2KS','Complete','In Progress','Due',0.77,3.40,'Low','Active'
'BENE_A127','DIST_BGOUF','OPS_5OSVB','Partial','Pending','Updated',0.53,4.60,'High','Active'
'BENE_G0LI','DIST_DVW6J','OPS_FAO0X','Partial','Complete','Due',0.61,3.10,'Medium','Limited'
'BENE_LJNS','DIST_K7WZT','OPS_BTARA','Partial','Pending','Due',0.62,3.10,'High','Limited'
'BENE_0WEC','DIST_FFH3S','OPS_2UX90','Partial','In Progress','Due',0.90,4.80,'Low','Limited'
'BENE_KU7D','DIST_QLP24','OPS_63V3M','Complete','In Progress','Overdue',0.99,4.70,'High','Limited'
'BENE_FX0R','DIST_G53SJ','OPS_28PNS','Partial','In Progress','Updated',0.96,1.20,'Medium','Limited'
'BENE_DKFO','DIST_J4H5X','OPS_XBTK0','Complete','In Progress','Updated',0.74,4.60,'Low','Limited'
'BENE_OHNW','DIST_G88IT','OPS_B54K3','Partial','Complete','Updated',0.78,2.60,'Medium','Active'
'BENE_C2C7','DIST_U3B19','OPS_P0HP0','Pending','In Progress','Updated',0.67,4.70,'Low','Limited'
'BENE_RMS7','DIST_EPT1Q','OPS_2Y7T3','Pending','Complete','Overdue',0.88,3.60,'High','Limited'
'BENE_KN9K','DIST_XOTDO','OPS_CRSES','Partial','Complete','Due',0.96,4.10,'High','Active'
'BENE_OV13','DIST_YB2N1','OPS_USAKK','Complete','Pending','Updated',0.82,4.20,'Low','Limited'
'BENE_1X01','DIST_D1I0X','OPS_N9FR6','Partial','Pending','Due',0.67,4.20,'High','Active'
'BENE_KO37','DIST_CCHZF','OPS_EJTAL','Partial','Complete','Updated',0.59,2.50,'High','Active'
'BENE_K47E','DIST_XVIP7','OPS_EBJ09','Partial','Pending','Updated',0.85,3.50,'High','Active'
'BENE_BQPY','DIST_4P91L','OPS_S9A3C','Partial','Complete','Due',0.85,3.20,'Low','Limited'
'BENE_P6TD','DIST_WRQFA','OPS_G4FFR','Complete','Pending','Updated',0.79,4.00,'Medium','Limited'
'BENE_ATIY','DIST_S6MK6','OPS_EWKMK','Complete','Pending','Updated',0.53,4.60,'High','Active'
'BENE_TE43','DIST_Z0YK5','OPS_B5MWF','Pending','In Progress','Updated',0.62,2.00,'Medium','Limited'
'BENE_Q44Y','DIST_XUNUW','OPS_VUGTO','Pending','Pending','Updated',0.56,4.90,'Low','Limited'
'BENE_1JLJ','DIST_6VDSD','OPS_SS7PP','Pending','Pending','Due',0.79,1.10,'High','Limited'
'BENE_CJ19','DIST_GTTH3','OPS_0UYED','Complete','Pending','Due',0.74,4.00,'High','Active'
'BENE_ZE5Q','DIST_TM0RW','OPS_YM9C6','Pending','Pending','Updated',0.54,2.20,'Medium','Limited'
'BENE_JCBT','DIST_VI1AH','OPS_IKAQR','Complete','In Progress','Due',0.87,3.20,'High','Limited'
'BENE_P3BF','DIST_28X3R','OPS_EET3H','Complete','In Progress','Overdue',0.86,2.30,'Low','Limited'
'BENE_BUK3','DIST_IFCIY','OPS_LFO9C','Pending','Pending','Overdue',0.68,3.00,'High','Limited'
'BENE_FX6K','DIST_F2IIY','OPS_I05JV','Pending','Pending','Overdue',0.67,3.00,'High','Limited'
'BENE_UJZL','DIST_9AW0F','OPS_L8VZU','Pending','Pending','Due',0.57,3.40,'Medium','Limited'
'BENE_8831','DIST_0P6FN','OPS_RFP6W','Pending','Pending','Due',0.56,2.90,'Low','Limited'
'BENE_EPNH','DIST_H8Y99','OPS_DYLJ5','Partial','In Progress','Overdue',0.99,3.30,'High','Active'
'BENE_ITV3','DIST_VEFXS','OPS_U9M2Y','Pending','Pending','Due',0.66,4.50,'High','Active'
'BENE_ULMK','DIST_KOT3X','OPS_ETG3K','Partial','Complete','Overdue',0.82,1.50,'Medium','Active'
'BENE_OIZO','DIST_NZCR8','OPS_2KA3J','Pending','Complete','Due',0.51,5.00,'Low','Active'
'BENE_T8FJ','DIST_PQLYO','OPS_MLNPV','Complete','In Progress','Updated',0.66,3.70,'Medium','Active'
'BENE_NGRB','DIST_K0DE5','OPS_UBDLW','Partial','Pending','Due',0.61,3.90,'High','Limited'
'BENE_G1YH','DIST_IRU7Q','OPS_5WC5L','Pending','Pending','Overdue',0.58,4.30,'High','Limited'
'BENE_2OW7','DIST_7QB08','OPS_4ACI1','Partial','Pending','Overdue',0.94,2.10,'Low','Active'
'BENE_0Y32','DIST_PRIDM','OPS_XHGEY','Pending','Pending','Updated',0.63,1.10,'Low','Active'
'BENE_2C4Q','DIST_ZO4Z5','OPS_RBAWS','Partial','In Progress','Overdue',0.65,4.30,'Medium','Limited'
'BENE_Q9WQ','DIST_O8PEC','OPS_AY0BQ','Partial','In Progress','Overdue',0.66,4.20,'Medium','Active'
'BENE_7ORH','DIST_UJI1Y','OPS_E15H8','Complete','In Progress','Due',0.67,3.10,'Low','Active'
'BENE_XS9R','DIST_JPVGX','OPS_IEMVO','Pending','In Progress','Overdue',0.60,2.40,'Low','Limited'
'BENE_UH9Z','DIST_IS3NS','OPS_LU5KG','Partial','Pending','Due',0.55,2.60,'High','Active'
'BENE_7QBG','DIST_OYQ2J','OPS_UK7K8','Complete','In Progress','Due',0.53,2.60,'Low','Active'
'BENE_DRIE','DIST_NIAJC','OPS_DSHRH','Complete','Complete','Overdue',0.66,3.50,'High','Limited'
'BENE_A8S3','DIST_5JGCH','OPS_BIB3X','Pending','In Progress','Overdue',0.75,4.10,'Medium','Limited'
'BENE_UFY8','DIST_5E9XJ','OPS_3VQVR','Partial','Pending','Overdue',0.65,1.50,'High','Limited'
'BENE_H0NJ','DIST_YF3ES','OPS_900M8','Pending','Complete','Due',0.80,2.30,'Low','Limited'
'BENE_KNKW','DIST_FIVS5','OPS_YI6PL','Partial','Complete','Overdue',0.92,2.00,'Low','Limited'
'BENE_JZYM','DIST_S1XCQ','OPS_QZGYC','Partial','Complete','Overdue',0.60,2.10,'Low','Limited'
'BENE_1NJ1','DIST_F4STP','OPS_8KDEB','Pending','Complete','Due',0.86,2.20,'High','Limited'
'BENE_67TT','DIST_AICQ1','OPS_WGFDT','Complete','Pending','Updated',0.95,3.80,'Medium','Active'
'BENE_WJUF','DIST_GGERQ','OPS_MTQTC','Pending','Pending','Overdue',0.93,1.30,'Low','Active'
'BENE_CHYU','DIST_86CZI','OPS_L1K7A','Partial','In Progress','Overdue',0.94,1.60,'Low','Limited'
'BENE_HDZZ','DIST_WK15K','OPS_QETLO','Pending','In Progress','Overdue',0.80,1.60,'Medium','Active'
'BENE_0V0Z','DIST_VTC2D','OPS_0TMGT','Partial','Complete','Overdue',0.81,4.70,'High','Active'
'BENE_LHRR','DIST_4F2CR','OPS_64RM7','Complete','Complete','Overdue',0.97,2.50,'Low','Limited'
'BENE_CZ8W','DIST_3J5M7','OPS_S3YEG','Partial','In Progress','Updated',0.53,2.40,'High','Active'
'BENE_FXSM','DIST_IGPTI','OPS_Y1C4F','Complete','Complete','Due',0.80,1.40,'Medium','Limited'
'BENE_40AG','DIST_55WDQ','OPS_5LRXK','Pending','Complete','Due',0.59,4.90,'Low','Limited'
'BENE_GY8C','DIST_J0AK2','OPS_M01YH','Complete','In Progress','Due',0.64,3.50,'Medium','Limited'
'BENE_K84S','DIST_FK981','OPS_LX7HP','Partial','Pending','Overdue',0.73,3.10,'Medium','Limited'
'BENE_7EXA','DIST_FPREO','OPS_T6S6J','Pending','In Progress','Due',0.52,1.20,'Medium','Limited'
'BENE_EJR8','DIST_LQO4I','OPS_OWQYZ','Partial','Pending','Updated',0.56,1.40,'High','Limited'
'BENE_H830','DIST_HZCNH','OPS_NZO1Q','Partial','In Progress','Due',0.96,1.10,'Medium','Active'
'BENE_TNWU','DIST_PSRYL','OPS_W2LEY','Partial','In Progress','Due',0.99,1.50,'Medium','Limited'
'BENE_763F','DIST_F3UNH','OPS_5HYOT','Complete','In Progress','Overdue',0.91,4.80,'Low','Limited'
'BENE_1TYF','DIST_6KYO8','OPS_VHCDH','Pending','Complete','Updated',0.96,3.20,'High','Limited'
'BENE_EV3J','DIST_ZN3JK','OPS_CQA38','Pending','Complete','Overdue',0.58,4.10,'Medium','Active'
'BENE_Y65Q','DIST_AMB20','OPS_24YAR','Pending','Complete','Due',0.70,1.60,'Low','Active'
'BENE_OCYU','DIST_WSY73','OPS_I8PQ8','Pending','In Progress','Overdue',0.54,1.10,'Medium','Limited'
'BENE_I7VL','DIST_F4PN2','OPS_C4NTU','Pending','In Progress','Updated',0.55,2.80,'High','Limited'
'BENE_GYH3','DIST_C763V','OPS_4ZVAL','Partial','Pending','Due',0.99,3.40,'High','Limited'
'BENE_ED7C','DIST_YKSQ9','OPS_Z4N0S','Complete','Pending','Updated',0.66,4.10,'Low','Limited'
'BENE_MMMA','DIST_0H200','OPS_MFPDD','Partial','Pending','Due',0.70,2.60,'High','Limited'
'BENE_RYX0','DIST_3F8P7','OPS_YYW6E','Partial','In Progress','Due',0.77,1.40,'High','Limited'
'BENE_PRLV','DIST_HIQHQ','OPS_J68VH','Complete','Pending','Overdue',0.62,1.50,'High','Active'
'BENE_O706','DIST_IST2I','OPS_6YHEX','Partial','In Progress','Updated',0.98,3.20,'High','Active'
'BENE_ES2R','DIST_ZJS97','OPS_KAEC9','Partial','Pending','Updated',0.80,3.50,'Medium','Active'
'BENE_LQV5','DIST_FT7FK','OPS_2BIE4','Partial','Complete','Overdue',0.56,4.80,'Medium','Active'
'BENE_EKS5','DIST_BG6Y6','OPS_6JZXY','Partial','Complete','Updated',0.83,4.10,'Low','Limited'
'BENE_N58H','DIST_JCMHF','OPS_49XZF','Pending','Complete','Overdue',0.64,1.10,'High','Active'
'BENE_690A','DIST_RQHX7','OPS_08HOS','Pending','Complete','Updated',0.53,4.70,'High','Active'
'BENE_IP62','DIST_YN525','OPS_SXWNS','Partial','Complete','Due',0.64,4.30,'High','Limited'
'BENE_NAI7','DIST_4TW2W','OPS_KEFBQ','Partial','In Progress','Updated',0.73,2.40,'High','Active'
'BENE_RV7T','DIST_3MGMI','OPS_RQDJK','Pending','Pending','Updated',0.71,2.30,'High','Limited'
'BENE_ZSW1','DIST_9JV21','OPS_KMNXZ','Partial','Pending','Updated',0.55,1.50,'Medium','Limited'
'BENE_7CBH','DIST_BKA4M','OPS_SLMGW','Partial','Complete','Overdue',0.65,3.30,'Low','Limited'
'BENE_E3A9','DIST_H51FF','OPS_5Y9G7','Pending','In Progress','Due',0.69,2.70,'Medium','Active'
'BENE_MCFV','DIST_WT0D9','OPS_8B4I7','Complete','Complete','Overdue',0.59,3.10,'Medium','Limited'
'BENE_0M6U','DIST_BXZ96','OPS_W3LQA','Pending','Pending','Overdue',0.69,2.30,'High','Limited'
'BENE_TOYD','DIST_WFJCH','OPS_R2ZX2','Complete','In Progress','Due',0.99,1.70,'Low','Limited'
'BENE_M5Y5','DIST_HAH1K','OPS_Y2LDZ','Complete','Pending','Due',0.75,2.30,'High','Limited'
'BENE_IQKY','DIST_XRNNN','OPS_GWOHP','Pending','Pending','Overdue',0.73,3.20,'High','Active'
'BENE_W77U','DIST_YUR4R','OPS_32QDZ','Partial','Pending','Overdue',0.88,3.00,'Medium','Limited'
'BENE_ADFC','DIST_MMQGJ','OPS_S4MWG','Partial','Pending','Overdue',0.97,4.00,'High','Active'
'BENE_DRU1','DIST_29GXJ','OPS_CYE1Q','Pending','Pending','Due',0.78,4.70,'Low','Limited'
'BENE_Q8J3','DIST_Q4537','OPS_QK97G','Pending','In Progress','Updated',0.53,4.30,'Medium','Active'
'BENE_NSJW','DIST_UR6T3','OPS_3OB2F','Partial','In Progress','Due',0.63,4.70,'High','Limited'
'BENE_BMOW','DIST_VYIY8','OPS_WFANF','Complete','Complete','Updated',0.88,3.00,'Low','Active'
'BENE_VLI7','DIST_HU4IS','OPS_OQ5JT','Complete','Complete','Overdue',0.72,1.10,'Low','Limited'
'BENE_5TQK','DIST_SY6WA','OPS_PJP72','Complete','In Progress','Overdue',0.67,2.80,'Low','Active'
'BENE_CR0V','DIST_T826V','OPS_UMLFE','Complete','Complete','Overdue',0.98,4.40,'Low','Active'
'BENE_AFEB','DIST_LA2RS','OPS_4GGXI','Partial','In Progress','Due',0.93,1.20,'High','Limited'
'BENE_R69K','DIST_1O2NG','OPS_0QFQH','Complete','Complete','Due',0.75,4.70,'High','Limited'
'BENE_G2OW','DIST_4WI9M','OPS_S7S90','Complete','Pending','Updated',0.59,3.50,'Medium','Limited'
'BENE_3O8Q','DIST_KZPT6','OPS_OT7JX','Partial','Complete','Updated',0.70,2.10,'High','Active'
'BENE_B3C3','DIST_T5FHI','OPS_UFYZY','Complete','Complete','Due',0.95,2.50,'Low','Limited'
'BENE_3GUU','DIST_OLMVY','OPS_FXURY','Pending','Complete','Overdue',0.96,3.00,'Low','Limited'
'BENE_PJM6','DIST_U0TR1','OPS_E42EN','Partial','In Progress','Updated',0.65,4.20,'Low','Limited'
'BENE_ULYT','DIST_GFA3M','OPS_WTR1Z','Pending','In Progress','Overdue',0.66,4.50,'Low','Limited'
'BENE_6T2A','DIST_1OQRE','OPS_2CK8V','Partial','Complete','Due',0.62,3.20,'High','Active'
'BENE_5T5G','DIST_4Z0OV','OPS_HFENL','Complete','In Progress','Updated',0.99,1.70,'Low','Active'
'BENE_D9ZS','DIST_TW6FP','OPS_MP9DE','Partial','In Progress','Updated',0.86,3.30,'High','Active'
'BENE_XJAW','DIST_M9RLJ','OPS_7VFTN','Partial','Complete','Overdue',0.66,2.50,'Medium','Limited'
'BENE_PQI0','DIST_W3GMN','OPS_46Z1G','Partial','Complete','Due',0.60,4.40,'Medium','Limited'
'BENE_NN07','DIST_XISMC','OPS_V9GJF','Complete','Complete','Overdue',0.76,3.30,'Medium','Active'
'BENE_201B','DIST_DGYIB','OPS_I8WEO','Partial','Pending','Due',0.69,2.10,'Medium','Active'
'BENE_86OA','DIST_R2OCJ','OPS_H9Q3T','Complete','In Progress','Due',0.58,3.50,'High','Limited'
'BENE_DX4A','DIST_HF6MD','OPS_4QUSS','Pending','In Progress','Due',0.95,4.40,'Low','Limited'
'BENE_BIBX','DIST_BYUI1','OPS_YYQUN','Partial','In Progress','Updated',0.83,2.00,'Medium','Active'
'BENE_S7TL','DIST_YN7SY','OPS_YT3O0','Pending','In Progress','Due',0.73,4.10,'Low','Active'
'BENE_XIE7','DIST_H13LO','OPS_O8438','Complete','Pending','Overdue',0.80,3.70,'High','Active'
'BENE_53E5','DIST_LMMGR','OPS_VA440','Partial','Complete','Overdue',0.78,1.20,'Medium','Limited'
'BENE_DOCF','DIST_6B7AT','OPS_JD68Q','Complete','Pending','Overdue',0.62,4.70,'Medium','Active'
'BENE_5QCD','DIST_G6K9R','OPS_9ZO7P','Pending','Complete','Overdue',0.93,2.60,'Low','Limited'
'BENE_E9AM','DIST_URDGX','OPS_LOTK7','Complete','Complete','Updated',0.62,1.70,'Medium','Limited'
'BENE_3GPS','DIST_8EYSV','OPS_TT9KA','Complete','In Progress','Due',0.58,2.50,'Low','Active'
'BENE_KE16','DIST_N1BQ5','OPS_ISKB0','Pending','Complete','Overdue',0.59,2.40,'Low','Limited'
'BENE_WV4F','DIST_O8DPT','OPS_Y6FH3','Pending','Pending','Due',0.56,4.10,'Low','Limited'
'BENE_7M0B','DIST_XB4KC','OPS_IYUP7','Complete','Complete','Due',0.89,3.90,'Low','Limited'
'BENE_VA95','DIST_HGQ3J','OPS_87AES','Partial','Pending','Overdue',0.94,2.90,'High','Limited'
'BENE_TWL1','DIST_A4VMM','OPS_BP1B3','Pending','Pending','Overdue',0.63,1.50,'High','Limited'
'BENE_3H5Z','DIST_KFIQ9','OPS_45OO1','Pending','In Progress','Overdue',0.61,3.90,'Low','Limited'
'BENE_GZ6E','DIST_B5TL1','OPS_TY3AN','Complete','Complete','Overdue',0.54,2.70,'High','Limited'
'BENE_6XP2','DIST_9ONLT','OPS_HN6N0','Pending','Complete','Updated',0.97,3.80,'Medium','Limited'
'BENE_1XTG','DIST_W9DMN','OPS_SI0KK','Pending','Complete','Overdue',0.85,2.70,'High','Active'
'BENE_RCKS','DIST_E1PKL','OPS_116EE','Pending','In Progress','Updated',0.98,3.60,'Medium','Active'
'BENE_0EM6','DIST_D5DDO','OPS_NQ1Q2','Partial','Complete','Due',0.84,1.70,'Low','Limited'
'BENE_6GYY','DIST_NAG5D','OPS_88HDN','Complete','In Progress','Updated',0.89,3.70,'Low','Limited'
'BENE_X1DK','DIST_8EESB','OPS_9X84T','Pending','Pending','Due',0.71,3.80,'Medium','Limited'
'BENE_L2GK','DIST_EHPRQ','OPS_ILTV9','Complete','Pending','Updated',0.68,3.10,'Medium','Limited'
'BENE_1N61','DIST_7WAWI','OPS_X964Y','Complete','In Progress','Updated',0.82,4.80,'Low','Limited'
'BENE_MAD2','DIST_WGC0A','OPS_NY9U0','Complete','Complete','Overdue',0.95,3.70,'High','Limited'
'BENE_XFIY','DIST_1Q6TW','OPS_T8NPM','Pending','Pending','Due',0.99,4.00,'Medium','Limited'
'BENE_KJQH','DIST_OG1ZU','OPS_KC7Z9','Partial','Complete','Overdue',0.94,4.60,'High','Limited'
'BENE_UD79','DIST_4VJQP','OPS_UPWXZ','Partial','Complete','Updated',0.52,4.80,'Low','Limited'
'BENE_GP2U','DIST_MIF8R','OPS_TW6HP','Partial','Complete','Updated',0.89,1.20,'Low','Limited'
'BENE_5CB1','DIST_9HS6D','OPS_I0P64','Complete','Complete','Due',0.94,3.70,'Medium','Limited'
'BENE_8IS2','DIST_Z6KHR','OPS_6HDM5','Partial','Complete','Overdue',0.66,3.10,'Medium','Active'
'BENE_J6XA','DIST_LG25E','OPS_PVYU0','Partial','Pending','Updated',0.75,4.30,'High','Active'
'BENE_03K1','DIST_TSE9U','OPS_7AE13','Pending','Pending','Due',0.87,4.70,'Low','Limited'
'BENE_Z58A','DIST_BLZTS','OPS_L3D07','Partial','Complete','Due',0.79,4.20,'Medium','Limited'
'BENE_I48C','DIST_C0WBV','OPS_NI25Y','Pending','Complete','Updated',0.70,3.70,'High','Limited'
'BENE_7TKD','DIST_X04ZB','OPS_HSY6M','Complete','Complete','Overdue',0.82,3.10,'Low','Limited'
'BENE_VJRT','DIST_KO78G','OPS_35K98','Pending','Complete','Due',0.75,4.40,'Medium','Active'
'BENE_M0BS','DIST_AVN3H','OPS_R2P1Z','Pending','Complete','Updated',0.85,1.50,'Low','Limited'
'BENE_6G00','DIST_KU9VL','OPS_51YXU','Complete','In Progress','Due',0.94,3.60,'Low','Limited'
'BENE_HK79','DIST_XKOC5','OPS_3ZZW2','Partial','Pending','Updated',0.75,2.30,'High','Limited'
'BENE_4FB8','DIST_JVKHI','OPS_6169O','Complete','Complete','Overdue',0.75,2.80,'Medium','Limited'
'BENE_2Y2R','DIST_LEAZS','OPS_49F7W','Partial','Complete','Due',0.79,1.10,'High','Active'
'BENE_JHOK','DIST_XC1MY','OPS_EDII9','Partial','Complete','Updated',0.84,4.70,'Low','Limited'
'BENE_57KZ','DIST_SDD4V','OPS_CC378','Complete','Pending','Due',0.69,1.90,'Low','Limited'
'BENE_HXPN','DIST_UK1SF','OPS_VJF6K','Partial','In Progress','Overdue',0.64,2.00,'Medium','Limited'
'BENE_4MV6','DIST_MW1J6','OPS_YSBA1','Complete','In Progress','Due',0.84,3.00,'High','Limited'
'BENE_A98Q','DIST_X5CBE','OPS_O003Q','Complete','Pending','Updated',0.72,3.40,'High','Active'
'BENE_GGYZ','DIST_DAAYU','OPS_5EZIA','Pending','Complete','Due',0.67,2.00,'Low','Active'
'BENE_UP45','DIST_H83CV','OPS_I0H1R','Partial','Pending','Updated',0.69,2.60,'Medium','Active'
'BENE_ZFCR','DIST_E3ARV','OPS_PGCGY','Pending','In Progress','Due',0.57,2.90,'Low','Limited'
'BENE_FLU8','DIST_95B3U','OPS_I4M89','Complete','Complete','Overdue',0.86,4.40,'High','Active'
'BENE_R4UA','DIST_DSBBG','OPS_K8SB0','Complete','In Progress','Overdue',0.58,2.80,'High','Active'
'BENE_XHCB','DIST_J1CQ5','OPS_JU6PG','Pending','Pending','Due',0.75,2.20,'High','Limited'
'BENE_A2IL','DIST_D5VHZ','OPS_XJ9JG','Pending','Complete','Due',0.74,1.80,'Low','Active'
'BENE_BEIZ','DIST_GYF2L','OPS_8R8HG','Complete','Complete','Updated',0.61,1.90,'High','Limited'
'BENE_5CVQ','DIST_ZB41L','OPS_6QVUR','Complete','Complete','Due',0.59,4.20,'High','Active'
'BENE_XQQI','DIST_2JKGB','OPS_WF0TB','Pending','Pending','Due',0.81,1.10,'Medium','Limited'
