'COORD_WGFO','DIST_O8PEC','OPS_AY0BQ',99,'Safe','Partial','Medium','10','Poor',79.8,3,'Weekly','Current','In Progress','Updated','Partial','Full','Partial','Completed','Weak',4.40,'Negative',1.7,'Complete','40','9','37','2025-04-23',''
'COORD_F9QC','DIST_UJI1Y','OPS_E15H8',58,'High Risk','Partial','Medium','45','Effective',82.5,2,'Daily','Due','In Progress','Updated','Partial','Partial','Non-Compliant','Overdue','Strong',4.30,'Negative',4.5,'Partial','0','9','12','2025-07-21','Only single major letter.'
'COORD_QKRI','DIST_JPVGX','OPS_IEMVO',56,'Moderate','Partial','Low','12','Effective',83.1,1,'Weekly','Due','Pending','Due','Adequate','Partial','Partial','Due','Moderate',2.30,'Neutral',4.8,'Incomplete','28','20','17','2025-08-07',''
'COORD_IOHS','DIST_IS3NS','OPS_LU5KG',51,'Moderate','Partial','Low','38','Limited',80.0,5,'Daily','Overdue','Pending','Updated','Adequate','Partial','Compliant','Completed','Moderate',5.00,'Neutral',3.8,'Incomplete','41','20','19','2025-02-20','Enough already group sister get.'
'COORD_FURW','DIST_OYQ2J','OPS_UK7K8',40,'Safe','Partial','High','38','Effective',86.5,2,'Weekly','Due','Documented','Overdue','Partial','Full','Non-Compliant','Due','Strong',4.60,'Neutral',4.6,'Complete','36','30','8','2025-07-17',''
'COORD_5RYH','DIST_NIAJC','OPS_DSHRH',46,'Safe','Partial','Medium','25','Effective',72.0,4,'Monthly','Due','Pending','Due','Insufficient','Partial','Compliant','Completed','Moderate',4.10,'Positive',2.2,'Partial','30','25','23','2025-02-24','Rich now least give.'
'COORD_ZZHV','DIST_5JGCH','OPS_BIB3X',65,'High Risk','Severe','Low','13','Effective',92.4,4,'Weekly','Current','Documented','Updated','Insufficient','Partial','Partial','Overdue','Weak',3.30,'Neutral',2.5,'Complete','43','21','7','2025-07-12',''
'COORD_Z7HQ','DIST_5E9XJ','OPS_3VQVR',26,'Safe','Partial','High','13','Limited',78.1,3,'Monthly','Due','Pending','Due','Adequate','Full','Compliant','Due','Moderate',4.50,'Neutral',4.6,'Partial','37','14','36','2025-07-06',''
'COORD_5FP9','DIST_YF3ES','OPS_900M8',44,'High Risk','Partial','Low','15','Poor',83.4,2,'Daily','Current','Pending','Updated','Insufficient','Partial','Non-Compliant','Overdue','Weak',4.60,'Negative',4.4,'Incomplete','24','11','23','2025-04-21','Exist product worker remain place service raise.'
'COORD_8DFR','DIST_FIVS5','OPS_YI6PL',44,'Moderate','Severe','Medium','19','Poor',92.6,3,'Monthly','Due','In Progress','Due','Adequate','Partial','Compliant','Due','Weak',3.90,'Neutral',2.4,'Partial','18','22','40','2025-03-24',''
'COORD_2FWF','DIST_S1XCQ','OPS_QZGYC',49,'Moderate','Partial','High','28','Effective',84.3,4,'Monthly','Current','Pending','Updated','Partial','Full','Partial','Due','Weak',2.40,'Neutral',3.6,'Complete','22','10','16','2025-03-21','Third write professional meeting clear enjoy goal where.'
'COORD_G4RH','DIST_F4STP','OPS_8KDEB',14,'Moderate','Partial','Medium','5','Limited',93.9,3,'Monthly','Current','Documented','Due','Insufficient','Partial','Compliant','Overdue','Weak',3.50,'Positive',2.2,'Incomplete','11','21','19','2025-08-12',''
'COORD_3SVT','DIST_AICQ1','OPS_WGFDT',77,'Moderate','Partial','Low','10','Poor',71.0,2,'Weekly','Due','In Progress','Due','Partial','Full','Non-Compliant','Due','Strong',2.60,'Negative',1.6,'Partial','35','6','24','2025-04-05',''
'COORD_VHPT','DIST_GGERQ','OPS_MTQTC',64,'High Risk','Partial','Low','42','Poor',96.9,5,'Weekly','Overdue','Pending','Overdue','Partial','Full','Compliant','Due','Strong',2.40,'Negative',2.9,'Incomplete','22','7','25','2025-07-18','International yet detail executive detail make issue.'
'COORD_FVBI','DIST_86CZI','OPS_L1K7A',72,'Safe','Partial','Medium','50','Poor',97.5,2,'Monthly','Due','Pending','Due','Insufficient','Partial','Compliant','Overdue','Strong',1.60,'Negative',4.9,'Partial','26','17','2','2025-08-11','Usually policy prepare study east set staff.'
'COORD_EMQ3','DIST_WK15K','OPS_QETLO',72,'Moderate','Severe','Low','50','Poor',91.6,5,'Monthly','Due','Pending','Updated','Insufficient','Partial','Compliant','Completed','Weak',4.70,'Neutral',1.9,'Complete','17','10','27','2025-07-01',''
'COORD_IOTY','DIST_VTC2D','OPS_0TMGT',7,'Safe','Partial','High','33','Effective',74.1,1,'Daily','Overdue','In Progress','Due','Adequate','Partial','Non-Compliant','Overdue','Weak',3.50,'Negative',1.0,'Incomplete','49','30','14','2025-06-03','Here history major over.'
'COORD_N3YD','DIST_4F2CR','OPS_64RM7',2,'High Risk','Partial','High','35','Effective',88.7,4,'Daily','Due','Pending','Updated','Partial','Partial','Partial','Due','Strong',2.50,'Positive',1.3,'Incomplete','23','15','31','2025-05-02','Certain director indeed rock the.'
'COORD_LS81','DIST_3J5M7','OPS_S3YEG',18,'Moderate','Severe','High','36','Effective',94.7,4,'Daily','Overdue','Documented','Overdue','Partial','Partial','Non-Compliant','Completed','Weak',1.00,'Negative',1.6,'Complete','45','28','38','2025-08-01',''
'COORD_I5W2','DIST_IGPTI','OPS_Y1C4F',29,'High Risk','Severe','Low','24','Poor',73.7,1,'Monthly','Overdue','Documented','Updated','Adequate','Full','Partial','Completed','Weak',2.20,'Neutral',2.7,'Incomplete','32','25','12','2025-05-22','Could join only middle song only.'
'COORD_0IMT','DIST_55WDQ','OPS_5LRXK',7,'Moderate','Severe','Low','32','Limited',87.2,2,'Weekly','Due','Pending','Overdue','Adequate','Partial','Compliant','Overdue','Strong',3.90,'Positive',2.0,'Complete','17','8','23','2025-03-30','Walk my reduce onto until.'
'COORD_1C7S','DIST_J0AK2','OPS_M01YH',11,'High Risk','Partial','Medium','49','Poor',79.7,2,'Monthly','Current','Documented','Due','Adequate','Partial','Non-Compliant','Due','Strong',2.70,'Negative',4.1,'Incomplete','27','20','33','2025-03-26','Around both music conference according.'
'COORD_08GG','DIST_FK981','OPS_LX7HP',86,'Moderate','Partial','High','10','Limited',79.5,3,'Daily','Current','Pending','Updated','Adequate','Full','Non-Compliant','Due','Strong',4.90,'Positive',1.1,'Complete','48','13','10','2025-05-22',''
'COORD_AUYG','DIST_FPREO','OPS_T6S6J',95,'Safe','Severe','High','9','Effective',82.3,2,'Monthly','Due','Documented','Updated','Partial','Partial','Compliant','Completed','Strong',4.80,'Neutral',4.4,'Complete','19','27','37','2025-03-07',''
'COORD_DCCO','DIST_LQO4I','OPS_OWQYZ',56,'Safe','Partial','Medium','9','Limited',95.0,3,'Daily','Overdue','Pending','Updated','Partial','Partial','Compliant','Completed','Strong',2.50,'Positive',4.5,'Complete','12','26','0','2025-03-09','Home decade very success around job benefit.'
'COORD_HWWV','DIST_HZCNH','OPS_NZO1Q',68,'High Risk','Partial','Medium','42','Limited',74.1,1,'Monthly','Overdue','Documented','Overdue','Partial','Partial','Non-Compliant','Overdue','Weak',1.00,'Negative',3.5,'Complete','37','29','19','2025-05-02','End billion language much somebody.'
'COORD_X777','DIST_PSRYL','OPS_W2LEY',88,'Moderate','Partial','Low','24','Effective',89.5,3,'Monthly','Current','In Progress','Updated','Insufficient','Partial','Partial','Completed','Moderate',2.00,'Neutral',3.5,'Incomplete','21','21','0','2025-07-23','End nearly chance commercial.'
'COORD_JXF5','DIST_F3UNH','OPS_5HYOT',79,'High Risk','Partial','High','42','Limited',77.2,4,'Monthly','Overdue','Pending','Updated','Adequate','Partial','Compliant','Overdue','Moderate',1.40,'Positive',2.4,'Partial','25','5','31','2025-03-13',''
'COORD_5WCG','DIST_6KYO8','OPS_VHCDH',34,'High Risk','Partial','High','23','Effective',90.8,3,'Daily','Overdue','Documented','Overdue','Adequate','Partial','Non-Compliant','Completed','Strong',3.40,'Negative',1.0,'Partial','8','13','8','2025-03-31',''
'COORD_EDZZ','DIST_ZN3JK','OPS_CQA38',32,'High Risk','Severe','Medium','20','Effective',96.8,5,'Daily','Overdue','Pending','Overdue','Insufficient','Partial','Non-Compliant','Due','Weak',1.10,'Negative',4.0,'Complete','6','24','24','2025-07-01',''
'COORD_4PFR','DIST_AMB20','OPS_24YAR',24,'High Risk','Severe','Low','38','Limited',91.7,4,'Daily','Overdue','In Progress','Due','Insufficient','Full','Compliant','Overdue','Weak',1.30,'Neutral',1.9,'Complete','22','4','7','2025-07-09','Card read return.'
'COORD_PV1C','DIST_WSY73','OPS_I8PQ8',80,'High Risk','Partial','Medium','38','Effective',75.7,3,'Daily','Due','Pending','Overdue','Insufficient','Partial','Partial','Completed','Strong',1.10,'Positive',4.9,'Partial','11','20','16','2025-03-14','National than common teach financial.'
'COORD_XYBJ','DIST_F4PN2','OPS_C4NTU',16,'Moderate','Partial','High','29','Effective',79.8,2,'Monthly','Current','In Progress','Updated','Adequate','Full','Compliant','Overdue','Weak',3.00,'Neutral',2.8,'Partial','27','9','11','2025-07-18','Southern trial writer use ok notice only.'
'COORD_4L3X','DIST_C763V','OPS_4ZVAL',94,'High Risk','Partial','Medium','5','Effective',99.8,1,'Weekly','Overdue','Documented','Due','Partial','Partial','Partial','Completed','Strong',2.60,'Neutral',1.2,'Incomplete','48','15','6','2025-02-23',''
'COORD_NWO9','DIST_YKSQ9','OPS_Z4N0S',84,'Safe','Severe','Low','22','Effective',98.0,2,'Weekly','Due','In Progress','Updated','Adequate','Full','Non-Compliant','Completed','Moderate',4.30,'Positive',3.4,'Complete','48','20','28','2025-02-21','Tv major responsibility store.'
'COORD_KNCT','DIST_0H200','OPS_MFPDD',11,'High Risk','Severe','Low','41','Poor',94.8,2,'Weekly','Due','Pending','Overdue','Partial','Partial','Partial','Completed','Moderate',3.60,'Negative',4.0,'Incomplete','26','1','23','2025-08-05','Back such together morning because.'
'COORD_XF6O','DIST_3F8P7','OPS_YYW6E',42,'Safe','Partial','Low','49','Effective',74.3,4,'Monthly','Due','Pending','Updated','Adequate','Partial','Non-Compliant','Completed','Strong',1.70,'Positive',3.1,'Incomplete','24','22','10','2025-07-20',''
'COORD_UKO0','DIST_HIQHQ','OPS_J68VH',53,'High Risk','Severe','High','7','Effective',70.8,2,'Daily','Overdue','In Progress','Updated','Insufficient','Partial','Compliant','Due','Moderate',4.20,'Negative',3.3,'Incomplete','41','9','25','2025-05-19','Open much whether.'
'COORD_ON60','DIST_IST2I','OPS_6YHEX',45,'Moderate','Severe','High','21','Effective',99.2,1,'Daily','Overdue','In Progress','Updated','Adequate','Partial','Partial','Overdue','Strong',4.50,'Neutral',1.5,'Complete','32','12','17','2025-04-19','Report admit let home something information PM.'
'COORD_MS0B','DIST_ZJS97','OPS_KAEC9',57,'Safe','Partial','Low','41','Poor',99.9,5,'Daily','Current','Documented','Due','Insufficient','Partial','Partial','Due','Weak',3.10,'Positive',1.3,'Complete','44','20','28','2025-08-03','Always anything meeting indeed.'
'COORD_Y0KC','DIST_FT7FK','OPS_2BIE4',72,'High Risk','Severe','Low','34','Poor',73.8,2,'Monthly','Due','In Progress','Overdue','Partial','Partial','Compliant','Due','Strong',1.90,'Neutral',1.7,'Incomplete','21','18','20','2025-08-06',''
'COORD_3P6A','DIST_BG6Y6','OPS_6JZXY',92,'Moderate','Severe','Low','19','Limited',72.2,5,'Weekly','Overdue','In Progress','Updated','Insufficient','Partial','Non-Compliant','Overdue','Strong',2.20,'Positive',3.8,'Incomplete','17','26','23','2025-05-02','Take parent human better.'
'COORD_C23P','DIST_JCMHF','OPS_49XZF',95,'Moderate','Partial','Low','37','Poor',73.2,4,'Weekly','Current','In Progress','Updated','Partial','Full','Compliant','Overdue','Strong',4.30,'Neutral',2.2,'Partial','23','18','15','2025-03-17','However return face senior meeting thank.'
'COORD_XGZD','DIST_RQHX7','OPS_08HOS',85,'Safe','Partial','High','36','Limited',84.3,5,'Weekly','Overdue','Pending','Overdue','Adequate','Partial','Partial','Overdue','Weak',4.80,'Negative',2.1,'Incomplete','6','8','0','2025-06-18','Last do bill.'
'COORD_2F6U','DIST_YN525','OPS_SXWNS',40,'Moderate','Partial','Low','10','Limited',73.0,3,'Daily','Current','Documented','Overdue','Partial','Partial','Partial','Overdue','Weak',4.10,'Positive',1.8,'Incomplete','20','28','16','2025-07-17','Himself watch American nice into.'
'COORD_TE34','DIST_4TW2W','OPS_KEFBQ',44,'Safe','Severe','Medium','38','Limited',87.4,2,'Weekly','Current','Pending','Due','Insufficient','Partial','Non-Compliant','Due','Strong',1.30,'Neutral',1.8,'Complete','14','27','34','2025-03-09',''
'COORD_28MC','DIST_3MGMI','OPS_RQDJK',79,'Moderate','Severe','Low','18','Poor',94.3,1,'Monthly','Due','Pending','Due','Insufficient','Partial','Non-Compliant','Overdue','Strong',4.50,'Negative',5.0,'Complete','34','13','36','2025-05-07','Collection finish camera market act protect space.'
'COORD_VI1X','DIST_9JV21','OPS_KMNXZ',76,'Safe','Partial','High','31','Effective',90.5,2,'Weekly','Current','Pending','Updated','Partial','Full','Compliant','Overdue','Moderate',2.00,'Negative',5.0,'Incomplete','36','15','18','2025-07-17',''
'COORD_XKHR','DIST_BKA4M','OPS_SLMGW',14,'Safe','Severe','Low','40','Limited',86.2,3,'Weekly','Current','Pending','Due','Adequate','Partial','Compliant','Completed','Moderate',3.10,'Positive',4.8,'Complete','47','14','16','2025-03-12','Within professor discussion care body eat.'
'COORD_2UFP','DIST_H51FF','OPS_5Y9G7',61,'High Risk','Severe','Low','45','Limited',83.4,2,'Monthly','Due','In Progress','Due','Insufficient','Partial','Compliant','Due','Moderate',1.30,'Negative',3.5,'Complete','1','19','17','2025-03-14','Important process example ground those.'
'COORD_J1IQ','DIST_WT0D9','OPS_8B4I7',12,'Moderate','Partial','Medium','33','Effective',87.1,3,'Monthly','Current','Pending','Updated','Insufficient','Full','Partial','Completed','Weak',3.90,'Neutral',3.3,'Complete','22','14','22','2025-04-09','Director detail consumer tax Congress.'
'COORD_8LEN','DIST_BXZ96','OPS_W3LQA',40,'Moderate','Partial','High','9','Limited',75.1,5,'Weekly','Due','Documented','Overdue','Partial','Full','Partial','Overdue','Moderate',3.70,'Positive',1.7,'Partial','7','20','36','2025-07-15',''
'COORD_ABM4','DIST_WFJCH','OPS_R2ZX2',3,'Safe','Partial','Low','39','Effective',79.4,3,'Weekly','Due','Documented','Due','Insufficient','Full','Partial','Overdue','Weak',4.70,'Negative',2.6,'Complete','45','24','31','2025-07-18',''
'COORD_6ZZI','DIST_HAH1K','OPS_Y2LDZ',0,'Safe','Partial','High','41','Limited',80.0,2,'Monthly','Current','Pending','Due','Partial','Partial','Compliant','Overdue','Strong',1.90,'Positive',2.4,'Incomplete','50','28','5','2025-08-02','News skin quite big policy television.'
'COORD_7E6O','DIST_XRNNN','OPS_GWOHP',76,'Safe','Severe','High','27','Poor',70.9,4,'Weekly','Current','Documented','Due','Adequate','Full','Non-Compliant','Completed','Weak',1.10,'Neutral',1.2,'Incomplete','5','26','38','2025-06-16','Research book word challenge.'
'COORD_F9TQ','DIST_YUR4R','OPS_32QDZ',8,'Safe','Partial','Low','19','Poor',73.9,5,'Daily','Overdue','In Progress','Due','Adequate','Partial','Partial','Due','Strong',2.70,'Neutral',3.0,'Partial','49','26','16','2025-04-12','Success population country full.'
'COORD_5CY3','DIST_MMQGJ','OPS_S4MWG',29,'Moderate','Partial','Low','15','Limited',97.3,2,'Monthly','Overdue','Documented','Due','Insufficient','Full','Partial','Due','Strong',4.60,'Positive',2.6,'Complete','26','27','28','2025-07-26',''
'COORD_E56D','DIST_29GXJ','OPS_CYE1Q',82,'Safe','Partial','Medium','26','Limited',74.3,5,'Daily','Current','In Progress','Overdue','Insufficient','Partial','Non-Compliant','Overdue','Strong',1.30,'Neutral',4.7,'Complete','30','30','20','2025-07-29','Argue life long.'
'COORD_DTC4','DIST_Q4537','OPS_QK97G',80,'Safe','Partial','Medium','35','Poor',92.9,1,'Daily','Overdue','In Progress','Overdue','Insufficient','Partial','Compliant','Completed','Weak',4.80,'Positive',2.5,'Partial','6','11','29','2025-06-27','Tough economic no cut.'
'COORD_ZLM2','DIST_UR6T3','OPS_3OB2F',98,'Safe','Partial','Medium','34','Poor',82.5,3,'Weekly','Overdue','Documented','Due','Partial','Partial','Partial','Completed','Strong',3.30,'Positive',2.9,'Complete','21','6','5','2025-07-11','Whether figure dream never growth.'
'COORD_HMLE','DIST_VYIY8','OPS_WFANF',93,'Moderate','Severe','High','8','Effective',90.3,3,'Daily','Current','In Progress','Overdue','Adequate','Full','Non-Compliant','Overdue','Weak',3.70,'Negative',3.8,'Complete','21','24','2','2025-07-05','Part call on.'
'COORD_HW1L','DIST_HU4IS','OPS_OQ5JT',29,'High Risk','Partial','High','50','Limited',87.5,1,'Daily','Current','In Progress','Due','Adequate','Partial','Non-Compliant','Completed','Weak',2.00,'Neutral',1.3,'Complete','11','20','13','2025-04-25','Future network several produce rule this smile.'
'COORD_TAW6','DIST_SY6WA','OPS_PJP72',58,'Moderate','Partial','High','33','Effective',83.0,4,'Weekly','Overdue','In Progress','Updated','Partial','Full','Partial','Completed','Moderate',3.90,'Positive',4.7,'Complete','10','21','5','2025-05-31','Able front forget director.'
'COORD_A2HD','DIST_T826V','OPS_UMLFE',9,'Safe','Partial','Low','25','Poor',72.0,1,'Daily','Due','In Progress','Overdue','Partial','Full','Non-Compliant','Overdue','Moderate',2.40,'Positive',3.6,'Incomplete','5','14','16','2025-05-25',''
'COORD_XCLN','DIST_LA2RS','OPS_4GGXI',63,'Moderate','Partial','High','46','Effective',94.6,4,'Monthly','Current','Pending','Updated','Adequate','Partial','Partial','Due','Moderate',1.40,'Negative',2.2,'Incomplete','35','1','31','2025-07-18',''
'COORD_VFU0','DIST_1O2NG','OPS_0QFQH',39,'Safe','Partial','Medium','18','Effective',77.0,2,'Weekly','Current','In Progress','Updated','Insufficient','Full','Non-Compliant','Due','Strong',2.10,'Positive',4.3,'Incomplete','13','7','7','2025-08-14','Keep meet Republican economy.'
'COORD_SB5M','DIST_4WI9M','OPS_S7S90',19,'Moderate','Partial','Low','12','Limited',73.5,4,'Monthly','Current','Documented','Updated','Insufficient','Partial','Partial','Overdue','Moderate',4.30,'Neutral',1.6,'Incomplete','38','20','12','2025-07-07','Cup fall early factor.'
'COORD_D0JV','DIST_KZPT6','OPS_OT7JX',66,'High Risk','Partial','Low','29','Poor',72.3,3,'Monthly','Due','Pending','Updated','Partial','Partial','Compliant','Completed','Weak',2.10,'Neutral',1.0,'Partial','28','11','13','2025-03-10',''
'COORD_9Q6I','DIST_T5FHI','OPS_UFYZY',41,'High Risk','Partial','High','47','Effective',77.7,4,'Weekly','Overdue','In Progress','Updated','Adequate','Partial','Partial','Due','Weak',3.50,'Neutral',2.7,'Complete','47','2','33','2025-02-23','Hold according focus source agent book close agreement.'
'COORD_BV9Z','DIST_OLMVY','OPS_FXURY',43,'Moderate','Partial','Low','7','Poor',80.0,4,'Monthly','Current','In Progress','Due','Adequate','Full','Non-Compliant','Completed','Moderate',1.10,'Neutral',1.8,'Incomplete','27','18','30','2025-03-16',''
'COORD_OJ3E','DIST_U0TR1','OPS_E42EN',34,'High Risk','Severe','Low','22','Poor',72.6,4,'Weekly','Overdue','Pending','Updated','Insufficient','Partial','Partial','Due','Weak',1.80,'Negative',2.8,'Incomplete','17','6','28','2025-04-09','Do provide dinner office view small real.'
'COORD_6ZXZ','DIST_GFA3M','OPS_WTR1Z',65,'Safe','Partial','High','45','Poor',97.4,2,'Monthly','Due','Pending','Overdue','Partial','Partial','Non-Compliant','Completed','Weak',4.20,'Neutral',1.7,'Partial','39','14','33','2025-08-07','Many TV major such.'
'COORD_YPV2','DIST_1OQRE','OPS_2CK8V',64,'Safe','Partial','Low','32','Limited',89.8,3,'Weekly','Current','Pending','Updated','Adequate','Partial','Partial','Overdue','Moderate',1.80,'Neutral',2.2,'Incomplete','47','15','33','2025-05-25',''
'COORD_3FDT','DIST_4Z0OV','OPS_HFENL',80,'Moderate','Partial','Low','26','Limited',80.3,1,'Monthly','Current','In Progress','Updated','Adequate','Partial','Non-Compliant','Overdue','Weak',2.20,'Neutral',4.9,'Complete','25','2','11','2025-02-23','Suffer opportunity peace visit office section.'
'COORD_IHI1','DIST_TW6FP','OPS_MP9DE',7,'Moderate','Partial','High','14','Effective',70.3,2,'Weekly','Overdue','Pending','Overdue','Partial','Partial','Compliant','Due','Moderate',4.50,'Neutral',3.3,'Complete','22','29','29','2025-04-07','Town best consider commercial.'
'COORD_0ZB6','DIST_M9RLJ','OPS_7VFTN',28,'Safe','Partial','High','22','Limited',98.2,4,'Monthly','Due','Documented','Due','Adequate','Partial','Compliant','Completed','Strong',4.40,'Negative',4.7,'Incomplete','21','23','38','2025-07-17',''
'COORD_QUNL','DIST_W3GMN','OPS_46Z1G',83,'Moderate','Partial','Medium','32','Limited',73.8,2,'Weekly','Due','Documented','Overdue','Partial','Partial','Non-Compliant','Overdue','Moderate',3.80,'Positive',1.3,'Complete','14','18','11','2025-04-24',''
'COORD_ZCG0','DIST_XISMC','OPS_V9GJF',53,'High Risk','Partial','Medium','15','Poor',99.4,1,'Daily','Overdue','In Progress','Due','Partial','Partial','Compliant','Due','Moderate',3.20,'Positive',3.7,'Incomplete','37','30','0','2025-03-20','Deep professional these forget environment.'
'COORD_HB96','DIST_DGYIB','OPS_I8WEO',99,'High Risk','Partial','Medium','49','Limited',93.7,1,'Weekly','Due','Documented','Overdue','Insufficient','Full','Compliant','Due','Weak',2.80,'Negative',1.8,'Incomplete','39','5','11','2025-02-22','Many senior own foreign main property single heavy.'
'COORD_DH8S','DIST_R2OCJ','OPS_H9Q3T',50,'Safe','Severe','Medium','47','Effective',96.9,4,'Daily','Due','In Progress','Overdue','Insufficient','Partial','Compliant','Completed','Moderate',4.10,'Positive',3.7,'Partial','18','26','37','2025-04-05',''
'COORD_Z01I','DIST_HF6MD','OPS_4QUSS',52,'High Risk','Partial','Low','25','Poor',77.1,4,'Daily','Overdue','Pending','Overdue','Adequate','Full','Non-Compliant','Overdue','Strong',1.10,'Negative',4.9,'Incomplete','10','30','3','2025-05-07','Garden today forget single behind mean.'
'COORD_PRGA','DIST_BYUI1','OPS_YYQUN',96,'Moderate','Severe','Medium','16','Poor',74.0,4,'Weekly','Current','In Progress','Overdue','Partial','Partial','Compliant','Overdue','Strong',2.70,'Neutral',4.0,'Partial','10','19','11','2025-06-06',''
'COORD_GFK5','DIST_YN7SY','OPS_YT3O0',46,'Moderate','Severe','Medium','14','Poor',95.8,2,'Monthly','Current','Pending','Updated','Partial','Partial','Non-Compliant','Completed','Moderate',3.80,'Neutral',2.3,'Partial','7','28','40','2025-03-29',''
'COORD_BSKM','DIST_H13LO','OPS_O8438',83,'High Risk','Partial','Low','24','Effective',87.7,2,'Monthly','Due','Pending','Due','Insufficient','Full','Partial','Completed','Weak',4.30,'Neutral',1.7,'Incomplete','13','21','40','2025-06-05','Hold risk scientist wonder major company her.'
'COORD_XC9E','DIST_LMMGR','OPS_VA440',7,'Moderate','Partial','Low','15','Limited',96.8,4,'Daily','Current','Documented','Updated','Insufficient','Partial','Non-Compliant','Completed','Weak',1.30,'Positive',1.2,'Partial','30','6','31','2025-05-22','Production anyone need account above stock will.'
'COORD_4FBJ','DIST_6B7AT','OPS_JD68Q',17,'Safe','Partial','High','33','Poor',99.7,4,'Weekly','Due','Pending','Due','Adequate','Partial','Compliant','Due','Weak',4.20,'Negative',1.4,'Complete','3','24','6','2025-03-07','Similar address such.'
'COORD_N02Z','DIST_G6K9R','OPS_9ZO7P',23,'Moderate','Partial','High','27','Poor',84.7,2,'Weekly','Due','Pending','Due','Partial','Partial','Non-Compliant','Due','Strong',4.30,'Positive',4.9,'Complete','20','10','40','2025-07-03',''
'COORD_D1DM','DIST_URDGX','OPS_LOTK7',67,'Moderate','Severe','Medium','46','Effective',75.9,3,'Weekly','Due','In Progress','Overdue','Partial','Partial','Compliant','Overdue','Strong',4.40,'Positive',4.6,'Complete','29','10','38','2025-07-19','Pull task understand particularly situation billion color.'
'COORD_EE0T','DIST_8EYSV','OPS_TT9KA',17,'High Risk','Severe','Low','33','Poor',99.0,4,'Monthly','Overdue','Documented','Updated','Adequate','Partial','Partial','Completed','Moderate',2.40,'Neutral',2.6,'Incomplete','9','0','15','2025-03-24','Member election leg science six another.'
'COORD_UX0N','DIST_N1BQ5','OPS_ISKB0',28,'Moderate','Partial','High','35','Effective',98.4,2,'Weekly','Due','In Progress','Overdue','Partial','Full','Partial','Due','Moderate',2.80,'Neutral',3.7,'Partial','43','0','6','2025-08-10',''
'COORD_CBXH','DIST_O8DPT','OPS_Y6FH3',51,'Moderate','Severe','Medium','8','Poor',83.7,4,'Daily','Overdue','Pending','Updated','Insufficient','Full','Non-Compliant','Completed','Weak',4.40,'Neutral',1.9,'Complete','1','8','20','2025-04-26','Put memory knowledge lead win spring.'
'COORD_CI8R','DIST_XB4KC','OPS_IYUP7',61,'Moderate','Severe','Medium','40','Poor',70.1,4,'Monthly','Current','Pending','Due','Adequate','Full','Non-Compliant','Overdue','Moderate',2.90,'Neutral',4.2,'Incomplete','40','11','15','2025-03-22',''
'COORD_XDSP','DIST_HGQ3J','OPS_87AES',43,'High Risk','Severe','Medium','31','Limited',83.6,3,'Daily','Overdue','In Progress','Updated','Insufficient','Partial','Partial','Overdue','Weak',3.70,'Neutral',3.8,'Partial','32','1','4','2025-03-15','Election hard success sometimes quickly create.'
'COORD_KMYC','DIST_A4VMM','OPS_BP1B3',83,'Moderate','Partial','High','12','Poor',83.6,3,'Daily','Current','Documented','Updated','Adequate','Full','Compliant','Completed','Weak',3.20,'Positive',3.4,'Partial','24','12','4','2025-07-05','Series property cover might.'
'COORD_0KMN','DIST_KFIQ9','OPS_45OO1',42,'Moderate','Partial','Low','33','Poor',81.5,4,'Daily','Current','In Progress','Updated','Adequate','Partial','Partial','Overdue','Strong',3.90,'Negative',3.6,'Complete','36','9','15','2025-07-31',''
'COORD_3SNA','DIST_B5TL1','OPS_TY3AN',12,'Moderate','Severe','High','20','Poor',95.4,3,'Daily','Overdue','In Progress','Updated','Insufficient','Partial','Non-Compliant','Due','Strong',4.80,'Negative',1.8,'Incomplete','22','30','33','2025-07-13','Add avoid poor student.'
'COORD_2XVM','DIST_9ONLT','OPS_HN6N0',5,'High Risk','Partial','Low','16','Effective',70.7,5,'Daily','Due','Documented','Due','Insufficient','Partial','Compliant','Overdue','Weak',3.80,'Negative',1.6,'Complete','4','26','2','2025-07-07',''
'COORD_AXHJ','DIST_W9DMN','OPS_SI0KK',42,'Safe','Severe','Low','34','Poor',95.0,3,'Monthly','Due','Documented','Updated','Partial','Partial','Partial','Due','Weak',3.50,'Positive',2.7,'Complete','30','25','3','2025-02-28','Paper leg goal protect race everybody inside them.'
'COORD_ZE6F','DIST_E1PKL','OPS_116EE',31,'Safe','Partial','High','43','Effective',90.0,2,'Daily','Current','Pending','Updated','Adequate','Full','Partial','Overdue','Moderate',4.00,'Neutral',2.8,'Partial','43','15','37','2025-06-18',''
'COORD_ETMA','DIST_D5DDO','OPS_NQ1Q2',78,'Safe','Severe','High','34','Limited',92.0,3,'Daily','Due','In Progress','Overdue','Adequate','Partial','Compliant','Overdue','Weak',5.00,'Neutral',1.2,'Incomplete','26','1','17','2025-08-12',''
'COORD_R28V','DIST_NAG5D','OPS_88HDN',68,'Moderate','Partial','Medium','47','Limited',90.3,3,'Weekly','Due','In Progress','Updated','Insufficient','Partial','Partial','Due','Moderate',5.00,'Neutral',4.9,'Partial','2','11','38','2025-08-02','Television which speech clear budget off benefit.'
'COORD_EJOI','DIST_8EESB','OPS_9X84T',92,'High Risk','Severe','Medium','12','Poor',99.8,1,'Daily','Current','Documented','Updated','Partial','Partial','Partial','Due','Weak',1.40,'Positive',4.7,'Incomplete','15','16','32','2025-07-28',''
