749,749,749,'CB839858  ','Consent','Valid','2024-05-27','2025-09-16','Multiple','Business Operations','Compliant','Non-compliant','Non-compliant','Non-compliant','Obtained','In Progress','Limited'
750,750,750,'CB137895  ','Consent','Expired','2024-10-09','2026-05-13','General','Marketing','Non-compliant','Partial','Non-compliant','Non-compliant','Not Required','Completed','Limited'
751,751,751,'CB706013  ','Contract','Expired','2024-11-20','2027-02-03','Specific','Research','Compliant','Partial','Compliant','Non-compliant','Obtained','Completed','Partial'
752,752,752,'CB312131  ','Consent','Expired','2025-01-11','2026-12-12','Specific','Business Operations','Partial','Partial','Compliant','Partial','Obtained','In Progress','Fully Supported'
753,753,753,'CB773285  ','Legitimate Interest','Not Required','2024-11-07','2025-11-16','General','Marketing','Compliant','Partial','Non-compliant','Compliant','Obtained','Required','Fully Supported'
754,754,754,'CB207131  ','Legitimate Interest','Pending','2024-10-18','2025-11-09','Multiple','Business Operations','Non-compliant','Partial','Non-compliant','Compliant','Pending','Completed','Partial'
755,755,755,'CB394864  ','Consent','Expired','2024-10-02','2025-12-21','Specific','Research','Partial','Compliant','Compliant','Non-compliant','Pending','In Progress','Partial'
756,756,756,'CB132082  ','Consent','Not Required','2024-06-24','2025-09-25','Specific','Research','Non-compliant','Non-compliant','Partial','Non-compliant','Obtained','Required','Limited'
757,757,757,'CB530231  ','Legal Obligation','Pending','2024-10-26','2025-07-15','Specific','Research','Partial','Non-compliant','Non-compliant','Partial','Pending','In Progress','Partial'
758,758,758,'CB814592  ','Legal Obligation','Expired','2024-08-01','2026-09-05','General','Marketing','Compliant','Non-compliant','Non-compliant','Non-compliant','Obtained','In Progress','Partial'
759,759,759,'CB542960  ','Consent','Pending','2024-03-12','2026-10-09','Specific','Marketing','Compliant','Partial','Partial','Compliant','Obtained','In Progress','Limited'
760,760,760,'CB218529  ','Contract','Not Required','2024-12-20','2025-08-29','Multiple','Compliance','Non-compliant','Non-compliant','Compliant','Partial','Obtained','Completed','Limited'
761,761,761,'CB358720  ','Contract','Expired','2024-10-09','2025-11-03','General','Marketing','Compliant','Non-compliant','Compliant','Non-compliant','Not Required','Completed','Fully Supported'
762,762,762,'CB125949  ','Consent','Expired','2024-12-17','2026-03-22','Multiple','Research','Compliant','Partial','Non-compliant','Compliant','Not Required','In Progress','Fully Supported'
763,763,763,'CB280755  ','Legal Obligation','Pending','2025-01-31','2025-12-22','Multiple','Business Operations','Partial','Compliant','Non-compliant','Non-compliant','Obtained','Required','Limited'
764,764,764,'CB960581  ','Legitimate Interest','Valid','2024-02-21','2026-03-25','Specific','Compliance','Partial','Compliant','Non-compliant','Partial','Obtained','Required','Fully Supported'
765,765,765,'CB726175  ','Legal Obligation','Pending','2024-05-29','2025-11-06','General','Business Operations','Partial','Partial','Partial','Partial','Not Required','Required','Limited'
766,766,766,'CB259024  ','Legitimate Interest','Pending','2024-08-06','2025-05-17','Specific','Business Operations','Partial','Compliant','Partial','Partial','Pending','Completed','Fully Supported'
767,767,767,'CB316969  ','Legal Obligation','Valid','2024-11-04','2026-01-23','Multiple','Business Operations','Compliant','Compliant','Partial','Non-compliant','Not Required','Completed','Limited'
768,768,768,'CB684774  ','Contract','Expired','2024-05-15','2025-04-15','Specific','Research','Partial','Non-compliant','Non-compliant','Partial','Not Required','In Progress','Limited'
769,769,769,'CB274477  ','Legal Obligation','Expired','2024-06-03','2026-11-23','Multiple','Research','Partial','Partial','Partial','Compliant','Obtained','Completed','Fully Supported'
770,770,770,'CB438714  ','Consent','Pending','2024-08-17','2026-11-26','Specific','Research','Non-compliant','Partial','Compliant','Partial','Obtained','In Progress','Limited'
771,771,771,'CB452069  ','Legitimate Interest','Expired','2024-10-15','2025-03-19','Multiple','Business Operations','Compliant','Partial','Partial','Compliant','Pending','In Progress','Fully Supported'
772,772,772,'CB587260  ','Legal Obligation','Not Required','2024-10-05','2025-05-18','Multiple','Research','Compliant','Compliant','Non-compliant','Non-compliant','Pending','In Progress','Partial'
773,773,773,'CB530663  ','Legitimate Interest','Valid','2024-05-28','2026-02-17','Specific','Marketing','Compliant','Compliant','Non-compliant','Partial','Not Required','Completed','Limited'
774,774,774,'CB147392  ','Consent','Not Required','2024-03-18','2025-12-10','Multiple','Research','Partial','Non-compliant','Partial','Partial','Obtained','In Progress','Partial'
775,775,775,'CB651524  ','Consent','Not Required','2024-03-04','2026-03-18','Specific','Business Operations','Compliant','Compliant','Compliant','Non-compliant','Pending','In Progress','Fully Supported'
776,776,776,'CB734095  ','Legal Obligation','Expired','2024-07-20','2026-02-28','Multiple','Marketing','Non-compliant','Partial','Non-compliant','Partial','Pending','Completed','Fully Supported'
777,777,777,'CB533121  ','Legal Obligation','Pending','2025-01-10','2025-03-15','General','Business Operations','Partial','Compliant','Non-compliant','Non-compliant','Pending','Required','Limited'
778,778,778,'CB584303  ','Legal Obligation','Not Required','2024-04-28','2025-02-22','Specific','Business Operations','Non-compliant','Compliant','Partial','Non-compliant','Obtained','Completed','Limited'
779,779,779,'CB949389  ','Legitimate Interest','Not Required','2024-09-21','2026-03-07','Multiple','Business Operations','Non-compliant','Partial','Non-compliant','Non-compliant','Not Required','Required','Partial'
780,780,780,'CB945331  ','Consent','Pending','2024-03-29','2026-12-04','General','Research','Compliant','Non-compliant','Non-compliant','Non-compliant','Not Required','Required','Limited'
781,781,781,'CB571823  ','Legitimate Interest','Not Required','2024-11-17','2025-08-08','Specific','Business Operations','Non-compliant','Compliant','Non-compliant','Partial','Pending','Completed','Limited'
782,782,782,'CB112784  ','Consent','Expired','2024-12-22','2025-08-29','General','Compliance','Non-compliant','Partial','Compliant','Non-compliant','Not Required','Completed','Fully Supported'
783,783,783,'CB729422  ','Legal Obligation','Expired','2024-08-26','2025-09-27','Multiple','Compliance','Non-compliant','Non-compliant','Non-compliant','Non-compliant','Pending','Required','Limited'
784,784,784,'CB780422  ','Consent','Pending','2024-03-28','2026-10-31','Specific','Marketing','Compliant','Compliant','Compliant','Partial','Obtained','Required','Partial'
785,785,785,'CB473230  ','Legal Obligation','Pending','2024-05-31','2025-12-21','Specific','Research','Non-compliant','Compliant','Non-compliant','Compliant','Not Required','In Progress','Fully Supported'
786,786,786,'CB366659  ','Legitimate Interest','Expired','2024-12-19','2025-07-31','Specific','Marketing','Compliant','Non-compliant','Partial','Compliant','Obtained','Required','Partial'
787,787,787,'CB797911  ','Legal Obligation','Expired','2024-04-14','2025-08-09','Specific','Marketing','Non-compliant','Non-compliant','Compliant','Partial','Not Required','In Progress','Fully Supported'
788,788,788,'CB842774  ','Legitimate Interest','Not Required','2024-08-22','2025-10-31','Multiple','Marketing','Compliant','Partial','Partial','Partial','Not Required','In Progress','Limited'
789,789,789,'CB297935  ','Legal Obligation','Not Required','2024-05-04','2025-08-16','Multiple','Business Operations','Partial','Non-compliant','Partial','Partial','Obtained','Required','Limited'
790,790,790,'CB155824  ','Consent','Expired','2024-10-28','2025-07-28','Multiple','Compliance','Partial','Compliant','Compliant','Non-compliant','Obtained','Required','Limited'
791,791,791,'CB822597  ','Contract','Not Required','2024-03-10','2026-05-12','Specific','Marketing','Non-compliant','Partial','Non-compliant','Compliant','Pending','In Progress','Limited'
792,792,792,'CB229588  ','Legitimate Interest','Pending','2024-11-22','2025-08-23','General','Business Operations','Partial','Partial','Compliant','Compliant','Pending','Completed','Limited'
793,793,793,'CB210212  ','Consent','Valid','2024-12-15','2027-02-06','General','Compliance','Compliant','Compliant','Compliant','Compliant','Not Required','Completed','Limited'
794,794,794,'CB594146  ','Contract','Pending','2024-04-19','2025-03-23','Multiple','Business Operations','Compliant','Non-compliant','Non-compliant','Compliant','Obtained','Required','Fully Supported'
795,795,795,'CB453433  ','Consent','Expired','2024-05-02','2025-05-09','General','Marketing','Compliant','Compliant','Compliant','Partial','Not Required','Required','Partial'
796,796,796,'CB959794  ','Legal Obligation','Pending','2024-10-04','2026-10-29','Multiple','Compliance','Partial','Partial','Partial','Partial','Pending','Completed','Fully Supported'
797,797,797,'CB676530  ','Contract','Valid','2024-04-12','2025-12-28','Multiple','Research','Compliant','Partial','Non-compliant','Partial','Not Required','Completed','Limited'
798,798,798,'CB888588  ','Consent','Valid','2025-02-06','2026-11-12','General','Business Operations','Partial','Partial','Non-compliant','Non-compliant','Obtained','In Progress','Fully Supported'
799,799,799,'CB772076  ','Legitimate Interest','Pending','2024-06-20','2025-10-25','Specific','Compliance','Compliant','Compliant','Compliant','Compliant','Pending','In Progress','Limited'
800,800,800,'CB915123  ','Consent','Not Required','2024-04-28','2026-07-15','General','Business Operations','Partial','Partial','Compliant','Compliant','Obtained','In Progress','Limited'
801,801,801,'CB113444  ','Contract','Not Required','2024-06-10','2025-09-05','General','Research','Compliant','Partial','Compliant','Non-compliant','Not Required','In Progress','Fully Supported'
802,802,802,'CB477815  ','Legal Obligation','Valid','2024-07-14','2026-01-01','Multiple','Marketing','Non-compliant','Compliant','Partial','Non-compliant','Not Required','In Progress','Partial'
803,803,803,'CB210811  ','Legitimate Interest','Valid','2024-03-22','2026-02-11','Multiple','Marketing','Compliant','Compliant','Compliant','Partial','Pending','Required','Fully Supported'
804,804,804,'CB667066  ','Legitimate Interest','Not Required','2024-10-11','2026-05-20','Specific','Business Operations','Compliant','Partial','Compliant','Partial','Obtained','In Progress','Fully Supported'
805,805,805,'CB471996  ','Legal Obligation','Expired','2024-10-17','2026-05-06','Multiple','Compliance','Partial','Partial','Non-compliant','Non-compliant','Pending','In Progress','Limited'
806,806,806,'CB753889  ','Consent','Expired','2024-07-07','2026-02-06','General','Marketing','Compliant','Compliant','Compliant','Non-compliant','Pending','In Progress','Partial'
807,807,807,'CB472559  ','Legal Obligation','Expired','2024-07-21','2026-12-02','General','Research','Partial','Non-compliant','Compliant','Partial','Obtained','Required','Limited'
808,808,808,'CB243358  ','Consent','Expired','2024-11-04','2027-02-19','Multiple','Compliance','Partial','Non-compliant','Partial','Non-compliant','Pending','In Progress','Fully Supported'
809,809,809,'CB819190  ','Legitimate Interest','Pending','2024-05-12','2027-01-23','General','Compliance','Compliant','Compliant','Non-compliant','Compliant','Not Required','Completed','Limited'
810,810,810,'CB660223  ','Contract','Valid','2024-10-04','2025-07-09','Multiple','Compliance','Partial','Compliant','Non-compliant','Compliant','Pending','Required','Partial'
811,811,811,'CB936683  ','Contract','Valid','2024-12-10','2025-10-06','Multiple','Business Operations','Non-compliant','Partial','Non-compliant','Compliant','Not Required','Required','Limited'
812,812,812,'CB402684  ','Contract','Pending','2024-07-13','2026-04-18','Multiple','Research','Non-compliant','Partial','Partial','Compliant','Not Required','In Progress','Fully Supported'
813,813,813,'CB493058  ','Legitimate Interest','Expired','2024-05-15','2025-12-28','Multiple','Marketing','Compliant','Compliant','Non-compliant','Compliant','Not Required','Required','Partial'
814,814,814,'CB606442  ','Legal Obligation','Pending','2024-05-22','2025-06-20','General','Research','Partial','Partial','Non-compliant','Partial','Obtained','Completed','Fully Supported'
815,815,815,'CB326958  ','Legal Obligation','Valid','2024-09-25','2026-11-01','General','Business Operations','Compliant','Compliant','Non-compliant','Non-compliant','Not Required','Required','Limited'
816,816,816,'CB808622  ','Legal Obligation','Valid','2024-07-18','2026-09-07','Multiple','Business Operations','Non-compliant','Partial','Non-compliant','Compliant','Obtained','Completed','Fully Supported'
817,817,817,'CB991282  ','Legitimate Interest','Not Required','2024-04-03','2025-12-28','Specific','Compliance','Partial','Partial','Non-compliant','Non-compliant','Not Required','Required','Fully Supported'
818,818,818,'CB468138  ','Contract','Not Required','2024-12-27','2025-03-31','General','Marketing','Partial','Compliant','Partial','Non-compliant','Obtained','Completed','Partial'
819,819,819,'CB833488  ','Legitimate Interest','Expired','2024-03-05','2025-02-22','Multiple','Business Operations','Compliant','Non-compliant','Compliant','Non-compliant','Pending','In Progress','Limited'
820,820,820,'CB953450  ','Legal Obligation','Pending','2024-03-09','2026-07-01','Multiple','Business Operations','Non-compliant','Non-compliant','Partial','Compliant','Obtained','In Progress','Fully Supported'
821,821,821,'CB903267  ','Consent','Not Required','2025-01-15','2025-12-05','General','Compliance','Compliant','Compliant','Non-compliant','Partial','Obtained','Completed','Partial'
822,822,822,'CB111373  ','Legitimate Interest','Expired','2024-04-07','2026-05-29','General','Compliance','Partial','Non-compliant','Compliant','Compliant','Pending','In Progress','Limited'
823,823,823,'CB759708  ','Legal Obligation','Not Required','2025-02-03','2025-10-11','Multiple','Compliance','Partial','Non-compliant','Partial','Partial','Obtained','In Progress','Fully Supported'
824,824,824,'CB682582  ','Legitimate Interest','Not Required','2024-06-06','2025-10-16','General','Marketing','Compliant','Partial','Compliant','Compliant','Not Required','Required','Fully Supported'
825,825,825,'CB688974  ','Consent','Expired','2024-07-10','2025-09-08','Multiple','Business Operations','Partial','Compliant','Partial','Compliant','Obtained','In Progress','Partial'
826,826,826,'CB436653  ','Consent','Not Required','2024-06-20','2026-11-30','Multiple','Business Operations','Non-compliant','Non-compliant','Partial','Compliant','Pending','Required','Partial'
827,827,827,'CB279581  ','Consent','Valid','2024-02-21','2025-09-10','Specific','Compliance','Compliant','Compliant','Partial','Partial','Pending','Completed','Limited'
828,828,828,'CB299671  ','Legal Obligation','Valid','2025-01-31','2026-02-15','Specific','Compliance','Non-compliant','Non-compliant','Non-compliant','Non-compliant','Not Required','In Progress','Limited'
829,829,829,'CB448195  ','Legal Obligation','Valid','2024-06-17','2026-09-10','General','Marketing','Non-compliant','Compliant','Non-compliant','Partial','Obtained','Required','Fully Supported'
830,830,830,'CB678723  ','Legal Obligation','Valid','2024-12-05','2026-04-02','Specific','Business Operations','Partial','Compliant','Partial','Compliant','Pending','Completed','Partial'
831,831,831,'CB197583  ','Legal Obligation','Valid','2024-05-08','2025-09-06','Specific','Marketing','Partial','Compliant','Partial','Non-compliant','Pending','Required','Fully Supported'
832,832,832,'CB858667  ','Legitimate Interest','Not Required','2024-03-15','2026-08-27','General','Compliance','Non-compliant','Non-compliant','Compliant','Partial','Pending','In Progress','Fully Supported'
833,833,833,'CB627652  ','Consent','Pending','2024-10-06','2026-07-01','General','Marketing','Non-compliant','Compliant','Compliant','Compliant','Not Required','Required','Partial'
834,834,834,'CB191648  ','Consent','Expired','2024-05-28','2026-03-27','Specific','Research','Compliant','Non-compliant','Compliant','Partial','Obtained','Required','Limited'
835,835,835,'CB826629  ','Consent','Expired','2024-09-14','2026-09-12','Specific','Marketing','Non-compliant','Partial','Compliant','Non-compliant','Pending','In Progress','Partial'
836,836,836,'CB414694  ','Consent','Not Required','2024-08-12','2025-10-21','Specific','Marketing','Compliant','Compliant','Non-compliant','Partial','Not Required','Completed','Fully Supported'
837,837,837,'CB496109  ','Legal Obligation','Expired','2024-05-21','2026-08-23','General','Research','Partial','Compliant','Compliant','Compliant','Obtained','Completed','Fully Supported'
838,838,838,'CB829002  ','Consent','Not Required','2024-02-28','2026-12-12','General','Compliance','Compliant','Compliant','Partial','Partial','Pending','Required','Limited'
839,839,839,'CB661555  ','Consent','Expired','2024-06-17','2025-04-06','Multiple','Marketing','Compliant','Partial','Partial','Partial','Obtained','Completed','Partial'
840,840,840,'CB925482  ','Legitimate Interest','Not Required','2024-07-10','2026-04-29','Specific','Research','Compliant','Compliant','Partial','Non-compliant','Not Required','Completed','Fully Supported'
841,841,841,'CB716537  ','Contract','Valid','2024-06-24','2025-12-27','General','Compliance','Partial','Non-compliant','Compliant','Non-compliant','Not Required','Completed','Partial'
842,842,842,'CB239914  ','Consent','Pending','2024-04-13','2026-10-19','Multiple','Marketing','Partial','Partial','Compliant','Non-compliant','Not Required','Required','Limited'
843,843,843,'CB537920  ','Legal Obligation','Valid','2024-12-29','2025-05-11','Specific','Business Operations','Compliant','Compliant','Non-compliant','Non-compliant','Obtained','Required','Fully Supported'
844,844,844,'CB971735  ','Contract','Pending','2024-11-13','2025-09-18','Multiple','Marketing','Partial','Non-compliant','Partial','Compliant','Obtained','Completed','Partial'
845,845,845,'CB325217  ','Consent','Not Required','2024-07-18','2026-09-08','General','Marketing','Non-compliant','Compliant','Partial','Compliant','Not Required','Required','Partial'
846,846,846,'CB134463  ','Legal Obligation','Expired','2024-06-20','2025-06-16','Multiple','Business Operations','Compliant','Non-compliant','Compliant','Non-compliant','Not Required','In Progress','Partial'
847,847,847,'CB706959  ','Legitimate Interest','Expired','2024-06-21','2025-08-19','General','Business Operations','Compliant','Compliant','Non-compliant','Partial','Pending','Required','Fully Supported'
848,848,848,'CB470679  ','Legitimate Interest','Expired','2024-03-31','2025-09-04','General','Compliance','Non-compliant','Non-compliant','Compliant','Non-compliant','Obtained','In Progress','Limited'
849,849,849,'CB367464  ','Consent','Expired','2024-12-29','2026-08-08','Multiple','Compliance','Non-compliant','Compliant','Partial','Non-compliant','Obtained','In Progress','Limited'
850,850,850,'CB212670  ','Contract','Valid','2024-04-17','2026-02-03','Multiple','Research','Compliant','Non-compliant','Non-compliant','Compliant','Not Required','In Progress','Limited'
851,851,851,'CB591092  ','Legal Obligation','Valid','2024-04-26','2026-10-06','General','Business Operations','Non-compliant','Partial','Compliant','Non-compliant','Not Required','Completed','Fully Supported'
852,852,852,'CB532712  ','Legal Obligation','Valid','2024-06-12','2026-02-08','General','Research','Partial','Compliant','Partial','Non-compliant','Obtained','Completed','Partial'
853,853,853,'CB845530  ','Legitimate Interest','Pending','2024-08-26','2025-02-22','General','Compliance','Partial','Non-compliant','Non-compliant','Non-compliant','Not Required','Required','Limited'
854,854,854,'CB563440  ','Contract','Expired','2024-02-26','2025-04-17','General','Compliance','Compliant','Partial','Compliant','Non-compliant','Not Required','Required','Limited'
855,855,855,'CB656059  ','Legal Obligation','Expired','2024-04-18','2026-05-11','General','Business Operations','Partial','Non-compliant','Compliant','Partial','Pending','In Progress','Fully Supported'
856,856,856,'CB435125  ','Consent','Valid','2024-10-04','2025-10-16','Specific','Compliance','Compliant','Compliant','Partial','Non-compliant','Pending','Completed','Partial'
857,857,857,'CB793555  ','Legal Obligation','Pending','2024-03-01','2027-02-17','Specific','Business Operations','Partial','Compliant','Compliant','Non-compliant','Pending','Required','Fully Supported'
858,858,858,'CB552066  ','Legal Obligation','Pending','2024-11-30','2025-10-29','Multiple','Research','Partial','Partial','Compliant','Compliant','Obtained','Completed','Partial'
859,859,859,'CB986799  ','Consent','Valid','2024-06-17','2025-04-20','Multiple','Business Operations','Compliant','Compliant','Non-compliant','Non-compliant','Pending','Completed','Fully Supported'
860,860,860,'CB817034  ','Consent','Pending','2024-08-17','2025-10-11','Multiple','Research','Non-compliant','Non-compliant','Compliant','Partial','Pending','Completed','Limited'
861,861,861,'CB795985  ','Legitimate Interest','Valid','2024-08-29','2025-06-20','Specific','Marketing','Non-compliant','Non-compliant','Compliant','Partial','Obtained','Required','Fully Supported'
862,862,862,'CB627931  ','Legal Obligation','Pending','2024-08-04','2026-03-31','Specific','Research','Compliant','Partial','Compliant','Non-compliant','Not Required','In Progress','Partial'
863,863,863,'CB629125  ','Legal Obligation','Valid','2025-01-28','2025-11-06','General','Research','Non-compliant','Non-compliant','Compliant','Compliant','Pending','In Progress','Partial'
864,864,864,'CB337365  ','Legitimate Interest','Expired','2024-12-05','2026-10-10','Specific','Research','Compliant','Non-compliant','Compliant','Compliant','Not Required','In Progress','Limited'
865,865,865,'CB121953  ','Consent','Expired','2024-06-15','2025-10-15','Multiple','Marketing','Partial','Non-compliant','Non-compliant','Non-compliant','Pending','Required','Limited'
866,866,866,'CB634285  ','Consent','Pending','2025-02-15','2025-11-07','General','Research','Partial','Partial','Partial','Non-compliant','Obtained','In Progress','Limited'
867,867,867,'CB152197  ','Legal Obligation','Valid','2024-03-02','2026-02-24','Specific','Compliance','Non-compliant','Compliant','Compliant','Non-compliant','Pending','Completed','Partial'
868,868,868,'CB181203  ','Contract','Expired','2024-07-19','2026-10-15','Multiple','Business Operations','Partial','Partial','Non-compliant','Non-compliant','Not Required','In Progress','Fully Supported'
869,869,869,'CB814596  ','Legal Obligation','Valid','2024-09-13','2025-10-07','Specific','Research','Compliant','Partial','Compliant','Non-compliant','Pending','In Progress','Fully Supported'
870,870,870,'CB208250  ','Contract','Pending','2025-01-03','2026-05-09','Multiple','Business Operations','Compliant','Compliant','Non-compliant','Partial','Not Required','In Progress','Fully Supported'
871,871,871,'CB153361  ','Contract','Pending','2024-02-21','2025-05-13','Specific','Compliance','Partial','Partial','Non-compliant','Partial','Obtained','Completed','Fully Supported'
872,872,872,'CB473108  ','Consent','Valid','2024-07-17','2025-07-07','Multiple','Research','Non-compliant','Compliant','Non-compliant','Partial','Not Required','Required','Fully Supported'
873,873,873,'CB573318  ','Contract','Expired','2024-03-08','2026-06-27','Multiple','Marketing','Partial','Non-compliant','Non-compliant','Partial','Not Required','Required','Fully Supported'
874,874,874,'CB403129  ','Legal Obligation','Valid','2024-06-30','2026-05-10','General','Business Operations','Non-compliant','Compliant','Partial','Non-compliant','Pending','In Progress','Partial'
875,875,875,'CB783818  ','Legitimate Interest','Pending','2024-07-04','2027-01-16','Specific','Marketing','Non-compliant','Compliant','Compliant','Compliant','Obtained','Completed','Limited'
876,876,876,'CB650623  ','Contract','Expired','2025-01-15','2025-09-21','Specific','Compliance','Non-compliant','Compliant','Non-compliant','Partial','Obtained','In Progress','Fully Supported'
877,877,877,'CB522845  ','Consent','Pending','2024-07-14','2026-09-01','General','Marketing','Compliant','Non-compliant','Compliant','Non-compliant','Obtained','Required','Partial'
878,878,878,'CB648022  ','Legal Obligation','Pending','2024-10-26','2025-06-20','Specific','Business Operations','Partial','Non-compliant','Partial','Compliant','Not Required','Completed','Limited'
879,879,879,'CB167686  ','Legitimate Interest','Valid','2025-02-04','2026-04-19','General','Business Operations','Compliant','Partial','Compliant','Non-compliant','Obtained','In Progress','Partial'
880,880,880,'CB209296  ','Consent','Valid','2024-03-06','2025-04-06','General','Marketing','Compliant','Compliant','Partial','Compliant','Obtained','Completed','Partial'
881,881,881,'CB313559  ','Legal Obligation','Valid','2024-09-17','2026-02-16','General','Business Operations','Non-compliant','Non-compliant','Non-compliant','Non-compliant','Obtained','Completed','Limited'
882,882,882,'CB357163  ','Consent','Valid','2024-08-30','2026-12-02','Multiple','Compliance','Partial','Partial','Compliant','Non-compliant','Not Required','In Progress','Partial'
883,883,883,'CB719308  ','Consent','Not Required','2024-12-29','2025-06-24','General','Business Operations','Non-compliant','Partial','Partial','Compliant','Not Required','Completed','Limited'
884,884,884,'CB801879  ','Consent','Expired','2024-12-11','2026-08-05','General','Research','Partial','Non-compliant','Compliant','Compliant','Not Required','Required','Fully Supported'
885,885,885,'CB848867  ','Legal Obligation','Not Required','2024-04-09','2027-01-02','Multiple','Compliance','Partial','Compliant','Non-compliant','Compliant','Obtained','Completed','Fully Supported'
886,886,886,'CB409091  ','Legitimate Interest','Expired','2024-07-31','2026-05-15','General','Research','Non-compliant','Non-compliant','Compliant','Partial','Obtained','Required','Fully Supported'
887,887,887,'CB541744  ','Contract','Not Required','2024-10-07','2025-06-05','General','Research','Partial','Partial','Compliant','Non-compliant','Obtained','In Progress','Partial'
888,888,888,'CB761405  ','Contract','Expired','2024-12-28','2026-05-12','Multiple','Research','Partial','Non-compliant','Partial','Non-compliant','Pending','Completed','Fully Supported'
889,889,889,'CB910859  ','Contract','Expired','2024-11-14','2026-02-15','Specific','Research','Partial','Compliant','Partial','Compliant','Pending','In Progress','Limited'
890,890,890,'CB263978  ','Consent','Expired','2024-12-16','2025-06-13','General','Marketing','Non-compliant','Partial','Compliant','Partial','Pending','Completed','Limited'
891,891,891,'CB677791  ','Contract','Expired','2025-02-09','2025-09-29','General','Marketing','Non-compliant','Partial','Partial','Partial','Obtained','In Progress','Fully Supported'
892,892,892,'CB201764  ','Legitimate Interest','Pending','2024-09-05','2026-03-19','General','Compliance','Non-compliant','Compliant','Partial','Compliant','Pending','Required','Limited'
893,893,893,'CB835379  ','Consent','Expired','2024-04-14','2026-04-14','Specific','Business Operations','Non-compliant','Partial','Compliant','Non-compliant','Not Required','In Progress','Partial'
894,894,894,'CB910502  ','Contract','Expired','2024-11-21','2026-06-13','Specific','Business Operations','Non-compliant','Non-compliant','Partial','Compliant','Obtained','In Progress','Limited'
895,895,895,'CB659691  ','Consent','Valid','2024-08-01','2027-01-19','General','Research','Non-compliant','Partial','Non-compliant','Partial','Not Required','In Progress','Partial'
896,896,896,'CB108769  ','Legal Obligation','Expired','2024-12-06','2026-03-10','Specific','Compliance','Partial','Non-compliant','Non-compliant','Partial','Obtained','In Progress','Fully Supported'
897,897,897,'CB267797  ','Contract','Expired','2024-12-14','2025-08-19','Multiple','Research','Non-compliant','Compliant','Compliant','Non-compliant','Not Required','In Progress','Limited'
898,898,898,'CB258069  ','Consent','Not Required','2024-07-10','2026-11-14','Specific','Compliance','Non-compliant','Partial','Compliant','Partial','Not Required','Completed','Limited'
899,899,899,'CB767819  ','Legal Obligation','Pending','2024-06-24','2026-06-12','Specific','Research','Compliant','Compliant','Compliant','Partial','Not Required','Required','Partial'
900,900,900,'CB962176  ','Contract','Not Required','2024-10-25','2027-01-08','General','Marketing','Non-compliant','Compliant','Non-compliant','Compliant','Pending','In Progress','Partial'
901,901,901,'CB556091  ','Contract','Pending','2024-04-21','2025-03-26','Specific','Compliance','Non-compliant','Partial','Partial','Compliant','Pending','Completed','Limited'
902,902,902,'CB459614  ','Legitimate Interest','Valid','2024-03-21','2025-12-22','Multiple','Business Operations','Non-compliant','Non-compliant','Non-compliant','Non-compliant','Not Required','Required','Partial'
903,903,903,'CB800864  ','Legitimate Interest','Not Required','2024-05-02','2026-04-05','Multiple','Marketing','Compliant','Partial','Non-compliant','Non-compliant','Pending','Completed','Limited'
904,904,904,'CB995397  ','Legitimate Interest','Expired','2025-01-05','2025-06-30','General','Business Operations','Compliant','Non-compliant','Compliant','Partial','Not Required','Completed','Fully Supported'
905,905,905,'CB891187  ','Legal Obligation','Pending','2025-01-17','2027-02-12','Specific','Marketing','Non-compliant','Partial','Compliant','Partial','Pending','In Progress','Partial'
906,906,906,'CB673584  ','Legitimate Interest','Pending','2024-05-29','2026-05-06','Specific','Compliance','Compliant','Partial','Compliant','Non-compliant','Pending','Completed','Limited'
907,907,907,'CB791286  ','Consent','Not Required','2025-01-01','2026-01-04','Specific','Compliance','Partial','Compliant','Partial','Non-compliant','Pending','Required','Partial'
908,908,908,'CB978900  ','Legal Obligation','Not Required','2024-02-24','2025-09-01','Specific','Marketing','Non-compliant','Non-compliant','Non-compliant','Non-compliant','Not Required','Required','Partial'
909,909,909,'CB232968  ','Contract','Valid','2024-05-27','2027-01-07','Specific','Compliance','Non-compliant','Compliant','Non-compliant','Partial','Obtained','Required','Limited'
910,910,910,'CB323674  ','Legal Obligation','Expired','2024-03-14','2026-08-27','Specific','Compliance','Non-compliant','Non-compliant','Partial','Non-compliant','Not Required','Required','Fully Supported'
911,911,911,'CB931404  ','Contract','Expired','2024-09-17','2026-09-17','Multiple','Marketing','Partial','Partial','Partial','Non-compliant','Obtained','Completed','Limited'
912,912,912,'CB606229  ','Legitimate Interest','Expired','2024-04-14','2025-04-05','Specific','Research','Compliant','Non-compliant','Partial','Compliant','Not Required','Completed','Limited'
913,913,913,'CB424827  ','Legal Obligation','Expired','2025-02-19','2025-04-18','General','Research','Partial','Compliant','Partial','Non-compliant','Not Required','In Progress','Fully Supported'
914,914,914,'CB597561  ','Contract','Expired','2024-12-03','2025-10-08','Multiple','Research','Non-compliant','Non-compliant','Non-compliant','Non-compliant','Obtained','Completed','Partial'
915,915,915,'CB931486  ','Legitimate Interest','Not Required','2024-07-30','2026-03-03','General','Business Operations','Partial','Compliant','Non-compliant','Non-compliant','Not Required','In Progress','Partial'
916,916,916,'CB774624  ','Consent','Pending','2024-03-27','2026-10-17','General','Business Operations','Non-compliant','Partial','Partial','Non-compliant','Not Required','Completed','Limited'
