'MSG_VJER5   ','CNT_OJR8F   ','NET_3N48T   ',0.457,525.11,87.23,'Natural',0.559,0.1101,0.077,0.16,'KPM_UMW',0.2466
'MSG_16YUL   ','CNT_GG117   ','NET_ATCX1   ',0.108,313.69,61.33,'Natural',0.872,0.5746,0.883,0.18,'KPM_RBO',0.4954
'MSG_FRLJM   ','CNT_PYJQN   ','NET_BPXYL   ',0.786,6105.35,51.46,'Delayed',0.315,0.6849,0.478,0.01,'KPM_9JR',0.3933
'MSG_FD328   ','CNT_KWI17   ','NET_AD88Y   ',0.152,6590.13,76.54,'Random',0.287,0.0180,0.864,0.14,'KPM_ZW6',0.4495
'MSG_8I1QT   ','CNT_MB045   ','NET_D484A   ',0.483,4955.84,76.34,'Random',0.265,0.2732,0.201,0.22,'KPM_E0T',0.6060
'MSG_T1EZE   ','CNT_LVSR2   ','NET_2XC2I   ',0.415,2460.11,58.11,'Natural',0.400,0.8218,0.451,0.59,'KPM_UH1',0.9216
'MSG_FW241   ','CNT_RWK66   ','NET_HMZQM   ',0.422,9801.18,24.38,'Random',0.021,0.7555,0.151,0.06,'KPM_1BR',0.3733
'MSG_1AYAJ   ','CNT_ZMNSS   ','NET_4YCOY   ',0.903,1710.29,96.87,'Instant',0.667,0.0881,0.096,0.86,'KPM_DZ4',0.9005
'MSG_1RYIW   ','CNT_KQOWL   ','NET_LPHPD   ',0.182,6896.80,62.95,'Instant',0.968,0.5711,0.725,0.91,'KPM_NUQ',0.7310
'MSG_UXKBF   ','CNT_BFMIB   ','NET_HF0LP   ',0.802,9993.45,78.92,'Instant',0.945,0.1223,0.365,0.47,'KPM_F55',0.0147
'MSG_80LFC   ','CNT_FKBIR   ','NET_UW2HV   ',0.380,6635.86,23.36,'Natural',0.840,0.9944,0.071,0.96,'KPM_3NR',0.3198
'MSG_ATVWJ   ','CNT_QUOMZ   ','NET_I3896   ',0.894,1972.52,62.08,'Delayed',0.833,0.9371,0.936,0.24,'KPM_JBQ',0.7086
'MSG_Q3AMC   ','CNT_HW2S6   ','NET_6TCSF   ',0.757,3621.32,79.71,'Instant',0.011,0.5682,0.049,0.61,'KPM_R8M',0.6824
'MSG_G3XCU   ','CNT_R0XX4   ','NET_DQY9D   ',0.743,3033.86,67.59,'Random',0.282,0.7500,0.792,0.30,'KPM_80V',0.6645
'MSG_Y87AW   ','CNT_WVZCR   ','NET_R9N2E   ',0.002,5067.46,47.92,'Natural',0.039,0.4278,0.377,0.90,'KPM_OY7',0.6022
'MSG_WXRTJ   ','CNT_CHVXT   ','NET_WROWN   ',0.693,4795.49,94.05,'Delayed',0.743,0.1722,0.587,0.50,'KPM_I85',0.8705
'MSG_2LK2H   ','CNT_V8YYA   ','NET_HT0QQ   ',0.075,7343.87,85.52,'Natural',0.920,0.9370,0.590,0.29,'KPM_NS5',0.5437
'MSG_E6LV7   ','CNT_AQXJ8   ','NET_ERPPC   ',0.761,560.67,78.46,'Natural',0.235,0.4605,0.117,0.16,'KPM_49L',0.7555
'MSG_BJ5I9   ','CNT_XI7SM   ','NET_SJW4B   ',0.328,8734.54,95.04,'Instant',0.771,0.2703,0.300,0.21,'KPM_21W',0.6780
'MSG_XK2L2   ','CNT_ZCKGO   ','NET_7Z4OK   ',0.024,8465.55,63.71,'Delayed',0.912,0.8961,0.109,0.47,'KPM_XNM',0.7069
'MSG_Y8L4J   ','CNT_FHGIC   ','NET_52F0B   ',0.249,5641.55,26.75,'Natural',0.955,0.4227,0.724,0.35,'KPM_VN2',0.0802
'MSG_NESOX   ','CNT_B7K4F   ','NET_GNW0C   ',0.602,328.14,51.37,'Natural',0.207,0.4280,0.246,0.28,'KPM_EFR',0.5324
'MSG_AX3TN   ','CNT_3HWII   ','NET_WJ0TO   ',0.592,5630.46,2.50,'Random',0.950,0.9731,0.560,0.59,'KPM_9QM',0.5828
'MSG_6Q5CN   ','CNT_X2U9D   ','NET_SH06W   ',0.460,1281.48,95.62,'Random',0.195,0.4885,0.747,0.55,'KPM_474',0.9078
'MSG_R3JVX   ','CNT_3ULLN   ','NET_90A2G   ',0.643,7608.06,94.14,'Natural',0.532,0.2804,0.563,0.49,'KPM_GJB',0.2852
'MSG_COWG5   ','CNT_6ZMX3   ','NET_HWSND   ',0.356,9056.57,35.54,'Random',0.464,0.5661,0.822,0.05,'KPM_JO2',0.9370
'MSG_R1C61   ','CNT_SBJ14   ','NET_FRKC0   ',0.839,3746.05,88.17,'Natural',0.428,0.4253,0.006,0.78,'KPM_OYX',0.1846
'MSG_Y7SDS   ','CNT_72Z3M   ','NET_EPUQX   ',0.787,6009.85,63.23,'Instant',0.017,0.6236,0.978,0.97,'KPM_IX7',0.1102
'MSG_BR6W1   ','CNT_UAF46   ','NET_KAXUX   ',0.904,4486.69,60.50,'Natural',0.387,0.1482,0.293,0.77,'KPM_N7X',0.9069
'MSG_C4GLU   ','CNT_YAR5M   ','NET_UTYXW   ',0.190,9954.75,54.62,'Delayed',0.073,0.8057,0.777,0.01,'KPM_V6Q',0.1277
'MSG_5IS4P   ','CNT_UVBLF   ','NET_36L1I   ',0.761,7330.35,69.07,'Random',0.514,0.5906,0.580,0.59,'KPM_WP8',0.3718
'MSG_9U1G4   ','CNT_NKNY7   ','NET_DGNHK   ',0.147,1372.33,35.44,'Random',0.560,0.2014,0.442,0.47,'KPM_EAY',0.7673
'MSG_IHW59   ','CNT_VBXEE   ','NET_CDQZJ   ',0.853,876.10,99.62,'Delayed',0.387,0.7421,0.700,0.09,'KPM_LWU',0.5550
'MSG_ALURI   ','CNT_CJ34T   ','NET_2I3OW   ',0.067,2224.74,68.50,'Instant',0.735,0.9467,0.825,0.80,'KPM_5IB',0.0862
'MSG_ZWQA1   ','CNT_ZMJ80   ','NET_QX5B4   ',0.282,8274.88,25.13,'Random',0.678,0.1757,0.023,0.95,'KPM_N81',0.8541
'MSG_KW98C   ','CNT_BBMKL   ','NET_AKG8H   ',0.724,7606.68,77.24,'Instant',0.069,0.2559,0.200,0.93,'KPM_I41',0.8745
'MSG_NSMVV   ','CNT_5G8QV   ','NET_WVZ6X   ',0.145,2926.34,91.62,'Instant',0.141,0.7671,0.688,0.66,'KPM_86J',0.5751
'MSG_I1777   ','CNT_4X1D3   ','NET_U251M   ',0.637,2768.95,93.13,'Delayed',0.666,0.5375,0.042,0.49,'KPM_822',0.3596
'MSG_M9HGV   ','CNT_LJ1PJ   ','NET_A82D9   ',0.414,7049.93,75.18,'Instant',0.025,0.2022,0.043,0.19,'KPM_7E9',0.1479
'MSG_MDQVM   ','CNT_FPL5C   ','NET_R3SN8   ',0.595,9074.87,89.71,'Delayed',0.678,0.3343,0.663,0.31,'KPM_T2V',0.4958
'MSG_KN0UI   ','CNT_3GQ2X   ','NET_XVL11   ',0.487,6539.37,32.96,'Natural',0.527,0.2265,0.851,0.43,'KPM_OAT',0.4717
'MSG_WW1XP   ','CNT_01W96   ','NET_SBFTW   ',0.144,856.37,98.62,'Instant',0.599,0.2828,0.508,0.47,'KPM_7ZM',0.4988
'MSG_K1S8E   ','CNT_2SK92   ','NET_FH05M   ',0.978,7401.58,22.28,'Instant',0.011,0.8118,0.431,0.31,'KPM_RYW',0.8580
'MSG_PADB0   ','CNT_CNASR   ','NET_Q4ZXH   ',0.304,6421.45,27.63,'Delayed',0.718,0.6276,0.814,0.13,'KPM_3Y2',0.6111
'MSG_Q23E3   ','CNT_TASD4   ','NET_UXGKT   ',0.552,7698.40,57.95,'Delayed',0.696,0.6670,0.273,0.06,'KPM_HFQ',0.1098
'MSG_ADLTZ   ','CNT_DMYQ2   ','NET_0GVDU   ',0.695,511.22,62.95,'Instant',0.608,0.3688,0.941,0.03,'KPM_SP2',0.3338
'MSG_E1FYV   ','CNT_8FJEF   ','NET_GQKNV   ',0.617,6036.43,25.35,'Random',0.626,0.5148,0.364,0.09,'KPM_QW8',0.7273
'MSG_TXRF2   ','CNT_KHYXM   ','NET_RQRHM   ',0.298,3337.67,46.53,'Random',0.251,0.1884,0.148,0.40,'KPM_NE4',0.7680
'MSG_075O1   ','CNT_AGA48   ','NET_V6L4Y   ',0.656,6301.29,85.06,'Natural',0.110,0.3934,0.830,0.50,'KPM_JAU',0.4778
'MSG_OLRYA   ','CNT_R9K43   ','NET_IHA5D   ',0.857,8305.94,97.94,'Random',0.729,0.6187,0.128,0.45,'KPM_TJ2',0.7348
'MSG_WHYJR   ','CNT_3ID0K   ','NET_3TDUS   ',0.155,8271.42,29.80,'Instant',0.695,0.6669,0.463,0.34,'KPM_W5P',0.0029
'MSG_W0T8D   ','CNT_LXI0T   ','NET_U06BN   ',0.933,2180.35,20.73,'Delayed',0.617,0.5324,0.905,0.10,'KPM_WQR',0.7726
'MSG_Y1MPO   ','CNT_J2R25   ','NET_EB76X   ',0.100,4378.71,57.45,'Delayed',0.382,0.6939,0.576,0.87,'KPM_J8T',0.3894
'MSG_MSTAX   ','CNT_LB7QI   ','NET_VAFGP   ',0.445,1998.80,11.08,'Random',0.760,0.8289,0.207,0.57,'KPM_4ZB',0.3916
'MSG_2GAZ5   ','CNT_PO1TF   ','NET_QMOBW   ',0.170,8672.23,70.20,'Instant',0.729,0.8525,0.784,0.16,'KPM_12O',0.1904
'MSG_1GVU9   ','CNT_POMVC   ','NET_KCY0N   ',0.461,7282.37,96.12,'Random',0.427,0.4191,0.146,0.01,'KPM_1HX',0.8886
'MSG_6FYGE   ','CNT_RF26S   ','NET_TJ95J   ',0.459,6295.56,85.56,'Natural',0.280,0.9264,0.486,0.18,'KPM_S3F',0.0239
'MSG_4MKW4   ','CNT_GHRDI   ','NET_HD9XY   ',0.580,169.54,47.66,'Random',0.803,0.6843,0.630,0.43,'KPM_OEI',0.7610
'MSG_B47PE   ','CNT_3VIOG   ','NET_SDTEM   ',0.459,7569.16,17.27,'Delayed',0.178,0.5662,0.314,0.12,'KPM_0XR',0.1599
'MSG_OZNFE   ','CNT_K8Z76   ','NET_OHJDD   ',0.159,2362.58,21.35,'Instant',0.270,0.8156,0.290,0.94,'KPM_I18',0.2180
'MSG_VPIUS   ','CNT_ELZO0   ','NET_3TS50   ',0.032,9840.25,9.16,'Random',0.647,0.1018,0.058,0.28,'KPM_TSO',0.1644
'MSG_9M4DD   ','CNT_LCIIA   ','NET_OB472   ',0.461,7256.10,88.99,'Instant',0.203,0.5930,0.706,0.11,'KPM_X0L',0.8428
'MSG_OU8LF   ','CNT_18VZ6   ','NET_0125X   ',0.072,3372.10,73.30,'Instant',0.488,0.7880,0.412,0.16,'KPM_9ZQ',0.8196
'MSG_EXUPO   ','CNT_L62HX   ','NET_G8IQG   ',0.930,8783.93,70.92,'Random',0.083,0.7137,0.739,0.08,'KPM_3OG',0.5252
'MSG_Z4ACV   ','CNT_2RX5A   ','NET_HZSIW   ',0.034,4369.46,43.25,'Natural',0.004,0.2336,0.297,0.31,'KPM_FIN',0.3645
'MSG_SJ82F   ','CNT_WX7PJ   ','NET_69EPQ   ',0.196,926.50,3.87,'Natural',0.831,0.2064,0.273,0.55,'KPM_J3Q',0.8142
'MSG_Z2ERN   ','CNT_MKNWL   ','NET_U4S4K   ',0.356,3699.05,70.49,'Instant',0.965,0.4506,0.690,0.70,'KPM_TQL',0.6430
'MSG_B4KLL   ','CNT_2J2YS   ','NET_MCUSD   ',0.013,113.50,59.01,'Natural',0.677,0.4827,0.939,0.26,'KPM_HM2',0.6203
'MSG_RFZA0   ','CNT_FH9II   ','NET_FR9M8   ',0.737,9387.45,81.67,'Natural',0.024,0.1935,0.474,0.33,'KPM_KYZ',0.3940
'MSG_JVA0H   ','CNT_3LT3Z   ','NET_F5XQ6   ',0.030,782.04,19.78,'Instant',0.415,0.9286,0.353,0.63,'KPM_BQC',0.3310
'MSG_WQDPU   ','CNT_BU31I   ','NET_NZKO5   ',0.409,3980.06,79.49,'Natural',0.579,0.1322,0.032,0.44,'KPM_QGV',0.2798
'MSG_YNYJA   ','CNT_JGXS8   ','NET_E54AU   ',0.484,1390.83,95.76,'Random',0.455,0.1932,0.684,0.72,'KPM_QTL',0.3855
'MSG_W9NMQ   ','CNT_91YMG   ','NET_MEH2T   ',0.172,5892.18,93.08,'Random',0.467,0.5159,0.951,0.88,'KPM_BJ3',0.7684
'MSG_RHUH1   ','CNT_76H8Z   ','NET_4L42W   ',0.944,5634.80,51.05,'Natural',0.007,0.1038,0.643,0.14,'KPM_T3V',0.9526
'MSG_9RZHI   ','CNT_AH88I   ','NET_DJHAZ   ',0.659,1058.86,23.80,'Random',0.101,0.4255,0.169,0.65,'KPM_BBY',0.5659
'MSG_LJX8N   ','CNT_5AYWC   ','NET_AID3F   ',0.115,9643.37,2.93,'Delayed',0.332,0.4070,0.110,0.53,'KPM_YPH',0.8924
'MSG_HHUYS   ','CNT_PWKUV   ','NET_Z6EDL   ',0.827,8177.01,45.32,'Instant',0.885,0.4705,0.496,0.48,'KPM_EFZ',0.6006
'MSG_8NMVA   ','CNT_QTWY5   ','NET_5QSY0   ',0.013,7864.87,36.13,'Delayed',0.402,0.3585,0.081,0.83,'KPM_YRT',0.1621
'MSG_7F60M   ','CNT_OR0B5   ','NET_FG2SN   ',0.568,1993.31,49.14,'Natural',0.003,0.8157,0.173,0.39,'KPM_A7E',0.0532
'MSG_25232   ','CNT_9W76G   ','NET_2QYJZ   ',0.336,4563.41,84.32,'Natural',0.364,0.4604,0.344,0.67,'KPM_MYV',0.6035
'MSG_QZEV2   ','CNT_LW9ZC   ','NET_7SXS6   ',0.147,4994.11,14.33,'Instant',0.904,0.3167,0.707,0.09,'KPM_R66',0.3544
'MSG_KVH43   ','CNT_QCO87   ','NET_N9UA3   ',0.129,1350.76,17.90,'Instant',0.841,0.9333,0.281,0.59,'KPM_CA1',0.3025
'MSG_8YHLG   ','CNT_N7M8Y   ','NET_VJ10P   ',0.945,485.27,93.59,'Delayed',0.009,0.0573,0.473,0.22,'KPM_PDY',0.8841
'MSG_SKJJ0   ','CNT_9ACO0   ','NET_8Y7HC   ',0.884,1813.39,8.91,'Delayed',0.556,0.9290,0.024,0.91,'KPM_I33',0.5168
'MSG_UBRWG   ','CNT_JIWF3   ','NET_QM6CO   ',0.550,1057.06,79.94,'Instant',0.930,0.6185,0.127,0.36,'KPM_67H',0.6492
'MSG_U4U3S   ','CNT_ZG1KX   ','NET_ZPZKU   ',0.749,5207.26,52.85,'Instant',0.537,0.2123,0.029,0.07,'KPM_62L',0.7713
'MSG_H2NMH   ','CNT_HHCRS   ','NET_CKIG6   ',0.546,8159.10,4.80,'Instant',0.231,0.1216,0.475,0.32,'KPM_3GX',0.3116
'MSG_ZBFXI   ','CNT_B4XBG   ','NET_95AUW   ',0.434,1024.83,89.51,'Instant',0.798,0.1802,0.057,0.14,'KPM_O2O',0.0901
'MSG_SQDMR   ','CNT_UN4KK   ','NET_5CYEH   ',0.650,1469.20,80.55,'Instant',0.350,0.4486,0.568,0.02,'KPM_PTB',0.9063
'MSG_0WP55   ','CNT_S7N7H   ','NET_5VSFP   ',0.675,205.48,82.72,'Natural',0.860,0.5044,0.626,0.33,'KPM_NG2',0.4764
'MSG_B4IAI   ','CNT_GL7P7   ','NET_SGRRU   ',0.864,9357.60,52.76,'Delayed',0.606,0.5853,0.110,0.78,'KPM_18K',0.5459
'MSG_SH13V   ','CNT_C5F1Y   ','NET_VFCB5   ',0.793,3228.50,60.23,'Natural',0.946,0.2464,0.836,0.73,'KPM_U1S',0.7596
'MSG_3B2CW   ','CNT_321RH   ','NET_GVRS3   ',0.106,9027.01,92.80,'Natural',0.401,0.9996,0.200,0.22,'KPM_2E6',0.9988
'MSG_L47IO   ','CNT_R6YMB   ','NET_3819S   ',0.446,2044.99,71.30,'Instant',0.005,0.6111,0.800,0.74,'KPM_FNC',0.9452
'MSG_B0BAP   ','CNT_PBH3D   ','NET_0C7RU   ',0.852,9881.29,0.09,'Delayed',0.525,0.8560,0.371,0.61,'KPM_0RR',0.9645
'MSG_0ZOYK   ','CNT_7V7FQ   ','NET_NH249   ',0.633,6423.45,94.26,'Instant',0.166,0.7341,0.674,0.51,'KPM_1LW',0.8054
'MSG_KZL8I   ','CNT_EEQ0H   ','NET_KW251   ',0.018,5741.19,77.55,'Delayed',0.406,0.9552,0.322,0.14,'KPM_XGN',0.4895
'MSG_GKC18   ','CNT_4VLF0   ','NET_A5EAW   ',0.695,6415.69,68.26,'Delayed',0.534,0.6732,0.139,0.82,'KPM_9L2',0.2060
'MSG_2M7P2   ','CNT_R5FIU   ','NET_05D6X   ',0.633,1520.90,0.46,'Natural',0.111,0.5787,0.705,0.94,'KPM_ET6',0.6713
'MSG_XG6ZW   ','CNT_STBFP   ','NET_H76PI   ',0.371,2753.39,27.00,'Random',0.395,0.4490,0.690,0.15,'KPM_KMZ',0.5135
'MSG_E3XAT   ','CNT_U7H1J   ','NET_01T7B   ',0.228,1499.76,92.48,'Instant',0.201,0.2612,0.927,0.73,'KPM_II8',0.4494
'MSG_7Z8TB   ','CNT_3KU59   ','NET_F4MRY   ',0.693,3231.43,60.89,'Delayed',0.688,0.7533,0.448,0.89,'KPM_MV1',0.0392
'MSG_Q0N2P   ','CNT_VS16K   ','NET_229YB   ',0.657,2425.03,54.10,'Delayed',0.022,0.3328,0.120,0.22,'KPM_8WM',0.6735
'MSG_8RIOF   ','CNT_ZIOAW   ','NET_50KCE   ',0.613,2054.65,54.88,'Random',0.446,0.7862,0.905,0.91,'KPM_75L',0.0791
'MSG_N1SQ6   ','CNT_3FY6K   ','NET_6SRJX   ',0.614,8303.31,66.44,'Natural',0.017,0.3568,0.673,0.48,'KPM_WEF',0.1750
'MSG_BDT7O   ','CNT_1DBK6   ','NET_S9H9O   ',0.865,8115.26,20.89,'Natural',0.998,0.3826,0.796,0.86,'KPM_64D',0.6565
'MSG_WOTEU   ','CNT_8C32S   ','NET_D4ADO   ',0.613,3776.63,82.42,'Delayed',0.884,0.6014,0.379,0.29,'KPM_OQL',0.7064
'MSG_KMPZS   ','CNT_RDY1O   ','NET_4LMWE   ',0.790,1585.22,36.67,'Natural',0.315,0.1144,0.744,0.40,'KPM_Q68',0.7063
'MSG_NQ0K0   ','CNT_TQFGD   ','NET_SOFQQ   ',0.683,6939.38,18.27,'Random',0.550,0.7633,0.979,0.72,'KPM_OHQ',0.6982
'MSG_CD89K   ','CNT_IC7NU   ','NET_R2EIC   ',0.574,2095.36,41.80,'Delayed',0.441,0.3653,0.571,0.91,'KPM_5CB',0.8308
'MSG_E31I4   ','CNT_UJFN9   ','NET_FWRUE   ',0.138,6553.59,69.86,'Natural',0.810,0.7152,0.015,0.90,'KPM_QI9',0.7807
'MSG_U2978   ','CNT_X33UM   ','NET_OE2UX   ',0.308,1677.18,85.25,'Instant',0.802,0.5675,0.591,0.31,'KPM_3KU',0.1048
'MSG_ZCN0G   ','CNT_15R9T   ','NET_ZLTRM   ',0.127,5731.82,30.81,'Delayed',0.908,0.2748,0.169,0.67,'KPM_UYB',0.6330
'MSG_GFQ09   ','CNT_TTAT1   ','NET_D187S   ',0.144,502.28,28.22,'Instant',0.911,0.5911,0.317,0.84,'KPM_5YX',0.5844
'MSG_574KP   ','CNT_EB3UL   ','NET_INMVH   ',0.027,4167.17,50.26,'Random',0.942,0.5629,0.841,0.49,'KPM_AQP',0.5278
'MSG_LXWWA   ','CNT_8IXQR   ','NET_9GD72   ',0.779,7610.51,92.24,'Natural',0.755,0.9398,0.928,0.05,'KPM_1P3',0.5672
'MSG_VNN37   ','CNT_DZ2IP   ','NET_XAHU8   ',0.425,8252.80,9.97,'Natural',0.950,0.3948,0.417,0.38,'KPM_B7N',0.6198
'MSG_BAVC4   ','CNT_39T1Z   ','NET_MW0HA   ',0.457,5723.80,19.16,'Random',0.091,0.2030,0.764,0.95,'KPM_OOL',0.8789
'MSG_LHHX7   ','CNT_RATNF   ','NET_8SG8W   ',0.385,8043.19,44.68,'Random',0.885,0.7949,0.344,0.06,'KPM_OAF',0.3582
'MSG_GDNW4   ','CNT_I60JD   ','NET_KX230   ',0.366,9901.95,39.61,'Random',0.859,0.8999,0.606,0.47,'KPM_UAR',0.4528
'MSG_6KPMD   ','CNT_3JRE6   ','NET_SZQKF   ',0.319,1701.78,89.46,'Natural',0.090,0.4513,0.481,0.96,'KPM_ZUF',0.5234
'MSG_Q4E8K   ','CNT_J1XDY   ','NET_3LP5B   ',0.993,2950.56,6.62,'Delayed',0.220,0.7853,0.918,0.83,'KPM_BH1',0.5040
'MSG_VHUUD   ','CNT_WFTIN   ','NET_PVPO9   ',0.175,8295.11,74.53,'Natural',0.563,0.5565,0.360,0.58,'KPM_XDH',0.8015
'MSG_NV36F   ','CNT_KDN6F   ','NET_1W5TM   ',0.867,4132.49,84.53,'Instant',0.921,0.5992,0.076,0.78,'KPM_3RW',0.2945
'MSG_54H8L   ','CNT_F74Z2   ','NET_Y0RYV   ',0.632,6996.21,88.70,'Instant',0.764,0.3700,0.260,0.97,'KPM_AH2',0.3275
'MSG_TN041   ','CNT_2JOL7   ','NET_KU1EX   ',0.301,6254.17,4.16,'Natural',0.178,0.6898,0.763,0.85,'KPM_TBC',0.2404
'MSG_IRGOJ   ','CNT_GT579   ','NET_V78RX   ',0.716,7669.78,88.67,'Instant',0.922,0.1950,0.111,0.91,'KPM_247',0.4434
'MSG_C5DEY   ','CNT_22BPQ   ','NET_W2BTD   ',0.996,565.62,26.34,'Delayed',0.560,0.0345,0.833,0.53,'KPM_E5R',0.4875
'MSG_VWXCL   ','CNT_BD3S1   ','NET_GFE6P   ',0.170,5638.29,67.35,'Natural',0.334,0.8117,0.260,0.80,'KPM_762',0.2318
'MSG_XY1BT   ','CNT_0N0C8   ','NET_PRR23   ',0.805,4360.59,51.19,'Instant',0.330,0.9079,0.036,0.75,'KPM_1I7',0.6105
'MSG_R2NM7   ','CNT_IANYB   ','NET_A5TGV   ',0.096,8987.05,39.22,'Instant',0.927,0.6105,0.317,0.24,'KPM_XQ1',0.2199
'MSG_O2KT2   ','CNT_GU0V0   ','NET_LEJAY   ',0.364,8606.77,57.06,'Random',0.829,0.5956,0.532,0.17,'KPM_53A',0.4878
'MSG_STQNZ   ','CNT_KLZYE   ','NET_1474L   ',0.850,6660.60,78.55,'Random',0.400,0.8720,0.951,0.94,'KPM_NW7',0.9055
'MSG_ELK0W   ','CNT_O4XHQ   ','NET_TFK5L   ',0.371,5627.12,62.54,'Instant',0.169,0.1527,0.606,0.25,'KPM_I8M',0.2211
'MSG_HQ3VW   ','CNT_UTYUM   ','NET_66TYS   ',0.759,2881.14,71.95,'Delayed',0.081,0.3932,0.393,0.63,'KPM_T9K',0.4669
'MSG_APVE0   ','CNT_GEO5U   ','NET_PT28F   ',0.840,2706.00,30.08,'Random',0.241,0.2804,0.206,0.11,'KPM_YZK',0.4516
'MSG_XX52L   ','CNT_2CFPW   ','NET_UQQV2   ',0.208,580.98,99.29,'Natural',0.538,0.5363,0.432,0.56,'KPM_YI0',0.6717
'MSG_B2IZX   ','CNT_7VF0V   ','NET_1WVLN   ',0.984,7454.74,88.58,'Instant',0.521,0.1123,0.404,0.90,'KPM_R21',0.9400
'MSG_T3KSY   ','CNT_D2VS3   ','NET_ZJ4BN   ',0.955,1063.08,51.69,'Random',0.529,0.6240,0.127,0.97,'KPM_SCU',0.6288
'MSG_43AGQ   ','CNT_ZBGYS   ','NET_FKZDH   ',0.306,1543.38,60.49,'Delayed',0.797,0.8576,0.322,0.15,'KPM_A5X',0.1350
'MSG_34BIH   ','CNT_9HPAP   ','NET_T0ZON   ',0.649,4487.27,25.45,'Random',0.892,0.3281,0.823,0.95,'KPM_J89',0.2160
'MSG_QX6H1   ','CNT_CQHC2   ','NET_J7A4T   ',0.533,752.81,34.14,'Delayed',0.584,0.4475,0.122,0.24,'KPM_3IW',0.9255
'MSG_DKUB4   ','CNT_2C1H0   ','NET_LHKCW   ',0.260,5113.06,69.92,'Delayed',0.095,0.7153,0.811,0.04,'KPM_DCU',0.5291
'MSG_7JF8P   ','CNT_EU46I   ','NET_EBFIL   ',0.062,8008.23,93.77,'Instant',0.539,0.6576,0.052,0.59,'KPM_PL3',0.5225
'MSG_2EOMJ   ','CNT_YOIMO   ','NET_XI51O   ',0.158,2184.83,54.94,'Delayed',0.404,0.1380,0.813,0.57,'KPM_IDH',0.4074
'MSG_OAN0T   ','CNT_WSMB0   ','NET_R9SXE   ',0.204,7389.27,42.39,'Delayed',0.301,0.8019,0.037,0.33,'KPM_FGJ',0.9650
'MSG_LYR6Q   ','CNT_P78HX   ','NET_Q8FL4   ',0.285,6923.41,50.85,'Natural',0.932,0.2856,0.505,0.47,'KPM_5Z2',0.8481
'MSG_8I00O   ','CNT_TCWJJ   ','NET_6NJQI   ',0.430,8157.31,52.23,'Delayed',0.865,0.1495,0.875,0.99,'KPM_SO6',0.0862
'MSG_8CIYO   ','CNT_4614R   ','NET_JID7W   ',0.645,5069.33,37.09,'Natural',0.534,0.7981,0.717,0.92,'KPM_F0W',0.1125
'MSG_ZTRUB   ','CNT_1GB9L   ','NET_XZQD3   ',0.324,1653.85,97.41,'Natural',0.576,0.4237,0.889,0.39,'KPM_JUO',0.3523
'MSG_FTEHI   ','CNT_A7HFD   ','NET_0D7DZ   ',0.721,8171.99,30.69,'Instant',0.522,0.1245,0.842,0.36,'KPM_3I0',0.4195
'MSG_G4G8X   ','CNT_MHWGA   ','NET_I852B   ',0.590,6460.23,3.15,'Instant',0.771,0.5905,0.861,0.77,'KPM_DPU',0.2173
'MSG_4Z7KQ   ','CNT_KMHWP   ','NET_5I065   ',0.336,8035.53,18.22,'Delayed',0.482,0.7498,0.437,0.86,'KPM_MCC',0.7589
'MSG_KUN8H   ','CNT_41OOA   ','NET_3WZFA   ',0.576,9100.07,12.36,'Natural',0.965,0.8581,0.782,0.70,'KPM_TS0',0.9081
'MSG_NYB6D   ','CNT_49BAF   ','NET_OL9X2   ',0.863,8431.70,21.96,'Random',0.969,0.4808,0.991,0.48,'KPM_MJN',0.5682
'MSG_O8X9V   ','CNT_EYOTY   ','NET_VNU92   ',0.186,8835.86,89.19,'Random',0.169,0.9408,0.979,0.90,'KPM_ZO0',0.1931
'MSG_KVK5W   ','CNT_2DGN2   ','NET_LSYYA   ',0.846,2660.93,60.85,'Instant',0.915,0.3697,0.661,0.46,'KPM_JTB',0.3024
'MSG_HL32M   ','CNT_P02UY   ','NET_GQBXF   ',0.780,6379.46,86.64,'Instant',0.344,0.0482,0.293,0.10,'KPM_O5S',0.6962
'MSG_5N325   ','CNT_X623E   ','NET_T2L58   ',0.982,8694.98,91.92,'Instant',0.458,0.2925,0.822,0.90,'KPM_RZ4',0.7664
'MSG_GD4FN   ','CNT_NM2R3   ','NET_FRRDN   ',0.807,2613.94,93.43,'Delayed',0.314,0.2645,0.353,0.25,'KPM_NQ9',0.0747
'MSG_ONIST   ','CNT_LH9ZM   ','NET_6SHCP   ',0.398,7792.78,81.93,'Random',0.231,0.8364,0.243,0.20,'KPM_HJZ',0.1878
'MSG_9TVZP   ','CNT_LLDAU   ','NET_3GNGV   ',0.007,2049.49,72.96,'Random',0.903,0.4548,0.197,0.06,'KPM_7YQ',0.8721
'MSG_NKVS8   ','CNT_I5O9N   ','NET_ULBWG   ',0.911,752.83,77.78,'Instant',0.554,0.8401,0.639,0.36,'KPM_X0K',0.6521
'MSG_7W6B3   ','CNT_RK6ZN   ','NET_SGU0U   ',0.562,7757.58,71.02,'Delayed',0.614,0.7024,0.472,0.54,'KPM_3TT',0.1617
'MSG_G1SMZ   ','CNT_YZ1AN   ','NET_FO8KP   ',0.983,4069.43,21.46,'Instant',0.983,0.4403,0.062,0.27,'KPM_L5D',0.0454
