'SESS_65UGM  ','FA904063    ','Burst','Low',9.1,6105.90,254566,22.42,NULL
'SESS_KO65W  ','FA801231    ','Random','Suspicious',7.8,1012.73,896037,64.01,NULL
'SESS_SM4UB  ','FA296254    ','Bot-like','Low',95.3,9244.58,274118,60.22,NULL
'SESS_6EIS3  ','FA796129    ','Random','Low',48.8,5450.75,536661,3.03,NULL
'SESS_PMQ8K  ','FA343097    ','Random','Low',31.4,5346.54,773732,26.74,NULL
'SESS_FESDW  ','FA437116    ','Random','High',83.8,1290.67,852983,49.26,NULL
'SESS_7W3BU  ','FA455158    ','Random','Medium',99.5,4216.20,555902,28.46,NULL
'SESS_F471S  ','FA455398    ','Burst','High',18.6,2919.89,673305,26.01,NULL
'SESS_50D3Q  ','FA374951    ','Regular','High',11.4,1866.89,907925,53.45,NULL
'SESS_U3UA1  ','FA781201    ','Burst','Medium',35.6,1541.51,888141,40.29,NULL
'SESS_W34OB  ','FA838982    ','Burst','High',15.4,9245.49,98086,10.82,NULL
'SESS_681ZJ  ','FA705375    ','Random','High',10.4,5867.14,375437,52.59,NULL
'SESS_P8NPH  ','FA764009    ','Bot-like','Suspicious',91.0,8623.46,74364,82.54,NULL
'SESS_AAOG1  ','FA593465    ','Burst','Low',75.4,8180.28,221986,74.24,NULL
'SESS_V23S3  ','FA628597    ','Regular','Low',5.6,4438.03,462053,25.07,NULL
'SESS_NKBAP  ','FA457749    ','Regular','Medium',16.4,4201.41,95459,19.19,NULL
'SESS_2QRG3  ','FA287728    ','Regular','Low',54.6,475.56,580066,7.51,NULL
'SESS_VTQPV  ','FA691684    ','Burst','High',26.5,8590.34,956103,51.81,NULL
'SESS_KYOZ5  ','FA600952    ','Burst','High',66.0,9014.28,590452,61.28,NULL
'SESS_R6VNO  ','FA282066    ','Regular','Medium',10.8,8538.52,195932,14.10,NULL
'SESS_508FY  ','FA908399    ','Random','Suspicious',45.8,7333.02,360305,23.88,NULL
'SESS_YDRQM  ','FA533716    ','Bot-like','High',30.0,4678.65,389065,87.98,NULL
'SESS_1MX3F  ','FA814628    ','Random','Suspicious',13.2,6469.22,253061,59.60,NULL
'SESS_PRHXS  ','FA853058    ','Regular','Low',88.6,6079.62,351713,89.70,NULL
'SESS_S5K3W  ','FA746737    ','Bot-like','Medium',11.7,4737.93,176650,30.67,NULL
'SESS_OEOXJ  ','FA899918    ','Regular','Suspicious',63.3,2826.65,569119,27.46,NULL
'SESS_RSF7Q  ','FA600084    ','Random','Medium',18.1,6589.06,204318,36.81,NULL
'SESS_383NM  ','FA885473    ','Bot-like','Suspicious',62.0,2436.80,752559,71.34,NULL
'SESS_NK7B1  ','FA597690    ','Bot-like','Low',21.4,5620.26,897326,18.62,NULL
'SESS_J00UM  ','FA697965    ','Regular','Medium',48.8,4218.48,810051,25.20,NULL
'SESS_958N7  ','FA633275    ','Random','Suspicious',32.6,1626.09,427467,23.63,NULL
'SESS_Z182Q  ','FA284352    ','Random','Suspicious',81.7,5728.73,571697,86.64,NULL
'SESS_KO2B1  ','FA777326    ','Regular','High',40.3,5339.69,604803,57.22,NULL
'SESS_BCIYV  ','FA556390    ','Random','High',55.7,1327.08,687936,18.26,NULL
'SESS_SZLJ3  ','FA486743    ','Burst','Suspicious',25.5,1105.43,308679,59.86,NULL
'SESS_VC8PF  ','FA181935    ','Random','High',70.5,7115.92,587912,18.12,NULL
'SESS_M28LE  ','FA318042    ','Regular','Low',95.0,5595.15,50490,43.05,NULL
'SESS_N65HG  ','FA400485    ','Regular','High',40.6,2970.99,27430,96.61,NULL
'SESS_QWY7Q  ','FA581148    ','Burst','Low',31.7,3810.75,340862,32.78,NULL
'SESS_OIRN7  ','FA422898    ','Regular','Suspicious',98.6,4651.33,522664,38.63,NULL
'SESS_AXVLJ  ','FA806890    ','Bot-like','Suspicious',42.9,9058.27,30449,78.51,NULL
'SESS_V73NX  ','FA132598    ','Random','Low',83.4,716.94,757927,49.76,NULL
'SESS_X2B87  ','FA108387    ','Burst','Low',86.3,8104.42,999880,72.14,NULL
'SESS_ZQXMC  ','FA653578    ','Burst','Low',38.4,4869.22,839637,86.31,NULL
'SESS_PT3LZ  ','FA481959    ','Burst','High',11.3,8822.86,688145,18.56,NULL
'SESS_LPZY2  ','FA716207    ','Regular','Medium',19.3,6562.47,360659,5.55,NULL
'SESS_G7YRA  ','FA515413    ','Burst','Low',53.1,3273.15,122905,97.27,NULL
'SESS_O4JII  ','FA450498    ','Random','Medium',46.4,6398.27,586853,70.39,NULL
'SESS_W3SHN  ','FA982060    ','Bot-like','Medium',90.7,9184.30,965857,29.25,NULL
'SESS_FE38A  ','FA706812    ','Random','Suspicious',17.1,9201.44,883053,40.34,NULL
'SESS_RY6YL  ','FA137047    ','Random','High',27.2,7601.13,306285,23.94,NULL
'SESS_UEPMS  ','FA401123    ','Random','Suspicious',69.2,844.63,148718,15.48,NULL
'SESS_A1JM8  ','FA742437    ','Bot-like','High',55.9,6763.98,136654,11.05,NULL
'SESS_12651  ','FA910874    ','Burst','High',9.1,4943.12,447553,98.05,NULL
'SESS_6IBCA  ','FA549267    ','Burst','Medium',47.3,825.27,87105,62.14,NULL
'SESS_GC99J  ','FA701473    ','Bot-like','Medium',9.7,1774.70,52618,10.08,NULL
'SESS_WZQ5S  ','FA820901    ','Burst','Medium',85.4,9306.75,27750,84.77,NULL
'SESS_8SLPK  ','FA789098    ','Burst','Suspicious',18.7,8463.21,49041,17.90,NULL
'SESS_UGYKD  ','FA175640    ','Burst','Suspicious',74.6,6170.53,306114,65.76,NULL
'SESS_USYWJ  ','FA902923    ','Regular','Low',56.5,1810.69,781547,23.17,NULL
'SESS_F4K1L  ','FA506758    ','Random','Medium',90.8,3161.17,494351,25.63,NULL
'SESS_K1EDQ  ','FA611869    ','Burst','High',92.4,3762.98,263508,33.42,NULL
'SESS_7S48N  ','FA157140    ','Regular','High',86.0,3452.87,276470,16.81,NULL
'SESS_7X20C  ','FA324075    ','Bot-like','High',34.7,7876.75,717178,97.77,NULL
'SESS_HK6T3  ','FA619418    ','Regular','Low',38.8,4930.20,455745,95.69,NULL
'SESS_U4ULX  ','FA433679    ','Bot-like','High',2.7,8567.81,283867,93.73,NULL
'SESS_BGYG1  ','FA734207    ','Regular','Medium',47.6,9121.64,940576,52.17,NULL
'SESS_UNKG6  ','FA814005    ','Burst','High',54.3,1542.84,39790,44.65,NULL
'SESS_Z1AL4  ','FA172132    ','Random','Medium',61.4,2510.14,327115,56.86,NULL
'SESS_BH6WS  ','FA842132    ','Random','High',62.8,6067.61,120113,99.24,NULL
'SESS_4917A  ','FA626828    ','Bot-like','High',85.8,3086.53,495426,26.60,NULL
'SESS_BKLM0  ','FA241881    ','Burst','Medium',30.0,9101.62,16951,41.39,NULL
'SESS_67A2B  ','FA274503    ','Regular','Low',21.1,8833.84,496770,44.85,NULL
'SESS_26N4X  ','FA294724    ','Burst','Medium',99.9,9907.58,851994,43.57,NULL
'SESS_LHBBS  ','FA596259    ','Random','Suspicious',50.3,7296.75,317692,54.33,NULL
'SESS_QYO1C  ','FA841350    ','Random','Medium',79.0,6785.33,954591,66.13,NULL
'SESS_WPKXP  ','FA616887    ','Regular','Suspicious',97.9,4396.78,579053,50.32,NULL
'SESS_SSEXL  ','FA874733    ','Regular','High',20.8,6210.41,865955,12.27,NULL
'SESS_QX74M  ','FA831359    ','Bot-like','Medium',69.7,9674.31,962173,93.93,NULL
'SESS_JMTSR  ','FA333293    ','Regular','Suspicious',51.2,591.22,466308,39.89,NULL
'SESS_U5DAK  ','FA748301    ','Burst','Suspicious',38.4,2886.71,805058,69.15,NULL
'SESS_NVOMY  ','FA359131    ','Regular','Suspicious',47.4,4109.81,638201,51.52,NULL
'SESS_86B5Q  ','FA147214    ','Burst','Suspicious',33.4,6764.68,120524,32.23,NULL
'SESS_V5F56  ','FA958900    ','Random','High',19.2,6247.07,69260,41.44,NULL
'SESS_ZEALG  ','FA792050    ','Bot-like','Suspicious',97.1,9860.05,848455,6.95,NULL
'SESS_IX6U8  ','FA262570    ','Random','High',6.6,7835.92,93561,76.91,NULL
'SESS_GC4AD  ','FA829977    ','Random','Suspicious',45.0,1512.90,802836,37.44,NULL
'SESS_O17WT  ','FA971309    ','Burst','Suspicious',82.9,5839.03,848786,48.43,NULL
'SESS_CA7ZS  ','FA145996    ','Random','Suspicious',80.3,3309.42,691514,85.63,NULL
'SESS_Q2Y5I  ','FA462067    ','Bot-like','Suspicious',96.5,704.01,224223,84.68,NULL
'SESS_0Y0W5  ','FA251659    ','Burst','Suspicious',6.2,2641.76,565579,34.76,NULL
'SESS_WQ8J0  ','FA605494    ','Bot-like','High',40.6,6762.58,360405,95.78,NULL
'SESS_UCLMJ  ','FA454478    ','Bot-like','High',97.7,6724.76,180495,12.47,NULL
'SESS_SJCC5  ','FA847274    ','Bot-like','Low',48.0,9723.06,189270,21.05,NULL
'SESS_Z3H71  ','FA553628    ','Bot-like','Suspicious',78.0,9646.89,145821,68.92,NULL
'SESS_C2IOC  ','FA424527    ','Bot-like','Suspicious',88.6,5649.68,926659,86.02,NULL
'SESS_V1IUJ  ','FA896075    ','Regular','Low',55.2,8428.20,323816,37.19,NULL
'SESS_YJGRL  ','FA644161    ','Regular','Low',8.0,7971.53,639101,3.50,NULL
'SESS_5LI8R  ','FA292914    ','Random','High',26.3,7330.22,907247,84.46,NULL
'SESS_BQK6F  ','FA704510    ','Random','Suspicious',76.8,7237.97,753171,30.26,NULL
'SESS_BDITV  ','FA530280    ','Burst','High',34.1,9776.23,562837,34.44,NULL
'SESS_E2617  ','FA413695    ','Regular','Medium',6.3,4341.65,396958,48.50,NULL
'SESS_ZDH9Z  ','FA470526    ','Random','Low',27.6,7034.99,215039,41.70,NULL
'SESS_28SXF  ','FA551985    ','Regular','Suspicious',13.7,754.38,204149,35.47,NULL
'SESS_FPET5  ','FA698726    ','Regular','Suspicious',58.0,3257.94,177791,7.51,NULL
'SESS_PZ7AL  ','FA258526    ','Bot-like','High',33.6,9837.65,955299,6.46,NULL
'SESS_84XYG  ','FA713303    ','Regular','High',57.5,8171.82,979508,0.20,NULL
'SESS_VFW4P  ','FA568356    ','Regular','Low',55.6,7560.23,771545,34.23,NULL
'SESS_3VYT5  ','FA935245    ','Regular','Suspicious',28.4,6622.35,848471,6.65,NULL
'SESS_RLDJW  ','FA350970    ','Bot-like','Low',15.6,326.98,567579,29.51,NULL
'SESS_UEYDL  ','FA396026    ','Regular','High',21.6,5114.98,664449,58.87,NULL
'SESS_Y1PHB  ','FA173988    ','Burst','Medium',58.4,1746.90,257462,64.85,NULL
'SESS_X6JJF  ','FA458791    ','Burst','Low',55.5,8562.26,412106,54.39,NULL
'SESS_2O0UD  ','FA704239    ','Bot-like','High',12.0,8511.70,539318,23.47,NULL
'SESS_LI9XF  ','FA798450    ','Bot-like','Suspicious',58.6,6667.78,76546,4.45,NULL
'SESS_3OJ9X  ','FA107171    ','Random','High',61.7,4694.98,127433,58.06,NULL
'SESS_KYJ3D  ','FA393225    ','Random','Suspicious',86.6,3697.58,154616,8.12,NULL
'SESS_I6312  ','FA989128    ','Burst','Low',26.6,1015.81,159805,49.78,NULL
'SESS_161VG  ','FA850259    ','Burst','Low',64.9,6038.38,68601,96.16,NULL
