'CNT_FJU9W   ','SESS_KHEDI  ',47812,38.089,56.929,8.03,0.3157,94.713,'2',3.914,'Normal',3.10,'Targeted',0.759,'SomeRate_ZWV',7.72,0.410,0.8778
'CNT_F43MD   ','SESS_EN4T6  ',2837,31.226,44.165,9.41,0.2472,67.879,'5',2.762,'Spam',9.82,'Targeted',0.388,'SomeRate_TLP',1.95,0.234,0.8032
'CNT_SXHJP   ','SESS_2IU91  ',36170,1.959,70.402,9.94,0.3474,31.980,'1',0.085,'Trending',5.98,'Random',0.591,'SomeRate_QEO',3.73,0.811,0.9250
'CNT_KHH98   ','SESS_L0T81  ',24584,74.829,62.637,3.04,0.9011,25.047,'3',5.979,'Random',8.21,'Targeted',0.103,'SomeRate_NMJ',2.99,0.276,0.7537
'CNT_HFVN9   ','SESS_69HRL  ',45284,50.515,69.710,1.43,0.5748,91.840,'2',7.560,'Normal',2.11,'Targeted',0.389,'SomeRate_WDB',6.16,0.807,0.4072
'CNT_XJFKW   ','SESS_4PNCO  ',32275,67.963,67.389,4.19,0.2528,68.942,'1',4.266,'Spam',3.21,'Random',0.932,'SomeRate_T2H',8.77,0.129,0.3419
'CNT_KM5MO   ','SESS_ZOJ44  ',13994,82.952,51.967,7.12,0.0240,11.375,'3',9.553,'Trending',7.36,'Normal',0.344,'SomeRate_NIF',2.92,0.449,0.2073
'CNT_G76B4   ','SESS_WIYPU  ',18688,85.494,86.950,5.62,0.8085,14.264,'5',5.455,'Trending',4.00,'Normal',0.743,'SomeRate_9FV',0.81,0.583,0.0162
'CNT_N76VF   ','SESS_I7WOV  ',49427,6.675,59.168,0.60,0.3874,63.009,'5',6.979,'Normal',3.42,'Targeted',0.931,'SomeRate_HNC',7.48,0.830,0.8436
'CNT_XMRBS   ','SESS_4NB2Y  ',6906,8.068,25.066,1.98,0.6438,55.628,'2',5.454,'Normal',9.30,'Normal',0.556,'SomeRate_AD9',9.54,0.395,0.2129
'CNT_FY1DQ   ','SESS_YVSS1  ',26661,30.598,77.179,3.96,0.9783,78.396,'3',0.359,'Normal',4.03,'Targeted',0.797,'SomeRate_Z5F',1.97,0.482,0.0976
'CNT_1JOOO   ','SESS_4UKMV  ',13148,76.656,61.434,6.81,0.1763,35.749,'3',6.010,'Normal',1.99,'Targeted',0.231,'SomeRate_G2N',9.38,0.768,0.4120
'CNT_4LW98   ','SESS_V2IBW  ',9466,6.848,99.073,7.47,0.2979,47.348,'2',8.496,'Random',2.49,'Random',0.329,'SomeRate_0NZ',8.75,0.785,0.5413
'CNT_3H1CC   ','SESS_SMTLN  ',15592,7.141,96.666,2.79,0.7210,52.207,'2',5.006,'Random',9.04,'Spam',0.360,'SomeRate_4HW',6.83,0.895,0.3762
'CNT_4R1W8   ','SESS_HW8MC  ',13720,13.351,84.673,4.95,0.2104,21.049,'1',4.215,'Spam',5.71,'Normal',0.557,'SomeRate_EY7',7.31,0.913,0.6786
'CNT_OT4BY   ','SESS_A7VDY  ',8820,37.410,21.081,8.33,0.3252,62.276,'1',1.096,'Spam',4.88,'Targeted',0.521,'SomeRate_5LO',7.96,0.730,0.8227
'CNT_Y6QAE   ','SESS_UV8MD  ',2213,45.406,84.835,7.73,0.0487,41.999,'2',7.409,'Spam',2.51,'Spam',0.327,'SomeRate_WWD',4.85,0.786,0.2361
'CNT_U50XU   ','SESS_EFHL1  ',22380,20.933,61.578,7.35,0.6645,32.357,'1',5.727,'Spam',7.63,'Targeted',0.675,'SomeRate_U1X',7.45,0.906,0.3272
'CNT_OHJR3   ','SESS_TMCEZ  ',37994,4.085,84.494,4.16,0.1645,40.449,'1',0.857,'Trending',6.76,'Targeted',0.060,'SomeRate_0XU',9.56,0.555,0.2182
'CNT_3KGVR   ','SESS_KACLE  ',6919,29.035,57.185,5.62,0.4702,2.894,'1',9.233,'Spam',0.23,'Spam',0.656,'SomeRate_P0Y',1.37,0.836,0.2527
'CNT_0UZ8N   ','SESS_UKP9X  ',35745,1.748,68.149,8.50,0.2643,42.459,'2',5.339,'Random',8.51,'Spam',0.898,'SomeRate_9QT',6.04,0.515,0.6960
'CNT_ZDW5A   ','SESS_W82BD  ',39717,99.303,49.554,1.74,0.6128,14.036,'4',9.848,'Random',3.44,'Normal',0.503,'SomeRate_E07',6.51,0.685,0.8683
'CNT_HLLEO   ','SESS_FFXLT  ',9309,29.834,6.013,1.52,0.1085,32.995,'3',7.236,'Normal',2.85,'Random',0.771,'SomeRate_9EC',0.02,0.063,0.5618
'CNT_R25W7   ','SESS_Z6G7L  ',28297,93.228,46.589,1.52,0.7675,88.324,'4',5.573,'Spam',7.50,'Spam',0.059,'SomeRate_A5T',7.50,0.956,0.9210
'CNT_ZEKOG   ','SESS_JI4QO  ',15022,37.545,95.012,0.20,0.5987,99.772,'3',0.012,'Normal',8.64,'Spam',0.934,'SomeRate_KPD',0.61,0.696,0.5020
'CNT_ZMB0W   ','SESS_N4HWD  ',37334,37.892,18.397,5.60,0.9343,21.652,'4',8.687,'Trending',9.35,'Spam',0.142,'SomeRate_NHJ',8.17,0.029,0.1441
'CNT_IKTUB   ','SESS_398NG  ',29822,8.138,86.186,3.99,0.0495,1.277,'2',5.821,'Normal',0.22,'Spam',0.353,'SomeRate_GA4',1.78,0.057,0.0399
'CNT_W0UMC   ','SESS_XNMX1  ',49576,62.244,63.311,4.98,0.9334,13.965,'3',6.887,'Spam',0.16,'Spam',0.927,'SomeRate_LK3',5.91,0.039,0.7028
'CNT_AIRYT   ','SESS_GIVUO  ',10902,52.776,77.316,1.11,0.9958,32.523,'3',3.533,'Normal',3.60,'Targeted',0.055,'SomeRate_YP0',7.35,0.108,0.2858
'CNT_A6M86   ','SESS_OSJ3Z  ',30120,4.305,14.082,7.36,0.5778,95.185,'5',2.521,'Normal',6.16,'Targeted',0.069,'SomeRate_KYV',2.92,0.432,0.4966
'CNT_AA4NL   ','SESS_FJM2B  ',28579,98.466,67.606,1.67,0.8785,69.547,'3',3.587,'Random',1.53,'Targeted',0.880,'SomeRate_TI2',6.31,0.988,0.7542
'CNT_TXGJ9   ','SESS_2D81G  ',1235,88.540,81.936,3.50,0.3459,76.898,'5',9.518,'Trending',1.63,'Normal',0.959,'SomeRate_KJJ',8.15,0.099,0.9231
'CNT_F442A   ','SESS_MNTCF  ',48365,89.627,28.416,1.67,0.1398,43.704,'1',2.852,'Normal',2.77,'Spam',0.617,'SomeRate_5K8',1.17,0.504,0.2905
'CNT_L6P0K   ','SESS_EBN6M  ',24494,94.501,29.807,3.50,0.9193,49.192,'4',9.501,'Normal',9.85,'Normal',0.256,'SomeRate_65Z',7.36,0.976,0.4100
'CNT_AO799   ','SESS_YDBNJ  ',35930,84.425,25.144,5.37,0.6673,73.775,'4',1.123,'Random',4.89,'Normal',0.156,'SomeRate_TFK',7.59,0.357,0.8441
'CNT_ZLEZM   ','SESS_T7403  ',44421,27.696,92.154,1.97,0.2370,44.006,'4',0.015,'Spam',4.37,'Spam',0.859,'SomeRate_XN4',2.53,0.119,0.3161
'CNT_16RJX   ','SESS_MLQXM  ',717,51.391,44.061,3.54,0.7747,37.491,'5',2.378,'Random',5.24,'Normal',0.711,'SomeRate_F3Q',3.94,0.284,0.9474
'CNT_PHOTE   ','SESS_OF7LE  ',34062,8.193,59.400,9.09,0.8478,11.031,'4',1.993,'Random',5.08,'Random',0.359,'SomeRate_IMF',9.42,0.487,0.3390
'CNT_CLD9P   ','SESS_JRMHD  ',38365,29.341,85.117,2.11,0.5932,47.690,'4',9.269,'Random',0.17,'Targeted',0.190,'SomeRate_44S',1.82,0.245,0.9780
'CNT_55A6I   ','SESS_3NXAP  ',43191,95.786,92.242,0.27,0.6525,4.373,'4',6.889,'Trending',5.35,'Targeted',0.490,'SomeRate_S27',4.22,0.245,0.7088
'CNT_V323B   ','SESS_JEMNP  ',11171,40.642,18.509,8.21,0.6460,15.084,'5',2.608,'Random',4.24,'Normal',0.017,'SomeRate_R2E',8.36,0.306,0.4501
'CNT_SDW2U   ','SESS_BF9J5  ',30676,34.527,4.909,9.84,0.4099,17.872,'5',8.353,'Random',3.60,'Spam',0.448,'SomeRate_ZI6',5.87,0.073,0.0895
'CNT_RAQT4   ','SESS_IO8HW  ',4025,17.672,74.072,0.98,0.8199,12.064,'4',0.875,'Random',5.72,'Targeted',0.709,'SomeRate_V42',5.54,0.898,0.1935
'CNT_94OBV   ','SESS_W5XBC  ',22530,10.719,59.204,1.10,0.2630,93.253,'1',9.827,'Spam',2.35,'Random',0.522,'SomeRate_UPX',0.66,0.138,0.9950
'CNT_6Y64T   ','SESS_B4PDK  ',11549,18.617,66.553,9.82,0.7203,57.974,'4',1.374,'Trending',9.62,'Random',0.077,'SomeRate_IC0',7.81,0.859,0.0021
'CNT_Y9EIA   ','SESS_WRX2X  ',29256,43.165,29.668,1.42,0.6668,63.180,'1',3.032,'Trending',4.68,'Normal',0.336,'SomeRate_RI4',5.44,0.361,0.6501
'CNT_SONLR   ','SESS_K81S0  ',34770,55.632,41.481,2.30,0.2380,76.684,'3',2.366,'Random',8.69,'Normal',0.138,'SomeRate_M4W',0.47,0.463,0.5347
'CNT_ZPAN0   ','SESS_X2LC5  ',5003,5.063,79.609,0.02,0.7913,90.915,'3',6.799,'Spam',3.97,'Random',0.757,'SomeRate_THT',6.20,0.274,0.7120
'CNT_G5BVD   ','SESS_YEZ1E  ',37429,69.891,1.518,3.61,0.6172,66.464,'4',2.811,'Trending',2.57,'Targeted',0.877,'SomeRate_F3Z',0.95,0.038,0.0393
'CNT_L3DXZ   ','SESS_KS227  ',18359,87.633,58.486,7.89,0.0233,57.380,'1',6.072,'Random',8.74,'Spam',0.651,'SomeRate_TOF',7.49,0.443,0.2587
'CNT_1W2K6   ','SESS_VX7B8  ',46699,86.729,66.751,0.02,0.6256,37.392,'3',6.125,'Random',7.71,'Normal',0.028,'SomeRate_P0K',1.96,0.367,0.3555
'CNT_5KY0C   ','SESS_U1103  ',39326,68.309,41.653,7.24,0.2173,65.069,'4',5.358,'Trending',8.30,'Normal',0.451,'SomeRate_1O6',1.42,0.282,0.8439
'CNT_2NJ13   ','SESS_E68DR  ',23502,12.372,95.264,4.46,0.8729,20.047,'1',0.255,'Spam',7.08,'Spam',0.331,'SomeRate_8PL',4.89,0.235,0.4301
'CNT_TJPW7   ','SESS_OALN3  ',26492,49.530,55.191,4.25,0.1198,95.764,'5',2.490,'Random',6.99,'Targeted',0.037,'SomeRate_PDU',0.92,0.412,0.1434
'CNT_DNDO2   ','SESS_7N12T  ',9332,25.470,83.337,7.79,0.7797,69.497,'4',9.227,'Trending',2.54,'Spam',0.623,'SomeRate_6XM',4.53,0.536,0.0040
'CNT_UTWQ5   ','SESS_3BN7B  ',17026,59.061,13.508,1.73,0.9142,85.018,'2',7.299,'Spam',9.67,'Targeted',0.553,'SomeRate_HK2',6.40,0.632,0.3642
'CNT_CMOX6   ','SESS_RYWAW  ',40129,81.920,68.684,9.82,0.4168,81.519,'1',6.678,'Normal',7.08,'Targeted',0.488,'SomeRate_IC4',3.26,0.277,0.2966
'CNT_2PQZ0   ','SESS_70CQ5  ',9445,14.796,56.229,7.93,0.3472,60.454,'4',9.090,'Spam',5.34,'Spam',0.487,'SomeRate_BOX',9.15,0.845,0.9196
'CNT_LUKC2   ','SESS_HAS9Y  ',14537,17.074,73.644,3.81,0.5840,13.005,'4',7.302,'Spam',6.52,'Spam',0.496,'SomeRate_HXE',3.61,0.626,0.5276
'CNT_RRRF6   ','SESS_HSUAK  ',16259,5.995,19.643,5.35,0.7591,49.270,'1',4.296,'Trending',2.30,'Normal',0.363,'SomeRate_4QI',7.54,0.892,0.5376
'CNT_3DL62   ','SESS_IRGBY  ',24490,67.655,83.989,5.86,0.5774,25.706,'5',2.090,'Normal',1.20,'Spam',0.522,'SomeRate_Z33',7.69,0.736,0.3654
'CNT_2YK4S   ','SESS_YY6QQ  ',28019,1.547,0.203,2.54,0.6032,16.294,'5',6.171,'Normal',9.52,'Targeted',0.193,'SomeRate_CQ9',1.34,0.831,0.3207
'CNT_TI5HD   ','SESS_TP48L  ',38745,87.189,99.051,9.84,0.1319,23.710,'4',7.137,'Normal',3.45,'Normal',0.116,'SomeRate_PL5',1.14,0.524,0.7833
'CNT_SGNLO   ','SESS_CBLN8  ',33302,54.393,60.733,5.25,0.1164,38.879,'5',8.427,'Trending',5.14,'Normal',0.447,'SomeRate_C5V',2.62,0.857,0.4166
'CNT_BGQUY   ','SESS_64AGE  ',7684,76.464,30.036,7.55,0.3554,19.865,'1',6.269,'Spam',5.27,'Normal',0.704,'SomeRate_XRH',7.51,0.329,0.4282
'CNT_P7BY2   ','SESS_A9XT7  ',14329,58.749,1.666,5.79,0.6819,59.744,'1',4.190,'Normal',2.18,'Normal',0.182,'SomeRate_ZO4',8.63,0.847,0.5495
'CNT_OJR8F   ','SESS_R0KW0  ',33906,30.463,92.596,6.65,0.6840,2.507,'4',1.338,'Random',3.76,'Targeted',0.008,'SomeRate_KC8',7.47,0.196,0.9915
'CNT_GG117   ','SESS_RW0DX  ',39337,59.241,58.383,3.03,0.3397,34.823,'1',7.353,'Normal',8.05,'Normal',0.361,'SomeRate_FJR',2.70,0.277,0.9377
'CNT_PYJQN   ','SESS_B5XQL  ',26584,12.942,35.238,3.38,0.1529,93.279,'5',4.841,'Random',8.54,'Targeted',0.471,'SomeRate_KOJ',1.07,0.980,0.7261
'CNT_KWI17   ','SESS_ASPCP  ',24156,68.076,28.849,1.00,0.7031,15.714,'1',2.170,'Random',4.85,'Normal',0.771,'SomeRate_C7F',1.63,0.232,0.9224
'CNT_MB045   ','SESS_ZPRIN  ',7419,59.834,57.376,7.74,0.1356,46.151,'1',7.453,'Spam',9.02,'Normal',0.140,'SomeRate_IE3',2.60,0.153,0.3220
'CNT_LVSR2   ','SESS_F3M92  ',11485,6.762,30.863,6.74,0.9399,88.515,'4',0.404,'Random',5.82,'Random',0.246,'SomeRate_4A0',2.70,0.685,0.4385
'CNT_RWK66   ','SESS_C5TRM  ',4962,54.395,86.568,9.61,0.5370,64.650,'5',8.406,'Normal',7.34,'Normal',0.095,'SomeRate_EQ8',7.44,0.622,0.1735
'CNT_ZMNSS   ','SESS_PKMVF  ',35000,21.528,38.992,3.11,0.3696,84.577,'3',0.880,'Normal',5.70,'Normal',0.209,'SomeRate_YJI',1.07,0.975,0.7148
'CNT_KQOWL   ','SESS_50F65  ',36818,80.818,94.419,5.70,0.0986,66.488,'1',3.661,'Spam',3.96,'Random',0.660,'SomeRate_QWN',1.09,0.399,0.4599
'CNT_BFMIB   ','SESS_GH9II  ',33052,13.660,28.943,0.21,0.4981,55.109,'1',1.155,'Normal',0.01,'Random',0.836,'SomeRate_NHU',5.50,0.437,0.0296
'CNT_FKBIR   ','SESS_8GUQR  ',21451,98.997,8.540,4.65,0.2486,59.338,'4',6.132,'Random',6.53,'Random',0.010,'SomeRate_MNR',6.05,0.413,0.9474
'CNT_QUOMZ   ','SESS_73Q8Z  ',14684,78.291,89.366,1.70,0.2782,29.226,'5',9.435,'Spam',7.28,'Random',0.788,'SomeRate_LGP',6.72,0.345,0.4386
'CNT_HW2S6   ','SESS_GMBI3  ',34019,15.506,58.941,2.70,0.4344,99.368,'3',3.927,'Random',2.85,'Random',0.762,'SomeRate_1FY',7.60,0.826,0.1740
'CNT_R0XX4   ','SESS_UFKAM  ',23815,38.322,63.739,9.27,0.2818,27.521,'2',8.918,'Random',1.50,'Random',0.709,'SomeRate_KS0',2.75,0.306,0.6257
'CNT_WVZCR   ','SESS_4ESVG  ',44171,80.492,24.335,3.42,0.1289,25.494,'3',2.988,'Spam',8.13,'Spam',0.404,'SomeRate_E1Q',1.53,0.535,0.6117
'CNT_CHVXT   ','SESS_DAI0R  ',5867,15.054,47.654,7.81,0.5260,69.036,'1',3.375,'Random',5.64,'Targeted',0.091,'SomeRate_XIG',8.42,0.630,0.1487
'CNT_V8YYA   ','SESS_T873L  ',42457,97.264,74.975,3.23,0.9104,36.393,'2',0.355,'Random',9.02,'Spam',0.947,'SomeRate_21V',7.23,0.174,0.9300
'CNT_AQXJ8   ','SESS_X91TB  ',38346,0.326,57.646,9.86,0.2417,7.380,'5',3.543,'Spam',4.24,'Random',0.672,'SomeRate_MTC',0.90,0.694,0.9692
'CNT_XI7SM   ','SESS_6VWN0  ',35611,98.678,82.565,7.34,0.3715,4.568,'3',2.939,'Normal',3.01,'Spam',0.942,'SomeRate_SI3',1.44,0.443,0.7092
'CNT_ZCKGO   ','SESS_QHJBH  ',29310,76.023,68.424,8.30,0.2809,63.682,'1',4.249,'Random',4.10,'Normal',0.599,'SomeRate_U21',7.33,0.805,0.5333
'CNT_FHGIC   ','SESS_8ZUEW  ',45774,48.806,26.701,6.54,0.4468,72.880,'1',5.935,'Random',2.21,'Random',0.049,'SomeRate_ALO',9.53,0.145,0.7092
'CNT_B7K4F   ','SESS_2OZ1L  ',15321,15.834,49.994,5.00,0.6864,71.463,'5',4.070,'Random',3.93,'Spam',0.088,'SomeRate_SJ8',2.94,0.852,0.4669
'CNT_3HWII   ','SESS_RIO3X  ',7109,49.018,10.754,7.08,0.6742,76.185,'5',7.615,'Random',4.80,'Normal',0.058,'SomeRate_YAN',1.04,0.894,0.7337
'CNT_X2U9D   ','SESS_IQTPK  ',41203,90.240,31.426,9.03,0.4041,63.595,'2',6.411,'Spam',5.64,'Normal',0.791,'SomeRate_A1H',2.25,0.682,0.1817
'CNT_3ULLN   ','SESS_ZO9F5  ',4353,31.035,22.596,5.83,0.2922,41.058,'3',9.272,'Normal',7.55,'Random',0.170,'SomeRate_9MJ',3.28,0.494,0.7969
'CNT_6ZMX3   ','SESS_MWO5F  ',35671,46.602,60.434,5.65,0.0493,54.530,'5',4.826,'Spam',5.99,'Targeted',0.251,'SomeRate_ADO',3.51,0.608,0.1831
'CNT_SBJ14   ','SESS_66I9Z  ',34216,41.892,95.933,4.41,0.6286,3.143,'4',8.050,'Normal',3.75,'Spam',0.801,'SomeRate_GMV',0.40,0.746,0.8556
'CNT_72Z3M   ','SESS_R7AED  ',15814,6.551,53.921,9.48,0.1754,69.231,'5',6.559,'Normal',6.06,'Random',0.026,'SomeRate_J4A',4.72,0.914,0.6657
'CNT_UAF46   ','SESS_22Y69  ',30054,49.878,29.904,4.04,0.4977,52.893,'3',3.147,'Normal',5.72,'Random',0.433,'SomeRate_U8N',1.94,0.550,0.8795
'CNT_YAR5M   ','SESS_1NLFM  ',12388,15.088,90.300,5.21,0.3695,11.332,'2',1.991,'Random',3.97,'Random',0.676,'SomeRate_0ZU',3.98,0.242,0.9278
'CNT_UVBLF   ','SESS_ZXFPW  ',9289,58.563,57.403,2.02,0.8712,1.481,'2',7.670,'Trending',9.69,'Normal',0.557,'SomeRate_5NE',5.14,0.752,0.6855
'CNT_NKNY7   ','SESS_6AAW6  ',21068,10.075,82.087,6.47,0.6413,31.966,'1',5.889,'Random',8.67,'Spam',0.721,'SomeRate_OF5',2.91,0.922,0.9567
'CNT_VBXEE   ','SESS_QS935  ',34050,31.770,14.553,8.68,0.9675,50.628,'4',7.146,'Trending',0.22,'Spam',0.441,'SomeRate_F5R',1.12,0.308,0.7713
'CNT_CJ34T   ','SESS_YSIZV  ',17533,19.439,99.123,8.60,0.3471,45.469,'5',6.676,'Spam',4.77,'Random',0.730,'SomeRate_0WV',7.79,0.907,0.5095
'CNT_ZMJ80   ','SESS_2Y06I  ',43623,6.327,91.618,8.59,0.6752,14.569,'4',3.112,'Normal',7.15,'Spam',0.564,'SomeRate_BVC',8.35,0.371,0.9167
'CNT_BBMKL   ','SESS_J2XK2  ',29204,79.005,58.946,6.31,0.5508,37.463,'2',2.366,'Normal',6.75,'Targeted',0.577,'SomeRate_UDN',5.38,0.185,0.2592
'CNT_5G8QV   ','SESS_90ZPS  ',19907,13.813,99.319,1.57,0.1540,17.223,'2',5.937,'Normal',3.84,'Spam',0.107,'SomeRate_J3I',0.17,0.191,0.4849
'CNT_4X1D3   ','SESS_T7THJ  ',4615,1.020,34.225,3.91,0.6696,38.907,'1',3.457,'Trending',8.85,'Targeted',0.196,'SomeRate_ZGP',8.02,0.069,0.1736
'CNT_LJ1PJ   ','SESS_XAZRE  ',21987,20.501,27.586,0.75,0.2985,63.357,'1',6.902,'Random',3.70,'Spam',0.007,'SomeRate_Y53',2.35,0.485,0.2217
'CNT_FPL5C   ','SESS_L7PKD  ',33408,44.630,81.862,8.37,0.3669,87.283,'1',3.632,'Spam',6.97,'Targeted',0.277,'SomeRate_GJN',0.41,0.703,0.3389
'CNT_3GQ2X   ','SESS_OPODM  ',47119,28.075,23.362,0.17,0.8682,37.163,'2',2.311,'Trending',9.93,'Random',0.890,'SomeRate_ODS',6.27,0.886,0.4789
'CNT_01W96   ','SESS_R9UKL  ',47171,18.710,50.213,7.21,0.7351,59.885,'1',0.268,'Trending',3.91,'Targeted',0.196,'SomeRate_4XI',4.73,0.059,0.3826
'CNT_2SK92   ','SESS_W1WWA  ',25615,17.448,22.551,2.22,0.4998,82.485,'4',5.823,'Normal',8.46,'Spam',0.204,'SomeRate_BU3',1.72,0.208,0.5962
'CNT_CNASR   ','SESS_P2RIK  ',6487,30.311,35.181,3.16,0.7513,88.362,'2',3.242,'Normal',5.76,'Spam',0.218,'SomeRate_S4A',0.99,0.213,0.2062
'CNT_TASD4   ','SESS_KOWBS  ',2911,40.399,54.918,5.37,0.5801,92.652,'3',9.536,'Trending',1.26,'Random',0.896,'SomeRate_21N',0.66,0.711,0.9346
'CNT_DMYQ2   ','SESS_PE2AA  ',164,17.430,42.958,3.59,0.9390,3.509,'5',2.133,'Trending',6.88,'Random',0.139,'SomeRate_AAU',6.12,0.210,0.7480
'CNT_8FJEF   ','SESS_7XK8Y  ',15614,85.621,23.158,9.44,0.7920,89.550,'3',1.332,'Spam',5.45,'Spam',0.010,'SomeRate_KO2',4.57,0.572,0.1742
'CNT_KHYXM   ','SESS_33PEM  ',32384,31.926,77.219,5.72,0.5818,82.031,'4',7.853,'Random',8.42,'Normal',0.179,'SomeRate_7TS',6.99,0.910,0.6357
'CNT_AGA48   ','SESS_M0P1R  ',16024,36.592,98.869,7.05,0.0681,68.813,'1',5.199,'Random',1.60,'Spam',0.575,'SomeRate_CB0',6.92,0.740,0.4076
'CNT_R9K43   ','SESS_0W01B  ',12242,79.155,48.781,4.50,0.0605,85.932,'1',1.441,'Normal',6.05,'Random',0.986,'SomeRate_9CT',4.32,0.247,0.7485
'CNT_3ID0K   ','SESS_M0U50  ',11575,29.042,24.228,2.03,0.1797,98.743,'4',4.186,'Spam',8.14,'Random',0.065,'SomeRate_E3D',4.34,0.127,0.5911
'CNT_LXI0T   ','SESS_RS5DK  ',46445,30.499,23.534,9.45,0.1996,14.045,'2',3.538,'Normal',6.63,'Normal',0.902,'SomeRate_JKG',4.56,0.020,0.2763
'CNT_J2R25   ','SESS_9CFTM  ',6037,28.327,27.116,7.31,0.6673,78.448,'5',2.047,'Normal',0.45,'Normal',0.992,'SomeRate_3UZ',7.96,0.189,0.9926
'CNT_LB7QI   ','SESS_IR3BZ  ',4129,83.955,13.876,2.12,0.5694,65.761,'3',1.867,'Trending',8.28,'Normal',0.825,'SomeRate_PPL',0.18,0.081,0.6141
'CNT_PO1TF   ','SESS_DSNN0  ',7177,27.069,56.856,2.28,0.3749,13.060,'4',5.244,'Random',1.41,'Targeted',0.663,'SomeRate_KYK',4.44,0.860,0.9889
'CNT_POMVC   ','SESS_9LJ9A  ',16115,51.440,58.339,5.58,0.1428,48.551,'4',3.789,'Trending',5.74,'Normal',0.764,'SomeRate_EIT',8.74,0.415,0.3473
'CNT_RF26S   ','SESS_8LF3J  ',16960,45.222,48.594,3.48,0.9025,24.142,'2',6.276,'Trending',6.03,'Random',0.253,'SomeRate_OA0',9.20,0.272,0.6143
'CNT_GHRDI   ','SESS_RAOLB  ',29466,93.425,51.370,7.73,0.9788,31.897,'1',2.128,'Normal',8.64,'Random',0.347,'SomeRate_CHA',8.76,0.618,0.8277
'CNT_3VIOG   ','SESS_PD112  ',28042,28.145,3.125,4.25,0.0960,15.093,'5',9.806,'Spam',1.48,'Random',0.602,'SomeRate_QAE',3.54,0.264,0.1978
'CNT_K8Z76   ','SESS_ZVETK  ',13097,58.781,98.040,2.42,0.9490,76.933,'1',9.698,'Trending',5.39,'Targeted',0.104,'SomeRate_SNT',5.76,0.531,0.3804
'CNT_ELZO0   ','SESS_UNYN3  ',24537,24.180,85.705,7.51,0.8956,62.809,'3',4.419,'Spam',9.26,'Targeted',0.748,'SomeRate_APX',4.45,0.596,0.1259
'CNT_LCIIA   ','SESS_UUPBR  ',9203,47.674,85.783,9.34,0.3419,13.084,'4',9.004,'Trending',8.27,'Normal',0.997,'SomeRate_EJ2',5.60,0.961,0.3407
'CNT_18VZ6   ','SESS_LM7JU  ',19549,56.893,93.933,8.65,0.3120,90.026,'1',8.210,'Spam',1.17,'Normal',0.323,'SomeRate_VQA',0.25,0.736,0.5619
'CNT_L62HX   ','SESS_QACJO  ',25385,37.995,34.573,6.71,0.9019,18.220,'2',5.049,'Trending',6.57,'Targeted',0.122,'SomeRate_2YR',3.97,0.728,0.3470
'CNT_2RX5A   ','SESS_55VPO  ',7898,69.737,3.980,8.50,0.5132,31.447,'3',6.906,'Normal',7.10,'Targeted',0.734,'SomeRate_HRE',0.78,0.940,0.3654
'CNT_WX7PJ   ','SESS_NEHU4  ',1490,55.108,63.077,9.83,0.0208,96.257,'1',0.508,'Trending',6.40,'Spam',0.749,'SomeRate_JFV',0.50,0.657,0.4858
'CNT_MKNWL   ','SESS_F23ZO  ',149,38.832,49.778,3.16,0.0875,10.532,'4',7.681,'Spam',0.76,'Spam',0.728,'SomeRate_WAI',2.29,0.876,0.2021
'CNT_2J2YS   ','SESS_BMGNQ  ',13335,73.917,93.047,3.86,0.7097,84.970,'1',3.577,'Normal',9.92,'Targeted',0.098,'SomeRate_0R5',6.19,0.415,0.5080
'CNT_FH9II   ','SESS_E7309  ',31698,18.416,86.259,5.97,0.7451,39.264,'3',9.400,'Random',9.88,'Normal',0.997,'SomeRate_P17',8.85,0.073,0.7177
'CNT_3LT3Z   ','SESS_3QT3H  ',21724,26.193,93.908,1.83,0.8475,4.799,'5',7.909,'Trending',0.80,'Spam',0.812,'SomeRate_REU',3.56,0.043,0.7395
'CNT_BU31I   ','SESS_1O26R  ',48056,15.568,94.457,4.95,0.1994,73.099,'5',4.516,'Normal',4.22,'Normal',0.679,'SomeRate_M6D',6.50,0.548,0.0185
'CNT_JGXS8   ','SESS_W5JF0  ',41457,60.920,25.284,5.93,0.9518,47.379,'3',5.797,'Spam',0.13,'Targeted',0.019,'SomeRate_W4Q',1.14,0.741,0.6469
'CNT_91YMG   ','SESS_YD5Q5  ',11743,76.087,55.673,5.19,0.2169,74.851,'1',9.894,'Normal',5.98,'Targeted',0.551,'SomeRate_1K6',8.73,0.779,0.4067
'CNT_76H8Z   ','SESS_32PM4  ',27136,88.191,99.831,7.28,0.1600,82.247,'4',9.975,'Trending',9.93,'Normal',0.830,'SomeRate_VMC',6.28,0.318,0.4126
'CNT_AH88I   ','SESS_EJTA0  ',49982,16.840,99.038,2.96,0.0851,89.470,'2',2.456,'Random',9.56,'Spam',0.235,'SomeRate_Q6L',2.45,0.938,0.6414
'CNT_5AYWC   ','SESS_8K8QB  ',40303,27.997,11.634,1.99,0.5208,78.045,'5',3.389,'Normal',1.24,'Random',0.056,'SomeRate_0L3',1.70,0.274,0.7678
'CNT_PWKUV   ','SESS_58UPF  ',31990,62.421,43.504,4.69,0.0338,40.188,'5',7.342,'Trending',7.13,'Random',0.718,'SomeRate_S03',9.59,0.145,0.6866
