'TECH_L3688  ','NET_VAFGP   ','MSG_MSTAX   ','192.168.4.214',0.375,3,0.3191,6,'No',7,NULL,0.916,0.88764
'TECH_V0AH4  ','NET_QMOBW   ','MSG_2GAZ5   ','192.168.238.86',0.798,16,0.1289,9,'Yes',18,NULL,0.091,0.31753
'TECH_P0PES  ','NET_KCY0N   ','MSG_1GVU9   ','192.168.13.207',0.738,18,0.9098,0,'Yes',1,NULL,0.135,0.73014
'TECH_37845  ','NET_TJ95J   ','MSG_6FYGE   ','192.168.233.209',0.083,29,0.5456,10,'Suspected',10,NULL,0.168,0.81494
'TECH_AIQJR  ','NET_HD9XY   ','MSG_4MKW4   ','192.168.20.251',0.528,6,0.4850,0,'No',15,NULL,0.501,0.52482
'TECH_X0FWR  ','NET_SDTEM   ','MSG_B47PE   ','192.168.251.74',0.966,36,0.8734,8,'Suspected',12,NULL,0.787,0.09890
'TECH_7VB7P  ','NET_OHJDD   ','MSG_OZNFE   ','192.168.174.130',0.006,21,0.6131,1,'No',3,NULL,0.220,0.14718
'TECH_RTWYJ  ','NET_3TS50   ','MSG_VPIUS   ','192.168.25.42',0.963,24,0.0213,6,'Suspected',15,NULL,0.714,0.03556
'TECH_D31S8  ','NET_OB472   ','MSG_9M4DD   ','192.168.99.149',0.631,41,0.6302,5,'No',7,NULL,0.166,0.82896
'TECH_4EV4Y  ','NET_0125X   ','MSG_OU8LF   ','192.168.140.150',0.460,15,0.4328,7,'Suspected',7,NULL,0.375,0.02850
'TECH_8HIKD  ','NET_G8IQG   ','MSG_EXUPO   ','192.168.53.215',0.698,1,0.3106,6,'No',11,NULL,0.062,0.75069
'TECH_CU1P7  ','NET_HZSIW   ','MSG_Z4ACV   ','192.168.21.138',0.040,5,0.4841,8,'No',17,NULL,0.736,0.97231
'TECH_LX7YX  ','NET_69EPQ   ','MSG_SJ82F   ','192.168.209.183',0.122,0,0.0695,4,'Suspected',20,NULL,0.660,0.57266
'TECH_Z7HYQ  ','NET_U4S4K   ','MSG_Z2ERN   ','192.168.114.12',0.241,29,0.7369,3,'No',6,NULL,0.068,0.86897
'TECH_WHBFH  ','NET_MCUSD   ','MSG_B4KLL   ','192.168.139.252',0.935,5,0.5894,1,'Yes',15,NULL,0.875,0.08637
'TECH_QW89L  ','NET_FR9M8   ','MSG_RFZA0   ','192.168.156.165',0.523,9,0.0551,8,'Yes',1,NULL,0.248,0.86799
'TECH_DN6DZ  ','NET_F5XQ6   ','MSG_JVA0H   ','192.168.15.199',0.004,29,0.0786,1,'Suspected',6,NULL,0.833,0.63509
'TECH_2Z5J1  ','NET_NZKO5   ','MSG_WQDPU   ','192.168.228.68',0.611,16,0.6405,8,'Suspected',3,NULL,0.911,0.26290
'TECH_2XE8U  ','NET_E54AU   ','MSG_YNYJA   ','192.168.74.120',0.338,38,0.0242,4,'Suspected',17,NULL,0.989,0.46885
'TECH_8S9LW  ','NET_MEH2T   ','MSG_W9NMQ   ','192.168.205.211',0.539,25,0.8826,6,'Suspected',10,NULL,0.072,0.03282
'TECH_73GUS  ','NET_4L42W   ','MSG_RHUH1   ','192.168.22.156',0.557,6,0.7393,10,'Yes',16,NULL,0.581,0.33936
'TECH_T0V1D  ','NET_DJHAZ   ','MSG_9RZHI   ','192.168.122.156',0.680,45,0.2674,3,'No',7,NULL,0.592,0.12510
'TECH_WR56J  ','NET_AID3F   ','MSG_LJX8N   ','192.168.35.233',0.783,27,0.4633,4,'No',4,NULL,0.404,0.17448
'TECH_IV4JR  ','NET_Z6EDL   ','MSG_HHUYS   ','192.168.20.8',0.298,29,0.2660,10,'Yes',16,NULL,0.992,0.35338
'TECH_Q8PBX  ','NET_5QSY0   ','MSG_8NMVA   ','192.168.166.182',0.244,2,0.7219,7,'Suspected',19,NULL,0.018,0.10575
'TECH_4SU7I  ','NET_FG2SN   ','MSG_7F60M   ','192.168.225.152',0.663,15,0.6243,1,'Yes',3,NULL,0.766,0.30679
'TECH_4K6ZC  ','NET_2QYJZ   ','MSG_25232   ','192.168.164.192',0.258,21,0.4241,6,'Suspected',14,NULL,0.823,0.96965
'TECH_KJKRH  ','NET_7SXS6   ','MSG_QZEV2   ','192.168.221.237',1.000,46,0.6231,8,'Yes',14,NULL,0.893,0.66997
'TECH_8BOCI  ','NET_N9UA3   ','MSG_KVH43   ','192.168.212.109',0.040,21,0.5519,5,'Yes',10,NULL,0.873,0.08664
'TECH_MJ1W6  ','NET_VJ10P   ','MSG_8YHLG   ','192.168.104.232',0.409,48,0.6001,5,'Yes',14,NULL,0.176,0.66232
'TECH_8L6U7  ','NET_8Y7HC   ','MSG_SKJJ0   ','192.168.83.232',0.387,25,0.5164,3,'Suspected',7,NULL,0.949,0.47350
'TECH_I7P9L  ','NET_QM6CO   ','MSG_UBRWG   ','192.168.143.80',0.152,11,0.5767,10,'Yes',7,NULL,0.025,0.85610
'TECH_DLS7D  ','NET_ZPZKU   ','MSG_U4U3S   ','192.168.192.234',0.179,23,0.1225,2,'Suspected',6,NULL,0.753,0.01423
'TECH_BM3XW  ','NET_CKIG6   ','MSG_H2NMH   ','192.168.250.151',0.950,25,0.0542,9,'Suspected',1,NULL,0.671,0.51104
'TECH_9HDPH  ','NET_95AUW   ','MSG_ZBFXI   ','192.168.80.200',0.079,4,0.8941,1,'No',15,NULL,0.240,0.37920
'TECH_YZB8M  ','NET_5CYEH   ','MSG_SQDMR   ','192.168.246.188',0.354,24,0.3616,3,'No',20,NULL,0.965,0.75754
'TECH_GZ715  ','NET_5VSFP   ','MSG_0WP55   ','192.168.56.187',0.345,24,0.0194,10,'No',9,NULL,0.741,0.48446
'TECH_A85EA  ','NET_SGRRU   ','MSG_B4IAI   ','192.168.202.207',0.180,13,0.2427,8,'Suspected',14,NULL,0.487,0.65321
'TECH_AN0BP  ','NET_VFCB5   ','MSG_SH13V   ','192.168.87.6',0.140,7,0.2871,10,'No',16,NULL,0.533,0.53341
'TECH_BF09I  ','NET_GVRS3   ','MSG_3B2CW   ','192.168.136.89',0.125,42,0.8479,2,'Yes',2,NULL,0.857,0.29029
'TECH_4B653  ','NET_3819S   ','MSG_L47IO   ','192.168.239.115',0.737,28,0.1067,9,'Suspected',19,NULL,0.586,0.15514
'TECH_42BZP  ','NET_0C7RU   ','MSG_B0BAP   ','192.168.213.158',0.097,50,0.2331,9,'No',9,NULL,0.800,0.94670
'TECH_KPQ6R  ','NET_NH249   ','MSG_0ZOYK   ','192.168.99.79',0.781,20,0.5475,7,'Yes',6,NULL,0.066,0.15896
'TECH_5FYQX  ','NET_KW251   ','MSG_KZL8I   ','192.168.186.243',0.486,19,0.0536,10,'Suspected',7,NULL,0.310,0.91265
'TECH_6TUSL  ','NET_A5EAW   ','MSG_GKC18   ','192.168.112.61',0.813,32,0.4034,9,'Yes',7,NULL,0.669,0.45601
'TECH_ID1M9  ','NET_05D6X   ','MSG_2M7P2   ','192.168.227.110',0.987,19,0.8395,5,'No',3,NULL,0.882,0.44345
'TECH_92AEO  ','NET_H76PI   ','MSG_XG6ZW   ','192.168.107.16',0.401,37,0.7353,9,'Yes',20,NULL,0.552,0.04565
'TECH_D9KJH  ','NET_01T7B   ','MSG_E3XAT   ','192.168.21.166',0.114,20,0.3800,3,'No',15,NULL,0.412,0.11445
'TECH_L8I08  ','NET_F4MRY   ','MSG_7Z8TB   ','192.168.227.39',0.117,8,0.3569,5,'No',7,NULL,0.103,0.45534
'TECH_AVB7O  ','NET_229YB   ','MSG_Q0N2P   ','192.168.200.67',0.872,7,0.8501,5,'Suspected',3,NULL,0.477,0.30910
'TECH_C8TPP  ','NET_50KCE   ','MSG_8RIOF   ','192.168.89.245',0.658,45,0.8273,10,'Yes',14,NULL,0.272,0.58061
'TECH_W1KBL  ','NET_6SRJX   ','MSG_N1SQ6   ','192.168.70.50',0.822,40,0.5074,8,'Yes',17,NULL,0.577,0.63264
'TECH_ITX3F  ','NET_S9H9O   ','MSG_BDT7O   ','192.168.218.6',0.801,7,0.5394,8,'No',4,NULL,0.345,0.19640
'TECH_5JGRQ  ','NET_D4ADO   ','MSG_WOTEU   ','192.168.201.246',0.497,39,0.9171,8,'Suspected',3,NULL,0.170,0.99218
'TECH_U8SAC  ','NET_4LMWE   ','MSG_KMPZS   ','192.168.160.115',0.366,44,0.0068,4,'No',8,NULL,0.550,0.00810
'TECH_I90OS  ','NET_SOFQQ   ','MSG_NQ0K0   ','192.168.219.154',0.752,14,0.6127,4,'Yes',1,NULL,0.403,0.80517
'TECH_9LEVP  ','NET_R2EIC   ','MSG_CD89K   ','192.168.166.9',0.312,0,0.8835,8,'No',10,NULL,0.367,0.23687
'TECH_ZZ3ZG  ','NET_FWRUE   ','MSG_E31I4   ','192.168.80.176',0.510,24,0.4623,10,'Suspected',13,NULL,0.087,0.56951
'TECH_DRLXT  ','NET_OE2UX   ','MSG_U2978   ','192.168.138.48',0.207,39,0.6858,1,'No',13,NULL,0.208,0.09108
'TECH_BS1ZG  ','NET_ZLTRM   ','MSG_ZCN0G   ','192.168.2.48',0.522,0,0.9398,6,'Yes',4,NULL,0.672,0.23609
'TECH_BRHEL  ','NET_D187S   ','MSG_GFQ09   ','192.168.152.1',0.824,23,0.4459,10,'Suspected',17,NULL,0.319,0.55915
'TECH_JIN18  ','NET_INMVH   ','MSG_574KP   ','192.168.237.52',0.034,3,0.1302,1,'Suspected',9,NULL,0.832,0.90981
'TECH_06LGF  ','NET_9GD72   ','MSG_LXWWA   ','192.168.245.190',0.293,36,0.3431,4,'Yes',12,NULL,0.172,0.98883
'TECH_FL7PK  ','NET_XAHU8   ','MSG_VNN37   ','192.168.189.51',0.980,29,0.0335,9,'Suspected',19,NULL,0.865,0.24072
'TECH_ST5KY  ','NET_MW0HA   ','MSG_BAVC4   ','192.168.46.233',0.901,26,0.5073,9,'Yes',20,NULL,0.715,0.43961
'TECH_PJH4X  ','NET_8SG8W   ','MSG_LHHX7   ','192.168.210.175',0.401,6,0.9435,9,'Yes',16,NULL,0.917,0.08998
'TECH_9V9VU  ','NET_KX230   ','MSG_GDNW4   ','192.168.202.70',0.389,44,0.2260,3,'Yes',1,NULL,0.723,0.34725
'TECH_08M99  ','NET_SZQKF   ','MSG_6KPMD   ','192.168.152.253',0.028,19,0.0894,6,'No',9,NULL,0.689,0.15864
'TECH_53LAF  ','NET_3LP5B   ','MSG_Q4E8K   ','192.168.211.167',0.245,6,0.0957,5,'Suspected',20,NULL,0.814,0.19838
'TECH_EMIUT  ','NET_PVPO9   ','MSG_VHUUD   ','192.168.216.22',0.058,46,0.7493,1,'No',12,NULL,0.824,0.54668
'TECH_0UAS9  ','NET_1W5TM   ','MSG_NV36F   ','192.168.215.164',0.891,31,0.4531,0,'Yes',19,NULL,0.657,0.71544
'TECH_SULDL  ','NET_Y0RYV   ','MSG_54H8L   ','192.168.82.116',0.268,18,0.5441,0,'No',2,NULL,0.320,0.37472
'TECH_ZV37F  ','NET_KU1EX   ','MSG_TN041   ','192.168.93.95',0.851,22,0.4974,9,'No',19,NULL,0.734,0.93284
'TECH_QY43P  ','NET_V78RX   ','MSG_IRGOJ   ','192.168.158.200',0.776,15,0.8700,8,'Yes',3,NULL,0.543,0.12802
'TECH_33IIQ  ','NET_W2BTD   ','MSG_C5DEY   ','192.168.124.111',0.721,34,0.7873,2,'Yes',9,NULL,0.264,0.26245
'TECH_FX3ZE  ','NET_GFE6P   ','MSG_VWXCL   ','192.168.104.24',0.839,26,0.9557,3,'Yes',12,NULL,0.094,0.22327
'TECH_B4R4V  ','NET_PRR23   ','MSG_XY1BT   ','192.168.238.190',0.549,6,0.6151,10,'No',10,NULL,0.796,0.37797
'TECH_9IRT7  ','NET_A5TGV   ','MSG_R2NM7   ','192.168.41.188',0.639,4,0.7121,10,'No',7,NULL,0.651,0.59960
'TECH_G3OL0  ','NET_LEJAY   ','MSG_O2KT2   ','192.168.62.25',0.969,49,0.7508,6,'Yes',4,NULL,0.896,0.56634
'TECH_2L1ZF  ','NET_1474L   ','MSG_STQNZ   ','192.168.16.43',0.837,7,0.4174,5,'No',15,NULL,0.370,0.88644
'TECH_JJ11X  ','NET_TFK5L   ','MSG_ELK0W   ','192.168.37.210',0.250,13,0.2588,9,'No',14,NULL,0.330,0.14684
'TECH_WFYV0  ','NET_66TYS   ','MSG_HQ3VW   ','192.168.212.211',0.886,9,0.0332,6,'Suspected',12,NULL,0.533,0.70939
'TECH_WSJWC  ','NET_PT28F   ','MSG_APVE0   ','192.168.220.7',0.196,38,0.5686,6,'Yes',2,NULL,0.325,0.05390
'TECH_LYH65  ','NET_UQQV2   ','MSG_XX52L   ','192.168.22.30',0.717,36,0.9835,9,'Yes',9,NULL,0.505,0.60219
'TECH_JO21D  ','NET_1WVLN   ','MSG_B2IZX   ','192.168.180.121',0.410,20,0.7905,1,'Yes',16,NULL,0.663,0.51771
'TECH_4HT6S  ','NET_ZJ4BN   ','MSG_T3KSY   ','192.168.153.136',0.182,28,0.9966,2,'No',12,NULL,0.375,0.59898
'TECH_3Z3B2  ','NET_FKZDH   ','MSG_43AGQ   ','192.168.151.104',0.560,35,0.2567,0,'Suspected',17,NULL,0.792,0.13396
'TECH_KE6GP  ','NET_T0ZON   ','MSG_34BIH   ','192.168.160.129',0.721,47,0.9193,8,'Suspected',11,NULL,0.787,0.31961
'TECH_VE07Z  ','NET_J7A4T   ','MSG_QX6H1   ','192.168.220.153',0.523,21,0.5124,2,'No',8,NULL,0.815,0.24895
'TECH_DNXX0  ','NET_LHKCW   ','MSG_DKUB4   ','192.168.185.80',0.001,10,0.9870,3,'No',11,NULL,0.168,0.32143
'TECH_RVPZJ  ','NET_EBFIL   ','MSG_7JF8P   ','192.168.151.41',0.433,44,0.8421,7,'Suspected',12,NULL,0.696,0.45313
'TECH_CJK1A  ','NET_XI51O   ','MSG_2EOMJ   ','192.168.35.100',0.970,1,0.6630,5,'Suspected',16,NULL,0.422,0.96925
'TECH_Q6XP4  ','NET_R9SXE   ','MSG_OAN0T   ','192.168.176.208',0.085,43,0.6010,3,'Suspected',16,NULL,0.660,0.27226
'TECH_P9F5W  ','NET_Q8FL4   ','MSG_LYR6Q   ','192.168.167.38',0.176,50,0.8962,5,'Yes',3,NULL,0.960,0.06715
'TECH_BLI0I  ','NET_6NJQI   ','MSG_8I00O   ','192.168.78.185',0.505,22,0.3682,5,'Suspected',9,NULL,0.706,0.72690
'TECH_ADJAR  ','NET_JID7W   ','MSG_8CIYO   ','192.168.2.177',0.408,34,0.8061,3,'No',15,NULL,0.889,0.78205
'TECH_CB75S  ','NET_XZQD3   ','MSG_ZTRUB   ','192.168.50.181',0.233,26,0.8358,5,'Yes',18,NULL,0.929,0.82458
'TECH_915FS  ','NET_0D7DZ   ','MSG_FTEHI   ','192.168.217.193',0.858,22,0.6320,10,'Suspected',8,NULL,0.568,0.19239
'TECH_1PIQ0  ','NET_I852B   ','MSG_G4G8X   ','192.168.113.243',0.692,46,0.6169,9,'Yes',5,NULL,0.460,0.96532
'TECH_CP673  ','NET_5I065   ','MSG_4Z7KQ   ','192.168.119.43',0.343,28,0.7621,1,'No',16,NULL,0.698,0.21747
'TECH_VZUG5  ','NET_3WZFA   ','MSG_KUN8H   ','192.168.97.245',0.272,25,0.4383,2,'Suspected',5,NULL,0.503,0.38391
'TECH_LKVKW  ','NET_OL9X2   ','MSG_NYB6D   ','192.168.122.38',0.164,12,0.0036,4,'No',18,NULL,0.101,0.71388
'TECH_ENHV7  ','NET_VNU92   ','MSG_O8X9V   ','192.168.95.110',0.875,20,0.7787,5,'Yes',7,NULL,0.573,0.35525
'TECH_8C0XE  ','NET_LSYYA   ','MSG_KVK5W   ','192.168.193.42',0.811,39,0.5616,2,'Yes',20,NULL,0.092,0.83872
'TECH_1CSFY  ','NET_GQBXF   ','MSG_HL32M   ','192.168.8.33',0.791,8,0.8830,1,'Yes',20,NULL,0.082,0.71212
'TECH_77JMC  ','NET_T2L58   ','MSG_5N325   ','192.168.185.242',0.342,12,0.9796,10,'No',18,NULL,0.369,0.09201
'TECH_SGMGF  ','NET_FRRDN   ','MSG_GD4FN   ','192.168.14.136',0.734,19,0.7169,9,'No',20,NULL,0.419,0.37155
'TECH_8VT7W  ','NET_6SHCP   ','MSG_ONIST   ','192.168.61.241',0.548,15,0.9839,1,'Yes',12,NULL,0.941,0.18322
'TECH_YGVIV  ','NET_3GNGV   ','MSG_9TVZP   ','192.168.236.126',0.282,41,0.3732,1,'No',15,NULL,0.763,0.88963
'TECH_PPRSW  ','NET_ULBWG   ','MSG_NKVS8   ','192.168.128.171',0.908,17,0.3898,1,'Suspected',19,NULL,0.232,0.12735
'TECH_QPKJG  ','NET_SGU0U   ','MSG_7W6B3   ','192.168.77.75',0.300,45,0.3142,1,'Suspected',12,NULL,0.402,0.63487
'TECH_AWHQE  ','NET_FO8KP   ','MSG_G1SMZ   ','192.168.202.189',0.654,21,0.3142,2,'Suspected',12,NULL,0.710,0.21637
'TECH_REA1H  ','NET_UR5TU   ','MSG_COY9U   ','192.168.87.76',0.524,46,0.4977,4,'Yes',15,NULL,0.400,0.09874
'TECH_A98F6  ','NET_A6VXN   ','MSG_N9ZL3   ','192.168.164.142',0.031,20,0.3632,3,'No',20,NULL,0.461,0.46121
'TECH_3HS7G  ','NET_V65WV   ','MSG_ZXMAF   ','192.168.51.116',0.822,31,0.9018,5,'Suspected',19,NULL,0.172,0.63455
'TECH_3W51B  ','NET_4DPQD   ','MSG_UKH2W   ','192.168.191.214',0.986,41,0.0307,2,'No',4,NULL,0.069,0.31849
'TECH_O5FZM  ','NET_SNPWM   ','MSG_BU0QV   ','192.168.240.200',0.597,24,0.4001,10,'No',20,NULL,0.119,0.73782
'TECH_Q2DM2  ','NET_2VE0H   ','MSG_GKVP9   ','192.168.64.72',0.232,36,0.6082,6,'Suspected',7,NULL,0.585,0.61708
'TECH_IDMXU  ','NET_HFNF1   ','MSG_AQ3EF   ','192.168.247.114',0.079,2,0.8589,5,'Suspected',9,NULL,0.271,0.70269
'TECH_8EVEY  ','NET_7KZKP   ','MSG_FF42T   ','192.168.197.97',0.142,8,0.5395,0,'Suspected',19,NULL,0.625,0.25089
'TECH_IVMRF  ','NET_6RLRX   ','MSG_DSHEL   ','192.168.186.166',0.593,29,0.7319,7,'Suspected',15,NULL,0.639,0.00278
'TECH_IYH86  ','NET_I3R7J   ','MSG_WX7FO   ','192.168.153.51',0.420,2,0.8184,3,'Suspected',6,NULL,0.799,0.37679
'TECH_WLZHX  ','NET_W8W7F   ','MSG_E2APM   ','192.168.222.124',0.076,38,0.4270,10,'Suspected',11,NULL,0.163,0.96188
'TECH_MG5HT  ','NET_UWDWI   ','MSG_TMT5S   ','192.168.100.69',0.788,6,0.3678,5,'Yes',6,NULL,0.517,0.44336
'TECH_NKDFM  ','NET_0KAAI   ','MSG_H852V   ','192.168.0.62',0.949,15,0.6689,0,'Suspected',11,NULL,0.900,0.22283
'TECH_ZXXQN  ','NET_37H8F   ','MSG_AH50Q   ','192.168.142.168',0.725,33,0.3645,3,'Yes',14,NULL,0.732,0.87726
'TECH_ZDR0V  ','NET_KAM6A   ','MSG_IIVAD   ','192.168.36.19',0.668,2,0.2619,4,'Suspected',14,NULL,0.503,0.51028
'TECH_1J35M  ','NET_SZAA9   ','MSG_SPTG0   ','192.168.65.155',0.401,46,0.9090,8,'No',14,NULL,0.842,0.95262
'TECH_06ETO  ','NET_FQZ9W   ','MSG_JSAKR   ','192.168.174.137',0.965,50,0.7156,9,'Yes',12,NULL,0.924,0.37353
'TECH_D46SI  ','NET_1P2KA   ','MSG_BBQWZ   ','192.168.200.51',0.767,13,0.4683,1,'Suspected',12,NULL,0.100,0.18709
'TECH_KKOMN  ','NET_OSET3   ','MSG_UMZ4X   ','192.168.25.54',0.653,47,0.9555,8,'No',5,NULL,0.112,0.16577
'TECH_D6PTB  ','NET_LV9U4   ','MSG_9HDRR   ','192.168.179.18',0.440,4,0.7888,0,'Suspected',19,NULL,0.934,0.67491
'TECH_BQ4SL  ','NET_JIR3Y   ','MSG_MZB23   ','192.168.93.13',0.802,27,0.1586,8,'No',9,NULL,0.362,0.89201
'TECH_0SV1Z  ','NET_81N6M   ','MSG_HO96S   ','192.168.158.85',0.342,16,0.7584,10,'Yes',16,NULL,0.126,0.45602
'TECH_RV9J3  ','NET_50RRH   ','MSG_AFW0V   ','192.168.93.173',0.892,41,0.7909,6,'Suspected',4,NULL,0.477,0.35512
'TECH_N6G3M  ','NET_XQVYS   ','MSG_499HS   ','192.168.110.50',0.360,22,0.7289,10,'No',7,NULL,0.696,0.38520
'TECH_JJPSE  ','NET_Y81LI   ','MSG_WEO1M   ','192.168.97.222',0.517,47,0.6495,9,'No',11,NULL,0.557,0.81586
'TECH_TLBB7  ','NET_3MLY7   ','MSG_ZOF8N   ','192.168.196.25',0.661,11,0.7208,8,'Yes',13,NULL,0.036,0.38304
'TECH_OFWUL  ','NET_RMARZ   ','MSG_O0N25   ','192.168.188.49',0.331,36,0.6833,3,'Suspected',16,NULL,0.278,0.27988
'TECH_X82G1  ','NET_UU55D   ','MSG_D6U1F   ','192.168.175.145',0.398,34,0.6124,0,'No',20,NULL,0.895,0.32048
'TECH_IZ92W  ','NET_FEVQG   ','MSG_9XNCJ   ','192.168.254.41',0.489,49,0.0424,9,'Yes',8,NULL,0.394,0.91460
'TECH_VZNR2  ','NET_WDX7V   ','MSG_A6T7Z   ','192.168.221.29',0.467,3,0.2707,8,'No',13,NULL,0.634,0.28180
'TECH_VVD2V  ','NET_JP6DX   ','MSG_TNVG5   ','192.168.252.211',0.046,1,0.4975,3,'Yes',1,NULL,0.652,0.54367
'TECH_4DRXC  ','NET_4V3Z2   ','MSG_603YZ   ','192.168.58.16',0.983,11,0.4635,0,'Suspected',17,NULL,0.633,0.63656
'TECH_UAYV9  ','NET_URJ8Q   ','MSG_3OPD5   ','192.168.218.88',0.911,12,0.3002,8,'Yes',16,NULL,0.149,0.54745
'TECH_A3XQN  ','NET_6DB34   ','MSG_9KNAI   ','192.168.34.49',0.985,16,0.0309,5,'No',20,NULL,0.906,0.05423
'TECH_V99BE  ','NET_MHXUJ   ','MSG_QZOWV   ','192.168.69.111',0.471,13,0.7710,5,'No',2,NULL,0.101,0.73861
'TECH_ON5J8  ','NET_6VHAL   ','MSG_MXVYO   ','192.168.41.162',0.784,36,0.7765,5,'Suspected',1,NULL,0.545,0.98687
'TECH_5DUTC  ','NET_DI3N3   ','MSG_G8G0B   ','192.168.120.84',0.544,24,0.3712,9,'Suspected',20,NULL,0.767,0.73492
'TECH_RO23U  ','NET_2B2Y7   ','MSG_9UDYZ   ','192.168.47.113',0.757,49,0.8811,8,'No',18,NULL,0.253,0.60784
'TECH_QVJVJ  ','NET_9NL4Z   ','MSG_U5PZM   ','192.168.149.140',0.995,46,0.4727,4,'Suspected',19,NULL,0.893,0.64943
'TECH_ZRM65  ','NET_I5W2C   ','MSG_XYYN7   ','192.168.20.100',0.413,43,0.3158,4,'No',14,NULL,0.499,0.21191
'TECH_VTVFN  ','NET_Y8P4H   ','MSG_20H7J   ','192.168.185.166',0.269,46,0.6606,7,'Suspected',19,NULL,0.800,0.46161
'TECH_HFC8L  ','NET_519HG   ','MSG_35RLV   ','192.168.165.229',0.516,8,0.0556,5,'No',8,NULL,0.276,0.94390
'TECH_YICSC  ','NET_CK5E5   ','MSG_PYVY2   ','192.168.43.94',0.156,27,0.9571,10,'No',11,NULL,0.402,0.47162
'TECH_TAUJ1  ','NET_YSXHV   ','MSG_QQRR8   ','192.168.242.134',0.947,48,0.1628,6,'No',16,NULL,0.232,0.43013
'TECH_691HX  ','NET_9ZBQK   ','MSG_SP0VS   ','192.168.105.5',0.115,10,0.2529,2,'No',18,NULL,0.131,0.05959
'TECH_UL89L  ','NET_L3PCB   ','MSG_1S2ST   ','192.168.196.92',0.884,15,0.3073,2,'No',9,NULL,0.963,0.81516
'TECH_69BDD  ','NET_TI9OW   ','MSG_WZ3ZD   ','192.168.49.143',0.800,34,0.8465,9,'Suspected',7,NULL,0.711,0.31845
'TECH_DF7PU  ','NET_B1BMX   ','MSG_PFHPM   ','192.168.193.234',0.682,43,0.6410,9,'Yes',15,NULL,0.425,0.00288
'TECH_0ZGXO  ','NET_QFX6Q   ','MSG_Q7Q4L   ','192.168.221.190',0.496,26,0.4718,8,'No',19,NULL,0.460,0.11313
'TECH_TZ8ST  ','NET_Z14NM   ','MSG_B22GP   ','192.168.162.193',0.695,47,0.2053,1,'Suspected',15,NULL,0.179,0.25878
'TECH_M8QCB  ','NET_0IXUN   ','MSG_5KYEH   ','192.168.107.51',0.576,45,0.2675,2,'Suspected',14,NULL,0.127,0.13373
'TECH_1SA73  ','NET_SG4YE   ','MSG_BNKGB   ','192.168.108.132',0.085,4,0.9375,1,'Suspected',8,NULL,0.399,0.32933
'TECH_3Y2VT  ','NET_NO3CB   ','MSG_KMFWP   ','192.168.11.193',0.997,8,0.4982,6,'No',20,NULL,0.351,0.23331
'TECH_G5DKQ  ','NET_87T2D   ','MSG_A3LGZ   ','192.168.163.36',0.531,45,0.1849,8,'No',16,NULL,0.599,0.05097
'TECH_QEHPS  ','NET_6SHV2   ','MSG_18OA3   ','192.168.244.51',0.311,46,0.8909,3,'Yes',18,NULL,0.743,0.18541
'TECH_PF3FA  ','NET_2LZEG   ','MSG_DM4PW   ','192.168.180.170',0.439,31,0.8103,1,'Yes',5,NULL,0.546,0.23497
'TECH_2JFTR  ','NET_KQC47   ','MSG_U269Z   ','192.168.196.169',0.228,30,0.5799,10,'Yes',17,NULL,0.321,0.83444
'TECH_XHRCJ  ','NET_JD0TL   ','MSG_2YID9   ','192.168.49.195',0.850,43,0.3801,4,'Yes',4,NULL,0.582,0.47416
'TECH_QSXER  ','NET_DMBJK   ','MSG_L0WMT   ','192.168.170.119',0.123,10,0.3790,2,'Yes',8,NULL,0.106,0.28629
'TECH_BSNEG  ','NET_7Z8E8   ','MSG_U2P9Q   ','192.168.144.248',0.698,48,0.2044,6,'Yes',3,NULL,0.379,0.29439
'TECH_NF2WD  ','NET_LPMW2   ','MSG_JUGCA   ','192.168.4.3',0.786,28,0.2429,1,'No',15,NULL,0.328,0.50665
'TECH_A4C5A  ','NET_QEJZN   ','MSG_XOJP7   ','192.168.185.229',0.430,39,0.2230,9,'No',15,NULL,0.493,0.04576
'TECH_83X3R  ','NET_DEOEE   ','MSG_49OKX   ','192.168.130.80',0.294,36,0.5709,2,'Suspected',6,NULL,0.242,0.27133
'TECH_3F5E4  ','NET_7P90R   ','MSG_WOLBV   ','192.168.5.86',0.469,9,0.4504,7,'No',18,NULL,0.110,0.97842
'TECH_IHMZA  ','NET_7M9XB   ','MSG_7R8SJ   ','192.168.154.84',0.203,20,0.8339,5,'Suspected',4,NULL,0.777,0.27022
'TECH_3408O  ','NET_VMUQR   ','MSG_YYLMG   ','192.168.44.252',0.861,29,0.6378,1,'Yes',16,NULL,1.000,0.05400
'TECH_MRI6K  ','NET_LFT9S   ','MSG_IIY7W   ','192.168.255.79',0.967,41,0.8303,5,'Yes',5,NULL,0.201,0.43826
'TECH_GJBDH  ','NET_3GFWM   ','MSG_RQVHI   ','192.168.91.146',0.996,27,0.0800,1,'No',10,NULL,0.197,0.43408
'TECH_Y2X6M  ','NET_R0HBU   ','MSG_O1L54   ','192.168.231.52',0.376,43,0.1149,7,'Suspected',5,NULL,0.150,0.82998
'TECH_X0QDA  ','NET_HWUXT   ','MSG_Z5I3Q   ','192.168.185.122',0.638,45,0.1037,3,'Suspected',20,NULL,0.320,0.41736
'TECH_A1PNO  ','NET_HJLEG   ','MSG_G9WUX   ','192.168.56.84',0.289,23,0.0617,1,'Suspected',8,NULL,0.098,0.52583
