'RGB_OCYNEN','MECH_4A4YFU','AUD_SGIM48',76,92.4,135,'8',1,14123940
'RGB_OGYQ5E','MECH_1DD8Y6','AUD_QQW9N2',47,82.0,826,'9',9,2541900
'RGB_9PRODR','MECH_ZAZHLU','AUD_AF3OHK',61,86.8,957,'5',1,8399747
'RGB_4Y25JT','MECH_SDBSSC','AUD_S9LJSX',50,93.4,121,'19',9,2298594
'RGB_FBO7CS','MECH_QD2AGF','AUD_7665PU',93,83.6,819,'13',8,13357301
'RGB_ZZBQEX','MECH_B2M9SU','AUD_F435X8',76,89.0,242,'18',6,15598938
'RGB_YSUTXF','MECH_I6Y314','AUD_B8IAIR',27,81.2,876,'17',10,10592540
'RGB_CAMYW0','MECH_FSDP35','AUD_DA48GG',40,84.2,864,'5',5,9529108
'RGB_5BJDUD','MECH_Z03H7T','AUD_0G3C8S',0,98.9,434,'13',7,7427593
'RGB_3TNGHY','MECH_8P9Y93','AUD_OCPQKB',1,86.6,336,'12',8,8565047
'RGB_MY2MGX','MECH_J10GQ8','AUD_0RMBLT',84,89.9,406,'5',1,8932961
'RGB_W4WGC5','MECH_DASUE3','AUD_F01X6Q',9,88.4,989,'15',10,9480933
'RGB_S981PI','MECH_6LKFEU','AUD_PB1V5E',48,83.8,255,'18',5,3467597
'RGB_L133PJ','MECH_4XBGEI','AUD_CTIQCV',85,80.8,731,'20',9,7373311
'RGB_308DSZ','MECH_Y0PIQX','AUD_Z6CKMJ',48,92.7,336,'16',4,7880667
'RGB_KLCBWY','MECH_NIG2K9','AUD_FTK2AT',74,82.0,481,'10',4,16133161
'RGB_81TXSE','MECH_K6IB1X','AUD_CJZIIK',41,81.5,388,'8',7,13891684
'RGB_6I5FEK','MECH_ZFOPCP','AUD_KVQV69',78,84.8,401,'8',8,2572579
'RGB_EPAKLX','MECH_IHMYH9','AUD_I0S4US',92,81.1,216,'20',1,1930046
'RGB_82NXDF','MECH_WPV983','AUD_5FNGXS',48,93.7,850,'5',5,8466221
'RGB_AC3A6B','MECH_TM76L5','AUD_C5YCBI',38,91.5,948,'11',8,2449805
'RGB_X9G2ZB','MECH_S7BPY1','AUD_VF5PE2',23,80.1,445,'18',10,3824349
'RGB_1M2S0G','MECH_PHK2FY','AUD_ZNJC7T',30,80.8,229,'7',9,2493336
'RGB_N4DJP6','MECH_2MROIC','AUD_GEQ7LR',92,87.6,186,'20',6,4786382
'RGB_Q1A4II','MECH_0HIZW7','AUD_1MZ4C4',89,84.4,785,'19',8,16137048
'RGB_TSAVPI','MECH_6D9MH9','AUD_012SKS',29,92.6,288,'5',1,16091005
'RGB_PCQDCY','MECH_G8Q0N4','AUD_IP5UIV',22,95.8,472,'8',1,1717617
'RGB_7XWBYZ','MECH_WPV9QD','AUD_UGIJSH',53,93.5,729,'14',10,2663315
'RGB_GNK9I1','MECH_BI9KIB','AUD_FDJIKY',87,81.4,756,'7',10,11758749
'RGB_5JHOYU','MECH_WBIBVX','AUD_8FRJ0N',37,97.1,208,'19',4,9307459
'RGB_B0SWL0','MECH_YQZPRQ','AUD_UIKWBH',35,92.2,985,'9',7,298709
'RGB_BUWAXK','MECH_1CRVTP','AUD_1NJ4GQ',83,89.1,490,'15',3,4894704
'RGB_8EYOIQ','MECH_46CIGN','AUD_PHWW6U',13,99.3,175,'18',3,7542541
'RGB_HY8YYD','MECH_ZM0S7L','AUD_HDZHC9',90,81.3,307,'13',10,5406704
'RGB_41E2GW','MECH_5J0TK0','AUD_UUIH6P',28,85.2,173,'16',10,7402388
'RGB_30YST1','MECH_AS5GR8','AUD_3MZV16',93,91.1,152,'15',9,4241732
'RGB_XRXNMZ','MECH_8BFDZB','AUD_FK1SVB',6,92.2,138,'15',8,13562807
'RGB_NYXWYT','MECH_KONBX0','AUD_UQTD29',77,95.8,109,'15',4,9407350
'RGB_UCJJ0F','MECH_6HU8VQ','AUD_P41578',39,83.2,823,'13',2,2264057
'RGB_OE80DR','MECH_ROPJ4T','AUD_7KH3SP',36,99.7,599,'19',4,10222362
'RGB_O2MSRH','MECH_DF0JYD','AUD_ZPPC58',41,88.6,480,'8',7,8582408
'RGB_1V154A','MECH_Q1Z91I','AUD_WB9J8F',65,96.9,692,'19',9,13022255
'RGB_PLB9CQ','MECH_BZBJX4','AUD_BNPAW7',50,88.6,704,'18',6,16010414
'RGB_IMSFVY','MECH_F08HYJ','AUD_E47TWX',90,98.5,967,'10',4,12758041
'RGB_9Q24XK','MECH_X8HEI8','AUD_7GE26K',99,87.7,893,'20',10,13818985
'RGB_VQJSOR','MECH_Q229ET','AUD_9EIK53',85,90.8,213,'6',2,4853530
'RGB_IK1DOZ','MECH_JJMU9C','AUD_PMGTDB',40,96.3,702,'15',6,11798023
'RGB_Y12OFI','MECH_SKW5KA','AUD_AJHTVZ',60,84.5,712,'7',4,14436721
'RGB_82QPTI','MECH_CQE33R','AUD_4AIWUO',22,92.0,365,'16',4,10611301
'RGB_LVOJQ2','MECH_SG745Y','AUD_6MIMAN',63,91.2,108,'10',6,16278419
'RGB_9NAEQK','MECH_GYWIR9','AUD_HIZK63',67,88.8,655,'14',5,15754877
'RGB_L0YVZV','MECH_AKIM56','AUD_VK6330',73,96.8,647,'8',10,10278224
'RGB_MTA4P7','MECH_EVPDL4','AUD_7NOB82',3,83.0,589,'8',9,16392233
'RGB_51GVQW','MECH_S2GE1I','AUD_9UD2GD',63,89.3,322,'10',8,10828099
'RGB_PDNZBU','MECH_G3IYIL','AUD_LON95W',61,82.4,174,'16',10,2857861
'RGB_NX6SK8','MECH_EWQA0Y','AUD_K0ZH4A',100,89.0,798,'6',3,4677075
'RGB_B7VPPP','MECH_OJ8FVN','AUD_AE7GE5',50,86.4,898,'9',4,1652454
'RGB_ECLCNW','MECH_8ZMGSR','AUD_LFR2X9',91,83.0,488,'16',1,1644812
'RGB_C3ZVMX','MECH_M9JSFR','AUD_QSPJBL',14,90.3,294,'14',4,7872712
'RGB_8P05TI','MECH_UAJ026','AUD_CK2P5K',6,90.8,701,'9',10,10917430
'RGB_N4H1CE','MECH_JQ2SFC','AUD_MDQ012',19,83.6,420,'18',1,845851
'RGB_TTTBEN','MECH_G677SN','AUD_KKURQS',33,87.0,360,'14',5,7833032
'RGB_2NZ164','MECH_JUM0DV','AUD_SDV9MT',92,95.2,885,'5',10,10235759
'RGB_Y0R02H','MECH_L9E62M','AUD_M56Y1P',2,80.7,939,'20',2,342562
'RGB_M37099','MECH_O4YFLV','AUD_GY2T04',68,89.1,963,'15',10,6853564
'RGB_VD3TQ9','MECH_INI19M','AUD_3N1WSJ',13,89.9,769,'12',8,13343502
'RGB_NKX49Y','MECH_JCMBD6','AUD_O4LKFW',4,87.9,754,'13',10,15548775
'RGB_LBX0PM','MECH_7JQGLN','AUD_MNN4R9',68,85.4,545,'19',10,3752414
'RGB_A7DTX2','MECH_25IV9O','AUD_UQAPNX',6,91.3,402,'17',4,11395431
'RGB_U6LW7U','MECH_IIEN2B','AUD_MHT4OW',54,85.8,771,'5',6,15174400
'RGB_ARNP9F','MECH_18DA3N','AUD_PTOLZG',40,94.8,802,'7',2,4303154
'RGB_HMQKPJ','MECH_THS2V3','AUD_RHZKKR',98,86.4,957,'5',4,1038023
'RGB_CIYLY5','MECH_10ZKS1','AUD_VIOPKI',50,87.7,441,'5',5,14431343
'RGB_7GBOUS','MECH_959G6S','AUD_R20PKN',48,93.8,412,'7',8,423172
'RGB_0149VY','MECH_GW5KWM','AUD_B6BYXV',64,93.9,446,'8',4,7150262
'RGB_6LZZPL','MECH_VZOSV2','AUD_2BH8D7',25,87.6,213,'9',8,6744255
'RGB_6LMMSS','MECH_WIZ7XX','AUD_6D9GPM',66,94.4,567,'6',8,10206456
'RGB_BUTD29','MECH_Y8H9JF','AUD_OPYKB7',33,85.7,590,'15',2,13941163
'RGB_G6SPFS','MECH_EUXFES','AUD_WLIUMA',89,88.5,288,'15',8,15933527
'RGB_O4R7BR','MECH_ZM9Q7G','AUD_25B9SC',54,90.0,866,'15',2,14759048
'RGB_V3U95B','MECH_8KZ0R4','AUD_YQIAXV',68,99.5,798,'9',10,4207719
'RGB_P52GI8','MECH_G09R56','AUD_EOM9X7',84,92.0,706,'7',5,9886080
'RGB_L2GZKE','MECH_N8JE21','AUD_WX2E3V',63,90.7,272,'14',7,15664331
'RGB_PINHUX','MECH_64Q50I','AUD_Z0WA0Q',19,82.0,326,'12',1,11573851
'RGB_LSGI7X','MECH_71ETGB','AUD_8CUTXI',29,94.6,338,'7',9,3465334
'RGB_INE0JG','MECH_WJS80G','AUD_8RIX70',89,94.5,858,'9',5,8304625
'RGB_P32GQK','MECH_ZIPJ20','AUD_N9CLDA',84,84.1,312,'6',4,9382699
'RGB_CAR2E8','MECH_A9ZAL9','AUD_05KNAG',59,90.5,143,'17',1,10428814
'RGB_PV8NT2','MECH_5O6883','AUD_UPX2MV',86,87.1,377,'14',2,12706549
'RGB_MSHGXT','MECH_JDFUU3','AUD_P48K7N',11,97.5,596,'15',8,4625639
'RGB_F16BVF','MECH_I8R8L9','AUD_HTYST6',42,96.1,797,'13',8,12962216
'RGB_R77RYB','MECH_5NTWV5','AUD_V30M6S',79,81.7,636,'6',4,13820086
'RGB_2OEIEY','MECH_RJVBIK','AUD_D2UW0W',55,97.8,635,'18',7,15570867
'RGB_8M13OD','MECH_5RA5DP','AUD_OPFSCK',63,99.6,506,'16',9,12386253
'RGB_3D8RVS','MECH_Y4D5S7','AUD_DSHA3D',77,92.3,338,'13',8,2879958
'RGB_R8KQ90','MECH_ZFU9H1','AUD_WKUU9B',54,95.4,469,'14',6,14189099
'RGB_6QI0UP','MECH_1KBTDD','AUD_9B7EWE',48,99.7,234,'5',8,7425703
'RGB_DIYGJ4','MECH_XOMFUY','AUD_2EU22J',69,82.2,592,'18',7,3841651
'RGB_2HM7EV','MECH_RYE2U8','AUD_QAIR4P',42,98.9,537,'8',10,3925878
'RGB_7WS7KX','MECH_79FTN5','AUD_S4I89W',86,91.6,497,'7',8,11245567
'RGB_AS59Z0','MECH_D2Y0TR','AUD_3MPGXB',44,81.9,738,'17',2,15135244
'RGB_LICT7P','MECH_NEU88I','AUD_2LJZBU',80,88.4,514,'9',7,4987421
'RGB_SRH5SX','MECH_KAXTRN','AUD_SY1RMI',53,89.9,656,'17',4,4417515
'RGB_H4SH33','MECH_EIZ5SE','AUD_KM9ZOT',93,81.8,513,'20',9,14326915
'RGB_BCQLH1','MECH_FDPLYR','AUD_UJLLRQ',17,93.4,960,'13',7,15762956
'RGB_G7FIYT','MECH_Z2544G','AUD_HK9M58',59,91.9,429,'19',9,934764
'RGB_VANPR6','MECH_XHQQOI','AUD_956F0F',28,84.2,458,'16',8,12074086
'RGB_CSQ7T7','MECH_LDP8Z5','AUD_BLJR4Y',45,80.8,961,'15',7,13606008
'RGB_I614AG','MECH_SXWKWI','AUD_4QGRQD',69,90.0,949,'12',6,11410342
'RGB_811WJH','MECH_TPO6VH','AUD_OPO48L',34,88.8,239,'16',6,6142445
'RGB_A4QQLO','MECH_9CJQGL','AUD_XQQ2RO',4,92.9,385,'6',4,11492408
'RGB_TB6QOC','MECH_LOOW77','AUD_1R5W1W',59,90.8,402,'5',10,11823942
'RGB_BYGU4D','MECH_C0OU8L','AUD_62WXLL',49,95.9,809,'11',10,8113131
'RGB_I03LDR','MECH_VUM9J8','AUD_FR8UUX',42,88.7,994,'7',1,7000064
'RGB_08Y2W7','MECH_O11XDK','AUD_HQM3W6',36,94.3,912,'7',2,4267991
'RGB_ET64HI','MECH_6B6TKX','AUD_UMWZWB',2,80.6,453,'9',3,5491576
'RGB_S4Q3YO','MECH_98ZROY','AUD_2STVBQ',2,94.4,393,'16',9,2760773
'RGB_FZ07Y7','MECH_GIL0LX','AUD_CDDX3I',5,97.3,641,'14',10,5512381
'RGB_UD7RTH','MECH_DOZTTZ','AUD_1IOEMC',77,90.6,120,'7',1,994528
'RGB_2WGMDL','MECH_5N3V62','AUD_HLWF7J',47,96.9,747,'11',7,7798692
'RGB_DRO2DM','MECH_VOKY07','AUD_Y1GC9B',72,83.2,549,'19',2,4773034
'RGB_0V3FMH','MECH_2FKOZ2','AUD_FDY3A7',57,80.2,779,'8',7,8882088
'RGB_JIWYW5','MECH_KZFLXM','AUD_DZTUG2',39,99.1,139,'11',6,8411453
'RGB_MOAC8Q','MECH_5UTE56','AUD_6VX8YD',96,92.4,909,'15',10,8427529
'RGB_T9791E','MECH_I456XH','AUD_AMALL3',23,98.0,254,'8',6,7049475
'RGB_2129Y3','MECH_ZPI7H2','AUD_33ENBX',45,94.1,330,'7',3,12233920
'RGB_SITK0M','MECH_4UXH13','AUD_RQG9V9',48,89.5,827,'14',6,154185
'RGB_B2TDQJ','MECH_HP6Q4C','AUD_XHQ6OZ',45,83.9,111,'13',1,1136822
'RGB_GD715C','MECH_HKQJYS','AUD_Z6D972',97,95.5,376,'19',7,4043203
'RGB_H5XYRF','MECH_IYJU4B','AUD_0GA92A',25,96.2,371,'13',4,8275780
'RGB_ZXACUZ','MECH_0ZYRJG','AUD_X6YHDG',26,82.5,371,'19',4,102565
'RGB_FI1DAE','MECH_TZHWD8','AUD_G0CZQQ',33,88.4,936,'5',3,11557816
'RGB_9TYWIR','MECH_HR7FIC','AUD_73HXJB',83,84.0,537,'9',5,12978740
'RGB_QEY0HR','MECH_RRP0HH','AUD_UUJIOI',24,93.4,500,'10',6,1558873
'RGB_X24YN6','MECH_BNZ2UL','AUD_0HJQDX',32,92.6,501,'8',2,5078114
'RGB_QDY2FY','MECH_5ZAWD1','AUD_VTO2JH',76,81.0,590,'10',3,6684993
'RGB_390ZQD','MECH_QI168H','AUD_74ZS6E',60,84.0,304,'7',5,9846570
'RGB_ZZ9YQ2','MECH_8T5YXI','AUD_8LIG23',28,80.5,982,'15',5,4861236
'RGB_D0SNP8','MECH_7PPQCC','AUD_HJKWSN',74,89.6,163,'11',4,1257854
'RGB_F53F8I','MECH_G8VBW1','AUD_U0L2CW',29,97.4,585,'16',4,10855272
'RGB_D8F97T','MECH_RHCMX2','AUD_SVX6LI',11,92.2,558,'19',9,12094788
'RGB_KE0NRY','MECH_LA8QPA','AUD_ZRDDEA',76,86.3,270,'15',8,3107162
'RGB_IAHQKP','MECH_C456IK','AUD_NMRJUA',77,81.6,172,'10',3,16459339
'RGB_IQ4036','MECH_AN2IQV','AUD_3NTQRT',12,97.3,466,'19',10,2292931
'RGB_4EFZRD','MECH_351582','AUD_V96WEV',4,89.8,911,'8',9,12881342
'RGB_MDVFLF','MECH_08A81W','AUD_0SKSH0',36,82.4,526,'7',2,12309291
'RGB_WBALNE','MECH_WBZGZ3','AUD_F56VKT',73,88.7,450,'14',10,9349361
'RGB_14QL8C','MECH_5NJM7O','AUD_1PWOJE',23,82.9,207,'13',3,14582686
'RGB_ZQ0CJT','MECH_GNAGXJ','AUD_SXVMKP',79,96.5,824,'9',3,6260938
'RGB_CCJ72T','MECH_WUFDS8','AUD_NY3BS0',78,99.3,646,'15',8,1300182
'RGB_7HBPQT','MECH_50HZAV','AUD_HKIK5H',42,89.4,153,'18',5,4233094
'RGB_KGKR50','MECH_YLFKN6','AUD_1H7XPC',39,95.5,547,'18',1,3673441
'RGB_URQNKT','MECH_O4B7EL','AUD_4UXNM0',30,84.5,829,'18',4,511191
'RGB_K66SRR','MECH_HKPE6D','AUD_STZWPF',58,93.4,614,'13',7,2486364
'RGB_AISZSN','MECH_OC7GU5','AUD_70FXHN',82,95.1,191,'20',9,5099459
'RGB_T2V2FX','MECH_FP465G','AUD_PWWLW2',45,97.1,246,'13',7,14849779
'RGB_JA1THU','MECH_CC4ZDM','AUD_50TOS9',60,86.1,578,'7',3,12268670
'RGB_3CNJ6Q','MECH_T4DJMV','AUD_MA5YNQ',93,88.2,111,'18',2,5714272
'RGB_XDG8PV','MECH_ZC2VIG','AUD_B5EHMH',12,92.3,184,'16',3,7207581
'RGB_3QZOH8','MECH_4XNA6Q','AUD_2GPIHR',84,81.8,527,'8',4,12327320
'RGB_QUYHBI','MECH_8GY7RB','AUD_QYFTQG',95,82.4,425,'5',10,16239337
'RGB_BGYFI0','MECH_GOFWCW','AUD_9K89AC',38,94.2,202,'5',10,16109614
'RGB_J10ZPL','MECH_ZZ2KZJ','AUD_IGV4QX',16,89.9,954,'13',5,5285545
'RGB_VQZR8I','MECH_6PBJ54','AUD_LQX713',80,84.2,223,'6',1,8338404
'RGB_ZXGIXE','MECH_QY76IA','AUD_JCYXKM',26,82.9,540,'7',6,10762396
'RGB_5H2IXT','MECH_QQLPQD','AUD_HK5K6G',24,93.6,123,'19',9,6414553
'RGB_T42P84','MECH_Y6JMC6','AUD_YGPY3Y',15,97.6,519,'8',1,10160195
'RGB_T29XWB','MECH_32P9X4','AUD_7SCMHA',25,98.1,899,'11',5,5283796
'RGB_WK5G4O','MECH_9PMRN5','AUD_7UKVAP',7,94.8,762,'5',8,2733179
