'INT_DQ955U','PHYS_M5S5KP','DEV_D2JRPP','true','true','false','false','Basic',6,4,'Basic',2,5.0,0.18,90.3,3.9,15.8,'Floating',94.4,'Standard',95.1
'INT_PLT59T','PHYS_MU8JY4','DEV_KBBCCL','true','false','true','true','Advanced',8,2,'None',9,7.8,0.18,97.9,4.9,11.1,'Standard',99.2,'Hall Effect',91.0
'INT_TFYG13','PHYS_JRD2EN','DEV_BDNW2O','true','true','false','false','None',7,2,'Basic',2,7.3,0.03,97.1,3.5,13.4,'Floating',99.8,'Standard',90.5
'INT_6X3MBH','PHYS_TRM7NF','DEV_XJ4BA9','true','false','true','false','None',9,2,'Basic',1,4.5,0.10,98.4,2.3,12.3,'Hybrid',94.4,'Magnetic',98.3
'INT_JXJ49W','PHYS_ODD1EO','DEV_HZD31H','true','true','false','true','Advanced',2,1,'Advanced',2,1.5,0.07,92.3,4.7,11.2,'Floating',94.4,'Standard',90.8
'INT_GJNXZ2','PHYS_HK9CFD','DEV_1DDSF0','false','false','true','true','None',9,3,'Advanced',2,3.9,0.11,93.8,2.1,18.4,'Floating',95.3,'Magnetic',98.5
'INT_9OYCHM','PHYS_Z5Y41K','DEV_ZGYVM1','true','false','true','true','None',6,3,'None',6,5.8,0.19,93.6,2.9,19.7,'Standard',95.0,'Hall Effect',94.0
'INT_MVN77R','PHYS_BP433S','DEV_6H43LS','true','true','true','true','Advanced',2,4,'Advanced',8,3.1,0.01,94.9,2.1,18.1,'Floating',94.7,'Standard',93.4
'INT_N23FR6','PHYS_HGNPJ4','DEV_ZPXZYE','false','true','false','false','None',2,3,'Basic',1,5.0,0.09,99.0,4.7,13.4,'Standard',99.5,'Magnetic',99.5
'INT_4CD8VJ','PHYS_T6NHS3','DEV_B1AU4I','true','false','false','true','Advanced',6,3,'Advanced',7,6.6,0.14,95.5,4.5,15.0,'Hybrid',98.2,'Magnetic',98.2
'INT_0B9EPY','PHYS_ZB2DN5','DEV_9UDY2L','true','true','true','false','Advanced',1,3,'None',3,9.4,0.03,91.1,3.7,13.6,'Hybrid',91.2,'Hall Effect',93.2
'INT_F60028','PHYS_OAYUB8','DEV_R04MTD','false','true','false','false','Advanced',4,2,'None',3,8.1,0.16,92.0,3.9,11.0,'Standard',97.6,'Hall Effect',98.1
'INT_TWPXRF','PHYS_9UHFC0','DEV_QFLKJ1','true','false','false','false','Basic',10,3,'Basic',2,3.2,0.05,90.4,3.4,11.3,'Floating',94.1,'Magnetic',93.9
'INT_U1QBMA','PHYS_VBZEKJ','DEV_LQMQG5','true','true','true','false','Basic',9,3,'Basic',9,6.5,0.18,95.4,3.0,18.4,'Standard',93.3,'Hall Effect',90.6
'INT_KF6PJ8','PHYS_OWHIV0','DEV_OHOBH0','false','true','false','false','Basic',8,1,'Advanced',1,7.6,0.04,91.4,2.1,10.6,'Standard',93.1,'Hall Effect',94.6
'INT_F4F7JJ','PHYS_4W0XVO','DEV_UDJ5B5','false','false','false','true','Advanced',8,5,'Advanced',4,9.6,0.18,95.2,3.0,17.7,'Standard',90.2,'Standard',98.2
'INT_DKCJZD','PHYS_JEDB53','DEV_8BGYRN','true','true','false','false','Advanced',1,5,'None',7,2.4,0.03,99.5,4.1,16.4,'Standard',91.1,'Standard',91.8
'INT_IVO5E1','PHYS_QNV90W','DEV_J3UZLH','true','true','false','true','Advanced',2,2,'Basic',5,4.9,0.02,92.2,4.3,18.1,'Hybrid',94.4,'Hall Effect',95.6
'INT_9NPTUK','PHYS_HUU37P','DEV_S9H7RT','false','false','true','false','Advanced',7,3,'Basic',6,4.8,0.03,91.2,3.5,18.3,'Standard',96.3,'Hall Effect',91.1
'INT_02U0W4','PHYS_3H554P','DEV_VFEVBI','true','false','true','false','None',2,4,'Advanced',1,2.9,0.08,92.8,4.4,17.5,'Hybrid',94.4,'Magnetic',98.0
'INT_LQZZQ0','PHYS_MAB14V','DEV_1Q127S','true','true','true','true','None',1,5,'None',3,5.6,0.15,95.8,2.1,10.8,'Floating',94.1,'Hall Effect',92.1
'INT_DN3HQQ','PHYS_4AXUHJ','DEV_5SKG30','false','false','false','true','Advanced',3,5,'Advanced',1,9.3,0.20,98.8,2.3,16.7,'Standard',97.0,'Hall Effect',94.9
'INT_LVFOU6','PHYS_XXJE0F','DEV_SLZIG6','true','false','false','false','None',9,5,'None',9,6.9,0.18,99.9,4.7,10.0,'Hybrid',91.0,'Standard',90.9
'INT_BGRY4K','PHYS_C10IP0','DEV_MT3HX8','false','true','false','true','Basic',1,1,'None',2,2.2,0.09,99.5,3.1,17.9,'Standard',96.7,'Standard',92.6
'INT_C9H9IK','PHYS_9LV6SD','DEV_1AK1XO','false','true','false','false','Advanced',7,3,'Basic',1,3.5,0.14,93.2,2.4,10.5,'Floating',96.0,'Hall Effect',96.3
'INT_R1FCK0','PHYS_VVL6DR','DEV_5CNSR0','true','true','true','false','Basic',4,1,'Advanced',7,1.9,0.19,90.2,4.9,10.0,'Hybrid',91.7,'Standard',94.2
'INT_MC7SC4','PHYS_YKWEW3','DEV_AAVFLL','true','true','true','true','None',5,3,'Advanced',4,5.8,0.06,97.4,3.6,18.7,'Floating',91.5,'Hall Effect',93.6
'INT_260VH2','PHYS_2CJVVL','DEV_UNL3ES','false','true','false','false','None',7,5,'Advanced',5,7.9,0.01,92.6,3.8,17.8,'Floating',96.6,'Magnetic',95.4
'INT_AF19VD','PHYS_1PGJ80','DEV_3HKTWR','true','false','true','true','None',9,1,'Basic',9,6.4,0.12,94.6,3.0,15.4,'Standard',94.5,'Hall Effect',91.0
'INT_97QF9C','PHYS_18DWPX','DEV_ET3UVP','true','false','true','true','Basic',3,4,'None',2,5.4,0.17,90.5,4.9,13.3,'Hybrid',98.0,'Standard',92.3
'INT_4FM77Z','PHYS_W5WCKV','DEV_1AQSVZ','false','false','false','false','Advanced',8,5,'Basic',6,4.3,0.09,97.6,2.8,16.3,'Standard',92.3,'Hall Effect',98.6
'INT_31BAVN','PHYS_EX4BBU','DEV_W610YS','true','true','true','false','Advanced',2,2,'Basic',7,1.5,0.01,98.7,4.0,15.9,'Hybrid',93.1,'Hall Effect',94.8
'INT_9YC1AB','PHYS_S07AST','DEV_RS8IZA','true','true','true','true','None',9,1,'Basic',4,2.1,0.12,93.1,4.8,16.8,'Hybrid',94.7,'Hall Effect',99.1
'INT_CHOWTW','PHYS_XU41Q9','DEV_N3R47Q','false','true','false','true','Advanced',2,2,'None',8,1.7,0.04,99.0,2.5,17.5,'Standard',91.9,'Hall Effect',92.0
'INT_4P711O','PHYS_N7LNT8','DEV_LPBSO4','false','false','false','false','Basic',8,4,'Basic',4,9.0,0.12,95.9,2.0,18.9,'Hybrid',92.8,'Standard',98.0
'INT_VAV7I9','PHYS_RILBDV','DEV_TNDNM2','false','true','true','true','Advanced',6,1,'Advanced',10,6.1,0.06,95.0,3.6,16.2,'Floating',99.6,'Magnetic',93.1
'INT_K33NQB','PHYS_TL4RNB','DEV_ACRGJ3','false','true','false','true','None',6,1,'None',9,7.2,0.06,92.1,4.8,16.0,'Standard',90.8,'Hall Effect',97.8
'INT_TYMVJ3','PHYS_HTP9KW','DEV_F68UR2','true','true','true','true','None',4,4,'Basic',4,7.6,0.02,96.6,3.7,11.9,'Standard',98.2,'Standard',91.4
'INT_TAPR5N','PHYS_6V3FGB','DEV_CW84PJ','true','true','false','true','Basic',4,4,'Basic',6,8.7,0.00,95.0,3.9,10.6,'Standard',91.0,'Standard',97.8
'INT_N8XRVV','PHYS_27H0JH','DEV_YOOL40','true','true','false','true','None',9,2,'Basic',9,9.0,0.01,90.8,4.9,11.9,'Floating',92.0,'Hall Effect',98.5
'INT_M1SQCE','PHYS_P7E267','DEV_VZDV83','true','false','true','true','None',10,4,'Basic',5,4.7,0.17,94.2,4.9,12.8,'Floating',94.6,'Hall Effect',92.8
'INT_UFN2S7','PHYS_IKA30M','DEV_R4S0U0','false','true','true','false','Advanced',5,1,'None',4,3.8,0.04,100.0,2.9,18.0,'Hybrid',93.0,'Hall Effect',98.5
'INT_645F9I','PHYS_QSKT8R','DEV_XRQD56','true','true','true','true','Advanced',5,4,'Advanced',3,5.1,0.01,96.5,2.7,19.2,'Standard',90.1,'Standard',99.6
'INT_S93S8U','PHYS_WICJVR','DEV_1HSQCB','false','false','true','false','Advanced',7,3,'None',4,3.8,0.16,91.9,3.8,11.2,'Floating',94.5,'Magnetic',98.2
'INT_GABBBS','PHYS_GRKV3G','DEV_ICAYY9','true','true','true','true','None',4,5,'Basic',2,7.7,0.03,94.1,2.4,17.7,'Standard',98.4,'Magnetic',90.2
'INT_OSYN0C','PHYS_UH2P0M','DEV_LD4TE7','true','false','true','true','Basic',2,4,'None',1,1.9,0.20,94.9,4.8,13.0,'Standard',94.2,'Hall Effect',91.1
'INT_3P1M1Q','PHYS_GO8PRK','DEV_L87SSX','true','true','false','false','Advanced',10,1,'None',1,2.2,0.15,97.8,4.3,11.7,'Standard',94.6,'Magnetic',98.1
'INT_DW5AWD','PHYS_X9N33X','DEV_3UCOIK','false','false','false','false','None',9,3,'Advanced',10,2.7,0.05,92.5,2.7,14.2,'Hybrid',93.5,'Magnetic',97.2
'INT_3EYOBQ','PHYS_J8TQY6','DEV_W3E69W','true','false','true','true','None',7,5,'Advanced',9,9.4,0.01,99.7,3.4,13.3,'Standard',99.9,'Standard',97.1
'INT_CWNOA4','PHYS_SOR2UA','DEV_X4ZS08','true','true','true','true','None',6,4,'Basic',2,3.7,0.19,96.0,2.6,14.0,'Floating',90.5,'Hall Effect',91.9
'INT_1GX4N4','PHYS_1XUMEB','DEV_CGRCDX','false','false','false','false','Basic',2,2,'Advanced',2,9.3,0.18,98.4,2.1,19.8,'Floating',91.5,'Hall Effect',96.5
'INT_QELJ1W','PHYS_JBUDWJ','DEV_MXF2D0','false','false','true','true','Basic',4,5,'None',4,8.8,0.16,91.0,3.4,19.4,'Standard',97.6,'Magnetic',99.7
'INT_8Q3VHR','PHYS_W1SXOS','DEV_6DMBK0','true','false','false','false','Basic',6,4,'Advanced',7,8.6,0.16,94.9,2.4,12.0,'Hybrid',91.7,'Hall Effect',91.5
'INT_FBZUMG','PHYS_EJJJU0','DEV_LDSHDY','false','true','true','false','Basic',4,4,'Basic',3,7.4,0.03,90.6,2.2,19.0,'Hybrid',96.8,'Magnetic',95.0
'INT_H1BSOL','PHYS_6CJCGG','DEV_QTP8R2','false','true','false','true','Basic',4,1,'Basic',2,6.4,0.02,93.9,3.3,19.1,'Hybrid',92.1,'Standard',95.5
'INT_D6LQXE','PHYS_WD3MLK','DEV_RFE0M8','true','true','true','false','None',2,5,'None',10,9.0,0.04,96.1,2.1,16.3,'Standard',98.4,'Hall Effect',99.6
'INT_YCAS92','PHYS_DIMYI6','DEV_QIMQ78','true','true','true','true','None',1,1,'Advanced',7,6.2,0.11,98.4,2.8,10.6,'Hybrid',98.0,'Standard',96.8
'INT_Q9BBY3','PHYS_QNVAZ6','DEV_ZJ8U9O','false','false','false','false','Basic',2,3,'Advanced',2,5.9,0.15,99.0,2.8,18.3,'Standard',97.2,'Standard',98.9
'INT_PLUT71','PHYS_F5LE77','DEV_MMGQ6O','true','true','true','false','Basic',5,2,'None',6,8.6,0.19,99.3,2.1,17.2,'Standard',97.2,'Hall Effect',94.4
'INT_J9458E','PHYS_7CPY7T','DEV_9Y7AQN','true','true','true','false','Basic',4,3,'Basic',5,8.1,0.08,93.2,4.6,15.4,'Hybrid',99.9,'Standard',95.8
'INT_VND5V2','PHYS_CFTPKF','DEV_SPMKL6','false','false','true','true','Basic',7,3,'Advanced',3,7.1,0.20,96.4,3.0,11.2,'Floating',98.1,'Magnetic',94.9
'INT_Z5LMG7','PHYS_01LC4N','DEV_MCDC6M','false','false','true','false','Basic',4,5,'Basic',6,6.0,0.10,94.2,2.6,10.4,'Hybrid',97.4,'Magnetic',99.0
'INT_ATO9HA','PHYS_TUG7IK','DEV_P008BX','true','true','true','true','Advanced',9,5,'Advanced',1,3.7,0.18,98.4,4.7,18.5,'Standard',97.7,'Standard',95.4
'INT_6DH5JJ','PHYS_1GEZS7','DEV_L5RVTP','false','false','true','true','None',9,5,'None',7,9.8,0.01,99.7,2.2,13.1,'Standard',91.1,'Magnetic',92.7
'INT_RY6SZO','PHYS_GS5GA0','DEV_FCK9ZR','true','false','false','false','None',9,2,'None',6,9.7,0.17,95.5,3.1,17.8,'Hybrid',98.9,'Standard',96.0
'INT_E1WF27','PHYS_GNWSJT','DEV_CUAE7P','false','true','true','false','Advanced',3,1,'Advanced',2,6.9,0.12,93.1,2.6,14.2,'Floating',94.4,'Standard',97.8
'INT_BZEHJ2','PHYS_IJN6B9','DEV_P7J376','false','true','false','true','Advanced',6,1,'Advanced',4,7.5,0.19,94.0,2.7,16.0,'Hybrid',99.3,'Magnetic',96.6
'INT_YW7N14','PHYS_JK6Y9U','DEV_JSWG16','false','true','false','false','None',9,3,'Basic',7,8.3,0.01,94.2,3.7,14.9,'Floating',94.5,'Hall Effect',90.9
'INT_OKCXFW','PHYS_4QME3H','DEV_FTNAN2','true','true','true','true','Basic',3,4,'Advanced',2,8.4,0.08,96.5,3.4,12.9,'Floating',95.5,'Hall Effect',99.5
'INT_MYCUV4','PHYS_XEQYP5','DEV_MGR982','false','true','false','true','Advanced',1,2,'Basic',4,6.6,0.16,92.3,2.1,14.0,'Hybrid',98.2,'Standard',90.6
'INT_QF5S7P','PHYS_GT7PU3','DEV_PJC49H','false','true','true','false','None',6,2,'None',10,4.3,0.16,97.5,4.0,11.0,'Standard',90.9,'Magnetic',99.0
'INT_I4EBJG','PHYS_R3WSJ7','DEV_7RVIMY','true','true','true','false','None',3,2,'None',8,5.3,0.20,98.9,2.7,17.1,'Standard',96.8,'Magnetic',98.2
'INT_ASDZC4','PHYS_JSQXKD','DEV_MEPNNH','false','false','true','true','None',7,3,'Advanced',8,8.2,0.17,94.2,2.1,17.7,'Standard',99.7,'Standard',91.8
'INT_INB043','PHYS_PXAOQ9','DEV_03OB9I','false','true','false','false','Advanced',6,3,'Basic',9,9.8,0.19,96.2,4.5,12.5,'Hybrid',93.8,'Magnetic',94.2
'INT_Q36D2L','PHYS_3SQHYJ','DEV_QBBKG9','false','true','true','false','Basic',6,2,'Basic',1,7.5,0.13,92.1,2.7,16.4,'Standard',96.4,'Hall Effect',96.9
'INT_Z1I02J','PHYS_R94GHP','DEV_KVYWSS','true','true','false','false','Advanced',5,2,'None',2,2.6,0.06,98.6,4.7,13.6,'Hybrid',92.1,'Standard',95.0
'INT_MQPG2Y','PHYS_ISOU1Z','DEV_14VPJ2','false','false','false','true','Basic',7,4,'Advanced',2,1.7,0.01,98.9,2.2,14.6,'Floating',97.6,'Magnetic',98.6
'INT_AH5SUF','PHYS_A5GGXH','DEV_JJT1NA','true','false','true','false','Advanced',8,1,'Basic',1,7.0,0.15,91.3,3.7,13.8,'Floating',95.2,'Standard',94.6
'INT_MFAYL1','PHYS_KP0DKT','DEV_8V3ITP','false','true','true','false','None',8,5,'Advanced',7,8.9,0.18,93.3,4.7,10.5,'Hybrid',99.7,'Hall Effect',99.3
'INT_EZXS4F','PHYS_EP3F0U','DEV_KWEXI1','true','false','false','false','None',7,2,'Basic',8,2.4,0.01,96.9,4.0,18.1,'Hybrid',90.4,'Magnetic',98.9
'INT_0YFR8S','PHYS_HKSINX','DEV_999R2B','false','true','true','true','None',9,4,'Advanced',9,4.3,0.19,90.6,4.9,16.3,'Floating',96.4,'Standard',98.1
'INT_F1CAB1','PHYS_I5258M','DEV_QOAQWB','false','false','false','false','Basic',2,4,'Basic',5,10.0,0.05,96.3,4.0,12.3,'Floating',90.8,'Hall Effect',97.7
'INT_0ZVWKV','PHYS_7ABLSM','DEV_1N46WP','true','true','false','false','Basic',8,2,'Basic',9,4.5,0.17,94.3,3.1,16.2,'Hybrid',96.0,'Hall Effect',93.4
'INT_VPWPMH','PHYS_RC5V9Y','DEV_84LA31','true','true','true','false','Basic',3,1,'Basic',4,2.0,0.04,90.3,3.8,11.7,'Hybrid',92.9,'Hall Effect',91.2
'INT_FPENAK','PHYS_CLOVD8','DEV_RWRMC2','false','true','false','false','Basic',1,5,'None',10,3.4,0.15,93.9,4.4,12.1,'Standard',95.3,'Magnetic',98.0
'INT_36V9GH','PHYS_OT9KOG','DEV_VH6RJA','false','false','false','true','Basic',6,4,'Advanced',7,5.4,0.15,91.4,3.4,16.4,'Hybrid',93.3,'Magnetic',90.5
'INT_LNFEJD','PHYS_4BV3P0','DEV_3FELCY','true','true','false','true','None',2,5,'Basic',2,6.8,0.14,91.3,2.8,16.4,'Standard',99.6,'Standard',99.7
'INT_IH69SD','PHYS_IDHE2R','DEV_1K9R4B','false','false','true','false','Advanced',8,3,'None',1,8.9,0.08,92.5,4.9,17.1,'Floating',90.9,'Standard',98.4
'INT_PYMC6W','PHYS_VFLO4U','DEV_7BWA19','true','false','true','false','Advanced',5,4,'Advanced',8,6.8,0.05,99.8,4.0,11.1,'Floating',93.3,'Standard',91.1
'INT_OXBWWG','PHYS_J3Y2M2','DEV_YB2RG1','true','false','true','false','Basic',7,3,'Basic',3,3.8,0.12,99.5,4.0,17.1,'Floating',90.9,'Standard',96.9
'INT_8OKFW5','PHYS_U91DT2','DEV_3H3KAC','false','true','true','true','Advanced',5,2,'Basic',9,9.9,0.09,92.4,2.4,12.1,'Hybrid',99.1,'Standard',95.5
'INT_BH0SAX','PHYS_TSSO9A','DEV_APRERS','true','false','true','false','Advanced',9,3,'Basic',7,1.8,0.14,98.5,2.9,10.6,'Standard',93.6,'Magnetic',93.8
'INT_FONUX8','PHYS_CMTZ93','DEV_T1PFAS','false','false','false','true','Advanced',6,5,'Advanced',4,4.8,0.08,94.1,4.4,18.5,'Hybrid',97.5,'Hall Effect',91.1
'INT_BOXTHT','PHYS_4RUYHR','DEV_D63213','true','false','false','false','None',2,2,'None',9,7.8,0.11,96.2,2.9,19.6,'Floating',93.1,'Magnetic',95.9
'INT_5USACI','PHYS_BK898U','DEV_H5TTQV','false','true','false','false','Basic',9,4,'None',1,2.4,0.07,96.1,3.4,10.8,'Hybrid',91.7,'Hall Effect',98.1
'INT_EIO1UK','PHYS_XM53I7','DEV_9BUJ79','true','true','true','true','Advanced',8,5,'Advanced',10,3.4,0.06,100.0,2.9,17.4,'Standard',95.3,'Hall Effect',95.0
'INT_RQV2JE','PHYS_CQL23J','DEV_UL0I4W','false','false','true','true','None',8,2,'Basic',5,6.7,0.01,92.1,3.5,16.3,'Floating',97.1,'Standard',94.6
'INT_UE9XUO','PHYS_FFDAL6','DEV_243JMB','false','true','false','true','Advanced',8,5,'Basic',1,9.0,0.08,91.0,2.7,14.2,'Standard',94.7,'Standard',90.0
'INT_E1G19E','PHYS_IUVWE7','DEV_A0VU32','false','true','true','true','Advanced',2,4,'Basic',2,9.6,0.07,93.0,3.0,17.3,'Standard',94.2,'Hall Effect',93.9
'INT_N24YLB','PHYS_DY6R9R','DEV_AEC15C','false','false','true','false','Advanced',1,1,'Advanced',5,3.3,0.12,90.4,2.8,12.6,'Hybrid',94.7,'Magnetic',98.3
'INT_W9LFGG','PHYS_8L3E3V','DEV_9APQP7','true','false','false','false','Basic',7,1,'Basic',10,4.1,0.12,95.6,3.7,15.8,'Standard',95.9,'Hall Effect',99.1
'INT_ZU68PB','PHYS_C23T7B','DEV_MU9MIK','false','true','true','true','Advanced',10,4,'None',6,2.0,0.12,99.9,2.3,11.4,'Standard',96.7,'Standard',93.9
'INT_IL6BNR','PHYS_G66IUT','DEV_V9T7HF','true','false','false','true','None',7,3,'Basic',1,3.3,0.05,95.0,4.6,14.9,'Hybrid',93.1,'Standard',95.8
'INT_BMQ7MB','PHYS_IJAC4L','DEV_0GX2E8','true','true','true','true','None',9,4,'Advanced',7,2.2,0.10,92.2,2.6,13.6,'Hybrid',94.3,'Standard',93.4
'INT_5WE5ZH','PHYS_ULSIRF','DEV_X0ZT9P','false','false','false','true','Basic',4,1,'Basic',5,3.3,0.11,96.1,2.5,10.4,'Floating',95.8,'Magnetic',97.2
'INT_F4BR6J','PHYS_YQ3FFI','DEV_V9VAIX','false','true','false','true','Advanced',4,5,'None',8,6.2,0.03,94.2,4.2,19.7,'Hybrid',98.8,'Standard',91.4
'INT_EHM1NY','PHYS_V6GZAJ','DEV_PUQ5BD','false','false','false','true','Advanced',1,3,'Advanced',5,1.8,0.08,90.1,2.5,19.7,'Standard',93.5,'Magnetic',95.4
'INT_WBFLTL','PHYS_JRY794','DEV_C8YYLC','false','false','true','false','None',7,4,'None',10,3.3,0.12,96.0,4.6,12.1,'Standard',97.7,'Magnetic',98.4
'INT_2AC49Y','PHYS_8FYJ3V','DEV_EV1E20','false','false','false','true','Basic',1,2,'Basic',5,5.6,0.07,97.0,3.9,14.5,'Floating',93.7,'Standard',93.2
'INT_YSOBXJ','PHYS_YNMWYS','DEV_EXHO6C','true','true','true','false','Basic',9,3,'None',3,7.3,0.06,98.8,4.8,19.4,'Standard',91.4,'Hall Effect',90.6
'INT_CTMJKC','PHYS_OO5T9D','DEV_E58F96','false','true','false','true','Basic',3,1,'Advanced',8,2.3,0.14,99.3,3.0,19.0,'Hybrid',99.9,'Standard',93.7
'INT_5GMW9N','PHYS_1QCS92','DEV_VCS88F','false','false','false','false','Basic',3,1,'Basic',6,1.7,0.04,91.1,2.1,11.4,'Standard',94.6,'Magnetic',96.7
'INT_JUTC4X','PHYS_LHJ2TR','DEV_IUJSYB','false','true','false','false','Basic',2,5,'None',2,8.4,0.09,92.1,4.9,13.5,'Standard',91.8,'Magnetic',92.8
'INT_VJHB0C','PHYS_BYYMV5','DEV_ZXSO5C','true','false','false','true','None',9,4,'None',3,8.6,0.04,90.9,4.5,19.2,'Hybrid',90.6,'Hall Effect',95.0
'INT_MX2Y93','PHYS_PDK0F3','DEV_E4KUSP','true','true','false','false','None',4,2,'None',8,8.2,0.06,92.3,2.2,11.9,'Hybrid',98.7,'Standard',91.2
'INT_A26FY2','PHYS_C2CR2C','DEV_HT4V2K','false','true','true','true','None',10,1,'None',2,4.0,0.02,96.0,4.3,16.9,'Standard',93.4,'Magnetic',93.5
'INT_NQ4YAU','PHYS_O0P3WU','DEV_46TXB2','true','false','false','false','Basic',8,1,'None',6,3.7,0.06,98.8,2.2,18.5,'Floating',91.5,'Hall Effect',93.3
'INT_4ZWV6D','PHYS_AQLUD8','DEV_67MOIH','false','true','false','true','Basic',2,2,'Basic',9,3.8,0.08,91.1,4.1,13.5,'Hybrid',92.0,'Hall Effect',91.4
'INT_BADJZT','PHYS_M7VTIS','DEV_WEBGT1','false','true','false','true','Basic',8,3,'Basic',9,8.0,0.15,90.4,2.5,10.3,'Hybrid',97.4,'Standard',95.9
'INT_5RIEEZ','PHYS_9YDV2V','DEV_KTUEJ7','true','true','true','true','Basic',7,2,'Basic',2,6.4,0.11,95.9,4.8,14.4,'Standard',96.5,'Magnetic',91.1
'INT_32TB13','PHYS_JBPKR1','DEV_Z24HDU','false','false','true','false','Basic',9,4,'Advanced',2,1.1,0.03,99.1,3.5,20.0,'Hybrid',94.9,'Hall Effect',99.0
'INT_DRAXNS','PHYS_0YWS9K','DEV_IG4OLU','true','true','false','false','None',5,2,'Advanced',8,6.8,0.19,91.1,2.4,11.4,'Floating',90.8,'Hall Effect',94.4
'INT_F7VF4T','PHYS_7RFY5M','DEV_R13G3D','false','true','true','false','Advanced',7,5,'None',1,8.6,0.00,98.0,4.2,14.0,'Standard',94.2,'Standard',91.3
'INT_9GI4YL','PHYS_NJTJPA','DEV_3HL3NO','false','false','false','true','Basic',4,1,'None',8,5.5,0.18,92.3,4.3,17.9,'Standard',93.9,'Magnetic',92.2
'INT_9A0D29','PHYS_5G1K06','DEV_Y4VGOZ','false','true','false','true','Advanced',6,3,'None',3,3.9,0.02,92.1,4.4,19.2,'Floating',91.7,'Hall Effect',93.9
'INT_AV10XQ','PHYS_YXW5GU','DEV_6S4Y9M','true','true','true','false','Advanced',9,2,'None',5,6.3,0.15,96.8,2.8,14.4,'Standard',95.4,'Hall Effect',98.8
'INT_AKIGYJ','PHYS_KS1CUR','DEV_85C0X5','false','false','true','false','Advanced',6,5,'Advanced',1,6.7,0.14,91.3,2.6,15.6,'Floating',95.8,'Hall Effect',93.8
'INT_16R64P','PHYS_R08ETD','DEV_OJ1332','false','false','true','false','None',2,3,'Basic',1,1.5,0.13,92.8,3.7,11.5,'Hybrid',94.2,'Standard',94.7
'INT_6EP4UG','PHYS_4OIBXQ','DEV_NMKWET','false','false','true','true','Advanced',1,4,'Basic',9,2.0,0.03,99.5,4.9,16.1,'Standard',92.0,'Magnetic',90.1
'INT_UEW1KH','PHYS_27YAJB','DEV_UEAMJO','true','true','false','false','None',2,3,'None',2,6.7,0.08,97.3,2.8,18.5,'Floating',99.7,'Hall Effect',94.6
'INT_SIFR3T','PHYS_COFBJ0','DEV_EX83W0','false','true','true','true','Advanced',8,5,'Advanced',3,8.8,0.07,92.1,3.2,15.9,'Hybrid',97.3,'Standard',94.7
'INT_SRBQ6N','PHYS_MKG5QD','DEV_MUDBHU','false','false','false','true','Basic',2,4,'Advanced',2,1.6,0.10,92.2,3.8,14.0,'Floating',91.6,'Standard',95.4
'INT_ZD47FR','PHYS_6DGVUT','DEV_Q6FPUF','false','true','false','false','None',7,1,'Advanced',4,3.4,0.14,97.5,3.8,17.1,'Floating',97.3,'Magnetic',92.6
'INT_4VWAP6','PHYS_BMZMVT','DEV_HYO2X5','false','false','true','false','None',3,4,'None',1,7.0,0.04,94.8,3.9,17.3,'Hybrid',96.1,'Hall Effect',99.1
'INT_MW43Q9','PHYS_XQ6MFV','DEV_JSV80M','true','true','false','false','Advanced',7,3,'Advanced',8,7.4,0.01,92.2,3.2,16.2,'Floating',93.1,'Magnetic',93.3
'INT_9U43ED','PHYS_NYBMV6','DEV_NXQK6Z','false','true','true','true','Advanced',4,1,'None',8,4.0,0.09,98.1,3.4,19.7,'Hybrid',90.6,'Hall Effect',92.9
'INT_WK9IVO','PHYS_APIK04','DEV_SDE01H','true','true','true','false','Basic',5,5,'Basic',4,7.1,0.17,91.7,3.1,18.5,'Hybrid',99.0,'Standard',97.1
'INT_PEQVIH','PHYS_CF3BU9','DEV_0OX843','true','false','true','true','None',6,1,'None',9,8.8,0.17,99.9,3.4,16.6,'Hybrid',90.6,'Hall Effect',98.9
'INT_XF8PTV','PHYS_K17SAY','DEV_CZKFFP','true','true','true','true','Advanced',1,4,'Basic',3,4.6,0.16,99.3,4.8,17.1,'Hybrid',93.2,'Standard',99.1
'INT_ZM5AAU','PHYS_HS3I2Y','DEV_6K43WE','false','false','true','false','None',4,3,'Basic',2,4.3,0.01,96.7,2.9,13.4,'Hybrid',94.9,'Magnetic',95.8
'INT_UHS681','PHYS_SYYFI3','DEV_PR4ZM8','false','false','false','true','Advanced',8,4,'None',5,6.5,0.17,90.5,3.5,13.9,'Floating',96.8,'Standard',93.0
'INT_Q1I7SP','PHYS_BX31X3','DEV_GIJHHF','true','false','false','false','None',8,2,'None',3,5.8,0.14,94.2,3.5,10.6,'Floating',93.8,'Standard',90.5
'INT_XPPRY4','PHYS_NBOQ77','DEV_6PCIX6','true','true','true','true','Basic',8,3,'Advanced',4,7.0,0.10,94.6,2.3,15.5,'Hybrid',90.9,'Hall Effect',98.7
'INT_YTVK01','PHYS_3EXXZ2','DEV_PHI6I8','false','true','true','true','None',3,4,'Advanced',5,7.2,0.02,91.3,2.7,16.7,'Floating',98.6,'Magnetic',99.6
'INT_6QFLQK','PHYS_W89YYK','DEV_FHNB34','true','true','false','true','Advanced',6,3,'Basic',10,6.0,0.00,94.8,2.6,11.2,'Hybrid',99.2,'Standard',95.3
